# language_name_wals:	Fijian
# language_name_glotto:	Fijian
# iso639_3:	fij
# year_composed:	NA
# year_published:	1974
# mode:	written
# genre_broad:	non-fiction
# genre_narrow:	religion
# writing_system:	Latn
# special_characters:	NA
# short_description:	The Bible in Fijian. Text of the Parallel Bible Corpus: Mayer, Thomas & Michael Cysouw. 2014. Creating a Massively Parallel Bible Corpus. Proceedings of the International Conference on Language Resources and Evaluation (LREC), Reykjavik, 3158-3163.
# source:	https://www.bible.com/de/bible/508/gen.1.fov
# copyright_short:	© Bible Society of the South Pacific 1974
# copyright_long:	This translation, published by the Bible Society of the South Pacific, was published in 1974. If you are interested in obtaining a printed copy, please contact the Bible Society of the South Pacific at www.bible.org.fj.
# sample_type:	whole
# comments:	The first two digits of the identifier refer to the book, the next three digits to the chapter, and the last three digits to the verse. See Mayer & Cysouw (2014) for a list of book identifiers.

40002021	Sa qai cavu tu ko koya , ka kauta na gone lailai kei tinana , a sa lako mai ki na nodra vanua na Isireli .
40002022	Ia ni sa rogoca sa tui mai Jutia ko Arikeleo nai sosomi kei Eroti na tamana , sa rere ni lako kina ; ia ni sa vakasala vua na Kalou e na tadra , sa lesu ko koya ki na yasayasa vaka-Kalili :
40002023	a sa laki tiko vakadua ki na koro na yacana ko Nasareci , a sa vakayacori kina na ka era sa vosataka ko ira na parofita , Ena vakatokai ko koya , a kai Nasareci .
40003001	Ia e na gauna ko ya sa lako mai ko Joni na dauveipapitaiso , ka dauvunau e loma ni vanua mai Jutia ,
40003002	ka kaya , Dou veivutuni ! ni sa voleka na matanitu vakalomalagi .
40003003	O koya oqo sa vosa kina ko Aisea na parofita , ka kaya , A domona e dua sa kacikaci e loma ni vanua , Dou caramaka na sala i Jiova , Cakava me dodonu na nona salatu .
40003004	Ia ko Joni oqo sa vakaisulu e nai sulu vuti ni kameli , ka vau na tolona e na wa kuli-ni-manumanu ; ka sa kena kakana na vodre kei na oni ni veikau .
40003005	A sa lako mai vua ko ira mai Jerusalemi , kei Jutia taucoko , kei na yasana taucoko sa voleka ki na Joritani ,
40003006	a sa papitaisotaki ira ko koya e na Joritani , ni ra sa vakatusa tiko na nodra i valavala ca .
40003007	Ia ni sa raica ko koya era sa lewe vuqa na Farisi kei nai tokani i Setoki , era sa lako mai ki na nona papitaiso , sa kaya vei ira , Oi kemudou na kawa ni gata , ko cei sa vakasalataki kemudou mo dou dro tani mai na cudru sa lako tiko mai ?
40003008	o koya mo dou vuataka na vua e kilikili kei na veivutuni :
40003009	ia dou kakua ni nanuma mo dou kaya e na lomamudou , A tama i keimami ko Eparaama : niu sa kaya vei kemudou , e rawarawa vua na Kalou me vakatubura na veivatu oqo me ra luve i Eparaama .
40003010	Ia na matau sa no edaidai e na vu ni kau ; ka sa ta laivi kina na kau kecega sa sega ni vuataka na vua vinaka , a sa biu ki na bukawaqa .
40003011	E dina kau sa papitaisotaki kemudou e na wai ni dou sa qai veivutuni : ia ko koya ena muri au mai sa levu cake vei keirau , ia na nonai vava kau sa sega ni yaga meu kauta : ena papitaisotaki kemudou ko koya e na Yalo Tabu kei na bukawaqa :
40003012	a sa tu e ligana na nonai sivi ni sila , ka na vakasavasavataka sara ko koya na sila ni nona rara , ka binia vata na nona sila ki na lololo ; ka na vakama ko koya na qana e na bukawaqa e sega ni bokoci rawa .
40003013	Sa qai lako mai Kalili ko Jisu ki na Joritani vei Joni , me papitaisotaki vua .
40003014	A sa via tarova ko Joni , ka kaya , Sa yaga vei au mo ni papitaisotaki au , ia koi kemuni o ni sa lako li mai vei au ?
40003015	A sa vosa ko Jisu , ka kaya vua , Mo vosota mada edaidai ; ni sa kilikili kei keda me da vakabauta vakaoqo nai valavala dodonu kecega . Sa qai vosota ko koya .
40003016	Ia ko Jisu , ni sa papitaisotaki oti , sa cabe sara mai na wai : ka raica , sa qai wase rua vua na lomalagi , a sa raica ko koya na Yalo ni Kalou ni sa lako sobu mai me vaka na ruve , ka sa mai ro toka vua :
40003017	ka raica , sa dua na domo mai lomalagi , sa kaya , O koya oqo na noqu Gone ni toko , au sa dauvinakata vakalevu .
40004001	Sa qai kauti Jisu cake na Yalo Tabu ki na veikau , me dauveretaki koya na tevoro .
40004002	Ia ni sa lolo ko koya e na siga e vasagavulu kei na bogi e vasagavulu , sa qai viakana .
40004003	A sa lako mai vei koya na dauvere , ka kaya , Kevaka ko sa Luve ni Kalou , mo kaya mada me vuki mei buli madrai na veivatu oqo .
40004004	A sa vosa ko koya , ka kaya , Sa volai , Ena sega ni bula na tamata e na madrai duaduaga , sa bula ga e na vosa kecega sa lako mai na gusu ni Kalou .
40004005	Sa qai kauti koya na tevoro ki na koro tabu , ka vakatikori koya ki dela ni vale ni soro ,
40004006	a sa kaya vua , Kevaka ko sa Luve ni Kalou , mo rika sobu : ni sa volai , Ena vakaroti ira na nona agilose ko koya e na vukumu : Ia era na keveti iko e na ligadra , De dua na siga sa tavutu kina na yavamu ki na vatu .
40004007	Sa kaya vua ko Jisu , Sa volai talega , Mo kakua ni vakatovolei Jiova na nomu Kalou .
40004008	Sa kauti koya tale na tevoro ki na dua na ulu-ni-vanua cecere sara , a sa vakaraitaka vei koya na matanitu kecega e vuravura , kei na kedrai ukuuku ;
40004009	a sa kaya vua , A ka kecega oqori kau na solia vei iko , kevaka ko na cuva sobu ka vakarokoroko vei au .
40004010	Sa qai kaya vua ko Jisu , Mo lako tani , Setani , ni sa volai , Mo vakarokoroko vei Jiova na nomu Kalou , ia mo qaravi koya duaduaga .
40004011	Sa qai biuti koya na tevoro , ka raica , sa lako mai eso na agilose ka qaravi koya .
40004012	Ia ni sa rogoca ko Jisu sa biu ki na vale ni veivesu ko Joni , sa lako tale ki Kalili ;
40004013	a sa biuti Nasareci , ka sa laki tiko vakadua ki Kapenaumi , o koya sa tu e na baravi , e nai yalayala kei Sepuloni kei Nafitalai :
40004014	me vakayacori kina na vosa sa tukuna ko Aisea na parofita , ka kaya ,
40004015	A vanua ko Sepuloni , kei na vanua ko Nafitalai , E na yasayasa ni wai , e na tai kadua ni Joritani , ko Kalili ni veimatanitu tani ,
40004016	Ko ira na tamata ka tiko e na butobuto , Era sa raica na rarama levu ; Ia vei ira ka tiko e na vanua ni mate kei na kena yaloyalo Sa cabe cake na rarama .
40004017	Mai na gauna ko ya sa vakatekivu kina ko Jisu me dauvunau , ka kaya , Dou veivutuni ! ni sa voleka na matanitu vakalomalagi .
40004018	A sa lako voli ko Jisu e na baravi mai Kalili , a sa raica e le rua erau veitacini , ko Saimoni sa vakatokai ko Pita , kei Adriu na tacina , erau sa viritaka na lawa ki wai : ni rau sa gonedau .
40004019	A sa kaya vei rau ko koya , Drau muri au mai , kau na qisi kemudrau mo drau gonedau ni tamata .
40004020	A rau sa biuta sara tu na nodrau lawa , ka muri koya
40004021	A sa lako tani maikea ko koya vaka ki liu , a sa raica e le rua tale erau veitacini , ko Jemesa na luve i Sepete , kei Joni na tacina , eratou sa toka vata kei Sepete na tamadrau mai waqa , a rau sa oneva na nodratou lawa ; a sa kacivi rau ko koya .
40004022	A rau sa biuta sara tu na waqa kei na tamadrau , ka muri koya .
40004023	A sa veilakoyaki voli e Kalili taucoko ko Jisu , a sa vakatavuvuli e na nodra veivale ni lotu , a sa vunautaka nai tukutuku-vinaka ni matanitu , a sa vakabulai ira na tamata mai na mate kecega , kei na malumalumu kecega .
40004024	A sa rogovaki yani na kenai rogorogo ki Siria taucoko : a sa kau vua ko ira kecega sa tauvi-mate , era sa tauvi e na mate tani eso kei na yaluma , kei ira sa curumi ira na tevoro , kei ira sa tauvi-lialia , kei ira sa tauvi-paralasi ; a sa vakabulai ira ko koya .
40004025	A ra sa lewe vuqa sara sa muri koya mai Kalili , kei Tikapoli , kei Jerusalemi , kei Jutia , kei na tai kadua ni Joritani .
40005001	Ia ni sa raici ira na lewe vuqa ko koya , sa cabe ki na ulu-ni-vanua ; ia ni sa tiko sobu , sa lako mai vei koya ko ira na nona tisaipeli :
40005002	a sa vosa ko koya , ka vakavulici ira , ka kaya :
40005003	Sa kalougata ko ira sa yalomalumalumu : ni sa nodra na matanitu vakalomalagi .
40005004	Sa kalougata ko ira sa dautagi : ni ra na vakacegui .
40005005	Sa kalougata ko ira sa yalomalua : ni ra na taukena na vanua .
40005006	Sa kalougata ko ira sa viakania ka via gunuva nai valavala dodonu : ni ra na vakamamautaki .
40005007	Sa kalougata ko ira e dauloloma : ni ra na lomani .
40005008	Sa kalougata ko ira sa yalosavasava : ni ra na raica na Kalou .
40005009	Sa kalougata ko ira sa dautataro : ni ra na vakatokai me luve ni Kalou .
40005010	Sa kalougata ko ira era sa vakacacani e na vuku ni valavala dodonu : ni sa nodra na matanitu vakalomalagi .
40005011	Dou sa kalougata , ni dou sa vakasewasewani , ka vakacacani , ka vosavakacacataki vakailasu e na ka kecega e ca , e na vukuqu :
40005012	dou reki , ka marau vakalevu : ni sa levu na kenai sau vei kemudou mai lomalagi : ni sa vakaoqo na nodra vakacacani ira na parofita era sa bula eliu vei kemudou .
40005013	Oi kemudou na masima kei vuravura ; ia kevaka sa seavu mai na masima na kena tuituina , ena vakatuituinataki tale e na cava ? sa qai sega ni yaga e na dua na ka , me biu ga ki tautuba , ka me butuka sobu ko ira na tamata .
40005014	Oi kemudou na rarama kei vuravura . Na koro sa tara toka e na ulu-ni-vanua sa sega ni tabonaki rawa .
40005015	Sa sega talega ni tutuvaki na cina , ka me qai toka e ruku ni vakarau ni sila , e na kenai tutu ga ; sa qai cinavi ira kecega sa tiko e vale .
40005016	Me caudre vakakina na nomudou rarama e na matadra na tamata , me ra raica na nomudou i valavala vinaka , ka vakarokorokotaka na Tamamudou sa tiko mai lomalagi .
40005017	Dou kakua ni vakasama niu sa lako mai meu vakaotia na vunau , se na nodra i vakavuvuli na parofita ; au sa sega ni lako mai meu vakaotia , meu vakayacora ga .
40005018	Niu sa kaya vakaidina vei kemudou , Ena takali mada ko lomalagi kei vuravura , ia ena sega ni takali mai na vunau e dua na mata-ni-vola lailai se dua na tikina lailai sara , ena yaco mada kecega .
40005019	O koya oqo ena vakatokai kina me lailai sara e na matanitu vakalomalagi , ko koya yadua ena talaidredre ki na dua na vunau oqo sa lailai sara , ka vakatavuvuli vakakina vei ira na tamata ; ia ko koya ena vakabauta ka vakatavuvulitaka , ena vakatokai me levu e na matanitu vakalomalagi .
40005020	Niu sa kaya vei kemudou , Kevaka sa sega ni uasivi cake na nomudou i valavala dodonu e na nodra na vunivola kei ira na Farisi , dou na sega sara ni curu ki na matanitu vakalomalagi .
40005021	Dou sa rogoca ni sa kainaki vei ira eliu , Mo kakua ni laba ; ia ko koya ena laba , ena cudruvi koya na mataveilewai ;
40005022	ia koi au , kau sa kaya vei kemudou , O koya yadua sa cudru walega vua na wekana , ena cudruvi koya na mataveilewai : ia ko koya ena vosavakacacataka na wekana , ni sa beitaka me ca , ena cudruvi koya na mataveilewai levu : ia ko koya ena rurulialiataki koya , ena cudruvi e na bukawaqa mai eli .
40005023	O koya , kevaka ko sa kauta na nomu i madrali ki nai cabocabo-ni-soro , a sa nanuma maikina sa dua na ka sa beitaki iko kina na wekamu ;
40005024	biuta tu na nomu i madrali e na mata ni cabocabo-ni-soro , ka mo lako , mo drau veivinakati mada eliu kei na wekamu , mo qai lako mai ka vakacabora na nomu i madrali .
40005025	Kusarawa mo drau veivinakati kaya sa beitaki iko , ni drau sa lako vata kaya e na gaunisala ; de soli iko ko koya sa beitaki iko vua na turaga-ni-lewa , ka soli iko na turaga-ni-lewa vua na ovisa , ko na qai biu ki na vale ni veivesu .
40005026	Au sa kaya vakaidina vei iko , O na sega sara ni sereki maikina , ko na sauma kece mada nai lavo .
40005027	Dou sa rogoca sa kainaki vei ira eliu , Mo kakua ni dauyalewa :
40005028	ia koi au , kau sa kaya vei kemudou , O koya yadua ena raica na yalewa me dodomo kina , sa dauyalewa oti kaya e lomana .
40005029	Ia kevaka sa vakacalai iko na matamu i matau , vecuka tani , ka biuta tani vei iko : ni sa vinaka vei iko me yali laivi e dua na tikimu , ka me kakua ni biu ki eli na yagomu taucoko .
40005030	Ia kevaka sa vakacalai iko na ligamu i matau , muduka tani , ka biuta tani vei iko ; ni sa vinaka vei iko me yali laivi e dua na tikimu , ka me kakua ni biu ki eli na yagomu taucoko .
40005031	Sa kainaki talega , Ko koya sa biuta tani na watina , me solia vua nai vola ni veibiu :
40005032	ia koi au , kau sa kaya vei kemudou , Ko koya sa biuta na watina , ke sa sega ni dautagane , sa vakavuna na nona dautagane ; ia ko koya erau sa veiwatini kaya sa biu , sa dauyalewa .
40005033	Dou sa rogoca talega , ni sa kainaki vei ira eliu , Mo kakua ni bubului vakailasu , ia mo vakayacora vua na Turaga na ka ko sa bubului kina :
40005034	ia koi au , kau sa kaya vei kemudou , Dou kakua sara ni bubului : kakua , ki lomalagi ; ni sai tikotiko vakaturaga ni Kalou :
40005035	kakua , ki vuravura ; ni sai tutu-ni-yavana : kakua , ki Jerusalemi ; ni sa nona koro na Tui levu .
40005036	Mo kakua ni bubului ki na ulumu ; ni ko sa sega ni vukica rawa e dua na drauna me vulavula se loaloa .
40005037	Ia me io , na io , me sega , na sega , na nomudou vosa : ia na ka sa levu cake , sa tubu e na ca .
40005038	Dou sa rogoca sa kainaki , Me kenai sau ni mata na mata , ka me kenai sau ni bati na bati ,
40005039	Ia koi au , kau sa kaya vei kemudou , Dou kakua ni veisausaumitaka na ca : ia kevaka e dua sa sabica na balumu i matau , golea talega vua na kenai karua .
40005040	Ia kevaka e dua sa via kauti iko vei ira na mataveilewai , ka me kauta tani na nomu i curucuru , laiva ga me kauta tani talega na nomu i tutuvi .
40005041	Ia kevaka e dua sa vakasaurarataki iko mo drau lako vata kaya e dua na maili , lako vata kaya na kenai karua .
40005042	Solia vua sa mai kerekere vei iko , ia kakua ni vuki tani vua sa via kerea mada e dua na nomu ka .
40005043	Dou sa rogoca sa kainaki , Mo lomana na wekamu , ka cata na nomu meca :
40005044	ia koi au , kau sa kaya vei kemudou , Dou lomani ira na nomudou meca , vosa vinaka vei ira sa rukaki kemudou , caka vinaka vei ira sa cati kemudou , ka masulaki ira sa vakalialiai kemudou , ka vakacacani kemudou ;
40005045	mo dou luvena na Tamamudou sa tiko mai lomalagi ; ni sa vakacabea ko koya na nona mata-ni-siga vei ira na tamata ca kei ira na tamata vinaka , a sa vakatauca mai na uca vei ira na tamata yalododonu , kei ira na tamata tawa yalododonu .
40005046	Ia kevaka dou lomani ira sa lomani kemudou , a cava ena kemudoui sau ? era sega li ni cakava vakaoqo ko ira sa kumuna nai vakacavacava ?
40005047	Ia kevaka dou veikidavaki duaduaga kei ira na wekamudou , a cava dou sa uasivi cake kina ? era sega li ni cakava vakaoqo ko ira na lewe ni veimatanitu tani ?
40005048	O koya mo dou qai vinaka sara , me vaka sa vinaka sara na Tamamudou sa tiko mai lomalagi .
40006001	Dou raici kemudou vinaka mo dou kakua ni kitaka na nomudou i loloma e na matadra na tamata , me ra raici kemudou kina ; kevaka e vakaoqo , ena sega na kemudoui sau mai vua na Tamamudou sa tiko mai lomalagi .
40006002	O koya oqo , ni ko sa kitaka nai loloma , mo kakua ni uvuca na davui e matamu , me vaka era daukitaka na dauveivakaisini e na veivale ni lotu kei na veigaunisala , me ra dokai kina vei ira na tamata . Au sa kaya vakaidina vei kemudou , Sa tu ga vei ira na kenai sau .
40006003	Ia ko iko , ni ko sa soli ka ni loloma , me kakua ni kila na ligamu i mawi na ka sa kitaka na ligamu i matau :
40006004	me vuni kina na nomu i loloma : ia na Tamamu sa raica na ka e vuni , ena sauma votu vei iko .
40006005	Ia ni ko sa masu , mo kakua ni vakataki ira na dauveivakaisini : ni ra sa vinakata me ra tu e na veivale ni lotu kei na veitutu-ni-sala ni ra masu , me raici ira kina ko ira na tamata . Au sa kaya vakaidina vei kemudou , Sa tu ga vei ira na kenai sau .
40006006	Ia ko iko , ni ko sa masu , curu ki na nomu loqi , ia ni ko sa sogota na kena katuba , masu vua na Tamamu sa tabogo ; ia na Tamamu sa raica na ka e vuni ena sauma votu vei iko .
40006007	Ia ni dou sa masu , kakua ni vosa balabalavu walega , me vakataki ira na tawa lotu ; ni ra sa nanuma era na rogoci ni ra sa vosa balabalavu .
40006008	O koya mo dou qai kakua ni vakataki ira ; ni sa kila eliu na Tamamudou na ka sa yaga vei kemudou , a sa muri na nomudou kerekere vua .
40006009	O koya mo dou qai masu vakaoqo : Tama i keimami mai lomalagi , Me vakarokorokotaki na yacamuni .
40006010	Me yaco na nomuni lewa . Me caka na lomamuni e vuravura me vaka sa caka mai lomalagi .
40006011	Solia mai vei keimami e na siga oqo na kakana e yaga vei keimami .
40006012	Ia kakua ni cudruvi keimami e na vuku ni neimami valavala ca , me vaka keimami sa sega ni cudruvi ira era sai valavala ca vei keimami .
40006013	Ia kakua ni kauti keimami ki na vere , ka mo ni vakabulai keimami mai na ca : Ni sa nomuni na lewa , kei na kaukauwa , kei na vakarokoroko , ka sega ni mudu . Emeni .
40006014	Ia kevaka dou sa sega ni cudruvi ira na tamata sa caka cala , ena sega talega ni cudruvi kemudou na Tamamudou vakalomalagi :
40006015	ia kevaka dou sa cudruvi ira na tamata sa caka cala , ena cudruvi kemudou talega e na vuku ni nomudou caka cala na Tamamudou .
40006016	Ia ni dou sa lolo , kakua ni vakaveveku mata , me vakataki ira na dauveivakaisini ; ni ra sa vakatanitaka na matadra , me rairai vei ira na tamata na nodra lolo . Au sa kaya vakaidina vei kemudou , Sa tu ga vei ira na kenai sau .
40006017	Ia ko iko , ni ko sa lolo , lumuta na ulumu , ka tavoya na matamu :
40006018	me kakua ni rairai vei ira na tamata na nomu lolo , vua ga na Tamamu sa tabogo : ia na Tamamu sa raica na ka sa vuni ena sauma votu vei iko .
40006019	Dou kakua ni kumuna vata vei kemudou nai yau e vuravura , e dauvakacacana kina na sarasara kei na veveka , a sa ravabasuka kina na daubutako ka butakoca :
40006020	ia mo dou kumuna vata na nomudou i yau mai lomalagi , sa sega ni vakacacana kina na sarasara se na veveka , a sa sega ni ravabasuka kina na daubutako me butakoca :
40006021	ni na tiko talega na yalomudou e na yasana sa tiko kina na nomudou i yau .
40006022	A cina ni yago na mata ; o koya ke sa vinaka na matamu , ena rarama kina na yagomu taucoko .
40006023	Ia kevaka e ca na matamu , ena butobuto na yagomu taucoko . Ia kevaka sa butobuto na rarama sa tu e lomamu , ena vakaevei na kena levu ni butobuto ko ya !
40006024	Sa sega e dua na tamata sa qarava rawa e le rua na turaga ; ni na cata e dua , ka lomani koya kadua ; se na kabita e dua , ka beci koya kadua . Dou sa sega ni qarava rawa na Kalou kei nai yau .
40006025	O koya kau sa kaya kina vei kemudou , Mo dou kakua ni lomaocaoca e na vuku ni nomudou bula , e na ka mo dou kania , se na ka mo dou gunuva : se e na vuku ni yagomudou , e na ka mo dou vakaisulu kina . Sa ka levu na bula , na kakana na ka lailai , se segai ? a yago talega na ka levu , a ka lailai nai sulu , se segai ?
40006026	Dou raica na manumanu vuka ; ni ra sa sega ni dauveikabukaburaki , se dautamusuka , se daukumuna vata ki na lololo ; a sa vakani ira na Tamamudou vakalomalagi . Dou sa sega beka ni yaga vakalevu cake vei ira ?
40006027	Ia ko cei vei kemudou , ni sa lomaocaoca , sa rawata me vakuria vakalailai ga na siga ni nona bula ?
40006028	Ia dou sa lomaocaoca vakacava e na vuku ni sulu ? Dou vakananuma na viavia ni veikau , era sa tubu vakaevei : era sa sega ni daucakacaka , se dautali :
40006029	ia kau sa kaya vei kemudou , O Solomoni e na nonai ukuuku kecega sa sega ni vakaisulu me vaka e dua vei ira oqo .
40006030	Ia kevaka sa vakasuluma vakaoqo na Kalou na co ni veikau , ka tu edaidai , a sa biu ki na lovo e na mataka ena sega li ni gu vakalevu cake me vakasulumi kemudou , koi kemudou sa lailai na nomudou vakabauta ?
