# language_name_wals:	Sango
# language_name_glotto:	Sango
# ISO_639-3:	sag
# year_composed:	NA
# year_published:	2003
# mode:	written
# genre_(broad):	non-fiction
# genre_(narrow):	religion
# writing_system:	Latn
# special_characters:	NA
# short_description:	The New Testament in Sango. Text of the Parallel Bible Corpus: Mayer, Thomas & Michael Cysouw. 2014. Creating a Massively Parallel Bible Corpus. Proceedings of the International Conference on Language Resources and Evaluation (LREC), Reykjavik, 3158-3163.
# source:	http://www.bible.is/SAGCAR/Matt/1
# copyright_short:	© Alliance Biblique en Centrafrique 2003
# copyright_long:	This Bible text is brought to you by Alliance Biblique en Centrafrique<br>TEXT: © Alliance Biblique en Centrafrique 2003 FONT: © 1997-2013, SIL International http://bit.ly/1uKBBMx
# sample_type:	whole
# comments:	The first two digits of the identifier refer to the book, the next three digits to the chapter, and the last three digits to the verse. See Mayer & Cysouw (2014) for a list of book identifiers.

40002002	Ala hunda ndo , atene : “ Molenge so a du lo titene lo ga gbia ti azuife so ayeke na ndo wa ? E baa tongoro ti lo so asigigi na mbage ti To , nilaa e ga ti voro lo . ”
40002003	So gbia Herode ama tënë so , li ti lo aga kirikiri , lo na azo ti Jérusalem kue .
40002004	Lo bongbi akota wayango-sandaga na awafango-ndia ti azuife kue si lo hunda ala , lo tene : “ A yeke du ande Mesii ni na ndo wa ? ”
40002005	Ala kiri tënë na lo : “ Na Betlehem , mbeni gbata ti sese ti Judée . Baa , wayanga-Nzapa atene tënë na ndö ti lo , atene :
40002006	‘ Mo Betlehem , mo so mo yeke na sese ti Juda , mo yeke biani kete kodro pepe na popo ti akota kodro ti Juda , ngbanga ti so , na ya ti mo , fade mbeni gbia ayeke sigigi ti fa lege na azo ti Israel , azo ti Nzapa . ’ ”
40002007	Tongaso Herode airi azo ti gingo nda ti atongoro ni na hondengo ni . Lo hunda ala ti hinga mbirimbiri ngoi so tongoro ni asigigi na ni .
40002008	Na pekoni , lo tokua ala na Betlehem si lo tene na ala : “ Ala gue agi nda ti tënë ti molenge so nzoni . Tongana ala wara lo , ala ga atene tënë ni na mbi si mbi nga , mbi gue ti voro lo . ”
40002009	So ala ma tënë ti gbia so awe , ala mu lege ague . Mo ye ti baa , ala baa tongoro so asigigi na mbage ti To so ala baa ni kozoni so : tongoro ni atambula na dawa ti ala ngbii ague aluti na ndö ti da so molenge ni ayeke daa .
40002010	Be ti azo ti gingo nda ti atongoro ni asi na ngia na bango tongoro ni .
40002011	Ala li na ya ti da ni si ala baa molenge ni na mama ti lo Marie . Ala kuku na sese si ala voro molenge ni . Na pekoni , ala zi ya ti akungba ti ala si ala mu anzoni ye na molenge ni : lôro , dukani na mire .
40002012	Na pekoni , Nzapa atene tënë na ala na ya ti bango-li titene ala kiri na ndo ti Herode pepe . Tongaso , ala mu mbeni lege nde , ala kiri na kodro ti ala .
40002013	Na peko ti so azo ti gingo nda ti atongoro ni amu lege ague awe , mbeni ange ti Kota Gbia asi na Joseph na ya ti bango-li . Lo tene na Joseph : “ Londo , mu molenge ni , lo na mama ti lo , ala kpe ague na Ezipte , aduti kâ ! Tongana mbi mu yanga na mo ti kiri si mo kiri , ngbanga ti so Herode ayeke gi lege ti fâ molenge ni . ”
40002014	Joseph alondo gi na bi ni , lo mu molenge ni , lo na mama ti lo si lo kpe , lo gue na Ezipte .
40002015	Lo ngba kâ ngbii asi na ngoi so Herode akui . Ye ni asi alingbi na tënë so Kota Gbia atene ando na yanga ti wayanga-Nzapa , atene : “ Mbi iri molenge ti mbi titene lo sigigi na Ezipte . ”
40002016	So Herode ahinga atene , azo ti gingo nda ti atongoro ahanda lo awe , ngonzo agbu lo ngangu mingi . Lo mu yanga titene a fâ akete molenge-koli kue ti gbata ti Betlehem na ti akodro so ayeke nduru na tere ni . A fâ amolenge so ngu ti ala ayeke use na ala so ade awara ngu use pepe . Herode asara ye ni alingbi na tënë so azo ti gingo nda ti atongoro atene na lo na ndö ti lango ti sigingo ti tongoro ni .
40002017	Tongaso , tënë so wayanga-Nzapa Jérémie atene ando , aga taa-tënë ; lo tene :
40002018	“ A ma mbeni go na kodro ti Rama , toto na demango tere ahon ndoni : Rachel laa ayeke toto amolenge ti lo ; lo ke ti ma awango so alingbi ti de be ti lo , ngbanga ti so amolenge ni ayeke daa mbeni pepe . ”
40002019	So Herode akui awe , ange ti Kota Gbia asi na Joseph na ya ti bango-li kâ na Ezipte .
40002020	Lo tene na Joseph : “ Londo , mu molenge ni , lo na mama ti lo , mo kiri na sese ti Israel , ngbanga ti so ala so agi lege lani ti fâ molenge ni akui awe . ”
40002021	Joseph alondo amu molenge ni , lo na mama ti lo si lo kiri na sese ti Israel .
40002022	So Joseph ama atene , Arkelaos aga gbia ti Judée na peko ti babâ ti lo Herode , mbeto ti duti na ya ti kodro ni agbu lo . Na peko ti tënë so Nzapa atene na lo na ya ti bango-li so , lo mu lege , lo gue na sese ti Galile .
40002023	Lo gue lo duti na mbeni gbata so iri ni Nazaret . Ye ni asi tongaso titene tënë ti awayanga-Nzapa aga taa-tënë ; ala tene ando , atene : “ Fade a yeke iri lo , zo ti Nazaret . ”
40003001	Na ngoi ni so , Jean-Baptiste asi ; lo to nda ti fa Nzoni Tënë na ya ti benyama ti Judée ,
40003002	lo tene : “ Ala zia ngbene lege ti sarango ye ti ala , ngbanga ti so Kodro-gbia ti yayu aga nduru awe ! ”
40003003	Jean ayeke zo so wayanga-Nzapa Ésaïe atene tënë ti lo ando , atene : “ Mbeni zo ayeke dekongo na benyama kâ , atene : ‘ Ala leke lege ti Kota Gbia ! Ala sara si lege ti lo aluti mbirimbiri ! ’ ”
40003004	Jean ayu bongo so a sara ni na kua ti tere ti zambala , lo kanga kamba ti poro ti nyama na ya ti lo , kobe ti lo ti tengo ni ayeke angadi na mafuta ti awotoro ti ngonda .
40003005	Azo alondo na Jérusalem , ambeni alondo na akodro nde nde ti Judée , ambeni alondo nga na akodro so ayeke na tere ti ngu ti Jourdain si ala ga na tere ti lo .
40003006	Ala fa asiokpari ti ala na gigi si Jean abatize ala na ya ti ngu ti Jourdain .
40003007	So Jean abaa gba ti afarizien na asadusien ayeke ga na tere ti lo titene ala wara bateme , lo tene na ala : “ Ala , asioni mara ti ngbo ! Zo wa laa afa na ala lege ti kpe ngonzo ti Nzapa so ayeke ga so ?
40003008	Ala sara ye so afa atene , ala zia ngbene lege ti sarango ye ti ala awe !
40003009	Ala tene na be ti ala pepe , atene : ‘ Abraham ayeke kotara ti e . ’ Biani , mbi tene na ala : Nzapa alingbi ti mu atêne so ti sara si aga amolenge ti Abraham !
40003010	Do ayeke na gunda ti akeke ti de ni : keke so kue ale nzoni lengo pepe , fade yeke a de ni ti bi na wâ .
40003011	Ti mbi , mbi yeke batize ala na ngu ti fa na le ti azo so ala zia ngbene lege ti sarango ye ti ala awe ; me lo so ayeke ga na peko ti mbi , fade lo yeke batize ala na Yingo-Vuru nga na wâ . Ngangu ti lo ahon ti mbi : mbi kpa zo ti zi poro ti gere ti lo pepe .
40003012	Lo gbu ye ti pengo na ale ti kobe na maboko ti lo , lo yeke leke ndo ti pikango ale ti kobe ti lo daa . Na pekoni , lo yeke zia ni na ya ti gogoro , me fade lo yeke bongbi aporo ni ti gbi na ya ti wâ so ayeke mingo laoko pepe . ”
40003013	Tongaso Jésus alondo na Galile , lo ga na yanga ti ngu ti Jourdain na tere ti Jean titene Jean abatize lo .
40003014	Me Jean aye ti ke . Lo tene na Jésus : “ Mo laa mo lingbi fade ti batize mbi . Tongana nyen laa mo kiri mo ga titene mbi batize mo so ? ”
40003015	Me Jésus akiri tënë na lo : “ Ti fadeso , ayeke nzoni e sara tongaso si e lingbi ti sara ye so kue ayeke mbirimbiri na le ti Nzapa . Tongaso Jean ayeda .
40003016	Gi so Jésus awara bateme awe , lo sigigi na ya ti ngu ni . Na ndembe ni so , yanga ti yayu azi , lo baa Yingo ti Nzapa so azu tongana mbipa si aga na ndö ti lo .
40003017	Mbeni go alondo na yayu si atene : “ So ayeke Molenge ti mbi so mbi ye lo mingi , be ti mbi anzere na lo mingi . ”
40004001	Na pekoni , Yingo ague na Jésus na benyama titene Zabolo atara be ti lo .
40004002	Na ya ti lango baleosio na bi baleosio , lo ke kobe si na pekoni nzara asara lo .
40004003	Zabolo aga nduru na tere ti lo si atene na lo : “ Tongana mo yeke Molenge ti Nzapa , mo mu yanga na atêne so titene aga kobe ! ”
40004004	Jésus akiri tënë na lo : “ Mbeti ti Nzapa atene : ‘ Fade zo ayeke ngba na fini gi na lege ti kobe oko pepe , me na lege ti tënë so kue asigigi na yanga ti Nzapa . ’ ”
40004005	Na pekoni , Zabolo ague na lo na Jérusalem , gbata so ayeke nde si ayeke nzoni kue ; lo zia lo na li ti kota da ti Nzapa
40004006	si lo tene na lo : “ Tongana mo yeke Molenge ti Nzapa , mo londo na li ti da so , mo ti na sese , ngbanga ti so Mbeti ti Nzapa atene : ‘ Fade Nzapa ayeke mu yanga na a-ange ti lo ndali ti mo ; ala yeke yo mo na maboko ti ala si mo pika gere ti mo na mbeni têne pepe . ’ ”
40004007	Jésus akiri tënë na lo : “ Mbeti ti Nzapa atene nga , atene : ‘ Mo tara be ti Kota Gbia , Nzapa ti mo pepe . ’ ”
40004008	Zabolo akiri ague na lo na li ti mbeni kota hoto , lo fa na lo akodro kue ti dunia na apendere ye ti ya ni
40004009	si lo tene na lo : “ Tongana mo kuku na gbe ti mbi si mo voro mbi , fade mbi yeke mu aye so kue na mo . ”
40004010	Jésus atene na lo : “ Hon kâ , Satan ! Mbeti ti Nzapa atene : ‘ Mo voro Kota Gbia , Nzapa ti mo si mo sara kua gi na lo oko ! ’ ”
40004011	Tongaso Zabolo azia Jésus si a-ange aga na tere ti lo , asara na lo .
40004012	So Jésus ama atene , a gbu Jean si a zia lo na da ti kanga awe , lo gboto tere ti lo si lo gue na Galile .
40004013	Lo zia gbata ti Nazaret si lo gue lo duti na gbata ti Kapernaum , so ayeke na tere ti kota ngu ti Galile , na sese ti Zabulon na ti Neftali .
40004014	Lo sara tongaso titene tënë ti wayanga-Nzapa Ésaïe so aga taa-tënë :
40004015	“ Sese ti Zabulon na ti Neftali , so ayeke na lege ti guengo na kota ngu-ingo , na mbage ti ngu ti Jourdain laa ayeke Galile ti amara nde !
40004016	Azo so aduti na ya ti vukongo ndo abaa kota lumiere ! Ndo ahan na ndö ti azo so aduti ando na ya ti vukongo ndo , na kodro ti akuâ . ”
40004017	Gi na ndembe ni so , Jésus ato nda ti fa tënë , lo tene : “ Ala zia ngbene lege ti sarango ye ti ala , ngbanga ti so Kodro-gbia ti yayu aga nduru awe ! ”
40004018	So Jésus ayeke tambula na yanga ti kota ngu ti Galile , lo baa a-ita use so ayeke azo ti gingo susu : Simon so mbeni iri ti lo ayeke Pierre , lo na ita ti lo André ; ala yeke bi gbanda ti ala na ya ti kota ngu ni ti gi na asusu .
40004019	Jésus atene na ala : “ Ala ga na peko ti mbi , fade mbi yeke sara si ala ga azo ti gingo azo . ”
40004020	Gi hio tongaso , ala zia agbanda ti ala si ala mu peko ti lo .
40004021	Jésus ahon gi kete , lo baa ambeni ita use : Jacques na ita ti lo Jean , amolenge ti Zebede ; ala na babâ ti ala ayeke na ya ti ngo si ala yeke leke agbanda ti ala . Jésus airi ala .
40004022	Gi hio tongaso , ala zia ngo ti ala na babâ ti ala kue si ala mu peko ti Jésus .
40004023	Jésus atambula na ya ti Galile kue ; lo fa ye na azo na ya ti ada ti sambelango Nzapa ti kodro ni , lo fa Nzoni Tënë ti Kodro-gbia ti yayu , lo kai akobela kue na tere ti azo , lo sara si azo so mbage ti tere ti ala abuba , aga nzoni .
40004024	Sango ti Jésus amu ya ti sese ti Sirii kue . Nilaa azo aga na lo azo so tere ti ala aso , ala so ayeke na akobela nde nde si ala yeke na siriri pepe : ala so ayeke na asioni yingo , ala so ayeke na kobela ti makako nga na ala so mbage ti tere ti ala abuba . Jésus akai kobela na tere ti ala kue .
40004025	Gba ti azo amu peko ti Jésus ; ambeni alondo na Galile , ambeni alondo na ya ti Agbata-Baleoko , ambeni alondo na Jérusalem , na Judée nga na kodro so ayeke na mbage ti ngu ti Jourdain si aga .
40005001	So Jésus abaa gba ti azo so , lo gue na li ti hoto , lo duti ; adisiple ti lo abongbi na tere ti lo
40005002	si lo to nda ti fango ye na ala , lo tene :
40005003	“ Ti ala nzoni , ala so ahinga atene , ye ti yingo atia ala , ngbanga ti so Kodro-gbia ti yayu ayeke ti ala !
40005004	Ti ala nzoni , ala so ayeke na vundu , ngbanga ti so Nzapa ayeke zi ande vundu ti ala !
40005005	Ti ala nzoni , ala so ayeke sara ngangu na azo pepe , ngbanga ti so ala yeke ga ande awa ti sese so Nzapa aleke ndali ti ala !
40005006	Ti ala nzoni , ala so nzara ti sarango ye ti mbirimbiri ayeke sara ala tongana ti so nzara ti kobe na ti ngu ayeke sara zo , ngbanga ti so Nzapa ayeke mu ande na ala ye so be ti ala aye !
40005007	Ti ala nzoni , ala so ayeke baa mawa ti amba ti ala , ngbanga ti so Nzapa ayeke baa ande mawa ti ala !
40005008	Ti ala nzoni , ala so ayeke na vuru be , ngbanga ti so ala yeke baa ande Nzapa !
40005009	Ti ala nzoni , ala so asara si siriri aduti na popo ti azo , ngbanga ti so Nzapa ayeke iri ande ala atene , ala yeke amolenge ti ni !
40005010	Ti ala nzoni , ala so a yeke sara ngangu na ala ndali ti sarango ye ti mbirimbiri , ngbanga ti so Kodro-gbia ti yayu ayeke ti ala !
40005011	Ti ala nzoni , ala so azo ayeke zonga ala , ayeke sara ngangu na ala si ayeke tene amara ti asioni tënë ti mvene nde nde na iri ti ala ndali ti mbi !
40005012	Ayeke nzoni be ti ala anzere , ala duti na ngia , ngbanga ti so futa ti ala ayeke ande kota na yayu . Biani , gi tongaso laa azo asara ando ngangu na awayanga-Nzapa so ayeke kozoni na ala . ”
40005013	“ Ala laa ayeke ingo ti sese so . Me tongana nzerengo ti ingo ahon awe , fade zo ayeke sara tongana nyen ti kiri na ni daa ? Mbeni ye ti sara na ni ayeke daa pepe ; alingbi gi titene a tuku ni na gigi si azo ado ni na gere ti ala .
40005014	“ Ala laa ayeke lumiere ti dunia so . Gbata so a sara ni na li ti hoto alingbi ti honde tere ti lo pepe .
40005015	Zo ayeke zia wâ na ya ti lamba ti zia ni na gbe ti ta pepe . Me lo yeke zia ni na ndö ti mbeni ye na nduzu titene aza si azo ti ya ti da ni kue abaa ndo na ni .
40005016	Legeoko nga , alingbi lumiere ti ala aza na dawa ti azo kue . Tongaso , fade azo ni ayeke baa anzoni sarango ye ti ala si ala yeke gonda Babâ ti ala , azo ti mbi , so ayeke na yayu .
40005017	“ Ala baa ti ala pepe atene , mbi ga ti mingo Ndia ti Moïse wala tënë ti awayanga-Nzapa . Mbi ga ti mingo ye oko pepe , me ti sara si mbirimbiri nda ti atënë ni aduti daa .
40005018	Mbi tene na ala taa-tënë : kozoni si yayu na sese ahon , fade gere ti mbeti ti Ndia wala mbeni kete ye ti tere ni oko ayeke hon pepe , ngbii asi na nda ti aye kue .
40005019	Ndani laa , zo so ake mbeni kete kete mbage ti Ndia si lo fa lege ti kengo ni na ambeni zo , fade lo yeke duti ndangba zo na ya ti Kodro-gbia ti yayu . Me zo so asara ye alingbi na atënë ni si lo fa lege na amba ti lo ti sara ye alingbi na ni , fade lo yeke duti kota zo na ya ti Kodro-gbia ti yayu .
40005020	Mbi tene na ala : tongana ala sara ye ti mbirimbiri ahon ti awafango-ndia na ti afarizien pepe , fade ala yeke li na ya ti Kodro-gbia ti yayu pepe . ”
40005021	“ Ala ma tënë so a tene ando na akotara , atene : ‘ Alingbi mo fâ zo pepe . Zo so afâ zo , fade a yeke gue na lo na ngbanga . ’
40005022	Ti mbi , mbi tene na ala : zo so asara ngonzo na tere ti ita ti lo , fade a yeke gue na lo na ngbanga ; zo so atene na ita ti lo : ‘ Buba zo ! ’ , fade a yeke gue na lo na gbe ti azo ti Kota Bongbi ti Fango Ngbanga ; zo so atene na ita ti lo : ‘ Mo , zo ti gbogbo linda so ! ’ , lo lingbi titene a bi lo na ndo so wâ ayeke gbi daa lakue .
40005023	Tongana mo yeke leke tere ti mo ti mu sandaga na ndö ti gbalaka na Nzapa si be ti mo ati na ndö ti mbeni ita ti mo so tënë ayeke na popo ti mo na lo ,
40005024	ayeke nzoni mo zia sandaga ti mo na tere ti gbalaka ni , mo gue , mo na lo , ala leke tënë na popo ti ala si . Na pekoni , mo ga mo mu sandaga ni na Nzapa .
40005025	Tongana zo so mo na lo awara tënë amu mo ti gue na mo na ngbanga , so ala ngba na lege ti gue , mo gi lege ti leke tënë ni hio , ngbanga ti lo mu mo na wafango-ngbanga si wafango-ngbanga ni azia mo na maboko ti aturugu titene ala bi mo na da ti kanga .
40005026	Mbi tene na mo taa-tënë : tongana a diko nginza na li ti mo si mo futa ni kue pepe , fade mo yeke sigigi na da ti kanga ni pepe . ”
40005027	“ Ala ma tënë so a tene ando , atene : ‘ Mo gi wali ti zo wala koli ti zo pepe . ’
40005028	Ti mbi , mbi tene na ala : zo so abaa wali ti mba ti lo si asara nzara ti wali ni , andaa na be ti lo , lo gi wali ni awe .
40005029	Tongana le ti mo ti mbage ti koli ayeke handa mo titene mo ti na ya ti siokpari , mo zi ni , mo bi yongoro na tere ti mo . Titene mo girisa mbeni mbage ti tere ti mo oko , so laa ayeke nzoni ahon titene a bi tere ti mo kue na ndo so wâ ayeke gbi daa lakue .
40005030	Tongana maboko ti mo ti koli ayeke handa mo titene mo ti na ya ti siokpari , mo fâ ni , mo bi yongoro na tere ti mo . Titene mo girisa mbeni mbage ti tere ti mo oko , so laa ayeke nzoni ahon titene tere ti mo kue ague na ndo so wâ ayeke gbi daa lakue . ”
40005031	“ Ala ma nga tënë so a tene ando , atene : ‘ Koli so atumba wali ti lo , alingbi lo mu na lo mbeti ti kangbingo tere . ’
40005032	Ti mbi , mbi tene na ala : koli so atumba wali ti lo , ataa so wali ni agi mbeni koli nde pepe , andaa lo laa lo pusu wali ni ti gi koli . Koli so amu wali so mbeni koli atumba lo , andaa lo gi wali ti zo awe . ”
40005033	“ Ala ma nga tënë so a tene ando na akotara , atene : ‘ Mo deba yanga ti mo senge senge pepe . Me ye so mo deba yanga ti mo ti sara ni na Kota Gbia ti mo , alingbi mo sara ni . ’
40005034	Ti mbi , mbi tene na ala : ala deba yanga ti ala oko pepe . Ala deba na iri ti yayu pepe , ngbanga ti so yayu ayeke mbata ti Gbia Nzapa .
40005035	Ala deba na iri ti sese pepe , ngbanga ti so sese ayeke mbata so Nzapa ayeke zia gere ti lo na ndö ni . Ala deba nga na iri ti Jérusalem pepe , ngbanga ti so Jérusalem ayeke Gbata ti kota Gbia .
40005036	Mo deba na iri ti mo wani pepe , ngbanga ti so mo lingbi ti sara si mbeni kua ti li ti mo oko avuru wala avuko pepe .
40005037	Tongana ala yeke tene tënë , ala tene gi tënë oko : ‘ Een , tënë ni laa ’ , wala ‘ Ên-en , tënë ni laa pepe ’ . Tënë so kue ala zia na ndö ni alondo na Sioni wato . ”
40005038	“ Ala ma tënë so a tene ando , atene : ‘ Tongana zo akoro le ti mba ti lo , alingbi a koro nga le ti lo . Tongana zo afâ pembe ti mba ti lo , alingbi a fâ nga pembe ti lo . ’
40005039	Ti mbi , mbi tene na ala : zo so asara sioni na ala , ala kiri na peko ti sioni ni na lo pepe . Tongana mbeni zo apika ngbangba ti mo ti mbage ti koli , yoro na lo mbeni mbage ni lo pika .
40005040	Tongana mbeni zo aye ti gue na mo na ngbanga titene lo mu nduzu bongo ti mo , zia nga na lo kota bongo ti mo ti de .
40005041	Tongana mbeni zo agbu mo na ngangu ti yo kungba ti lo ti tambula na ni kilometere oko , yo ni mo tambula na ni na lo kilometere use .
40005042	Tongana mbeni zo ahunda ye na mo , mu ni na lo . Tongana mbeni zo ahunda yongo na mo , gbanzi lo na ni pepe . ”
40005043	“ Ala ma tënë so a tene ando , atene : ‘ Mo ye zo so aye mo si mo ke wato ti mo . ’
40005044	Ti mbi , mbi tene na ala : ala ye awato ti ala ! Ala sambela ndali ti azo so ayeke sara ngangu na ala !
40005045	Tongaso si ala lingbi ti ga amolenge ti Babâ ti ala so ayeke na yayu . Babâ ti ala ni ayeke sara si lâ ti lo asu na ndö ti anzoni zo nga na ndö ti asioni zo kue . Lo yeke tokua ngu-Nzapa na ndö ti azo ti mbirimbiri nga na ndö ti azo ti kirikiri .
40005046	Tongana ala ye gi azo so aye ala , nzoni ye ti nyen laa ala yeke wara na pekoni ? Azo ti rongo nginza ti lapo ayeke sara nga gi tongaso pepe ?
40005047	Tongana ala yeke bara gi a-ita ti ala , ye so ala sara ahon tanga ti azo na ni ayeke nyen ? Azo so ahinga Nzapa pepe ayeke sara nga tongaso pepe ?
40005048	Alingbi ala ga azo so ayeke nzoni kue tongana ti so Babâ ti ala so ayeke na yayu ayeke nzoni kue .
40006001	“ Ala sara hange ! Tongana ala sara nzoni kua ndali ti Nzapa , ala sara ni titene azo abaa ala pepe . Tongana ala yeke sara kua ni gi ndali ti le ti azo , fade Babâ ti ala so ayeke na yayu ayeke mu na ala futa ni pepe .
40006002	Tongana mo yeke mu ye na azo ti mawa , ayeke nzoni mo dekongo na tënë ni pepe , tongana ti azo so tënë ti yanga ti ala ayeke nde na sarango ye ti ala : azo ni ayeke sara tongaso na ya ti ada ti sambelango Nzapa nga na be ti lege titene azo agonda ala . Mbi tene na ala taa-tënë : azo ni so awara ti ala futa ni awe .
40006003	Ti mo , tongana mo yeke mu ye na azo ti mawa na maboko ti mo ti koli , sara si maboko ti mo ti wali ahinga tënë ni pepe .
40006004	Mu ye ni na hondengo ni si Babâ ti mo so ayeke baa ye so mo yeke sara na hondengo ni amu na mo ye ti peko ni . ”
40006005	“ Tongana ala yeke sambela , ala sara tongana azo so tënë ti yanga ti ala ayeke nde na sarango ye ti ala so pepe : azo ni aye ti luti na nduzu ti sambela na ya ti ada ti sambelango Nzapa nga na asangbi-lege titene azo abaa ala . Mbi tene na ala taa-tënë : azo ni awara futa ti ala awe .
40006006	Ti mo , tongana mo ye ti sambela , mo li na ya ti kubu ti mo , mo kanga yanga ti kubu ni si mo sambela Babâ ti mo so zo ayeke baa lo pepe . Fade Babâ ti mo so ayeke baa ye so mo yeke sara na hondengo ni ayeke mu na mo ye ti peko ni .
40006007	“ Tongana ala yeke sambela , ala diko gba ti atënë pepe tongana ti azo so ahinga Nzapa pepe : azo ni abaa ti ala atene , na lege ti dikongo gba ti atënë si fade Nzapa ayeke ma ala .
40006008	Ala sara ye tongana ti azo ni so pepe . Biani , Babâ ti ala ahinga kozoni awe ye so atia ala .
40006009	Lege so alingbi ala sambela na ni ayeke tongaso : ‘ Babâ ti e so mo yeke na yayu , ayeke nzoni azo ane iri ti mo so ayeke nde si ayeke nzoni kue ;
40006010	ga mo le-gbia na ndö ti azo . Ayeke nzoni a sara na sese ye so be ti mo aye , tongana ti so a yeke sara na yayu .
40006011	Mu na e laso kobe so alingbi na e .
40006012	Zi sioni ti e na li ti e tongana ti so e nga , e yeke zi sioni na li ti azo so asara sioni na e .
40006013	Sara si e ti na ya ti ye ti tarango be pepe , me mo zi e na maboko ti Sioni wato . [ Mo yeke Gbia , mo yeke na ngangu si gonda ayeke ti mo kpu na kpu ! Amen . ’ ]
