# language_name_wals:	Alamblak
# language_name_glotto:	Alamblak
# ISO_6393:	amp
# year_composed:	NA
# year_published:	2004
# mode:	written
# genre_broad:	non-fiction
# genre_narrow:	religion
# writing_system:	Latn
# special_characters:	NA
# short_description:	Text of the Parallel Bible Corpus: Mayer, Thomas & Michael Cysouw. 2014. Creating a Massively Parallel Bible Corpus. Proceedings of the International Conference on Language Resources and Evaluation (LREC), Reykjavik, 3158-3163.
# source:	http://pngscriptures.org/amp/copyright.htm
# copyright_short:	© Wycliffe Bible Translators, Inc. 2003 2004
# copyright_long:	Print publisher: The Bible League<br>Electronic publisher: PNG Bible Translation Association<br>Translation by:<br>Wycliffe Bible Translators<br>This translation is made available to you under the terms of the Creative Commons Attribution-Noncommercial-No Derivative Works license. In addition, you have permission to port the text to different file formats, as long as you don't change any of the text or punctuation of the Bible.<br>Pictures included with Scriptures and other documents on this site are licensed just for use with those Scriptures and documents. For other uses, please contact the respective copyright owners.<br>You may share, copy, distribute, transmit, and extract portions or quotations from this work, provided that:<br>You include the above copyright information and that you make it clear that the work came from http://pngscriptures.org/.<br>You do not sell this work for a profit.<br>You do not make any derivative works that change any of the actual words or punctuation of the Scriptures.<br>Permissions beyond the scope of this license may be available if you contact us with your request. If you want to revise a translation, use a translation in an adaptation, or use a translation commercially, we will relay your request to the appropriate copyright owner.
# sample_type:	whole
# comments:	The first two digits of the identifier refer to the book, the next three digits to the chapter, and the last three digits to the verse. See Mayer & Cysouw (2014) for a list of book identifiers.

40001012	Isrerm Babilonko kalabus bi htanyetmn Jehoiakinr nasakmorr Sealtierr . Yo Sealtierrn nasakmorr Serubaberr .
40001013	Serubaberrn nasakmorr Abiutr . Abiutrn nasakmorr Eliakimr . Eliakimrn nasakmorr Asorr .
40001014	Asorrn nasakmorr Sadokr . Yo Sadokrn nasakmorr Akimr . Akimrn nasakmorr Eliutr .
40001015	Eliutrn nasakmorr Eleasarr . Eleasarrn nasakmorr Matanr . Matanrn nasakmorr Jekofr .
40001016	Jekofr nasakmorr Josefr . Josefr tohhato Mariat fakmor . Mariat rotn hiyaumotr Jisasr . Jisasr tor nd yimam yutiwa Kraiser . Tor nd yimar Bro Nkifrar bi kfo htamor turhu met yindariroh minrfa htiyakyukr .
40001017	Nd na kfo hawihne nkifraroh yufam Abrahamrpno ritohakmom bi 14-pela nkifram tohmom Defitrpno mthomna tmbhomohat . Tfit Defitrpno thomnakni Babilonko kalabus yinyeftpno mthomna tmbhomohat , tfit wom 14-pela nkifram tohmom . Tfit ndha thomnakni nd hbhakyuk Kraisrpno mthomna tmbhomohat wom 14-pela nkifram tohmom .
40001018	Jisasrhu niayuk yuhathu kfo nuhas mrokfot inji korht . Rorhu mmem Mariat , bi kfo nanf hanymomt Josefrpno . Be yuhre nakfo nanf hanyetfn tfit htimomt Mariat yon fanett rhumot . Nd yon fant Bro Nkifrarhu Yafothat kfomott Mariat yon fanett rhumot .
40001019	Mariathu kfo nanf yima Josefr dborioh yimarn , nd Mariat yon fanet rhumohat ror nhai marimor , “ Rikfo akforuhant . ” Nhai . Rorhu dukeft duka memor , “ Rikfo akfo yiruhant yak yimtnaruhant . Be nann nhowi fnahhato frtrohruhant . ”
40001020	Josefrhu yima yuhur inji rhu hanyetrn Bro Nkifrarhu mounmotr twenano niahato kfo memorr , “ Josef , Defitrhu tangishofe , mirahn Mariathu yakneft wom bok dukefm ayaka . Wawanyn , nd Mariathu yon fant Bro Nkifrarhu Yafothat kfomott yon fanett korht .
40001021	Nd rot hiyauruha yonrhu yufat wayutatwanr Jisasr . Rorn nrfa rafakrahrm tuhan yindarirm Bro Nkifrar finji naneft . Ndnettn nd Jisas yufat wahmbritwanr . ”
40001022	Nd nefm namohat bi Bror profetmpno kfo htamo mrokfo yuhatn inji rhu hikmom . Profetr inji kfo memor ,
40001023	“ Wom mett tafi ram duhatt yon fanett rhuruhatn wom yon yindarir hiyaurahtrn yufat yutarahmr Emanuerr . ” Nd yufathu yimbu yuhat inji , “ Bro Nkifrar nompno tohwor . ”
40001024	Be Josefr sinyamohat nd Brorhu mounmotr kfoyuk mrokfo yuhatn yak hikhato Mariat fakmiyakmort .
40001025	To nhai rpat rpa rika bukt hwe inji narmof . Be inji nndo tohhany tohhany Mariat hiyaumotr yon yindarir . Yonr nurnimotr Josefr yufat futamor Jisasr .
40002001	Mariat Jisasr hiyaumohat Judia distrikkorhof taun Betlehemtn hiyaumotr , nd yihar Herotr king tohmor . Jisasr bi nurniyetrn gunym hti hik bohikmoa yimam marr yuwa muhwako toh tanyhato Jerusalemr mfnahhato
40002002	mttiwon hambro memom , “ Nd nurmo nfri yonr , Judaroh kingr , fitha inji yorhwar ? Nom marr yuwa muhwako tohrohat nd rorhu gunyr hti tanyhato nienom , famunom , ‘ Htiruhanomrn bangu miyuknahato kfo yindhorrahnomr . ’ ”
40002003	King Herotri Jerusalemthu met yindari bugam nd mrokfot wanymohat rroh yima yuhum nhai rhu marnyarmomm . Be mrokfo kfo duham rhumom .
40002004	Be Herotr naku nhafohmorm prisroh bro yimami boririfhuthu tisam . Nia rifiny bugamotm ttiwon memorm , “ Nd yimare , Bro Nkifrar kfo hta memo , rorn yiruharn nd turhu met yindarim minrfa htiyakrahrm , tone fitoh kmitn nia minurruhar ? ”
40002005	Tfit rom kfo memomr , “ Judiakorhof taun Betlehemtn . Profetr wandfamo mrokfot inji kfomot :
40002006	‘ Judako yorhwa kmi Betleheme , ni nhai be Judako yorhwa yufet yufet kmiroh mongpako rhutakahn . Nhai mif . Ni yufet kmiye . Ninhu yonrn nanhu ttha kmi Isrerm tohukatohrahrm . ’ ”
40002007	Be Herotr nd mrokfot wanyhato gunym hti hik bohiket yimam nhofijo kfakmormn ttiwon hik bohikhato memorm , “ Nikone fitoh yiharn nd gunyr mfnahmor ? ”
40002008	Rom yihato kfo hik bohik nuhas marnyamotmr be kfo memorm , “ Betlehemko waikahkomn frhik hanykahkomn bi mhtitawokomr , wania wakfo nuhaskahtkma na yihato bangu myuknahato kfo yindhorruhanr . ”
40002009	Be rom nd kingr kfoyuk mrokfot wany sanyhato yimom . Yihato buha yihotohatn nd rom barkof marr yuwa muhwako htimo gunyr htiyaknimomr . Be nd gunyr tohakmotr rom be nd gunyr fau hik hanymom . Yi yihato tu nd yonr rhumo kunyshu mingiahuspno mhir nniotamor .
40002010	Rom nd gunyr htihato yima yuhum masat masat yindhormomm .
40002011	Be rom kunys rim fnahnimohat rim htimomf Maria nmehf rpat rhu hasetfn . Nd yonr rim htimomrn bangu yuknahato kfo yindhormomr . Kfo yindhornihato nd rom hanymo gorm yo hta yifetyuk sanda mkum yo dborioh mtha yarfonet mrpam hemomr .
40002012	Be tfit yifungnano hweneftpno twenano Bro Nkifrar kfo memorm , “ Mirahko Herotrhu kmifa yuhat tfit anjunom . Wom yuhat wahta hhriftwako . ” Be rom yimohat manoh yuhat yimomn turoh kmiko yimom .
40002013	Nd marr yuwa muhkorhof yimam bi yiyetmn tfit Brorhu mounmotr niamorn Josefr twenano kfo ptha hany memorr , “ Yo ni met nmehf wayaknikahnfn Ijifko wakrmenyitwako . Niko Ijift yi toh thombat nanhu tngtn watoh garitwa . Na bi kfiwa ee tfit wanietwako . Herotr kangr , ‘ Yihato yonr was hehur thuruhanr . ’ ”
40002014	Be Josefr wasinyamorn yon tuhan nmehf yaknihato yifungnano fakrmenimom Ijifkorn .
40002015	Josefrom Ijift tohetmn Herotrhu noh mrokfot wanyakmomt . Nd neft rhu hikmot profetmpno Bror pthamo yuhatn . Kfo memor , “ Nanhu yonr Ijift tohetrn tfit kfafrhotanr Ijift htanyhato nierahr . ”
40002016	Herotr garitihato memor , “ Nane ndu yimame yuwi kfo nheh tanymoma . ” Be ndnatn rorhu yima yuhur namburhato wom yimam kfo tkrurafmotrm yimom taun Betlehemtn . Yihato tauntpno rhu hanyuk kmim yi habrihato tafi hus gunyjim duhat yon yindariyenm tadborha bugamomm . Herotr nd gunym hti hiket yimam ttiwon memohat , “ Nikone fitoh yiharn nd gunyr mfnahmor , ” to ror be yuwi ttiwon rhtimorm . Memor , “ Awany hik marnyakahann bt nd yihar nur hanyuk yon yindariyenm tadborharuhanm . ”
40002017	Nd neft namohat bi Bro Nkifrar profet Jeremaiarhu tngtn kfo htamo yuhatn be inji rhu hik twanhomot . Memor ,
40002018	“ Bro nur kimrm korhmm Ramakor . Resert tuthu yonm noh wita nmbuhatpno nurwot . Rot nhai wofnkaht womm yihato rothu yima yuhur yak marnya bomarnyaneft . ”
40002019	Herotr nohmotr tfit Brorhu mounmotr Ijifko yimorn twenano Josefr kfo hany memorr ,
40002020	“ Wasinyakahnn yon tuhan nmehf yaknihato tfit wanjuko kantri Isrerkorn . Nda yonr waskfot kfomo yimam bi nohmom . ”
40002021	Be Josefr sinyahato yon tuhan nmehf yaknihato tfit yimom kantri Isrerkorn .
40002022	To tfit wom mrokfot wanymor . Arkelausrn yifem Herotrhu tkitthu yakhato Judiaroh king toh mrokfot , ndt wanyhato duka yanho hanymor ndkor yinyeft . To nhai , Bro Nkifrar twenano yimorn kfomotrr Josefr distrik Galilikor yimom .
40002023	Yimomn wom taunt kutewumt Nasaret , ndha mtohmom . Nd neft namohat to bi profetm pthamo mrokfo yuhatn inji rhu hikmot . Memom , “ Yutarahmr Nasaret thofenr . ”
40003001	Nd yiham Jon Baftaisr Judiathu nungur tik furat toh habrihato met yindarim kfo memourm ,
40003002	“ Hefenrhu kingdomkfot bi brbohwot . Ndnettn tamoh tamoh nefenm mong troh bugakfot . ”
40003003	Nd yima Jonr niahato Bro Nkifrarhu mrokfothu kfo pthaneft to bi Aisaiarn bi kfongotmort rorhu nia mrokfot . Aisaiar kfo memour , “ Wom yimar nungur tik furatn tohhato kfo mirahrko , ‘ Bro Nungothetrhu niayuk yuhat wayak marnyak hanyhekomr . ’ ”
40003004	Nd yihart Jonr kamer tmb hingrnayet hmbreshat hmbremour yo yemro thaye nyuh dbkafmour yo rit papkumi winepam , ndm yehato tohmour .
40003005	Jerusalem thofm yo Judiakorhofm yo brbo tek Jodent toh habrimoam , nd nd yimam Jonrpno yihato nd rroh fasoh fasoh nefm kfo nriyafnimoamm tek Jodentn baftaisimmourm .
40003006	
40003007	Bok Farisimi Sadyusim niamoum baftaisneft Jonrpno . Jonr inji htihato kfo memourm , “ Arom nandomrhu yon kunyso , Bro Nkifrar yimam yak tutfa thombat , finji yak hhrifniruhako ?
40003008	Nikmoh nefm , tohefm amfrfnah marnyakahtm riruh aruhyukm htiruhamn duka mirahm , ndm bi mong trohmomm fasoh fasoh nefm . Bi mar nukat tohwom .
40003009	To mirahko , ‘ Ka nom Abrahamrhu yon kunysn ka yak trohnirahrnom . ’ Nhai . Ndt rot niko mirahko bro yima yuhum ahtanomt . Wawanyko . Na kfiwanko , Bro Nkifrar akfor , nda tahim yak krekutrfotrm , Abrahamrhu yonm rhurfom .
40003010	Hudarim bi mispimn bi frhamsisetm korhm . Fitoh mim nhai hifa yukha hir marnyakahm , nd hudariye yohakhany yohakhany , kahrpatn dbuhaf hanyrahm .
40003011	Na bupaye baftaisimwohat niko hatohyuk fasoh fasoh nefm bi mfafhonimokomm , ndnetann baftaisimwanko . Nanhu mongko nia hnewa yimarn , tu bro bbukeft hatohwor . Na nhai ror kanjo bbukeft hatohkaha . Na nhai rorhu senderm yakitohak hekfot . Rorn tu Bro Nkifrarhu Yafothati kahtpno baftaisimrahrko .
40003012	Ror wit yukharoh tawokakhato wutuyakyuk safort kakitohwor . Wutuyakhato yeyukrpam tuha misuhruham , yak rmonruharm wit kunysn htarahrm . Nd krtikt nndo misuhyukt yak rmonruhartn tu tiha yiha nanyjar hatohwa kahtn kandhirahrt . ”
40003013	Be tor nd yiharn Jisasr Galilit htanyhato tek Jodenkor yimor . Memor , “ Jon Baftaisrpno aikahann rorhu tire baftaisafrahra . ”
40003014	Be wom Jonr inji htiyakhato memor , “ Akfo rafoyanr . ” Ndnetrn kfo memorr , “ Ni tamohmpno nanpno nie ? Na ninnpno yirfota ninn baftaisafrfona . ”
40003015	Tfit Jisasr kfo wok memorr , “ Inji akfo wokwohna . Na nd kfiwa mrokfo yuhatn wayak hikn . Inji narahno be nd Bro Nkifrar duka htayuk dukef yuhatn mikmbrerahno . ” Be ndnatn Jonr fak hikmor Jisasr kfoyuk mrokfotn .
40003016	Jisasr baftaisneftpno wuyak muhakmorn tfit mfrsohneftpno yura mountko htimortko rim rhu mrhumot . Yiro moun rifhu yuhatn wuhtiyakmort Bro Nkifrarhu Yafothat ganyom mmkrs kanjo yak nhombranehato fawihnamot . Be nd ganyom mmkrs yawihnehato be yimarn mifakmort .
40003017	Tfit yura mountko wom tngt wanymort . “ Asor tu nanhu marbit yorhwa yonr yo na tu hifa hti yindhorwa yonr . ”
40004001	Be Jisasr ndhart htanymort . Bi Bro Nkifrarhu Yafothat thu nhombrayetrn , to be nd Yafothatn yak hatoh hanymottr , yimor nungur tik furatn . Bro Nkifrar duka memor , “ Jisasr nd tkitt tohhato tndhr yihato rorhu yima yuhur tadborhawonrahrr . ”
40004002	40 yiham toh furamor . Nhai nuwa yarmor . Tu wuroh yiharn bi yatinoh namborhohetrn ,
40004003	nd yima yuhum tadborhiwa tndhr mfnahhato kfo memorr , “ Ni Bro Nkifrarhu yonn rhu thombat , ndar tahim wakfokahtnm , bretpam kekutrahm . ”
40004004	Tfit Jisasr kfo wok memorr , “ Bro Nkifrarhu gonborngt kfo kangt , ‘ Nhai wom yimar bretparpat yehato tohwonkahr . Nhai . Bro Nkifrar kfoyuk mrokfo bugam yehato tohwor . ’ ”
40004005	Inji nna pthanihato tfit nd tndhr yaknimorr , hanymorr Jerusalemko yorhwa temperrhu mingiahurhu bikatitn . Yura mhatohmorrn , kfo memorr ,
40004006	“ Ni Bro Nkifrarhu yonn rhu thombat , watuhatoknikahnn , bbinysoft wamitohwonn . Bro gonborngt kfo kangt , ‘ Bro Nkifrarhu mounmotm kforuhatrm , wuyakitohak hanyrahmn . Rroh tirmn mirhuniruhann , nhai tahimpno mitawokruhatnm ninhu wuram . ’ ”
40004007	Jisasr tfit kfo wok memorr , “ Bro gonborngt kfo kangt , ‘ Mirahn Bror ninhu Bro Nkifrar frnhombrakahann afo htiruha finji hingrnaruhar . ’ ”
40004008	Inji kfomotrr , tfit yaknimorr hamuhmorr yura kminysofmn . Yura mhatohhato fak nuhasmorr ndar bbinysofthu bro yufa nanyjaret kmi kmim .
40004009	Kfo memorr , “ Kanga akfoyann , nanhu yufat kfo nakuhato kfo tatorahn , be ninn nda bbinysof bugat hiruha . ”
40004010	Jisasr sinyahato kfo wok memorr , “ Wuri wai ! Bro gonborngt kfo kangt , ‘ Bro Nkifrarparhu yufat kfo nakuhato kfo bruttnakfot . Rorpar kfo bruttnahato hikkfot . ’ ”
40004011	Be nd tndhr htanymorr Jisasr . Tndhr htanymohat Jisasr bi yati noh namborhoh bugamor . Tfit mounmotm yihato romn toh dbu hmbreyaknimotmr bmteft tfit fakmor .
40004012	Jonrhu kalabus hta mrokfot Jisasr wanyhato be tfit Galiliko yimor .
40004013	Taun Nasaret htanyhato taun Kaperneamtn yi mtohmor . Kaperneamt korht Galili bari thmbtn , Sebulun Naftaliroh frikef yuhafhu bbinysoftn .
40004014	Nd neft Jisasr namohat , bi Bro Nkifrar profet Aisaiarhu tngt kfo htamo yuhatn fak hikmort .
40004015	Aisaiar kfo memor , “ Met yindarim Sebulunrhu tkitm tohyukm yo Naftalirhu tkitm tohyukm , marombko yita yihota yuhat yorhwa tkitm yo tek Joden mkuko yorhwa tkitm , ndm Galili distrikkorhofem . Nd distrikt yima tangirohet .
40004016	Nd met yindarim , be tu bro kspt yiro tohwam , be htirahmt bro nukeft . Nd met yindarim yifungt rhu hasoyukm nukeft yakrahtm . ”
40004017	Nd yiharn Jisasr turhu mrokfot rikfo pthakmort . Kfo memour , “ Hefenrhu kingdomkfot bi brbohwot . Ndnettn tamoh tamoh nefenm mong troh bugakfot . ”
40004018	Jisasr Galili bari thmbt yau hanyhato Saimon Andru najohf rugit yak yif hasetfn htimorf . Saimonr kto Pita yufat futamomr . Rof nd hingrneft hingrnahato maru kakmouf .
40004019	Jisasr rof htihato kfo memorf , “ Nann wania wahikfn . Nann wahikkahtfn yimaroh yakneft yak nuhasruhanfn . ”
40004020	Be rof inji wanyhato nd rugi wuskar myak htanihato mhikakni twanhomofr .
40004021	Saimon Andru najohf yaknihato yimom . Yau hanyhato tfit buha Sebedirhu yon Jems Jon najohf mhtimorf . Rom tum nitohfit turoh mmbrt tohhato rugim fak nahu dbofta hasomom . Nd Sebedirhu yonf mhtihato kfo naku kangrf , “ Wania wahikfna . ”
40004022	Be nd yon najohf inji wanymohat be mhikakni twanhomofr . Yifem Sebedir , ror htanymofr mmbrtn .
40004023	Jisasr distrikt Galilit frhtfas bugamort . Turoh rhu rifinyuk rmonm yihato met yindarim mrokfom hemourm . Hefenrhu kingdomkfothu mrokfomn kfo nuhas bonuhasmourm . Yo met yindarim hatohyuk wonk wonk dbohnefm fak thu bugamorm .
40004024	Rorhu ndkorhof yi nmbuhat Siria profinshu met yindarim wany hanyhato hne hna bugamomm womhtet womhtet dbohnefmpno kkor hasetm yo kmi yarh fknayetm yo yimam noh mumeft yakhato tir wuram mengongaknihato bruktpno bruktpno tohakniyetm yo tir noh wura nohetm , ndhtet ndhtet dbohnetm hne hna bugamotmm Jisasr fak marnya hanymorm .
40004025	Nhai be kuken yima rifhur Jisasr hikrmomr . Kmim sinya buga hanymom . Galilikorhofm , distrik Dekapoliskorhofm , Jerusalem , Judia yo tek Joden mkuko tohyukm sinya bugahato hik hanymomr .
40005001	Jisasr yonmari yima rifhur htiyakhato yura kminysofko muhmor . Ndha mrhu hasetrn turhu disaiperm mrifiny hmbremomr .
40005002	Jisasr turhu disaiperm yak nhafohmormn kfo memorm ,
40005003	“ Fitoh yimam duka kangm , ‘ Nom ndhtet ufaso ruhet yimapanom , Bro Nkifrar hti duka twanhorahrnom , ’ ndhtet duket yimam ayindhortwam . Bro Nkifrarhu kingdomkfot tohrahm .
40005004	Fitoh yimaroh yima yuhum nur dungunangu hasiwum , ayindhortwam . Bro Nkifrar yak marnyarahrm rroh yima yuhum .
40005005	Fitoh yimaroh rhuneft dborioh yima yuhumpno rhuhato ptha marnya bomarnyewum , ayindhortwam . Tkit tkitm romn Bro Nkifrar hirahr .
40005006	Fitoh yimam , be nd dborioh nefroh hikneft rroh dukefm korhm , ayindhortwam . Tor Bro Nkifrar , rorn yak hta bohtarahrm .
40005007	Fitoh yimam wom yimam hti yuhuwafwomm , ayindhortwam . Tawo Bro Nkifrar hti yuhuwafrahrm .
40005008	Fitoh yimam , rroh yima yuhum wutham ruhetm , ayindhortwam . Bro Nkifrar htirahmr .
40005009	Wom yimam nnayurwatm o tamoh nefm niwatm , niko womko hifa yima yuhum hanyhato nd rroh nefm kfo marnya bomarnyahato tamoh tamoh nefm kak nohahukkomm , niko ndhtet yimako yindhorkfot . Bro Nkifrarhu yonko rhurahko .
40005010	Fitoh yimam , toh marnyahato dborioh nefm hikwatm , wom yimam be krhopam he furewumm , nd yimam ayindhortwam . Bro Nkifrarhu kingdomkfot tohrahm .
40005011	Na hikwatko , yimam htihato kfo yukioh boyukiohhato krhopam kahukwomko , yindhorkfot .
40005012	Nikmoh yufathu wuskam tamoh tamohm bi hefenr rhu garitmko . Nd nefm niko yekwam , bi nikmoh nyingako toh hnamo profetm to inji nahnamoumm . ”
40005013	Jisasr tfit wompam kfo memor , “ Nikom nda bbinysofthu youpayeko . To nd you gb ye juha youpam finji naruhamn tfit you gb yeruham ? Ndhtet youpam bi be , bi fasohem . Be inji bbinysoft truf thuhato yimamn yihom yahotni myahotnineftpno bbpa furam rhunikfot .
40005014	Niko bbinysofthu nukefthu hayukeko . To wahtiko . Wom taunt ndu yura kmi bikatit urhuyukt nhai yimam hti hambrokfot .
40005015	To womt wawanyko . Nhai wom yimam lamt hta funakhato tfit rikat o bro baket yakhato lamthu funeft hta tasifkahmt . Nhai . Lamt hta funak thombat yura hegirwatmt nd kunys rhuyuk yimam nukeft kekwotm .
40005016	Ndnatn inji nd niko yakitohyuk kshr yak nuka marnyakfot . Yimam nd niko nayuk nefm htiruhamn Bro Yifemrko kfo yindhorrahmr . ”
40005017	Tfit Jisasr kfo memorm , “ Niko na mirahko ka Bro Nkifrarhu boririfhuti profetm ptha htayuk mrokforoh yak thuneftn niamoya . Nhai . Nanpno nd rom bi pthayuk mrokfefm mfrfnahne hneruhatm htirahkomm .
40005018	Na kfo mifwanko , mirahko nd boririfhuthu hik yuharoh wom kfo nuhas mrokfefenm o thfa mntwathu kfo tebos o kfo kars nmbuham ka bi riyak htafrahm . Nhai . Afo nd boririfhut kfoyuk mrokfom afo mfrfnah bugarahm . Bi mfrfnah buganime , ee mounti bbinysoft mibatiniruhatf , boririfhut riyak htafraht .
40005019	Ndnettn nd boririfhut yorhwa tefi tefi kfo nuhas mrokfom , kfo tebos mrokfom , kfo kars mrokfom fitoh yimar riyak htafhato wommpno mrhuhato kfo famurm , ‘ Ndhtet tefi tefi yirmoh nmbuhenm hik bugak duha , ’ yimar inji nayukr , hefenrhu kingdomkfot nia thombat , rorhu yufat nhai mfro mfrfnahruhatt . To fitoh yimar nd boririfhuthu mrokfom hikhato wommpno kfo nuhas bonuhasworm , ndhtet yimar hefenrhu kingdomkfot nia thombat , rorhu yufat mfro mfrfnahraht .
40005020	Na kfo mifwanko , nikmoh toh nmbuham nhai Bro Nkifrarhu dukef yuhat hikrfoko , yo nikmoh dborioh nefm nhai be tu mfrfnah marnyakahm , bi ndu boririfhuthu tisami Farisim namoa kanjo inji nahikwoko . Be nhai hefenrhu kingdomkfot yiruhatrko . Tu be nhai mif . ”
40005021	Jisasr kfo memorm , “ Nikmoh nkifram kfo hawihnamo yirmoht bi wany hnamokomt . Inji kfomot , ‘ Mirahn wanambur sinyahato yima awas furaya . Yima was furarahn kot tohrahn . ’
40005022	To nann wom kfot kfiwanko , wom yimar turhu yimatrpno nna huttf , nd yimar kot tohrahr . Ufaso faso kfo rindho borindhirr womr , be nd yimar bro kaunser yimampno kot tohkfot . Yo wom yimar tonehato womr kfo famurr , ‘ Ar mmo dangnhar , ’ inji kfoyuk yimar kaht riyahr .
40005023	Ndnettn yemrom yaknihato kangn , Bro Nkifrar atarioh mthayanr , nd yemro tarioh mthayuk tkittn wom dukefr niern , nd dukefr kfo famurn , ‘ Ni nd yimar inji inji namonr . ’ Nd dukefr niern , to be nd tarioh yemrom afo miyak htanyhato afo nd yimarpno yihato mrokfom nakfo gbhu nakfo dbruf nuhasnihato ee tfit yihato Bro Nkifrar tarioh mthakfot .
40005024	
40005025	Womr kangr , ‘ Akotimann , ’ mrokfot yudbat yak nohkfot . Awi kanga hatohrahn , nd yimar jasrhu tirt htaruhatrn tfit rorn polisroh tirm htarahrn . Tfit polism kalabus htarahmn .
40005026	Kalabus yinyeft to be kalabus tohruhann bi nd kotkfot kfoyuk maruhat bi wiknent ee btn fnahnerahn . ”
40005027	Jisasr tfit wom mrokfot kfomor . Kfo memor , “ Bro Nkifrarhu nkifra yirmoht inji kfomot , ‘ Yimam mirahm womroh metm arim fnahnom . ’
40005028	To nann wom kfot kfiwanko , wom yimar wom mett hti yuhurhato be yima yuhurpar sinyerr , to be bi yima yuhurn nd mett ners .
40005029	Tirmifkorhof nyingarn wom nefm htihato fasoh nefm nenm , be nd nyingar yak rurhakhato be rpa nyingarparpno rhu marnyakfot . Hus nyinga bugaf rpat rhuneft , wom nyingarn fasoh nefm hanyruhatrn rorn yak hatohaforuhatrn hel riyahn .
40005030	Tir miftn fasoh fasoh nefm newut , nd tirt tmbho thuhato be rpa tirrpatpno rhu marnyakfot . Hus tir bugaf rpat rhuneft , wom tirtn fasoh nefm naruhatt rotn yak hatohaforuhattn hel riyahn . ”
40005031	Jisasr tfit wom mrokfot kfomor . Kfo memor , “ Bro Nkifrarhu nkifra yirmoht inji kfomot , ‘ Wom yimar kangr , rorhu mett ayak tuhafoyant , afo tuhan yak tuhafoyuk gontwat yakhato nd gontwat hingrnanihato ee mett yak tuhafokfot . ’
40005032	To tfit nann wom kfot kfiwanko , wom yimar turhu mett , ijoh yuhat yi juha , be yak tuhafo furahato mett toh fura hasohato tfit wom yimar yakneft , nd rot yakyuk barkof yindarirn fasoh nmbuhat rihiyafmort . Rorn yak thu furafmotrt rot toh fura hasohato tfit nfri yimar yakneft , nd nfri yindarir ijoh yuhatuher . Yo nd mett , ror yakyukt , ijoh yuhathu metet . ”
