# language_name_wals:	Hausa
# language_name_glotto:	Hausa
# ISO_639-3:	hau
# year_composed:	NA
# year_published:	2010
# mode:	written
# genre_(broad):	non-fiction
# genre_(narrow):	religion
# writing_system:	Latn
# special_characters:	NA
# short_description:	The Bible in Hausa. Text of the Parallel Bible Corpus: Mayer, Thomas & Michael Cysouw. 2014. Creating a Massively Parallel Bible Corpus. Proceedings of the International Conference on Language Resources and Evaluation (LREC), Reykjavik, 3158-3163.
# source:	https://www.bible.com/versions/71
# copyright_short:	© Bible Society of Nigeria
# copyright_long:	This translation, published by the Bible Society of Nigeria, was published in 2010. If you are interested in obtaining a printed copy, please contact the Bible Society of Nigeria at www.biblesociety-nigeria.org.
# sample_type:	whole
# comments:	The first two digits of the identifier refer to the book, the next three digits to the chapter, and the last three digits to the verse. See Mayer & Cysouw (2014) for a list of book identifiers.

40002006	‘ Ke ma Baitalami , ta kasar Yahuza , Ko kusa ba ke ce mafi ƙanƙanta a cikin manyan garuruwan Yahuza ba , Domin daga cikinki za a haifi wani mai mulki , Wanda zai zama makiyayin jama'ata , Isra'ila . ’ ”
40002007	Sai Hirudus ya kira masanan nan a asirce , ya tabbata daga bakinsu ainihin lokacin da tauraron nan ya bayyana .
40002008	Sa'an nan ya aike su Baitalami , ya ce , “ Ku je ku binciko mini ɗan yaron nan sosai . In kun same shi , ku kawo mini labari , don ni ma in je in yi masa sujada . ”
40002009	Su kuwa da suka ji maganar sarki , sai suka yi tafiyarsu . Ga shi kuwa , tauraron da suka gani a gabas yana tafe a gabansu , har ya zo ya tsaya bisa inda ɗan yaron nan yake .
40002010	Da suka ga tauraron sai suka yi matuƙar farin ciki .
40002011	Da suka shiga gidan kuwa , sai suka ga ɗan yaron , tare da mahaifiyarsa Maryamu , suka fāɗi gabansa suka yi masa sujada . Sa'an nan suka kwance kayansu , suka miƙa masa gaisuwa tare da zinariya , da lubban , da mur .
40002012	Amma da aka gargaɗe su a mafarki kada su koma wurin Hirudus , sai suka koma ƙasarsu ta wata hanya dabam .
40002013	Da suka tashi , sai ga wani mala'ikan Ubangiji ya bayyana ga Yusufu a mafarki , ya ce , “ Tashi ka ɗauki ɗan yaron da mahaifiyarsa , ka gudu zuwa ƙasar Masar , ka zauna a can sai na faɗa maka , don Hirudus yana shirin binciko ɗan yaron yă hallaka shi . ”
40002014	Yusufu kuwa ya tashi ya ɗauki ɗan yaron da mahaifiyarsa da daddare , ya tafi Masar ,
40002015	ya zauna a can har mutuwar Hirudus . Wannan kuwa domin a cika abin da Ubangiji ya faɗa ne ta bakin annabin cewa , “ Daga Masar na kirawo Ɗana . ”
40002016	Da Hirudus ya ga masanan nan sun mai da shi wawa , sai ya hasala ƙwarai , ya aika a karkashe dukan 'yan yara maza da suke Baitalami da kewayenta , daga masu shekara biyu zuwa ƙasa , gwargwadon lokacin da ya tabbatar a gun masanan nan .
40002017	A lokacin ne aka cika faɗar Annabi Irmiya cewa ,
40002018	“ An ji wata murya a Rama , Ta kuka da baƙin ciki mai zafi , Rahila ce take kuka saboda 'ya'yanta . Ba za ta ta'azantu ba , don ba su . ”
40002019	Amma bayan mutuwar Hirudus , sai ga mala'ikan Ubangiji ya bayyana ga Yusufu a mafarki a Masar , ya ce ,
40002020	“ Tashi ka ɗauki ɗan yaron da mahaifiyarsa , ka tafi ƙasar Isra'ila , don masu neman ran ɗan yaron sun mutu . ”
40002021	Sai ya tashi , ya ɗauki ɗan yaron da mahaifiyarsa , ya zo ƙasar Isra'ila .
40002022	Amma da ya ji Arkilayus ya gāji ubansa Hirudus , yana mulkin ƙasar Yahudiya , sai ya ji tsoron isa can . Amma da aka yi masa gargaɗi a mafarki , sai ya ratse zuwa ƙasar Galili .
40002023	Sai ya je ya zauna a wani gari da ake kira Nazarat , domin a cika faɗar annabawa cewa , “ Za a kira shi Banazare . ”
40003001	A wannan zamani ne Yahaya Maibaftisma ya zo , yana wa'azi a jejin Yahudiya ,
40003002	yana cewa , “ Ku tuba , domin Mulkin Sama ya kusato . ”
40003003	Wannan shi ne wanda Annabi Ishaya ya yi maganarsa , ya ce , “ Muryar mai kira a jeji yana cewa , ‘ Ku shirya wa Ubangiji tafarki , Ku miƙe hanyoyinsa . ’ ”
40003004	Yahaya kuwa yana saye da tufa ta gashin raƙumi , yana kuma ɗaure da ɗamara ta fata , abincinsa kuwa fara ce da ruwan zuma .
40003005	Sai mutanen Urushalima , da na dukan Yahudiya , da na duk ƙasashen bakin Kogin Urdun , suka yi ta zuwa wurinsa ,
40003006	yana yi musu baftisma a Kogin Urdun , suna bayyana zunubansu .
40003007	Amma da Yahaya ya ga Farisiyawa da Sadukiyawa da yawa , sun taho domin a yi musu baftisma , sai ya ce musu , “ Ku macizai ! Wa ya gargaɗe ku , ku guje wa fushin nan mai zuwa ?
40003008	Ku yi aikin da zai nuna tubarku .
40003009	Kada kuwa ku ɗauka a ranku cewa , Ibrahim ne ubanku , domin ina gaya muku , Allah yana da ikon ya halitta wa Ibrahim 'ya'ya daga duwatsun nan .
40003010	Koyanzu ma an ɗora bakin gatari a gindin bishiya . Saboda haka duk bishiyar bata bada 'ya'ya masu kyau ba , sai a sare ta a jefa a wuta .
40003011	“ Ni dai , da ruwa nake muku baftisma , shaidar tubarku , amma mai zuwa bayana , ya fi ni girma , wanda ko takalmansa ma ban isa in riƙe ba . Shi ne zai yi muku baftisma da Ruhu Mai Tsarki , da kuma wuta .
40003012	Ƙwaryar shiƙarsa na hannunsa , zai kuwa share masussukarsa sarai , ya taro alkamarsa ya sa a rumbunsa , amma ɓuntun , sai ya ƙone a wutar marar bituwa . ”
40003013	A lokacin nan ne Yesu ya zo daga ƙasar Galili , ya je Kogin Urdun wurin Yahaya , domin ya yi masa baftisma .
40003014	Yahaya kuwa ya so ya hana shi , ya ce , “ Ni da nake bukatar kai ka yi mini baftisma , ka zo gare ni ? ”
40003015	Amma Yesu ya amsa masa ya ce , “ Bari ya zama haka a yanzu , domin haka ne ya dace mu cika dukan adalci . ” Sa'an nan Yahaya ya yardar masa .
40003016	Da aka yi wa Yesu baftisma , nan da nan da ya fito daga ruwan , sai ga sama ta dāre , ya ga Ruhun Allah yana saukowa da kamar kurciya , har ya sauka a kansa .
40003017	Sai aka ji wata murya daga Sama ta ce , “ Wannan shi ne Ɗana ƙaunataccena , wanda nake farin ciki da shi ƙwarai . ”
40004001	Sa'an nan sai Ruhu ya kai Yesu cikin jeji , domin Iblis yă gwada shi .
40004002	Da ya yi azumi kwana arba'in ba dare ba rana , daga baya yunwa ta kama shi .
40004003	Sai Mai Gwadawar nan ya zo , ya ce masa , “ In kai Ɗan Allah ne , ka umarci duwatsun nan su zama gurasa . ”
40004004	Amma Yesu ya amsa ya ce , “ A rubuce yake cewa , ‘ Ba da gurasa kaɗai mutum zai rayu ba , Sai dai da kowace maganar da ke fitowa daga wurin Allah . ’ ”
40004005	Sa'an nan Iblis ya kai shi tsattsarkan birni , ya ɗora shi can kan tsororuwar Haikali ,
40004006	ya ce masa , “ In kai Ɗan Allah ne , to dira ƙasa . Don a rubuce yake cewa , ‘ Zai yi wa mala'ikunsa umarni game da kai , ’ da kuma ‘ Za su tallafe ka , Don kada ka buga kafarka a dutse . ’ ”
40004007	Sai Yesu ya ce masa , “ A rubuce yake kuma cewa , ‘ Kada ka gwada Ubangiji Allahnka . ’ ”
40004008	Har wa yau dai , sai Iblis ya kai shi kan wani dutse mai tsayi ƙwarai , ya nunnuna masa dukan mulkokin duniya da ɗaukakarsu .
40004009	Ya kuma ce masa , “ Duk waɗannan zan ba ka in ka faɗi a gabana ka yi mini sujada . ”
40004010	Sai Yesu ya ce masa , “ Tafi daga nan , kai Shaiɗan ! Domin a rubuce yake cewa , ‘ Kă yi wa Ubangiji Allahnka sujada , Shi kaɗai za ka bauta wa . ’ ”
40004011	Sa'an nan Iblis ya rabu da shi . Sai ga mala'iku sun zo suna yi masa hidima .
40004012	To , da Yesu ya ji an tsare Yahaya , sai ya tashi zuwa ƙasar Galili .
40004013	Ya kuma bar Nazarat , ya koma Kafarnahum da zama , can bakin teku , a kan iyakar ƙasar Zabaluna da Naftali ,
40004014	domin a cika faɗar Annabi Ishaya cewa ,
40004015	“ Ƙasar Zabaluna da ƙasar Naftali , Da bakin bahar , da hayin Kogin Urdun , Da kuma ƙasar Galili ta al'ummai ,
40004016	Mazaunan duhu sun ga babban haske , Mazaunan bakin mutuwa da fargabarta , Haske ya keto musu . ”
40004017	Tun daga lokacin nan , Yesu ya fara wa'azi , yana cewa , “ Ku tuba domin Mulkin Sama ya kusato . ”
40004018	Yana tafiya a bakin Tekun Galili ke nan , sai ya ga waɗansu 'yan'uwa biyu , Saminu da ake kira Bitrus , da ɗan'uwansa Andarawas , suna jefa taru a teku , don su masunta ne .
40004019	Sai ya ce musu , “ Ku bi ni , zan mai da ku masuntan mutane . ”
40004020	Nan da nan , sai suka bar tarunsu , suka bi shi .
40004021	Da ya ci gaba sai ya ga waɗansu mutum biyu , su kuma 'yan'uwa ne , Yakubu ɗan Zabadi , da ɗan'uwansa Yahaya , suna cikin jirgi tare da mahaifinsu Zabadi , suna gyaran tarunansu . Sai ya kira su .
40004022	Nan take suka bar jirgin duk da ubansu , suka bi shi .
40004023	Sai ya zazzaga duk ƙasar Galili , yana koyarwa a majami'unsu , yana shelar bisharar Mulkin Allah , yana kuma warkar da kowace cuta da rashin lafiya na mutane .
40004024	Ta haka ya shahara a cikin duk ƙasar Suriya . Aka kuwa kakkawo masa dukan marasa lafiya , masu fama da cuta iri iri , da masu shan azaba , da kuma masu aljannu , da masu farraɗiya , da shanyayyu , ya kuwa warkar da su .
40004025	Taro masu yawan gaske suka bi shi daga ƙasar Galili , da Dikafolis , da Urushalima , da ƙasar Yahudiya , har ma daga hayin Kogin Urdun .
40005001	Da Yesu ya ga taro masu yawa sai ya hau dutse . Da ya zauna , almajiransa kuma suka zo gunsa .
40005002	Sai ya buɗe baki ya koya musu .
40005003	“ Albarka tā tabbata ga waɗanda suka san talaucinsu na ruhu , domin Mulkin Sama nasu ne .
40005004	“ Albarka tā tabbata ga masu nadāma , domin za a sanyaya musu rai .
40005005	“ Albarka tā tabbata ga masu tawali'u , domin za su gāji duniya .
40005006	“ Albarka tā tabbata ga masu kwaɗaita ga adalci , domin za a biya musu muradi .
40005007	“ Albarka tā tabbata ga majiya tausayi , domin su ma za a ji tausayinsu .
40005008	“ Albarka tā tabbata ga masu tsarkakakkiyar zuciya , domin za su ga Allah .
40005009	“ Albarka tā tabbata ga masu ƙulla zumunci , domin za a ce da su 'ya'yan Allah .
40005010	“ Albarka tā tabbata ga masu shan tsanani saboda aikata adalci , domin Mulkin Sama nasu ne .
40005011	“ Albarka tā tabbata gare ku sa'ad da mutane suka zage ku , suka tsananta muku , suka kuma ƙaga muku kowace irin mugunta , saboda ni .
40005012	Ku yi murna da farin ciki matuƙa , domin sakamakonku mai yawa ne a Sama , gama haka aka tsananta wa annabawan da suka riga ku . ”
40005013	“ Ku ne gishirin duniya . Amma in gishiri ya sāne , da me za a daɗaɗa shi ? Ba shi da sauran amfani , sai dai a zubar , mutane kuma su tattake .
40005014	“ Ku ne hasken duniya . Ai , birnin da aka gina bisa tudu ba shi ɓoyuwa .
40005015	Ba a kunna fitila a rufe ta da masaki , sai dai a ɗora ta a kan maɗorinta , sa'an nan ta ba duk mutanen gida haske .
40005016	To , haskenku yă riƙa haskakawa haka a gaban mutane , domin su ga kyawawan ayyukanku , su kuma ɗaukaka Ubanku da yake cikin Sama . ”
40005017	“ Kada ku yi zaton na zo ne in shafe Attaura da koyarwar annabawa . Na zo ne ba domin in shafe su ba , sai dai domin in ciccika su .
40005018	Hakika ina gaya muku , kafin sararin sama da ƙasa su shuɗe , ko wasali ko ɗigo na Attaura ba za su shuɗe ba , sai an cika dukan kome .
40005019	Don haka duk wanda ya yar da umarni ɗaya mafi ƙanƙanta daga cikin umarnan nan , har ya koya wa mutane haka , za a ce da shi mafi ƙanƙanta a Mulkin Sama . Duk wanda ya bi su kuwa , har ya koyar da su , za a ce da shi mai girma a Mulkin Sama .
40005020	Ina dai gaya muku , in adalcinku bai fi na malaman Attaura da Farisiyawa ba , ba za ku shiga Mulkin Sama ba faufau . ”
40005021	“ Kun dai ji an faɗa wa mutanen dā , ‘ Kada ka yi kisankai , kowa ya yi kisa kuwa , za a hukunta shi . ’
40005022	Amma ni ina gaya muku , kowa yake fushi da ɗan'uwansa ma , za a hukunta shi . Kowa ya ce da ɗan'uwansa wawa , za a kai shi gaban majalisa . Kowa kuma ya ce , ‘ Kai wofi ! ’ Hakkinsa shiga Gidan Wuta .
40005023	Saboda haka , in kana cikin miƙa hadayarka a kan bagadin hadaya , a nan kuma ka tuna ɗan'uwanka yana da wata magana game da kai ,
40005024	sai ka dakatar da hadayarka a gaban bagadin hadaya tukuna , ka je ku shirya da ɗan'uwanka , sa'an nan ka zo ka miƙa hadayarka .
40005025	Ka hanzarta shiryawa da mai ƙararka tun kuna tafiya gaban shari'a , don kada mai kararka ya bashe ka ga alƙali , alƙali kuma ya miƙa ka ga dogari , a kuma jefa ka a kurkuku .
40005026	Hakika ina gaya maka , ba za ka fita daga nan ba , sai ka biya duk , babu sauran ko anini a kanka . ”
40005027	“ Kun dai ji an faɗa , ‘ Kada ka yi zina . ’
40005028	Amma ni ina gaya muku , kowa ya dubi mace duban sha'awa , ya riga ya yi zinar zuci ke nan da ita .
40005029	In idonka na dama yana sa ka yi laifi , to , ƙwaƙule shi ka yar . Zai fiye maka ka rasa ɗaya daga cikin gaɓoɓinka da a jefa jikinka ɗungum a Gidan Wuta .
40005030	In kuma hannunka na dama , yana sa ka yi laifi , to , yanke shi ka yar . Zai fiye maka ka rasa ɗaya daga cikin gaɓoɓinka da a jefa jikinka ɗungum a Gidan Wuta . ”
40005031	“ An kuma ce , ‘ Kowa ya saki matarsa , sai ya ba ta takardar saki . ’
40005032	Amma ni ina gaya muku , kowa ya saki matarsa , in ba a kan laifin zina ba , ya sa ta hanyar zina ke nan . Wanda kuma ya auri sakakkiya , ya yi zina . ”
40005033	“ Har wa yau dai kun ji an faɗa wa mutanen dā , ‘ Kada ka rantse a kan ƙarya , sai dai ka cika wa'adin da ka ɗaukar wa Ubangiji . ’
40005034	Amma ni ina gaya muku , kada ma ku rantse sam , ko da sama , domin ita ce kursiyin Allah ,
40005035	ko da ƙasa , domin ita ce matashin ƙafarsa , ko kuma da Urushalima , domin ita ce birnin Babban Sarki .
40005036	Kada kuwa ka rantse da kanka , don ba za ka iya mai da ko gashi ɗaya fari ko baƙi ba .
40005037	Abin da duk za ku faɗa ya tsaya a kan ‘ I ’ ko ‘ A'a ’ kawai . In dai ya zarce haka , to , daga Mugun ya fito . ”
40005038	“ Kun dai ji an faɗa , ‘ Sakayyar ido , ido ce , sakayyar haƙori kuma haƙori ce . ’
40005039	Amma ni ina gaya muku , kada ku ƙi a cuce ku . Amma ko wani ya mare ka a kuncin dama , to , juya masa ɗayan kuma .
40005040	In kuwa wani ya yi ƙararka da niyyar karɓe taguwarka , to , ka bar masa mayafinka ma .
40005041	In kuma wani ya tilasta maka ku yi tafiyar mil guda tare , to , ku yi tafiyar mil biyu ma .
40005042	Kowa ya roƙe ka , ka ba shi , mai neman rance a wurinka kuwa , kada ka hana shi . ”
40005043	“ Kun dai ji an faɗa , ‘ Ka so ɗan'uwanka , ka ƙi magabcinka . ’
40005044	Amma ni ina gaya muku , ku ƙaunaci magabtanku , ku yi wa masu tsananta muku addu'a ,
40005045	domin ku zama 'ya'yan Ubanku wanda yake cikin Sama . Domin yakan sa rana tasa ta fito kan mugaye da kuma nagargaru , ya kuma sako ruwan sama ga masu adalci da marasa adalci .
40005046	In masoyanku kawai kuke ƙauna , wace lada ce da ku ? Ashe , ko masu karɓar haraji ma ba haka suke yi ba ?
40005047	In kuwa 'yan'uwanku kaɗai kuke gayarwa , me kuka yi fiye da waɗansu ? Ashe , ko al'ummai ma ba haka suke yi ba ?
40005048	Saboda haka sai ku zama cikakku , kamar yadda Ubanku na Sama yake cikakke . ”
40006001	“ Ku yi hankali kada ibadarku ta zama ta ganin ido . Domin in kun yi haka , ba za ku sami sakamako wurin Ubanku da yake a Sama ba .
40006002	“ Wato , in za ka yi sadaka , kada ka yi kwakwazo yadda munafukai suke yi a majami'u da kuma a kan hanya don dai mutane su yabe su . Gaskiya nake faɗa muku , sun sami iyakar ladarsu ke nan .
40006003	Amma in kana yin sadaka , kada hannunka na hagu ya san abin da hannunka na dama yake yi ,
40006004	domin sadakarka tă zama a asirce , Ubanku kuwa da yake ganin abin da ake yi a asirce , zai sāka maka . ”
40006005	“ In za ku yi addu'a , kada ku zama kamar munafukai , don sun cika son yin addu'a a tsaye a majami'u da kan hanyoyi don dai mutane su gan su . Gaskiya nake gaya muku , sun sami iyakar ladansu .
40006006	Amma in za ka yi addu'a , sai ka shiga lollokinka , ka rufe ƙofa , ka yi addu'a ga Ubanka wanda yake ɓoye , Ubanka kuwa da yake ganin abin da ake yi a asirce , zai sāka maka .
40006007	“ In kuwa kuna addu'a , kada ku yi ta maimaitawar banza , kamar yadda al'ummai suke yi , a zatonsu za a saurare su saboda yawan maganarsu .
40006008	Kada ku zama kamarsu , domin Ubanku ya san bukatarku tun kafin ku roƙe shi .
40006009	Saboda haka sai ku yi addu'a kamar haka , ‘ Ya Ubanmu , wanda yake cikin Sama , A kiyaye sunanka da tsarki .
40006010	Mulkinka yă zo , A aikata nufinka a duniya kamar yadda ake yi a Sama .
40006011	Ka ba mu abincinmu na yau .
40006012	Ka gafarta mana laifofinmu , Kamar yadda mu ma muke gafarta wa waɗanda suke yi mana laifi .
40006013	Kada ka kai mu wurin jaraba , Amma ka cece mu daga Mugun . ’
40006014	Domin in kun yafe wa mutane laifofinsu , Ubanku na Sama zai yafe muku .
40006015	In kuwa ba ku yafe wa mutane laifofinsu ba , Ubanku ma ba zai yafe muku naku ba . ”
40006016	“ In kuma kuna yin azumi , kada ku turɓune fuska kamar munafukai , don sukan yanƙwane fuska , don dai mutane su ga suna azumi ne . Hakika , ina gaya muku , sun sami iyakar ladansu ke nan .
40006017	Amma in kana azumi , ka shafa mai a ka , ka kuma wanke fuska ,
40006018	don kada mutane su ga alama kana azumi , sai dai Ubanku da yake ɓoye ya gani . Ubanku kuma da yake ganin abin da ake yi a asirce , zai sāka maka . ”
40006019	“ Kada ku tara wa kanku dukiya a duniya , inda asu da tsatsa suke ɓatawa , inda ɓarayi kuma ke fasawa suke yi sata .
40006020	Sai dai ku tara wa kanku dukiya a Sama , inda ba asu da tsatsa da za su ɓata , inda kuma ba ɓarayin da za su fasa su yi sata .
40006021	Domin kuwa inda dukiyarka take , a can zuciyarka ma take . ”
40006022	“ Ido shi ne fitilar jiki . In idonka lafiyayye ne , duk jikinka ma sai ya cika da haske .
40006023	In kuwa idonka da lahani , duk jikinka sai ya cika da duhu . To , in hasken da yake gare ka duhu ne , ina misalin yawan duhun ! ”
40006024	“ Ba mai iya bauta wa iyayengiji biyu ; ko dai ya ƙi ɗaya , ya so ɗaya , ko kuwa ya amince wa ɗayan , ya raina ɗayan . Ba dama ku bauta wa Allah da dukiya gaba ɗaya . ”
40006025	“ Saboda haka ina gaya muku , kada ku damu a kan rayuwarku game da abin da za ku ci , da abin da za ku sha , ko kuwa jikinku , abin da za ku yi sutura . Ashe , rai bai fi abinci ba ? Jiki kuma bai fi tufafi ba ?
40006026	Ku dubi dai tsuntsaye . Ai , ba sa shuka , ba sa girbi , ba sa kuma tarawa a rumbuna , amma kuwa Ubanku na Sama yana ci da su . Ashe , ko ba ku fi martaba nesa ba ?
40006027	Wane ne a cikinku , don damuwarsa , zai iya ƙara ko da taƙi ga tsawon rayuwarsa ?
40006028	To , don me kuke damuwa a kan tufafi ? Ku dubi dai furannin jeji , yadda suke girma , ba sa aikin fari , ba sa na baƙi ,
40006029	duk da haka ina gaya muku , ko Sulemanu ma , shi da adonsa duk , bai taɓa yin adon da ya fi na ɗayansu ba .
40006030	To , ga shi , Allah yana ƙawata tsire-tsiren jeji ma haka , waɗanda yau suke raye , gobe kuwa a jefa su a wuta , balle ku ? Ya ku masu ƙarancin bangaskiya !
40006031	Don haka kada ku damu , cewa , ‘ Me za mu ci ? ’ ko , ‘ Me za mu sha ? ’ ko kuwa , ‘ Me za mu sa ? ’
40006032	Ai , al'ummai ma suna ta neman duk irin waɗannan abubuwa , Ubanku na Sama kuwa ya san kuna bukatarsu duka .
40006033	Muhimmin abu na farko , sai ku ƙwallafa rai ga al'amuran Mulkin Allah , da kuma adalcinsa , har ma za a ƙara muku dukan waɗannan abubuwa .
40006034	“ Saboda haka kada ku damu don gobe , ai , gobe ta Allah ce . Dawainiyar yau ma ta isa , wahala . ”
40007001	“ Kada ku ɗora wa kowa laifi , don kada a ɗora muku .
40007002	Don da irin hukuncin da kuka zartar , da shi za a zartar muku . Mudun da kuka auna , da shi za a auna muku .
40007003	Don me kake duban ɗan hakin da yake idon ɗan'uwanka , amma gungumen da yake a naka ido ba ka kula ba ?
40007004	Ko kuwa yaya za ka iya ce wa ɗan'wanku , ‘ Bari in cire maka ɗan hakin daga idonka , ’ alhali kuwa da gungume naka ido ?
40007005	Kai munafuki ! Sai ka fara cire gungumen da yake idonka tukuna , sa'an nan ka gani sosai yadda za ka cire ɗan hakin daga idon ɗan'uwanka .
40007006	“ Kada ku ba karnuka abin da yake tsattsarka . Kada kuma ku jefa wa alhanzir lu'ulu'unku , don kada su tattake su , su juyo su kyakketa ku . ”
40007007	“ Ku yi ta roƙo , za a ba ku . Ku yi ta nema , za ku samu . Ku yi ta ƙwanƙwasawa , za a kuwa buɗe muku .
40007008	Duk wanda ya roƙa , akan ba shi , mai nema yana tare da samu . Wanda ya ƙwanƙwasa kuma za a buɗe masa .
40007009	To , wane ne a cikinku , ɗansa zai roƙe shi gurasa , ya ba shi dutse ?
40007010	Ko kuwa ya roƙe shi kifi , ya ba shi maciji ?
40007011	To , ku da kuke mugaye ma , kuka san yadda za ku ba 'ya'yanku kyautar kyawawan abubuwa , balle Ubanku na Sama da zai ba da abubuwan alheri ga masu roƙonsa ?
40007012	Saboda haka duk abin da kuke so mutane su yi muku , ku ma sai ku yi musu , domin wannan shi ne Attaura da koyarwar annabawa . ”
40007013	“ Ku shiga ta ƙunƙuntar ƙofa , gama ƙofa zuwa hallaka faffaɗa ce , hanyarta mai sauƙin bi ce , masu shiga ta cikinta suna da yawa .
40007014	Domin kuwa ƙofar zuwa rai ƙunƙunta ce , hanyarta mai wuyar bi ce , masu samunta kuwa kaɗan ne . ”
40007015	“ Ku kula da annabawan ƙarya , waɗanda sukan zo muku da siffar tumaki , amma a zuci kyarketai ne masu ƙāwa .
40007016	Za ku gane su ta irin aikinsu . A iya ciran inabi a jikin ƙaya , ko kuwa ɓaure a jikin sarƙaƙƙiya ?
