# language_name_wals:	Chamorro
# language_name_glotto:	Chamorro
# ISO_6393:	cha
# year_composed:	NA
# year_published:	2003
# mode:	written
# genre_broad:	non-fiction
# genre_narrow:	religion
# writing_system:	Latn
# special_characters:	NA
# short_description:	Text of the Parallel Bible Corpus: Mayer, Thomas & Michael Cysouw. 2014. Creating a Massively Parallel Bible Corpus. Proceedings of the International Conference on Language Resources and Evaluation (LREC), Reykjavik, 3158-3163.
# source:	NA
# copyright_short:	© Bishop Tomas A. Camacho of the Diocese of Chalan Kanoa
# copyright_long:	NA
# sample_type:	whole
# comments:	The first two digits of the identifier refer to the book, the next three digits to the chapter, and the last three digits to the verse. See Mayer & Cysouw (2014) for a list of book identifiers.

40004014	Ha cho'gue este para u makumple i sinangan i prufeta as Isaias :
40004015	" Tano' ' Zebulun ' , yan ' Naphtali ' , Para i tasi na direksion , gi otro båndan Hotdan , I tano' i ' MamPagånu ' giya Galileha !
40004016	I taotåo ni manggaigi gi hinemhom u fanmanli'e' un dångkolo na kåndet ! U faninina un ma'lak kåndet ayo siha na tåotåo i mañåsaga gi hemhom na tano' finatai ! "
40004017	Desde ennåo na tiempo Ha tutuhon si Jesus sumetmon put i finana'gue-ña : " Fanmañotsot ni isao-miyu , sa' hihot esta i Rainon i langet ! "
40004018	Anai mamomokkat si Jesus gi Hagoin Galileha , Ha li'e' dos chume'lu na talayeru , si Simon ( ni ma'å'agang Pedro ) yan i che'lu-ña as Andres ni tumalålaya gi hagoi .
40004019	Ilek-ña si Jesus nu siha , " Tattiyi Yu' ya bai Hu fa'nå'gue hamyo manalåya tåotåo . "
40004020	Ya ensegidas masotta i chenchulon-ñiha ya madalalaki Gui' .
40004021	Anai sigi mo'na Ha li'e' ta'lo dos chume'lu , si Santiago yan Juan , i lalahen ' Zebedee' . Maneståba yan si ' Zebedee' , i tatan-ñiha , gi hilo' i boti ma'arerekla i chenchulon-ñiha .
40004022	Ya ensegidas masotta i boti yan si tatan-ñiha anai maninagang as Jesus ya madalalaki Gui' .
40004023	Ha liliku'i si Jesus todu iya Galileha , mamanåna'gue gi sinagoga , sumesetmon put i Maolek na Nutisian i Raino , ya Ha na'fanhomlo' i taotåo siha ginen todu klasen chetnot yan minalångu .
40004024	Put este na machalapon i masangån-ña gi todu iya Siria . Manma'uma guatu giya Guiya todu ayo siha i manggái chetnot difirentes klåsi yan manmamadedesi : ayo siha i manggái aniti , i manggai chetnot mañåggui' , i mamparalitiku . Ha na'fanhomlo' todu siha .
40004025	Låhyan na tåotåo ni tumattitiyi Gui' mangginen Galileha , ginen i Dies na Siuda ginen Hirusalen yan ginen Hudeha , yan ginen i otro bandan Hotdån .
40005001	Anai Ha li'e' si Jesus i linahyan tåotåo , humånåo hulo' gi ekso' ya matå'chong påpa' . Pues i mandesipulu lokkue' manetnon gi uriya-ña ,
40005002	ya Ha tutuhon fuma'nå'gue siha :
40005003	" Manmagof ayo siha i mamopble hinalom-ñiha : u iyon-ñiha i Rainon i langet !
40005004	Manmagof ayo siha i mampeniniti : si Yu'os u fangkenensuela !
40005005	Manmagof ayo siha i manhomitde : siha u rinisibi i prinimeten Yu'os !
40005006	Manmagof ayo siha i tumåtanga para u macho'gue mås takhelo' i minalago' Yu'os : siempre nina'fanggof satesfecho as Yu'os !
40005007	Manmagof ayo siha i manyo'ase' ni otro tåotåo : si Yu'os u yo'ase' nu siha !
40005008	Manmagof ayo siha i manggåsgas kurason-ñiha : siha u mali'e' si Yu'os !
40005009	Manmagof ayo siha i muna'kekeguaha pås gi taotåo siha : u faninagang as Yu'os famagu'on-ña !
40005010	Manmagof ayo siha i manmamadedesi put i machocho'gue i minalago' Yu'os : u iyon-ñiha i Rainon i langet !
40005011	" Manmagof hamyo yanggen manma'ensutta pat manmapetsigi , pat manmasångan todu klasen dinagi kontra hamyo sa' put i mandesipulu-hu hamyo .
40005012	Fanmagof sa' un dångkolon premiu numanangga hamyo gi langet . Taiguini ha' manmapetsigen-ñiha i prufeta siha ni manmofo'na ki hamyo .
40005013	" Kalang hamyo asiga para todu i taotåo siha . Låo yanggen malingu sabot-ña i asiga , ti siña un na'ta'lo tåtte . Tumai bali ; pues siempre madåggåoñaihon huyong ya u magacha' nu i taotåo siha .
40005014	" Kalang hamyo kåndet para todu i tano' . I siudå ni gaigi gi ekso' ti siña manå'na' .
40005015	Tåya' sumosongge i fallot ya para u po'lo gi papa' tason ; enlugåt , siempre ha po'lo gi sagan fållot , anai siña ha chalapon i ininå-ña gi todu i halom guma' .
40005016	Taiguini ha' lokkue i kandet-miyu debi di u fañila' gi me'nan tåotåo , kosa ki siña mali'e' i manmåolek siha na bidan-miyu ya ginen este nai u matuna i Tatan-miyu ni gaigi gi langet .
40005017	" Cha'-miyu umå'alok na måtto yu' para bai Hu tulaika i Lai Moises yan i fina'nå'guen i mamprofeta . Ti ennåo na måtto yu' . Måtto yu' para bai Hu kumple i Lai .
40005018	Hahasso este ! Amen , mientras ki guaguaha långet yan tåno' , ti u matulaika ni sikera i mås dichicheng pat i mås dikike' na punto gi Lai -- asta i uttemon i tano' .
40005019	Put este na rason , na håyi ti umosge maseha i mås yapåpapa' na tinago' pat mama'nå'gue otro na tåotåo na mungnga manosge , guiya u mås takpapa' gi Rainon i langet . Låo håyi ha' ni umosge i Lai , pat mama'nå'gue otro na debi di u fanosge , guiya u takhelo' gi Rainon i langet .
40005020	Pues Guåhu mismo Hu sangångani hamyo , na ti siña hamyo manhålom gi Rainon i langet solu mås mamfiet hamyo kumumple i minalago' Yu'os ki i manma'estron i Lai siha pat i MamFarisehu .
40005021	" Gi manmaloffan siha na tiempo en hingok manmasangåni siha i taotåo , ' Cha'-miyu fanmamumuno' ; håyi mamuno' u makonne' guatu gi me'nan i hues . '
40005022	Låo Guåhu Hu sångangani hamyo på'go : na håyi lalålo' ni i che'lu-ña u makonne' guåtu gi me'nan i hues ; håyi sumangåni i che'lu-ña na tai minaolek gui' u makonne' guåtu gi me'nan i Konsilio ; håyi sumångani i che'lu-ña na tai bali gui' u gaigi gi piniligru na u falak sasalåguan .
40005023	Pues yanggen para un ufresi i nina'-i-mu as Yu'os gi hilo' i attat ya guennåo mismo na mumento nai un hasso na guaha ti u makomprenden-miyu ,
40005024	sotta guennåo i nina'i-mu gi me'nan i attat ya hånåo ya en afa'måolek nåya yan i che'lu-mu ; despues nai un ta'lo tåtte ya un ufresi si Yu'os ni nina'i-mu .
40005025	" Yanggen guaha tåotåo nina'ma'ågang håo para un makotte , na'måolek håo nu guiya mientras guaguaha tiempo , åntes di en fatto na dos gi kotte ; sa' yanggen gaigi hamyo esta guennåo siempre inentrega håo guatu gi hues , ya i hues un inentrega guatu gi pulisiha ya un mapresu .
40005026	Amen , ya magåhet na siempre sumåga håo guennåo asta ki un apåsi todu i muttå-mu .
40005027	" En hingok masångan , ' Cha'-miyu fanadotteteriu . '
40005028	Låo på'go bai sangåni hamyo na : håyi ha' umatan ya ha malagu'i un palåo'an esta umadotteriu gui' gi kurason-ña .
40005029	" Pues yanggen i agapa' na atadok-mu numa'i'isao håo , laknos ya un yute' ! Sa' måolekña na u gai fatta tataotåo-mu ki un mayogua kabåles giya sasalåguan .
40005030	Yanggen i agapa' na kannai-mu numå'i'isao håo , utot ya un yute' . Sa' måolekña na u fåtta un påtte gi tataotåo-mu ki un mayogua kabåles giya sasalåguan .
40005031	" Masångan lokkue' na , ' Håyi ha' i dumibutsia i asaguå-ña debi di u tuge' påpa' put i dibutsio ya u nå'i i asaguå-ña palåo'an . '
40005032	Låo Guåhu på'go Hu sangångani hamyo na : yanggen ti mama'bababa i palåo'an ya dinibutsia gui' ni asaguå-ña ya siakåsu na umassagua ta'lo i palåo'an , pues i lahi umisåo sa' ha na'adotteriu i asaguå-ña ; ya kon todu i lahi ni inasagua gui' umadotteriu lokkue .
40005033	" En hingok ta'lo na manmasangåni i taotåo siha gi manmaloffan na tiempo na , ' Cha'-miyu chumocho'gue fåtso na hinila låo che'gue hafa en prumeti na cho'cho' para i Saina . '
40005034	Låo Guåhu på'go Hu sangåni hamyo : cha'-miyu fanmanhuhula yanggen manmama'promesa hamyo ; cha'-miyu i'isa i langet yanggen manmanhula hamyo , sa' tronon Yu'os ennåo ;
40005035	o sino i tano' , sa' ennåo i eddas ni Ha na'deskånsa i addeng-ña ; o sino iya Hirusalen , sa' iyon i manakhelo' na Rai ennåo na siudå .
40005036	Cha'-miyu ni sikera i'isa i ilon-miyu yanggen manmanhula hamyo , sa' manai nina'siña hamyo para en na'åttelong pat en na'chunge' un gapotulu .
40005037	Enlugåt , sångan ' Hunggan ' yanggen ' Hunggan ' yan ' Åhe' ' yanggen ' Åhe' ' -- otro siha ni para en sangan mafåtto ginen Ayo i Tailayi . "
40005038	" En hingok na masångan , ' Un åttadok put otro åttadok , yan un nifen put otro nifen . '
40005039	Låo Guåhu på'go Hu sangåni hamyo ; cha'-miyu bebengga ni håyi ni umisagui hamyo . Yanggen mapatmåda i agapa' na fasu-mu , po'lo ya u patmåda i akaggue lokkue' .
40005040	Yanggen makotte håo put i chininå-mu , nå'i gui' lokkue' ni saku-mu .
40005041	Yanggen guaha sendålon i enimigu umafuetsa håo para un katgåyi gui' una miyu ni katgå-ña chuli'i gui' una miyu mås .
40005042	Yanggen guaha gumågåo håo una kosa , nå'i gui' ; yanggen guaha u mayao håo , na'ayao gui' . "
40005043	" En hingok na masångan , ' Gefli'e' i amigon-miyu , yan chatli'e' i inimigon-miyu siha . '
40005044	Låo Guåhu på'go Hu sangåni hamyo : gefli'e' i inimigon-miyu , tayuyuti ayo siha i mumattrårata hamyo ,
40005045	kosa ki en famfamagu'on i Tatan-miyu gi langet . Sa' Ha na'fani'ina i atdåo-ña parehu ha' gi mambåba yan gi manmåolek na tåotåo , yan Ha na'hanånagui uchan parehu ha' i manmåolek che'cho'-ñiñiha yan i mambåba .
40005046	Sa' håfa na un nanangga na un inapåsi as Yu'os , yanggen un guaiya ayo siha na tåotåo i gumuaiya håo ? Kon todu i manmangongopbla kontrebusion macho'cho'gue ennåo .
40005047	Adda na'manman i bidå-mu yanggen un kuentusi i amigu-mu ? Na ti kon todu ayo siha i ti manmanhongge as Yu'os chumocho'gue ennåo ?
40005048	Debi di en fancha'tunas yan si Tatan-miyu ni gaigi gi langet .
40006001	" Cha'-miyu cheche'gue i ubligasion-miyu put rilihon gi me'nan tåotåo put para en fanmali'e' . Yanggen en che'gue este gi me'nan tåotåo ti en faninapåsi as Tatan-miyu gi langet .
40006002	" Cha'-miyu fanmamamatta yanggen para en ayuda håyi na popble , taiguihi i macho'cho'gue ni mambanidosu gi Sinagoga pat gi chalan . Macho'cho'gue este para u fanmatuna ni taotåo . Cha'-miyu fanmaleleffa ! Åmen , esta siha marisibi kabåles i apas-ñiha .
40006003	Låo yanggen para en ayuda håyi na popble , che'gue kuånto i siña ya ni i mås amigon-miyu ti u tiningo' ,
40006004	ya po'lo put sikretu este na cho'cho' . Ya si Tatan-miyu en faninapåsi ni Ha lili'e' i sikretu na bidan-miyu .
40006005	" Cha'-miyu fanmama'a'ayo siha i mambanidosu yanggen manmanåyuyot hamyo ! Gof yan-ñiha manohge gi Sinagoga pat gi kanton chålan para u fanmanåyuyot kosa ki todu u fanlini'e' siha . Hahasso este ! Amen , esta marisibi i apas-ñiha kabåles .
40006006	Låo yanggen para en fanmanåyuyot , fanhålom gi kuatton-miyu ya en hichom i petta , ya ennåo nai en tayuyot si Tatan-miyu , ni ti a'anok . Ya si Tatan-miyu ni Ha lili'e' håfa bidan-mimiyu sikretu , en faninapåsi .
40006007	" Cha'-miyu i'isa meggai na palåbra siha gi tinayuyot-miyu kalang i mampagånu , ni hinasson-ñiha na u fanheningok as Yu'os put i mananakko' tinayuyot-ñiha .
40006008	Cha'-miyu famparerehu yan siha ; mo'na si Tatan-miyu Ha tungo' håfa nisisidåt-miyu åntes di en fanmanggågåo .
40006009	Yanggen manmanåyuyot hamyo debi di u taiguini : ' Tatan-måmi gi langet : Matuna i na'ån-mu ,
40006010	U mamaila' i Raino-mu , U macho'gue i minalago'-mu gi tåno' komu gi langet .
40006011	Nå'i ham på'go na ha'åni ni in nisisita na nengkanno' ;
40006012	Asi'i ham ni linachen-måmi , Taiguihi yanggen in asi'i i linachen otro kontra hami ;
40006013	Cha'-mu pepe'lo ham gi manmakkat na tentasion , låo na'fanlibri ham ginen Ayo i Tailayi . '
40006014	" Yanggen en asi'i ayo siha i umisagui hamyo , siempre maninasi'i hamyo lokkue' as Tatan-miyu gi langet .
40006015	Låo yanggen ti en asi'i ayo siha i umisagui hamyo , siempre ti maninasi'i hamyo as Tatan-miyu gi langet .
40006016	" Yanggen manåyunat hamyo cha'-miyu muna'fantririste matan-miyu kalang ayo siha i mambanidosu . Mana'fanmatan ñålang siha ya manlililiko' kosa si siña manmali'e' na manayuyunat siha . Gof hasso Amen , esta marisibi kabåles i apas-ñiha .
40006017	Yanggen manåyunat hamyo , fa'gåsi i matan-miyu yan paini i gapotilon-miyu ,
40006018	kosa ki ti u matungo' na manayuyunat hamyo , si Tatan-miyu ha' , ni ti a'annok , para u tiningo' . Ya si Tatan-miyu ni Ha lili'e' håfa bidan-mimiyu na maisa , en faninapåsi .
40006019	" Cha'-miyu fanmanrekokohi rikesa guini gi tåno' sa' manggenetgogohu yan mantenatake' , o sino siña ha' manmasåkke .
40006020	Enlugåt , fanmanrekohi rikesa gi langet sa' ti u fangenetgohu yan ti u fantenake' yan tåya' siña sumakkengguan hamyo .
40006021	Sa' amånu ha' nai gaigi i guinahan-miyu gaigi lokkue guennåo i kurason-miyu .
40006022	" I attadok kalang kåndet para i tataotåo : yanggen klåru i attadok-miyu , pues siempre u ma'lak enteru i tataotåo-miyu ;
40006023	låo yanggen båba attadok-miyu siempre homhom lokkue' tataotåo-miyu . Ya yanggen i kandet gi sanhalom-miyu homhom siempre gef homhom !
40006024	" Tåya' siña umesklåbon dos na åmu : siempre ha chatli'e' i unu yan ha guaiya i otro ; ha na'fiet gui' gi unu ya ha chatatan i otro . Ti siña un setbe si Yu'os yan kon todu i kepble .
40006025	" Ennåo mina' Hu sangångani hamyo : cha'-miyu fanchachathinasso håfa para en kanno' pat en gimen ni para u sinesteni i lina'la'-miyu , pat sino håfa para magågon-miyu . Na adda ti takheloña i lina'la' ki i nengkanno' ? Na ti takheloña lokkue' i tataotåo ki i magågu ?
40006026	Atan ha' i påharu siha ni manggugupu : tåya' tinatmen-ñiñiha , ni ti manmangosesecha , pat mannana'etnon gi sagan pine'lo ; låo manggenegef adahi as Tatan-miyu ni gaigi gi langet ! Na adda ti mås manggai bali hamyo ki i paluma siha ?
40006027	Håyi giya hamyo siña numa'la'anakko' unos kuåntos åños i ha'ani-ña put i chachathinasso gui' ?
40006028	" Sa' put håfa na manchachathinasso hamyo put magågu ? Atan ha' i flores siha gi halom tåno' : ti manmachocho'cho' ni ti manmama'titinas magågu .
40006029	Låo bai Hu sangåni hamyo na ni si Solomon yan i riniku-ña tai magagu achabunitu yan este siha na flores .
40006030	Si Yu'os numa'fanmenagagu i flores siha gi halom tåno' . Cha'guan este siha i manlala'chok på'go , låo manaigue agupa' , sa' manmasongge gi hetno . Adda ti mås mampresisu hamyo na en fanmana'minagågu ? Ti metgot i hinenggen-miyu !
