# language_name_wals:	Warao
# language_name_glotto:	Warao
# iso639_3:	wba
# year_composed:	1958
# year_published:	1960   
# mode:	spoken
# genre_broad:	non-fiction 
# genre_narrow:	oral_tradition
# writing_system:	Latn
# special_characters:	There are some special characters used, e.g. superscript small letter as in eⁿ, or small letter u with acute accent (ú). However, it is not explained in the accompanying text what these represent. 
# short_description:	Type of text described as "[...] tienen que ver con orígenes" by Osborn (1960), p. 71. The title is "La Mosca y el Báquiro". The introduction (p.71) reads: "Los primeros seis textos fueron dictados por Ezequiel Rodríguez en junio y julio de 1960. Fueron dictados a su hijo Pedro, quien los transcribió." 
# source:	Osborn, H. (1960). Textos folklóricos Guarao II. Antropológica 9, p. 71-80. 
# copyright_short:	NA
# copyright_long:	NA
# sample_type:	whole
# comments:	The text is given sentence by sentence with Spanish translation. Instances of [...] represent text passages that are missing or unreadable in the original text.

<line_10>	iji ebe tanaja botukiraja tanaja . 
<translation>	" Antes tú no estabas así tan flaquito . 
 	
<line_11>	kojoboto nisanajakore taeama , awarao ribane . 
<translation>	( Eso era ) cuando no había tomado a Mosca " , dijo su gente . 
 	
<line_12>	jaeku yajinae tane ubae monuka tiema . 
<translation>	Echado en el chinchorro él se hizo el dormido . 
 	
<line_13>	oriyaoroyaja tiema . 
<translation>	Estaba cuidándose . 
 	
<line_14>	takore tira jotiema . 
<translation>	Entonces la mujer le picó . 
 	
<line_15>	jotiakore nabanema rijana . 
<translation>	Cuando le picó la pegó ya . 
 	
<line_16>	taitane , amena majotiatiji taeama ine botukiraja taine taeama . 
<translation>	Entonces ( dijo ) : " Porque hace tiempo que me picas yo estoy flaquito " , dijo . 
 	
<line_17>	tatukamo witu yewereyem takore tira wabayaja tiema . 
<translation>	De allí pegaba a la mujer y ella estaba muriéndose . 
 	
<line_18>	takore tirasi awarao ribiema ribiaja ribane kajisaka nanaka iabakitane yakaera taeama . 
<translation>	Entonces la gente de la mujer dijo : " Si tú dejas nuestra familiar sin matarla es bueno " , dijo . 
 	
<line_19>	kojoboto ribiaja taeama . 
<translation>	( Así ) Mosca diciendo dijo . 
 	
<line_20>	takore ibure ribane , arejase iabanaka nakitane jaine , taeama . 
<translation>	Entonces Báquiro dijo : " Siempre sin dejarla tengo que matar " , dijo . 
 	
<line_21>	takore kajisaka nakore , amoara jate taeama , kojoboto ribane . 
<translation>	" Entonces si matas a nuestra familiar , habrá que pagarlo " , dijo Mosca . 
 	
<line_22>	takore ibure ribane okorakate amoara jate taeama . 
<translation>	Entonces Báquiro dijo : " A nosotros también habrá que pagar " , dijo . 
 	
<line_23>	ibure ribane karaborabaka jaoko taeama . 
<translation>	Báquiro dijo : " Nosotros tenemos lancetas " , dijo . 
 	
<line_24>	takore kojoboto ribane okorakate karaborabaka jaoko taeama . 
<translation>	Entonces Mosca dijo : " Nosotros también tenemos lancetas " , dijo . 
 	
<line_25>	takore yetu ajisaka nakorerakate yakaera taeama , ibure ribane . 
<translation>	[ . . . ]
 	
<line_26>	taitane kojoboto tirasi yewerewakati tane naeama . 
<translation>	Así castigando a su mujer Mosca la mató . 
 	
<line_27>	taitane ibure ribane yetu ajisaka wabae taeama . 
<translation>	Entonces Báquiro dijo : " La familiar de ustedes murió " , dijo . 
 	
<line_28>	takore kojoboto ribane yetu kajisaka nae taeama . 
<translation>	Entonces Mosca dijo : " Ustedes mataron a nuestra familiar " , dijo . 
 	
<line_29>	kojoboto ribane yetu kajisaka nae taeama . 
<translation>	Mosca dijo : " Ustedes a nuestra familiar la mataron " , dijo . 
 	
<line_30>	kojoboto ribane tiatiji oko jake ya anayakore nabakate taeama , kojoboto ribane . 
<translation>	Mosca dijo : " Por eso mañana al atardecer nosotros llegaremos " , dijo , así Mosca dijo . 
 	
<line_31>	takore ibure ribunema yakaera nabakakotu , taeama . 
<translation>	Entonces Báquiro dijo : " Bueno , lléguense " , dijo . 
 	
<line_32>	ibure ri bancama . oko takore yetu nojana jaoko , taeama . 
<translation>	Báquiro dijo : " Nosotros entonces no les tenemos miedo a ustedes " , [ . . . ]
 	
<line_33>	takore kojoboto ribunema kanojana jatiji orikuare nabakakotu , kakubakitane taeama , kojoboto ribia . 
<translation>	[ . . . ] lléguense , por aquí a pelear con nosotros " , dijo , así Mosca dijo . 
 	
<line_34>	takore ibure orikuare nakaeama . 
<translation>	Entonces Báquiro por allí llegó . 
 	
<line_35>	amojo ajoka isiko yaroema . 
<translation>	Llegó con la mano cargada . 
 	
<line_36>	takore raborabaka , buari , mujukubaka tane isiko yaroema . 
<translation>	Entonces llegó con lanceta , machetes y arpón . 
 	
<line_37>	takoreyama ya anayaja takore jejuku taeama . 
<translation>	Entonces al amanecer hubo humo . 
 	
<line_38>	kojoboto [ . . . ]
<translation>	Viniendo Mosca al amanecer entonces ya llegó cerca . 
 	
<line_39>	[ . . . ] ajera , kojoboto ajera taeama . 
<translation>	Mosca duele , Mosca duele " , dijeron . 
 	
<line_40>	ibure tane ona wia wianema imaya . 
<translation>	Báquiro estaba llorando : " Güía , güía " , en la noche . 
 	
<line_41>	tane ona wia wiawakati tane . 
<translation>	Pasó tiempo llorando : " Güía , güía . 
 	
<line_42>	jokona joko . 
<translation>	Amaneció . 
 	
<line_43>	takore we we we taeama , namoniaja . 
<translation>	Entonces , " Ay ay , ay " , dijo al amanecer , cambiando . 
 	
<line_44>	tatukamo jokona yakara takore ve ve ve taeama . 
<translation>	De allí cuando estaba clarito dijo : " Ay , ay , ay " , asustado . 
 	
<line_45>	taneama rijana yarueama takore . 
<translation>	Entonces ya entró . 
 	
<line_46>	matejone karamuna tiema . 
<translation>	Todavia estaba parado . 
 	
<line_47>	wisawitu iⁿ iⁿ iⁿ tiema . 
<translation>	De lejos se oía : " Uh , uh , uh . " 
 	
<line_48>	jokona takore raisa mikore omunoko kani tiema . 
<translation>	Al amanecer cuando otro vió , los rastros estaban revueltos ya . 
 	
<line_49>	ibure yaruaja ajanoko jiwarawara tiema . 
<translation>	El Báquiro fué y pasó su casa de largo . 
 	
<line_50>	taneama ama ibure jayama . 
<translation>	Ahora sí es báquiro ( en verdad ) . 
 	
<line_51>	taneama . 
<translation>	Así fué . 
 	
<line_52>	kojoboto jayama . 
<translation>	Mosca quedó . 
 	
<line_53>	rio ribane ine takore nariaine . 
<translation>	Dios dijo : " Yo , entonces , me voy . 
 	
<line_54>	manokabukaya namonite taeama , rio ribane . 
<translation>	Después cambiarás " , dijo . 
 	
<line_55>	warao monuka ribiarone arejase namonite taeama , rio ribane . 
<translation>	" Aunque hables como gente siempre cambiarás " , dijo , sí Dios dijo . 
 	
<line_56>	takore aribu eku namoniema , atejea ina jiro jakore . 
<translation>	Entonces según su palabra cambió , antes cuando el mundo era nuevo . 
 	
<line_57>	waraoto saba rio abanaetiji , aba oko rewarayema . 
<translation>	Porque Dios lo puso así para los indios , nosotros lo contamos . 
 	
