# language_name_wals:	Sanuma
# language_name_glotto:	Sanumá
# iso639_3:	xsu
# year_composed:	NA
# year_published:	1997
# mode:	written
# genre_broad:	non-fiction
# genre_narrow:	religion
# writing_system:	Latn
# special_characters:	NA
# short_description:	The New Testament in Sanumá. Text of the Parallel Bible Corpus: Mayer, Thomas & Michael Cysouw. 2014. Creating a Massively Parallel Bible Corpus. Proceedings of the International Conference on Language Resources and Evaluation (LREC), Reykjavik, 3158-3163.
# source:	http://www.bible.is/XSUMEV/Matt/1
# copyright_short:	©  Wycliffe Bible Translators 1997
# copyright_long:	This Bible text is brought to you by Missão Evangélica da Amazôniay<br>TEXT: © 2007 Wycliffe Bible Translators in cooperation with Missão Evangélica da Amazônia FONT: © 1997-2013, SIL International http://bit.ly/1uKBBMx
# sample_type:	whole
# comments:	The first two digits of the identifier refer to the book, the next three digits to the chapter, and the last three digits to the verse. See Mayer & Cysouw (2014) for a list of book identifiers.

40001020	' Maria sa hosa hãto pia kuleö ! ' ĩ na José a pi kuu tä , Teusö anö kama hai ĩ töpö simöta sinomo wi , ĩ ãju töpö a hilo wi , ĩ ai ãju tä mani waloiki nö , ' José ai . Maria a po kili tihöö ! A hosa tihöö ! Teusö a õsi kua tolele , ĩ anö a sipinapimanömaö ! ' ĩ na a kuuma .
40001021	Ĩ na a kuu nö , ' Maria anö wano tä ose thapali kitä . A thapali wi , ĩ anö kama hai ĩ sanöma töpö täapa kõa läli kitäö ! Kama hai ĩ töpönö hiopö tä thaa wi , ĩ tä na töpö täapa kõa läli kitä kutenö , Jesus ma wai a hila thaköö ! ' ĩ na José a na , ĩ na ãju tä mani kuuma .
40001022	Sutu upa Jesus a kupo paio mi tä , Teusö a kai wäsä sinomoti wi , ĩ a na Teusö a hapaloma . A hapalo nö , ' Waiha moko tä mamo tai mi ipii maaki , a sipinapilo nö , wano tä ose thapali kitä . “ Emanueu ” ma hila thaköpököö ! ' ĩ na Teusö a kuuma . ' Emanueu ' kuu pole , ' Kamakö na Teusö a kua kule ' ta kuu alu kule . ' “ Emanueu ” ma hila thaköpököö ! ' ĩ na Teusö a kuu noai , ĩ tä kua tolea totiatalo opapö , ai wano tänö Maria a nö thaa paia mane maaki , a sipinapia pälasoma .
40001023	
40001024	Ĩ na tä kua tä , José a naa kotalo nö , ' Maria a po kili tihöö ! ' ĩ na ãju tä mani kuuma ha , José anö Maria a sua totilöma .
40001025	A sua totilöma maaki , Maria anö wano tä ose thapa paio mi tä , a höpöa totio mai ha , José a pi motii kuo totio päoma . Ĩ na tä kua tä , wano tä ose thapali ha , José anö Jesus a hilaköma .
40002001	Etoosisö a pata kaikanamo tä , Jutéia tä uli pata na Pelẽi tä uli kule , ĩ tä uli na Jesus a thapalöma . A thapalö noai ha , ki hamö , motokö huumö kua wi hamö tä uli kulati , ĩ tä uli ha sitikali pö möö sinomo wi , ĩ töpö kuoma , Jetusalẽi tä uli hamö töpö walokö tasoma .
40002002	Töpö waloikitö nö , ' Ulu tä thapalö noai , juteu töpö na a kaikanamo piale , witi ha ĩ a wai kua ? Motokö huumö kua wi hamö tä uli kulati , ĩ tä uli ha samakö kua tä , sitikali a aipö öpii sitikali ma talali salo , “ Ã ãi . Ki sitikali a kuki ha , juteu töpö na a kaikanamo piale , ĩ a thaa hãtopalöma ” ĩ na samakö pi kuu nö , ĩ ulu sama wai möö pia salo , hisimö samakö walokö solö ke . Sama wai möö nö , ĩ ulu a wai na samakö hapalo nö , “ Wa kaikanamo piale , ĩ wa topa apa kuleö ! ” ĩ na samakö kuu pia salo ' ĩ na töpö kuuma .
40002003	Ĩ na töpö kuu ha , Etoosisö a kaikana pi pata honipo opama . Jetusalẽi tili töpö pi honipo opa naioma .
40002004	Ĩ na tä kua tä , Teusö a täpä sinomo wi ĩ pata töpö , Moisés a kai a wäsä sinomo wi ĩ töpö , ĩ na töpö kui , Etoosisö a patanö ĩ töpö pewö nakalö nö , töpö kokamomanö nö , ' Witi tä uli ha Cristo a thapali ? ' ĩ na a pata kuu ha ,
40002005	' Jutéia tä uli pata hakö . Pelẽi tä uli na a thapali kitä ' töpö kuu hö̃töoma . Töpö kuu hö̃töo nö , ' Pi naka . Sutu upa , Teusö a kai wäsä sinomo wi , ĩ anö tä sãököpalö nö ,
40002006	“ Jutéia tä uli pata na pelẽi tili makö pilile , ĩ pö ! Ai töpönö au Pelẽi tä uli komopama pasio mai kitä . Jutá tä uli na ai sai pö satehe epii sai pö hö̃kökö öpii sai pö kua kule maaki , au tä uli na kaikana tä thapali kitä . A thapali wi , ĩ anö ipa ai isöhaeu töpö nokapalama nö , ĩ töpö noama sinomo pia salo ” ĩ na sutu ha , ĩ na tä kuu wi , tä sãököpalöma ' ĩ na Etoosisö a pata na , ĩ na juteu pata töpö kuu hö̃töoma .
40002007	Ĩ na töpö kuu hö̃töoö ha , sitikali pö möö sinomo wi , Etoosisö a patanö ĩ töpö hama naka hãtolö nö , ' Sitikali a aipö öpii sitikali a kukö noai , ĩ tä , wi na pilipoma kökö kua waikia kule ? ' a pata kuu ha , ' Ĩ na pilipoma kökö kua waikia kule ' töpö kuu hö̃töoö ha ,
40002008	Pelẽi tä uli hamö Etoosisö a patanö ĩ töpö simönö nö , ' Makö hulolö nö , ulu ma tä kai tae nö , ma kai talali salo , lope epii makö waloa kõa haitakiso nö , ma ta wäsä kõosoö ! Ĩ hamö sa hua nömönonö nö , ĩ ulu a wai na , “ Wa kaikanapo piale , ĩ wa topa apa kuleö ! ” ĩ na sa kuu nömöo tasopöö ! ' ĩ na Etoosisö a pata kuuma .
40002009	Etoosisö a kaikana kuu pole , hama töpönö ĩ ta hininö nö , töpö hua soatasolöma . Töpö huu soalö tä , kama töpö sai pö na sitikali a tapa noai , ĩ a sitikali taa konanöma . Ĩ a sitikali taa konanö nö , töpö pi mönaha apa kopasoma . Piliso hamö töpö huulö pamö ĩ a sitikali huu paluapalo lätiolöma . Huu paluapalo lätiolö nö , ulu tä kule , ĩ tä hẽtu sai na sitikali a opitaköma .
40002010	
40002011	Sitikali a kua opitaki wi , ĩ a sai ha töpö lisipasoma . Töpö lisipalo nö , pöpönö Maria anö kama hai ulu a kai loa lätile , ĩ tä talalö nö , töpö loiki nö , pili töpö maekonö töpö hĩta thaiki nö , töpö mãi poiki nö , ' Wa kaikanapo piale , ĩ wa topa apa kuleö ! ' ulu tä na töpö kuu nö , wani tä pi hãkopalö nö , ulu tä na wani tä totoköma . Oto tä , hii ti hösösöpö nisamö toita apii hii ti hösösöpö , ai ti hösösöpö toita apii ti hösösöpö , ĩ na tä totoa thaköma .
40002012	Ĩ na tä kua tä , sitikali pö möö wi , ĩ hama töpö manimo tä , ' Etoosisö a pata na pö huu koonö tihöö ! ' Teusö a mani kuu nö kiliaö ha , tiko tiso hamö töpö hua konasolöma .
40002013	Töpö konasolö noai ha , José a na Teusö a hai ĩ ãju tä mani waloa haiki nö , ' A hoköpaloö ! Pöpönö a , ulu a , ĩ na kilii , Esitu tä uli pata hamö kawanö ĩ töpö kai tokölolöö ! Wa töpö kai tokölolö nö , Esitu tä uli pata ha makö kutiki nö , tiko hamö kamisanö makö simöa paio mi tä , ĩ ha makö kutiopöö ! Etoosisö a patanö au ulu a säpali pia salo , a tae kitäö ! ' ĩ na José a na ĩ na ãju tä mani kuuma .
40002014	Ĩ na a mani kuu ha , José a hoköa soatalo nö , Esitu tä uli pata hamö pöpönö a , ulu a , ĩ na töpö kai toköa kua halusolöma .
40002015	Etoosisö a pata noma paio mai ha , ĩ ha töpö kutioma . ' Esitu tä uli pata ha ipa ulu a kua tä , ĩ sa naka koni kitä ' Teusö a kuu noai , Teusö a kai wäsä sinomo wi , ĩ anö ĩ a kai sãököpalöma . Sutu ha ĩ na Teusö a kuu soatama kutenö , Esitu tä uli pata ha Jesus a kai pilioma .
40002016	Ĩ na tä kua tä , Etoosisö a pata aiki , ' Hama töpönö sa mönama hĩsua apa saio noai nököö ! ' a pi pata kuu nö , a pata hĩso opa haioma . A hĩso opa haio nö , Pelẽi tä uli na ulu töpö kai pilile ĩ töpö , Pelẽi tä uli kotö ha ulu töpö kai pililati ĩ töpö , ĩ na wano töpö ose wai kui töpö pewö namo wai simökö nö , töpö wai säpamanöma . ' Sitikali aipö öpii sitikali a kukö noai , ĩ na pilipoma kökö kua waikia kuleö ! ' ĩ na hama töpö kuuma ha , ĩ ulu töpö na polakapi inama tökö kua waikia wi , ĩ wano töpö ose pewö wai säpamanöma .
40002017	Teusö a kai wäsä sinomo wi , ĩ Jetemiasö aiki , ' Waiha ulu töpö satehe epii töpö wai säpamani kitäö ! ' sutu ha a kuu noai , ĩ pitili ta kuo totioma .
40002018	' Hamá tä uli ha ö̃kö lalupalo opa wi , ĩ ta hini kulaai . Kama ai ulu töpö na Hakeusoma a , suö töpö pewö , ĩ na töpö kui töpö ö̃köti kule . A ulu pö nomaso salo , “ Päla o ” a kuuto päo mai , a wani ö̃köti kule ' ĩ na tä kuu wi , Jetemiasö anö ĩ ta wäsä paioma .
40002019	Ĩ na tä kua tä , Etoosisö a pata nomasoö ha , Esitu tä uli pata ha José a na Teusö anö kama hai ĩ ãju tä mani waloa haia kõkö tasoma .
40002020	A mani waloa haia kõkitö nö , ' A huso kõoö ! Isöhaeu tä uli hamö pöpönö a , kama hai ulu a , ĩ na kilii töpö kai kononöö ! Au ulu a säpama pi topa noai , ĩ töpö noma waikisomaö ! ' ĩ na a kuu ha ,
40002021	Isöhaeu tä uli hamö pöpönö a , kama hai ulu a , ĩ na töpö kai kõa kulasolöma .
40002022	Töpö kai konasolöma maaki , ' Jutéia tä uli pata ha Etoosisö a pata hai ĩ pelupö Akelau a kaikanamo nömöa kuleö ! ' ai töpö kuu ha , ĩ hamö José a pilio kili ipama . Ĩ hamö a pilio kili ipaö ha , Teusö a mani hapalo kõoö ha , Kaliléia tä uli pata hamö José a hua nömösolöma .
40002023	A hulolö nö , Nasaté tä uli ha a talalo nö , ĩ ha a pilia nömököma . Nasaté tä uli ha a pilio wi , Teusö a kai wäsä sinomo noai , ĩ töpönö ĩ ta wäsä paioma . ' “ Nasaté tili tä ” töpö kuu kitä ' ĩ na töpö kuu paioma .
40003001	Ĩ na tä kua tä , Jutéia tä uli pata na ai töpö satehe epii töpö pilio taso maa pamö João anö töpö mãi õma sinomo wi , ĩ João Pasisöta a hilo kua naine , ĩ hamö ĩ a kukitö nö , Teusö ta wäsä kuköma .
40003002	Ta wäsä nö , ' Teusö anö sanöma makö simöa totio pia kuleö ! Makö simöa pia manu kule , makö wanisala sinomo wi ĩ ma tä hosalöö ! ' ĩ na João Pasisöta a kuuma .
40003003	Sutu upa Isaías anö Teusö a kai wäsä sinomo noai , ĩ anö João a katehama . A kateha nö , ĩ na a kuuma : ' “ Pata tä walo pia tä , pili ma tiso makokama kua wi na , ĩ na pata tä sai pata walo pia manu kule , ĩ na pö pi makokoa topa kua läikiö ! ” ĩ na ai töpö pilia taso mai ĩ tä uli na ta kuu tasoa ' ĩ na Isaías a kuuma .
40003004	João a hai haloi ösö hai , kamelu a kõikö hai , ĩ haloi ösö kuoma . Salo ösö hai , sita a kuoma . Kusuma a kui na , ĩ na a kui a oaö , puu oaö , ĩ na a kuatima .
40003005	Ĩ na tä kua tä , Jetusalẽi tä uli ha töpö pilile ĩ töpö , Jutéia tä uli pata pewö ha töpö pilile ĩ töpö , Johotão u pata ha tä uli kule , ĩ tä uli pewö ha töpö pilile ĩ töpö , ĩ na töpö kui , João a kuo pamö ĩ töpö asulöma .
40003006	Töpö alulö nö , töpö wanisala sinomo wi , ĩ ta wäsätimae . Ta wäsätihe nö , ' Sa tomöpalo pasitio mi ipöö ! Wanisala sa tä tha apatiwöö ! ' ĩ na tä kuu wi tä hasulupamanömae . Ĩ tä hasulupamani ha , João anö töpö mãi õmatima .
40003007	Töpö mãi õmati tä , patiseu töpö , satuseu töpö , ĩ na töpö kui töpö satehe epii töpö mãi õmamomö huimi , ĩ töpö na João a hapalo nö , ' Olö kökö wasu kui na , ĩ na makö kuö . Kamakö na ai tä aiki , “ Makö mãi õmamo saimo päköma , wanisala ma tä thaa noai , waiha ĩ tä noa na Teusö anö makö peama pasio mai kitäö ! ” ĩ na ai tä holisi wani a kuuma thali ?
40003008	Wanisala ma tä thaa noai , ĩ tä na makö pi tapomo sapao waikio kõoma kutenö , toitai tä thaa totioheö !
40003009	“ Abraão a hai , kamisamakö hai ĩ kolo tä kutenö , samakö topa waikia kuleö ! ” ĩ na pö pi kuu tihöö ! “ Hi maa mapö hilale , Teusö anö ĩ maa mapö tälö nö , Abraão a hai ĩ ola tolewö töpö thaa taö öpa kitäö ! ” kamakö na ĩ na sa kuu kuleö ! ' ĩ na João a kuuma .
40003010	Ĩ na João a kuu nö , ' Hanoko anö pili tiki kolo sai tusä kua piale na , Teusö anö ĩ na makö peama kua pialeö ! Ĩ ti mo lalo pasio mi ha , ĩ tiki pewö tusälö nö , koa taka na ĩ tiki pewö ĩsima pasio pia kuleö !
40003011	“ Wanisala sa tä tha apa kua noai na , ĩ na sa kua kota wani ipö saiö ! ” ĩ na makö pi kuu manu kule , kamisanö maa tuu na makö mãi õmati nö , makö saluti kule . Kamisanö makö saluti kule maaki , pata sa sai mai kitä . Ĩ pata tä sai huu noa haia soa kulatiö ! Ĩ a hai , ĩ pata tä sai kutenö , ĩ a na sa pakä kili ipaö . Pata sa pasi mi kutenö . A ami halole , ĩ sa tä kusöpa kili ipa naio soataöö ! Ĩ a patanö Teusö a õsi kua tolele , ĩ a na makö mãi õmamonö nö , makö õsi salua totipali kitäö ! Koa takanö söpala ösö ausipama kua wi na , ĩ na pata tänö makö õsi sami ipii , koa takanö ĩ tä pewö maa totipamani kitäö !
40003012	Ĩ na tä kua tä , wanisala ma tä thaa pi topa satimo opa wi , pi na pata tänö tä thama totio pasio kitäö ! Tötiiku mo hiki wi , ai tänö ĩ tä kai waloiki nö , tötiiku mopö hila pa a kalipalo nö , sai a õsimö ha tötiiku mo titia soka õsimöki , koa taka na sãko sãko tä ĩsia soka pasimani , ĩ na tä thama kua wi na , ĩ na pata tä sai waloköma , ĩ na ĩ a patanö tä thama tolea kuki kitäö ! Ai töpö noama asaö , koa taka hili mapo mai , ĩ taka ha ai töpö kea tolea totia pasimapi , ĩ na pata tänö tä thama kitäö ! ' ĩ na João a kuuma .
40003013	Ĩ na tä kua tä , Kaliléia tä uli pata ha Jesus a husosoma . A husolo nö , João a na a mãi õmamo pia salo , Johotão u pata hamö a hulolö nö , João a kuo pa , ĩ ha a walokö tasoma .
40003014	A waloikitö nö , João a na , ' Sa mãi õmanöö ! ' ĩ na a kuu ha , João aiki , ' Naiö ! “ Kamisanö João sa mãi õmanöpöö ” wa pi kuu totio mai , kamisa na , “ Sa mãi õmanöö ! ” ĩ na wa kuu pikile ' ĩ na João a kuuma .
40003015	Ĩ na João a kuu ha , Jesus aiki hö̃töwö , ' “ Naiö ! ” a kuu ti ! Teusö anö tä pii pole , ĩ ma tä thama hö̃töo nököö ! Sa mãi õmamonaso wi , Teusö anö ĩ tä pii salo , sa mãi õmanöö ! ' ĩ na Jesus a kuuma . Ĩ na Jesus a kuu ha , ' Awai ' João a kuu hö̃töoma .
40003016	Ĩ na João a kuu nö , Jesus a mãi õa soatamanöma . A mãi õa soatamani ha , Jesus a söposöa kõa soatasoma . A söposöa kõa soatasoö ha , hutu mosökö pata kaka soataso lasoma . Ĩ tökö soatawö , Jesus a mamo tetea soata tä , holeto a kui na , ĩ na Teusö a õsi kua tolele ĩ a ukutupö kui , Jesus a na a ithopaköma .
40003017	A ithopaköma , hi tä hẽtu ha ta pata hapalo nö , ' Ipa ulu wa . Wa pi ipawöö ! Kawa na sa pi mönaha apa kuleö ! ' ĩ na Teusö a kuuma .
40004001	Ĩ na tä kua tä , sanöma töpö pilia mai tä uli ha Teusö a õsi kua tolele , ĩ anö Jesus a hilakö tasoma . ' Sai tä sai patanö Jesus a wapapöö ! ' Teusö a õsi kua tolele , ĩ a pi kuu salo , Jesus a hilakö tasoma .
40004002	A hilakö tasoma , ĩ tä , Jesus a ia mai ha , 40 tä mumi hasua kua waikipasoma kutenö , a oio opama .
40004003	A oi ipö tä , Sai tä sai patanö wanisala tä na töpö wapa sinomo wi , ĩ a waloiki nö , ' Teusö ulupö wa kutenö , hi maa mapö na wa hapalo nö , “ Ĩsa ãi kupaloö ! ” a kuu ! ' ĩ na Sai tä sai pata kuuma .
40004004	A kuuma maaki , Jesus aiki , ' “ Nii tänö wa temöo totio mai kitä . Teusö a kainö wa temöo totio sisa kitä ” ĩ na Teusö a hai waheta tä kuu ' Jesus a kuuma .
40004005	Ĩ na tä kua tä , Jetusalẽi tä uli pata hamö Sai tä sai patanö Jesus a hila nömökö tasoma . A hila nömökötö nö , Teusömo wi a sai hösöka ha , ösöo opa laso pa Jesus a öpamakö lasoma .
40004006	A öpamakö nö , ' Pei . Teusö ulupö wa kutenö , a sutukiö ! Wa sutuiki nö , wa keelö tä , Teusö anö wa noama kitäö ! “ Teusö anö kama hai ĩ ãju töpö simöpalö nö , wa noama kitäö ! Wa noama salo , maa mapö na wa ami hami mai kitäö ! ” ĩ na Teusö a hai waheta tä kuu kule ta pi kuu mai ' Sai tä sai pata kuuma .
40004007	Ĩ na Sai tä sai pata kuu ha , ' “ Au Teusö pata tä wapa tihöö ! Wanisala tä na a wapa tihöö ! ” ĩ na Teusö tä waheta kuu hö̃töoö ' Jesus a kuuma .
40004008	Ĩ na Jesus a kuu ha , ösö hamö , maa makö hösöka pata ha Sai tä sai patanö Jesus a hila nömökö lasoma . A hilakölö nö , masita tä uli pewö hamö töpö pilipai , ĩ töpö na kaikana töpö simöo wi , Jesus a na ĩ töpö pewö mömama . Töpö uli toita apii , töpö uli möma naioma .
40004009	Töpö uli pewö möma nö , ' Wa mãi poiki nö , “ Sai wa pata lotete epö asawöö ! Wa totiatalo opawöö ! ” wa kuu ha , ki wa tä uli pewö tapa pole , kamisanö ĩ sa tä uli pewö totoki kitäö ! ' ĩ na Jesus a na ĩ na Sai tä sai pata kuuma .
40004010	Ĩ na a kuu ha , ' Mi hamököö ! A läapalo tihöö ! ' Jesus anö Sai tä noa pata thaa nö , ' “ ‘ Teusö wa lotete asawöö ! Teusö wa totiatalo opa asawöö ! ’ ĩ na a kuu sisaaö ! ” ĩ na Teusö a hai waheta tä kuu kuleö ! ' Jesus a kuuma .
40004011	Ĩ na a kuu ha , Sai tä sai pata konasolöma . A konasolö noai ha , Jesus a na ãju töpö waloa haiki nö , Jesus a pasilipoma .
40004012	Ĩ na tä kua tä , ' Titita wi a sai ha João a titiköma thaliö ! ' ĩ na ta kuu noai , Jesus anö ĩ ta hininö nö , Kaliléia tä uli pata hamö a hua soasolöma .
40004013	Kaliléia tä uli pata hamö a hulolö nö , Nasaté tä uli ha a konasolöma maaki , ĩ tä uli takölö nö , Sepulõ tä uli , Napötalii tä uli , ĩ na tökö uli kui tökö uli ha kosoto tuu kasö pata ha Kapahanaũ tä uli kule , ĩ tä uli ha Jesus a pilia nömökö tasoma .
40004014	Ĩ ha Jesus a piliköma kutenö , sutu ha Isaías anö Teusö a kai wäsä sinomo noai , ĩ anö ta wäsä noai , ĩ pitili tä sai a kuoma .
40004015	' Kosoto tuu pata kule , ĩ hamö Johotão u pökatö pata hamö Kaliléia tä uli pata kulali , ĩ tä uli ha juteu töpö kua sisa mai ha , ĩ ha ai tiko töpö satehe epii töpö pilia nainani , ĩ tä uli pata ha Sepulõ tä uli , Napötalii tä uli , ĩ na tökö uli kui , ĩ tökö uli kulali ha töpö pililali ,
40004016	mumi mumi tä na töpö pilile , waiha ĩ töpönö wakala tä pe epii tä wakala talali kitäö ! Teusö a na töpö pi moti ipö kutenö , töpö õsi mumi ipö salo , töpö õsi nomapo sinomoti wi , Teusö anö ĩ töpö wakalapamani kitäö ! ' ĩ na Isaías a kuuma . Ĩ na Isaías a kuu noai , ĩ na ĩ tä kua tolea totio opama .
40004017	Kapahanaũ tä uli ha Jesus a pilia nömöiki nö , ĩ tä , Teusö ta wäsä kuköma . Ta wäsä nö , ' Teusö a kaikanamo totio wi ĩ tä atea waikia manu kule , makö pi tapomo sapamo kõo nö , wanisala ma tä thati noai , ĩ tä hosalöheö ! ' ĩ na Jesus a kuu kuköma .
40004018	Ĩ na tä kua tä , Kaliléia tä uli pata ha kosoto u pata kule , ĩ u kasö pata hamö Jesus a huu tä , polakapi töpö talalöma . Simão a , Pedro a hilo kua naine ĩ a , poose André a , ĩ na kilii töpönö salaka hiki sinomoti wi , kosoto u pata hamö ĩ töpönö wahi tökö pata säsäha lätioma . Tökö pata säsäha lätia tä , Jesus anö töpö talalö nö ,
40004019	' Hapo . Kamisa na pö nokapaloö ! Salaka ma hiki kua wi na , ĩ na sanöma ma töpö thama kuköpöö ! Salaka ma hiki sinomotima maaki , kamisa na makö nokapasoma , kamisanö makö pi hatukupamanöma , sanöma töpö na Teusö ma kai a wäsä sinomo kuki kitäö ! “ Jesus a na pö nokapaloö ! ” ai töpö na makö kuu sinomo kuki kitäö ! ' ĩ na Jesus a kuuma .
40004020	A kuu ha , wahi tökö pata hula soa pätakölö nö , Jesus a na töpö noka soatasolöma .
40004021	Ĩ na tä kua tä , thapi hamö Jesus a huulö pamö , Sepeteu a pelupö Tiago , poose João , ĩ na kilii töpö taa nömönanöma . Kutiata õsimö ha pö̃ Sepeteu a na pelupö töpö titia naitiki nö , wahi tökö tomöa kõtia tä , Jesus anö ĩ töpö talalö nö , töpö naka soatama .
40004022	Töpö nakaö ha , ĩ tökö soatawö , kutiata ha pö̃ a titia taa soatakölöhe nö , Jesus a na pelupö töpö noka soasolöma .
40004023	Ĩ na tä kua tä , Kaliléia tä uli pata pewö hamö Jesus a huti nö , juteu töpö kokamo sinomo wi ĩ sai pö ha Jesus a lisio hätäpoti nö , töpö pi hatukupamatii , ĩ na tä kua tä , Teusö a kaikanamo totio piale , ĩ ta topa apöle ĩ ta wäsätii , töpö salia apati wi ĩ töpö , ai töpö aulumoö , ai töpö kamakalimoö , ai töpö thoko thokomoö , ai töpö amukumoö , ĩ na töpö kua wi , ĩ töpö ononopama kõo , ĩ na Jesus a kuatima .
