# language_name_wals:	Arapesh (Mountain)
# language_name_glotto:	Bukiyip
# ISO_639-3:	ape
# year_composed:	NA
# year_published:	1994
# mode:	written
# genre_(broad):	non-fiction
# genre_(narrow):	religion
# writing_system:	Latn
# special_characters:	NA
# short_description:	Text of the Parallel Bible Corpus: Mayer, Thomas & Michael Cysouw. 2014. Creating a Massively Parallel Bible Corpus. Proceedings of the International Conference on Language Resources and Evaluation (LREC), Reykjavik, 3158-3163.
# source:	http://pngscriptures.org/ape/copyright.htm
# copyright_short:	© Wycliffe Bible Translators, Inc. 1994
# copyright_long:	Print publisher: The Bible League<br>Electronic publisher: PNG Bible Translation Association<br>Translation by:<br>Wycliffe Bible Translators<br>This translation is made available to you under the terms of the Creative Commons Attribution-Noncommercial-No Derivative Works license. In addition, you have permission to port the text to different file formats, as long as you don't change any of the text or punctuation of the Bible.<br>Pictures included with Scriptures and other documents on this site are licensed just for use with those Scriptures and documents. For other uses, please contact the respective copyright owners.<br>You may share, copy, distribute, transmit, and extract portions or quotations from this work, provided that:<br>You include the above copyright information and that you make it clear that the work came from http://pngscriptures.org/.<br>You do not sell this work for a profit.<br>You do not make any derivative works that change any of the actual words or punctuation of the Scriptures.<br>Permissions beyond the scope of this license may be available if you contact us with your request. If you want to revise a translation, use a translation in an adaptation, or use a translation commercially, we will relay your request to the appropriate copyright owner.
# sample_type:	whole
# comments:	The first two digits of the identifier refer to the book, the next three digits to the chapter, and the last three digits to the verse. See Mayer & Cysouw (2014) for a list of book identifiers.

40001023	Nakli , “ Aipo mnek ! Onok yanpoleikwi almatok douk alman wo kwunu ananu chichuh uli e eke apahwik ali eke kulali ananu nuganinu . Ali eke chubukumanu yeul Emanyuel . ” Bawogen umu enyudak yeul douk nyakli , “ God nanopu mape . ”
40001024	Douk Josep nechuh umu aliga naitak ali nagipech enyudak balan douk Diginali ananin ensel nyaklipanaguk umu . Ali natukulmu Maria chanamu ananigu awagu ali kwatoglu ananik almatok .
40001025	Wakuli anan douk wo nunok chichuh o chulahe atugun ati e aliga kwatas kwolu nuganinu . Ali nobukumanu yeul Jisas .
40002001	Maria kwolu Jisas abuldak wabul Betlehem . Ababul douk blape enyudak provins Judia . Ali ababuk nyultab , Herot douk nenek king nape nebenalimu Judia . Maria kwolu Jisas aliga anabu nyultab anam hadukemu enechi enech uli hapeli gani aun nakihumali hanaki hatogloli Jerusalem .
40002002	Hanaki ali hasalikech hakli , “ Anudak nuganinu douk eke nutoglu ipak Juda ipakinu king uli , mamakik douk kwonololi agnumu ? Apak douk matiki ananik unuk gani aun nakihumali ali douk manakumali munek lotumanu . ”
40002003	Douk king Herot nemnek namudak ali nanubu elgeinu . Chanatimaguk elpech chape Jerusalem uli chopuk elgeich .
40002004	Ali nenekumom balan hanatimaguk amam pris amamim nebemi hanu amudak anam henek skulumech umu lo uli hanaki hatulunu . Hanaki ali nasalikam nakli , “ Anudak alman Krais douk God eke nutalihanu ali nukaganu nunakumali nunolau elpech uli eke nitak meibuli wabul ? ”
40002005	Ali haklipanu hakli , “ Mamakik eke kunololi wabul Betlehem douk blape enyudak provins Judia uli . Seiwak ananu profet nowemaguk balan ali nyakli namudak . Nyakli ,
40002006	‘ Ipak pape abuldak wabul Betlehem douk blape enyudak provins Judia uli , ipak pumnek . Ipak douk wo punubu yeul wakepu ali kipailubi walubimi ipak Juda hupe ipakim nebemi hunek bosimepu e , wak . Ananu nebenali alman eke nitak ipak elpech pape Betlehem uli . Ali anan douk eke nupe nebenalimu ipak yekipu elpech Isrel . ’ ”
40002007	Herot nemnek namudak ali nonobechuk nenekumom balan amudak douk hapeli aun nakihumali hanakili . Nenekumom balan ali hanak hatulunu . Hanaki ali nasalikam umu hugamu huklipanu duldul umu abudak nyultab hatik okudak unuk kwatoglu kwapemu .
40002008	Douk haklipanu heyaten ali naklipam namudak . Nakli , “ Punak ali chokubul ati pupe pulimu anudak nuganinu . Douk aliga pugwatanu ali wata putanamali puklipe . Umu yek chopuk inak inek lotumanu . ”
40002009	Douk hemnek king ananin balan ali hatukemanaguk hanak . Hanak yah ali wata hatik okudak otuk unuk douk halik hatulukwi gani aun nakihumali uli . Okwok kwalik ati ali amam hagipechok aliga kwanak kwotemu chihah anudak nuganinu nechuh atali wilpat .
40002010	Amam hatik okudak unuk ali hanubu henehilau halikuk .
40002011	Aliga douk hanak hawich atudak wilpat ali hatik nuganinu nanu mamakik Maria chape . Ali habih hoduk ohlubus hatau atap henek lotumanu . Ali hejik amamis paus hatuki echudak hatalichi nebebali utabal uli hakanu . Hakanu gol lanu paura nyeih yopuli yabil douk chohwaklen umu frankinsens uli chanu enen yopinyi sanda yeulinyumu mer .
40002012	Hakanu echudak ali hechuh agnabuk Betlehem . Hechuh honobek anas yomnis ali God naklipam dodogowinyi balan umu kobi wata hutanamu hunak hutikuk Herot , wak . Namudak ali hagipech kipaihi yah hatanamu hanamu amamin kantri .
40002013	Douk amudak biom atunu hanakuk ali Josep nechuh nonobek anas yomnis . Ali enen Diginali ananin ensel nyatoglomanu ali nyaklipanu nyakli , “ Nyitak nyutukulmu nuganinu nunu mamakik ali pulhwas punamu enyudak kantri Isip . Punak pupe agnabuk aliga yek wata iklipepu ali dakio wata putanamali . Umu monoken , Herot douk eke nupe nulimu nuganinamu nonu nugak . ”
40002014	Namudak ali Josep naitak natukulmu nuganinu nanu mamakik ali ababuk atub wab chape chanamu Isip .
40002015	Chabih chape agnabuk aliga Herot nagak . Enyudak douk nyatoglomu enen balan seiwak Diginali nohul ananu profet neyagwlehenyuk uli nyutoglu adulin atin . Balan enyudak . God nakli , “ Yek yohwalu yekinu Nuganinu natukemaguk Isip nanaki . ”
40002016	Herot nape ali nadukemech umu amudak hapeli aun nakihumali hanakili douk halaugamanu hanak kipaihi yah . Namudak ali ananihw apahw hwanubu nyihihichihw . Ali nakagas anam soldia hanamu Betlehem blanu walub blapeli halakatimu Betlehem uli umu hubo hunatimaguk chokumi nugamim hugak . Hubo amabuk douk biech o atin ati yohleguh chadiyom uli atum . Umu monoken , amam hadukemech uli douk haklipanu hakli abudak nyultab hatik unuk umu , nameitu douk ati abiech yohleguh chadi .
40002017	Enyudak douk nyatoglomu enen balan seiwak God nohul profet Jeremaia neyagwlehenyuk uli nyutoglu adulin atin . Balan enyudak . Nakli ,
40002018	“ Chemnek anagu nigu abuldak wabul Rama . Chemnek onok almatok kwoleh chukeich chak badag ati kwanak . Resel kwape kwolepu okwokwim nugamim . Kwoleh ali eke kobi enen elpen nyunokwnumu nyugabechumok apahw kusak , wak . Umu monoken , okwokwim nugamim douk hagak hatuh . ”
40002019	Aliga douk Herot nagakuk ali Josep nonobek anas yomnis gani Isip . Enen Diginali ananin ensel douk nyonohul ali nyaklipanu namudak .
40002020	Nyakli , “ Nyitak nyutukulmu nuganinu nunu ananik mamakik ali wata putanamu punamu Isrel . Amabuk douk haklimu hubo nuganinu nugak uli douk ahagak . ”
40002021	Namudak ali Josep naitak natukulmu nuganinu nanu ananik mamakik ali wata chatanamu chanamu Isrel .
40002022	Chanak wakuli Josep nemnek balan umu chakli Akeleas nalau ananinu aninu Herot ananik outuk natoglu king nape nebenalimu enyebuk provins Judia . Namudak ali Josep wata elgeinamu nunamu Judia umu . Aliga douk wata nonobek anas alagun yomnis ali God naklipanu enen balan alagun . Namudak ali chanamu enyudak provins yeulinyumu Galili .
40002023	Chanak ali chabih chape anabul wabul chohwalabul umu Nasaret uli . Namudak ali enen balan seiwak amam profet henyemaguk uli nyatoglu adulin atin . Balan enyudak . “ Anan douk eke chuhwalanu ananu Nasaret . ”
40003001	Abudak nyultab Josep nanu almatok uli nuganinu chanak chape Nasaret abali , anudak Jon nenek baptaisumech uli douk naitak nape naklipech God ananin balan . Elpech chanak ali nape naklipechen enyudak provins Judia agundak wohigunmu elpech wak umu .
40003002	Naklipech namudak . Nakli , “ Ipak apukenyuk agabus yowenyi ali putanamu pukanu apaluh God . Umu monoken , abudak nyultab umu elpech chuwich umu agundak God nupe nebenalimu ananich elpech umu douk ahalakatimu eke butoglu . ”
40003003	Jon anan douk anudak alman seiwak God nohul profet Aisaia neyagwlehuk enen balan nyakliyanali . Balan enyudak . Nakli , “ Enen elpen nyape nyohwalu gani wohigunmu elpech wak umu . Nyohwalu nyakli , ‘ Gapechumanu yah Diginali . Pugapechah hupe duldul umu anan nugimah nunakimu . ’ ”
40003004	Jon nenekah uli lupah douk chenekah enen mahin chohwalen umu kamel uli enyenyilub ahilub . Let natasak uli douk chenekatu enen mahinyip benyip . Kakwich nachah uli douk napemu nawak chulpib uli wanalin hani .
40003005	Ali ababuk nyultab elpech chapeli Jerusalem uli , chapeli blanatimaguk walub enyudak provins Judia uli , chapeli ihalub walub blape halakatimu wolub Jodan uli , wolobaichi chanakimu chumnek Jon .
40003006	Chanaki chowoleh cheneken uli yowenyi ali nenek baptaisumech abudak wolub Jodan .
40003007	Jon natik wolobaimi Farisi hanu Sadyusi hanamali hutulunamu nunek baptaisumam ali naklipam nakli , “ Iwe oguhudak iguh ! God anan douk nanubu nyihihichi-namu ipak . Omuni nyaklipepamu deke wosik pulhwasumaguk enyudak yowenyi douk nakli nuneken nyutoglomu ipak uli ?
40003008	Ipak douk punek yopinyi atin pasin umu kipahechi chutulipu chukli ipak adul apekenyuk agabus yowenyi ali patanomu pokanu apaluh God .
40003009	Kobi punobuk ulkwip pukli Ebraham anan douk ipakinu yamenu ali God eke kobi nepu . Kobi pukli namobuk , wak . Yaklipepu , God anan deke nuhul abaludak utabal ali nubalanamu blutoglu Ebraham ananich yamech .
40003010	Tameyok douk akwakus kwatik bawogasigas umu lowas . Sanatimaguk lowas douk wo yopipi chulkwip pil umu e , agagas douk eke sunotaki sunowachak nyih hunugas .
40003011	Yek douk yenek baptaisumepu abal kobi anagu mak umu agundak apekenyuk agabus yowenyi ali patanomu pokanu apaluh God umu . Wakuli anudak douk eke nugimali yek uli , anan douk eke nunek baptaisumepu nipouh God ananin Michin . Eke nukepeyen nyuwich nyupenyipu ali nyugabeyepu kobi nyih hanuk echudak umu . Ali Anan douk nanubu dodogowinu atunu nechalakuk yek . Yek douk wo yopuwelimu isuhumanu ananiyu su meyoh e , wak .
40003012	Anan douk nanaki kobi ananu alman nasuhi ananil savol ananis wis umu eke nunaki niyomoguk tanatimaguk aliguhitamu wit douk tolomu ouguhitu wit uli . Ouguhitamu eke nunatalmotu nutobuk wilpat douk nobuk wit atali . Wakuli aliguhitamu eke nutowehuk nyih douk hanu hape namudak ali wo hugak atili e . ”
40003013	Ali ababuk nyultab Jon nape nenek baptaisumech abali , Jisas naitak natukemaguk enyudak provins Galili nanamu Jodan wolub umu nutik Jon nunouh .
40003014	Wakuli Jon nakli wak umu nunek baptaisumanu ali naklipanu nakli , “ Nyak nyenek baptais umu yek ele , deke kalbu . Wakuli enyudak douk wata nyanamali yek umu yek inek baptaisumenyu ? ”
40003015	Wakuli Jisas nebemanu balan namudak . Nakli , “ Anyenekech . Nameitu nyak wosik nyunek baptaisume kobi yek yaklimu . Nyunek namudak ali ohwak eke wuneken wiyaten ihenyumali God naklienyi yopinyi pasin . ” Namudak ali Jon gulogolonamu nunek baptaisumanu .
40003016	Douk Jon nenek baptaisumanu julug , ali nanubu natukemaguk abal nalto buknap . Nakih ali ahudak atuh natik umu iluh utagu genek op ali natik God ananin Michin nyagluki kobi enyudak almin manyun umu nyabihi nyape Jisas .
40003017	Ali anagu nigu ganaki iluh heven ali enyudak elpen nyakli , “ Anudak douk nanubu yekinu Nuganinu . Yek douk ulkum manahwanu ali yanubu yenehilau-manu . ”
40004001	Douk Jisas nenek baptais umu julug , ali nagipech God ananin Michin nyalawonamu wohigunmu elpech wak umu . Nanak agnabuk umu Satan nichakamanamu nunek yowenyi .
40004002	Nanak nenek tabumu kakwich nape meyoh umu ananu aun chukninu , 10-poleih nyumneh . Aliga ali takweilubi nyulub blanu .
40004003	Ali Satan nanaki naklipanu nakli , “ Sapos nyak God ananinu Nuganinamu , nyak klipu abaludak utabal blutoglu bret . ”
40004004	Wakuli Jisas nebemanu balan nakli , “ Balan nyetemu God ananik buk uli douk nyakli , ‘ Kakwich atich deke kobi chugakamu enech elpech umu chupe kalbu , wak . Elpech douk chopuk i save chape kalbamu agundak chasuh nyanatimaguk God neyagwlehenyi balan chagipechen umu . ’ ”
40004005	Ali Satan wata nalawonamu yopubuli wabul Jerusalem . Ali nakih nonowemu neyotu chihah onok kwanubu kwakihuk uli outuk atudak God Ananitu nebetali wilpat .
40004006	Ali Satan naklipanu nakli , “ Sapos nyak God ananinu Nuganinamu , douk nyunotoblig nyugluk atap . Umu monoken , balan nyetemu God ananik buk uli nyakli , ‘ God eke nuklipech dodogowinyi balan ananich enselahas chunaki chugakomenyu ali eke chuhwenyoguk iluh echechis wis . Namudak ali eke kobi anam utam muwolinyu nyakiluh yoliluh , wak . ’ ”
40004007	Ali Jisas naklipanu nakli , “ Balan nyetemu God ananik buk uli douk chopuk nyakli , ‘ Nyak kobi nyichakamu Diginali nyakinu God . ’ ”
40004008	Ali Satan wata nalawanu nalto ananu nanubu nakihuk uli maunten . Hakih ali nagilapanu nyanatimaguk kantri nyape apudak atap uli nyanu enechi enech chanubu yopichi echudak douk chapenyugun uli .
40004009	Ali naklipanu nakli , “ Nameitu sapos nyak nyuduk ohlubus nyunek lotumemu , chanatimaguk echudak eke ikenyeyech nyakich atich . ”
40004010	Ali Jisas nebemanu balan Satan nakli , “ Satan , nubu kaleik ! Balan nyetemu God ananik buk uli douk nyakli , ‘ Nyak nyunek lotumu Diginali nyakinu God ali nyusuh ananin atin moul . ’ ”
40004011	Naklipanu namudak ali Satan natukemanaguk nanak . Ali enech enselahas chanaki chagakomu Jisas .
40004012	Abudak nyultab Jisas nemnek umu chowechik Jon nape haus kalabus ali naitak natanomu nanamu enyudak provins Galili .
40004013	Nanamu ananibul wabul Nasaret ali wata natukemobuluk nanak nape kipaibuli yeulibulmu Kapaneam . Abuldak wabul douk blape algasin umu nebenyi raunwara Galili halakatimu enyudak bien distrik : Sebyulun uli Naptalai .
40004014	Jisas nenek namudak umu enen balan seiwak God nohul profet Aisaia neyagwlehenyuk uli nyatoglu adulin atin .
40004015	Balan enyudak . Nakli , “ Nebebi amnab Sebyulun uli nebebi amnab Naptalai , abudak amnab douk bape halakatimu nebehi yah hanamu yous gwanu amnab douk bape gani woblabu wolub Jodan uli , abudak amnab douk Galili . Agundak wolobaichi elpech douk echech wo Juda uli e chopuk chanaki chapemu .
40004016	Elpech chape yomotokweh uli douk achatik anatu nebetali lait taglak . Echebuk douk chape yomotokwehibi amnab uli , atudak lait douk ataglakumech . ”
40004017	Ali ababuk nyultab , Jisas anape naklipech balan nakli , “ Ipak pukenyuk agabus yowenyi ali putanamu pukanu apaluh God . Umu monoken , abudak nyultab umu elpech chuwich umu agundak God nape nebenalimu ananich elpech umu douk ahalakatimu eke butoglu . ”
40004018	Anah nyumnah Jisas nape nalahe nanak algasin umu nebenyi raunwara Galili ali natik biom sanyowan . Ananu douk Saimon . Kipainyi yeul chohwalanamu Pita . Anan nanu ananinu owaninu Andru . Amam douk hape howachak umben raunwara henek bisnis umu hatuk yeguh .
40004019	Douk natulumu ali naklipam nakli , “ Ipak yowi pugipech yek ali eke igilapepamu pulau elpech chunaki chugipech yek . ”
40004020	Douk hemnek ati hanubu hatukemaguk amamib umbenab bakusuk ali habihi hagipech Jisas hanak .
40004021	Natukemaguk agnabuk nanaku wakuli wata natiku kipaimi sanyowan , Jems uli Jon . Amam douk Sebedi ananaim nugamim ali douk hanu amaminu aninu Sebedi hetemu bot hape gibe gabe amamib umbenab . Jisas natulumu ali nahwalom umu hugipechanu .
40004022	Nohwalomu ali ahudak atuh hatukemaguk bot tanu amaminu aninu napeik , ali haitak hanamanu hanak .
40004023	Jisas nalahe nanak ihalub walub enyudak provins Galili . Nanak nawich agundak echech Juda chautubal chape cheyagwleh-ogwi wilag ali nape naklipech God ananin yopinyi balan . Naklipech umu agundak eke chuwich umu agundak God nape nebenalimu ananich elpech umu . Naklipech balan ali nagapech chanatimaguk elpech douk ganubu yowegali agudak genekech uli chanu echebuk douk agudak meyoh genekech uli ali yopich .
40004024	Ali balan nyoweyeh nyanak nyeyatak enyudak provins Siria , umu enyudak Jisas neneken uli moul . Namudak ali chalawali chanatimaguk anagali anagu yowegali agudak genekech uli umu Jisas . Chalawali chalau nebehi nyih uli , sagabehas chapenyich uli , owotog gwechul uli , yegechiweluh hlagak wo kwalowi chulahe atili e . Chalawechumali Jisas ali nagabeyech chanatimaguk yopich .
40004025	Ali chanubu wolobaichi elpech chagipechanu chanak . Echech douk chanaki albudak walub blanu provins . Chanaki Galili , Jerusalem uli Judia . Enech douk chapeli gani woblahahibamu wolub Jodan chanaki . Ali enech douk chanaki enen distrik douk 10-poleilub walub blapemu .
40005001	Jisas natik echudak chanubu wolobaichi elpech chanaki ali nanak nalto anatu nukut . Nakih nape ali ananich chagipech anan uli chanaki chananu chape .
40005002	Ali Jisas anohul yokwatu nape naklipech enyudak balan : Nakli , “ Echebuk elpech douk chadukemech umu echechich michich chanahwagagun umu enenyi enen God ananin yopinyi ali chakli God nugakomech uli , echech wosik chunehilau . Umu monoken , echech eke chuwich agundak God nape nebenalimu ananich elpech umu ali chupe kalbu .
40005003	
40005004	Echebuk elpech douk echechiluh apaluh yoweluh wo chunehilawamu yowenyi echech cheneken uli ali chukli kobi wata chuneken umu , echech wosik chunehilau . Umu monoken , God eke wata nugabemech apaluh ali eke wata nunekech chunehilau .
40005005	Echebuk elpech douk chape naleich ali wo chutuk echechich yeguh uli e , echech wosik chunehilau . Umu monoken , God eke nukech enechi enech yopichi echudak chunoglemech .
40005006	Elpech douk chunubu ulkwip pulomu chunek enenyi enen God naklienyi duldulinyi pasin kobi nyulub blabo elpech ali chanubu chakli chuwak woligun umu o abal blagahegech chakli chuwak abal umu , echech wosik chunehilau . Umu monoken , God eke nugakomech chunubu chunek yopinyi atin .
40005007	Echebuk douk chunelek kipahechi ali chugakomech uli , echech wosik chunehilau . Umu monoken , God eke wata nunelekech nugakomech namobuk ati .
40005008	Echebuk douk echechiluh apaluh hlanubu yopu-yopuluh ulkwip wo pulomu enenyi enen yowenyili e , echech wosik chunehilau . Umu monoken , echech eke chutik God .
40005009	Echebuk douk chapemu chagakomu elpech umu chupe atugun ali kobi chulpak chuhlitak uli , echech wosik chunehilau . Umu monoken , God eke nuhwalech ananich batowich .
40005010	Echebuk douk chunek God naklienyi yopinyi ali namudak dakio kipahechi chunekech anagu anagamu , echech wosik chunehilau . Echech douk eke chuwich agundak God nape nebenalimu ananich elpech umu .
40005011	Chukli chutulipamu pugipech yek ali namudak dakio chuhepu chunekepu anagu anagu chichopokepu enenyi enen lohwotuhwin yowenyi balan umu , ipak wosik punehilau .
40005012	Amam profet seiwak haliki ipak uli douk chenekom anagu anagu namudak ati . Namudak ali ipak wosik punogudupehuk ulkutog punehilau . Ipakich yopichi echudak douk chakusumepu iluh heven .
40005013	Jisas balan nyeilen nakli , “ Ipak douk pape kobi sol umu pugakomu apudak atapichi elpech . Wakuli sapos alal wata jebiyail umu , yah douk wak anah e umu wata chunekal wichusil umu . Alal douk ayowel ali eke chukwleyoluk umu chulahe chichal .
40005014	Ipak douk kobi lait umu chanatimaguk apudak atapichi elpech chunotulugun umu . Anabul nebebuli wabul douk choblahu iluh anatu nukut uli eke kobi blunobechukuk , wak .
40005015	Ali douk chopuk , wak enen elpen nyuhemu enen lam ali wata nyitak nyupakwilen anatu baket e , wak . Wakuli enyen douk eke nyuhemen ali nyinyemu nyutemu chihah tebol umu chape numun wilpat uli chunotulugun .
40005016	Ali ipak douk pape namudak ati kobi hanu enen lam nyaglak umu . Pupemu punek yopinyi elpech chutulin ali eke chutuk ipakinu Aninu nape iluh heven uli ananin yeul nyukih . ”
40005017	Jisas balan nyeilen ali nakli , “ Ipak kobi punobuk ulkwip pukli yek douk yanamali ichagi God ananin lo douk seiwak naklipu Moses nenyemoluli nyanu enyudak balan douk amam profet haklipechuk enyi , wak . Wakuli yek douk yanamali inek enyudak balan douk lo nyanu amam profet amamin balan nyaklimu eke nyutogloluli nyutoglu adulin atin .
40005018	Adul ati yaklipepu . Enyudak balan nyape lo uli eke kobi anagun muduk behlobigun gnunak gnuwichuk , wak . Eke nyunubu nyupe namudak ati aliga utagaluli apudak atap bulkwolech . Eke nyunubu kobi anagun muduk mak meyoh gnape balan uli gnunak gnuwichuk , wak . Eke nyupe namudak ati aliga ihenyumali God naklien uli nyutoglu nyutuh .
40005019	Namudak ali enyebuk elpen douk nyukli nyublo anagun muduk umu enyudak lo douk gnape gnagikuk uli ali nyunek lain umu kipahechimu chunek namudak atili , enyebuk elpen eke yeul waken kwali nyuwich agundak God ananich elpech chapemu . Wakuli elpen douk nyugipech lo ali nyunek lain umu elpech umu chugipechen uli , enyen douk eke yeul nyukihen kwali enyen nyuwich agundak God ananich elpech chapemu .
40005020	Ali douk yaklipepu . Sapos ipak pukli puwich agundak God ananich elpech chapemu , ipak imas punubu punek duldulin atin pasin . Puneken pichalakuk enyudak pasin douk amam Farisi hanu amudak anam henek lainumech umu lo uli heneken .
40005021	Jisas wata nakli , “ Ipak douk apemnek umu seiwak chaklipu ipakich popech yamech umu . Balan enyudak . Chakli , ‘ Kobi pubo kipahechi chugak , wak . Echebuk douk chubo kipahechi chugak uli imas chiyotumu kwotog . ’
40005022	Wakuli nameitu douk yaklipepu . Echebuk douk nyihihichich meyoh umu enech echechichi elpech uli , kipaichi imas chunek kwot umu echebuk elpech . Echebuk douk chuhwalu enech echechichi elpech yowechili , echebuk elpech imas chulawech umu amam nebemi almom hape hasuh kwotog uli hapemu ali chunemech kwotog . Ali chopuk , echebuk douk chuhwalu enech echechichi elpech chagugaku uli , echebuk elpech imas chunamu yowebuli wabul hel .
40005023	Namudak ali sapos ipak punak piyotu huluk umu alta umu pukli puwemu enech echudak punek ofamech puku God , wakuli ababuk nyultab ipak ulkwip pulomoguk enen balan nyapenyipamu punu enech ipakichi pugapechen umu , orait ipak imas punek namudak .
40005024	Putukemaguk echebuk pakli punek ofamech puku God uli chukusuk halakatimu enyudak alta , ali susubati putanamu punu enyudak ipakinyi elpen pugabe balan . Pugabeyen nyukus atugun ali adakio putanamu punak punek ofamu echudak puku God .
