"Grapheme","Frequency","Codepoint","UnicodeName"
"ตุ",2,"U+0E15, U+0E38","THAI CHARACTER TO TAO, THAI CHARACTER SARA U"
"ถ้",2,"U+0E16, U+0E49","THAI CHARACTER THO THUNG, THAI CHARACTER MAI THO"
"ถี",2,"U+0E16, U+0E35","THAI CHARACTER THO THUNG, THAI CHARACTER SARA II"
"นื",2,"U+0E19, U+0E37","THAI CHARACTER NO NU, THAI CHARACTER SARA UEE"
"ป่",2,"U+0E1B, U+0E48","THAI CHARACTER PO PLA, THAI CHARACTER MAI EK"
"มั",2,"U+0E21, U+0E31","THAI CHARACTER MO MA, THAI CHARACTER MAI HAN-AKAT"
"ร์",2,"U+0E23, U+0E4C","THAI CHARACTER RO RUA, THAI CHARACTER THANTHAKHAT"
"ลำ",2,"U+0E25, U+0E33","THAI CHARACTER LO LING, THAI CHARACTER SARA AM"
"ลี่",2,"U+0E25, U+0E35, U+0E48","THAI CHARACTER LO LING, THAI CHARACTER SARA II, THAI CHARACTER MAI EK"
"ลุ",2,"U+0E25, U+0E38","THAI CHARACTER LO LING, THAI CHARACTER SARA U"
"ลู่",2,"U+0E25, U+0E39, U+0E48","THAI CHARACTER LO LING, THAI CHARACTER SARA UU, THAI CHARACTER MAI EK"
"ศิ",2,"U+0E28, U+0E34","THAI CHARACTER SO SALA, THAI CHARACTER SARA I"
"ศี",2,"U+0E28, U+0E35","THAI CHARACTER SO SALA, THAI CHARACTER SARA II"
"สี",2,"U+0E2A, U+0E35","THAI CHARACTER SO SUA, THAI CHARACTER SARA II"
"หั",2,"U+0E2B, U+0E31","THAI CHARACTER HO HIP, THAI CHARACTER MAI HAN-AKAT"
".",1,"U+002E","FULL STOP"
"กุ",1,"U+0E01, U+0E38","THAI CHARACTER KO KAI, THAI CHARACTER SARA U"
"ข็",1,"U+0E02, U+0E47","THAI CHARACTER KHO KHAI, THAI CHARACTER MAITAIKHU"
"ข่",1,"U+0E02, U+0E48","THAI CHARACTER KHO KHAI, THAI CHARACTER MAI EK"
"ขี่",1,"U+0E02, U+0E35, U+0E48","THAI CHARACTER KHO KHAI, THAI CHARACTER SARA II, THAI CHARACTER MAI EK"
"ขื",1,"U+0E02, U+0E37","THAI CHARACTER KHO KHAI, THAI CHARACTER SARA UEE"
"ค้",1,"U+0E04, U+0E49","THAI CHARACTER KHO KHWAI, THAI CHARACTER MAI THO"
"งิ",1,"U+0E07, U+0E34","THAI CHARACTER NGO NGU, THAI CHARACTER SARA I"
"งื่",1,"U+0E07, U+0E37, U+0E48","THAI CHARACTER NGO NGU, THAI CHARACTER SARA UEE, THAI CHARACTER MAI EK"
"จ็",1,"U+0E08, U+0E47","THAI CHARACTER CHO CHAN, THAI CHARACTER MAITAIKHU"
"จ่",1,"U+0E08, U+0E48","THAI CHARACTER CHO CHAN, THAI CHARACTER MAI EK"
"จึ",1,"U+0E08, U+0E36","THAI CHARACTER CHO CHAN, THAI CHARACTER SARA UE"
"จุ",1,"U+0E08, U+0E38","THAI CHARACTER CHO CHAN, THAI CHARACTER SARA U"
"ฉ",1,"U+0E09","THAI CHARACTER CHO CHING"
"ชุ",1,"U+0E0A, U+0E38","THAI CHARACTER CHO CHANG, THAI CHARACTER SARA U"
"ฒิ",1,"U+0E12, U+0E34","THAI CHARACTER THO PHUTHAO, THAI CHARACTER SARA I"
"ณิ",1,"U+0E13, U+0E34","THAI CHARACTER NO NEN, THAI CHARACTER SARA I"
"ดั่",1,"U+0E14, U+0E31, U+0E48","THAI CHARACTER DO DEK, THAI CHARACTER MAI HAN-AKAT, THAI CHARACTER MAI EK"
"ต่ำ",1,"U+0E15, U+0E48, U+0E33","THAI CHARACTER TO TAO, THAI CHARACTER MAI EK, THAI CHARACTER SARA AM"
"ถิ่",1,"U+0E16, U+0E34, U+0E48","THAI CHARACTER THO THUNG, THAI CHARACTER SARA I, THAI CHARACTER MAI EK"
"ถื่",1,"U+0E16, U+0E37, U+0E48","THAI CHARACTER THO THUNG, THAI CHARACTER SARA UEE, THAI CHARACTER MAI EK"
"ทั",1,"U+0E17, U+0E31","THAI CHARACTER THO THAHAN, THAI CHARACTER MAI HAN-AKAT"
"ทิ",1,"U+0E17, U+0E34","THAI CHARACTER THO THAHAN, THAI CHARACTER SARA I"
"ธ์",1,"U+0E18, U+0E4C","THAI CHARACTER THO THONG, THAI CHARACTER THANTHAKHAT"
"ธำ",1,"U+0E18, U+0E33","THAI CHARACTER THO THONG, THAI CHARACTER SARA AM"
"ธิ์",1,"U+0E18, U+0E34, U+0E4C","THAI CHARACTER THO THONG, THAI CHARACTER SARA I, THAI CHARACTER THANTHAKHAT"
"ธุ์",1,"U+0E18, U+0E38, U+0E4C","THAI CHARACTER THO THONG, THAI CHARACTER SARA U, THAI CHARACTER THANTHAKHAT"
"น่",1,"U+0E19, U+0E48","THAI CHARACTER NO NU, THAI CHARACTER MAI EK"
"นำ",1,"U+0E19, U+0E33","THAI CHARACTER NO NU, THAI CHARACTER SARA AM"
"นึ",1,"U+0E19, U+0E36","THAI CHARACTER NO NU, THAI CHARACTER SARA UE"
"นุ่",1,"U+0E19, U+0E38, U+0E48","THAI CHARACTER NO NU, THAI CHARACTER SARA U, THAI CHARACTER MAI EK"
"นู",1,"U+0E19, U+0E39","THAI CHARACTER NO NU, THAI CHARACTER SARA UU"
"บั่",1,"U+0E1A, U+0E31, U+0E48","THAI CHARACTER BO BAIMAI, THAI CHARACTER MAI HAN-AKAT, THAI CHARACTER MAI EK"
"บำ",1,"U+0E1A, U+0E33","THAI CHARACTER BO BAIMAI, THAI CHARACTER SARA AM"
"บิ",1,"U+0E1A, U+0E34","THAI CHARACTER BO BAIMAI, THAI CHARACTER SARA I"
"บี",1,"U+0E1A, U+0E35","THAI CHARACTER BO BAIMAI, THAI CHARACTER SARA II"
"บื้",1,"U+0E1A, U+0E37, U+0E49","THAI CHARACTER BO BAIMAI, THAI CHARACTER SARA UEE, THAI CHARACTER MAI THO"
"พ้",1,"U+0E1E, U+0E49","THAI CHARACTER PHO PHAN, THAI CHARACTER MAI THO"
"พำ",1,"U+0E1E, U+0E33","THAI CHARACTER PHO PHAN, THAI CHARACTER SARA AM"
"พิ่",1,"U+0E1E, U+0E34, U+0E48","THAI CHARACTER PHO PHAN, THAI CHARACTER SARA I, THAI CHARACTER MAI EK"
"พู",1,"U+0E1E, U+0E39","THAI CHARACTER PHO PHAN, THAI CHARACTER SARA UU"
"ภั",1,"U+0E20, U+0E31","THAI CHARACTER PHO SAMPHAO, THAI CHARACTER MAI HAN-AKAT"
"ม้",1,"U+0E21, U+0E49","THAI CHARACTER MO MA, THAI CHARACTER MAI THO"
"มุ่",1,"U+0E21, U+0E38, U+0E48","THAI CHARACTER MO MA, THAI CHARACTER SARA U, THAI CHARACTER MAI EK"
"มู่",1,"U+0E21, U+0E39, U+0E48","THAI CHARACTER MO MA, THAI CHARACTER SARA UU, THAI CHARACTER MAI EK"
"ยิ",1,"U+0E22, U+0E34","THAI CHARACTER YO YAK, THAI CHARACTER SARA I"
"ยี",1,"U+0E22, U+0E35","THAI CHARACTER YO YAK, THAI CHARACTER SARA II"
"ยึ",1,"U+0E22, U+0E36","THAI CHARACTER YO YAK, THAI CHARACTER SARA UE"
"ยื",1,"U+0E22, U+0E37","THAI CHARACTER YO YAK, THAI CHARACTER SARA UEE"
"รั้",1,"U+0E23, U+0E31, U+0E49","THAI CHARACTER RO RUA, THAI CHARACTER MAI HAN-AKAT, THAI CHARACTER MAI THO"
"รำ",1,"U+0E23, U+0E33","THAI CHARACTER RO RUA, THAI CHARACTER SARA AM"
"รื่",1,"U+0E23, U+0E37, U+0E48","THAI CHARACTER RO RUA, THAI CHARACTER SARA UEE, THAI CHARACTER MAI EK"
"รุ",1,"U+0E23, U+0E38","THAI CHARACTER RO RUA, THAI CHARACTER SARA U"
"รู",1,"U+0E23, U+0E39","THAI CHARACTER RO RUA, THAI CHARACTER SARA UU"
"ฤ",1,"U+0E24","THAI CHARACTER RU"
"ล้",1,"U+0E25, U+0E49","THAI CHARACTER LO LING, THAI CHARACTER MAI THO"
"ลี้",1,"U+0E25, U+0E35, U+0E49","THAI CHARACTER LO LING, THAI CHARACTER SARA II, THAI CHARACTER MAI THO"
"ลึ",1,"U+0E25, U+0E36","THAI CHARACTER LO LING, THAI CHARACTER SARA UE"
"ลื่",1,"U+0E25, U+0E37, U+0E48","THAI CHARACTER LO LING, THAI CHARACTER SARA UEE, THAI CHARACTER MAI EK"
"ลุ่",1,"U+0E25, U+0E38, U+0E48","THAI CHARACTER LO LING, THAI CHARACTER SARA U, THAI CHARACTER MAI EK"
"วุ",1,"U+0E27, U+0E38","THAI CHARACTER WO WAEN, THAI CHARACTER SARA U"
"ษ์",1,"U+0E29, U+0E4C","THAI CHARACTER SO RUSI, THAI CHARACTER THANTHAKHAT"
"สิ่",1,"U+0E2A, U+0E34, U+0E48","THAI CHARACTER SO SUA, THAI CHARACTER SARA I, THAI CHARACTER MAI EK"
"สิ้",1,"U+0E2A, U+0E34, U+0E49","THAI CHARACTER SO SUA, THAI CHARACTER SARA I, THAI CHARACTER MAI THO"
"สื",1,"U+0E2A, U+0E37","THAI CHARACTER SO SUA, THAI CHARACTER SARA UEE"
"สื่",1,"U+0E2A, U+0E37, U+0E48","THAI CHARACTER SO SUA, THAI CHARACTER SARA UEE, THAI CHARACTER MAI EK"
"สู้",1,"U+0E2A, U+0E39, U+0E49","THAI CHARACTER SO SUA, THAI CHARACTER SARA UU, THAI CHARACTER MAI THO"
"อ้",1,"U+0E2D, U+0E49","THAI CHARACTER O ANG, THAI CHARACTER MAI THO"
