"Grapheme","Frequency","Codepoint","UnicodeName"
"Ọ",5906,"U+1ECC","LATIN CAPITAL LETTER O WITH DOT BELOW"
"I",5783,"U+0049","LATIN CAPITAL LETTER I"
"E",4484,"U+0045","LATIN CAPITAL LETTER E"
"B",4473,"U+0042","LATIN CAPITAL LETTER B"
"L",4232,"U+004C","LATIN CAPITAL LETTER L"
"è",4110,"U+00E8","LATIN SMALL LETTER E WITH GRAVE"
"ã",4108,"U+00E3","LATIN SMALL LETTER A WITH TILDE"
"K",3710,"U+004B","LATIN CAPITAL LETTER K"
"M",3452,"U+004D","LATIN CAPITAL LETTER M"
"S",3370,"U+0053","LATIN CAPITAL LETTER S"
"?",3091,"U+003F","QUESTION MARK"
"é",3064,"U+00E9","LATIN SMALL LETTER E WITH ACUTE"
"W",2938,"U+0057","LATIN CAPITAL LETTER W"
"Ẹ",2837,"U+1EB8","LATIN CAPITAL LETTER E WITH DOT BELOW"
"í",2747,"U+00ED","LATIN SMALL LETTER I WITH ACUTE"
"ẹ̃",2703,"U+1EB9, U+0303","LATIN SMALL LETTER E WITH DOT BELOW, COMBINING TILDE"
"U",2661,"U+0055","LATIN CAPITAL LETTER U"
"Ṣ",2560,"U+1E62","LATIN CAPITAL LETTER S WITH DOT BELOW"
"ẹ́",2498,"U+1EB9, U+0301","LATIN SMALL LETTER E WITH DOT BELOW, COMBINING ACUTE ACCENT"
"ó",2320,"U+00F3","LATIN SMALL LETTER O WITH ACUTE"
"G",1848,"U+0047","LATIN CAPITAL LETTER G"
"D",1684,"U+0044","LATIN CAPITAL LETTER D"
"õ",1626,"U+00F5","LATIN SMALL LETTER O WITH TILDE"
"H",1527,"U+0048","LATIN CAPITAL LETTER H"
"T",1275,"U+0054","LATIN CAPITAL LETTER T"
"F",1037,"U+0046","LATIN CAPITAL LETTER F"
"P",1035,"U+0050","LATIN CAPITAL LETTER P"
"R",860,"U+0052","LATIN CAPITAL LETTER R"
"!",590,"U+0021","EXCLAMATION MARK"
"ẽ",565,"U+1EBD","LATIN SMALL LETTER E WITH TILDE"
"Y",382,"U+0059","LATIN CAPITAL LETTER Y"
"ũ",267,"U+0169","LATIN SMALL LETTER U WITH TILDE"
"(",230,"U+0028","LEFT PARENTHESIS"
")",230,"U+0029","RIGHT PARENTHESIS"
"Ọ̀",222,"U+1ECC, U+0300","LATIN CAPITAL LETTER O WITH DOT BELOW, COMBINING GRAVE ACCENT"
"Ẽ",196,"U+1EBC","LATIN CAPITAL LETTER E WITH TILDE"
"ĩ",91,"U+0129","LATIN SMALL LETTER I WITH TILDE"
"ọ̃",74,"U+1ECD, U+0303","LATIN SMALL LETTER O WITH DOT BELOW, COMBINING TILDE"
"Ì",61,"U+00CC","LATIN CAPITAL LETTER I WITH GRAVE"
"À",55,"U+00C0","LATIN CAPITAL LETTER A WITH GRAVE"
"Ẹ̀",51,"U+1EB8, U+0300","LATIN CAPITAL LETTER E WITH DOT BELOW, COMBINING GRAVE ACCENT"
"'",41,"U+0027","APOSTROPHE"
"È",41,"U+00C8","LATIN CAPITAL LETTER E WITH GRAVE"
"Õ",20,"U+00D5","LATIN CAPITAL LETTER O WITH TILDE"
"Ã",19,"U+00C3","LATIN CAPITAL LETTER A WITH TILDE"
"Ò",19,"U+00D2","LATIN CAPITAL LETTER O WITH GRAVE"
"Á",10,"U+00C1","LATIN CAPITAL LETTER A WITH ACUTE"
"Ọ́",10,"U+1ECC, U+0301","LATIN CAPITAL LETTER O WITH DOT BELOW, COMBINING ACUTE ACCENT"
"Ẹ̃",7,"U+1EB8, U+0303","LATIN CAPITAL LETTER E WITH DOT BELOW, COMBINING TILDE"
"Ú",7,"U+00DA","LATIN CAPITAL LETTER U WITH ACUTE"
"ń",6,"U+0144","LATIN SMALL LETTER N WITH ACUTE"
"[",4,"U+005B","LEFT SQUARE BRACKET"
"]",4,"U+005D","RIGHT SQUARE BRACKET"
"Ù",3,"U+00D9","LATIN CAPITAL LETTER U WITH GRAVE"
"Í",2,"U+00CD","LATIN CAPITAL LETTER I WITH ACUTE"
"É",1,"U+00C9","LATIN CAPITAL LETTER E WITH ACUTE"
