"Grapheme","Frequency","Codepoint","UnicodeName"
"¨",2,"U+00A8","DIAERESIS"
"©",2,"U+00A9","COPYRIGHT SIGN"
"±",2,"U+00B1","PLUS-MINUS SIGN"
"|",2,"U+007C","VERTICAL LINE"
"É",2,"U+00C9","LATIN CAPITAL LETTER E WITH ACUTE"
"ţ",2,"U+0163","LATIN SMALL LETTER T WITH CEDILLA"
"ü",2,"U+00FC","LATIN SMALL LETTER U WITH DIAERESIS"
"м",2,"U+043C","CYRILLIC SMALL LETTER EM"
"בֹ",2,"U+05D1, U+05B9","HEBREW LETTER BET, HEBREW POINT HOLAM"
"הֳ",2,"U+05D4, U+05B3","HEBREW LETTER HE, HEBREW POINT HATAF QAMATS"
"וֶ",2,"U+05D5, U+05B6","HEBREW LETTER VAV, HEBREW POINT SEGOL"
"כַ",2,"U+05DB, U+05B7","HEBREW LETTER KAF, HEBREW POINT PATAH"
"ךָ",2,"U+05DA, U+05B8","HEBREW LETTER FINAL KAF, HEBREW POINT QAMATS"
"כֹּ",2,"U+05DB, U+05B9, U+05BC","HEBREW LETTER KAF, HEBREW POINT HOLAM, HEBREW POINT DAGESH OR MAPIQ"
"םִ",2,"U+05DD, U+05B4","HEBREW LETTER FINAL MEM, HEBREW POINT HIRIQ"
"שִׁ",2,"U+05E9, U+05B4, U+05C1","HEBREW LETTER SHIN, HEBREW POINT HIRIQ, HEBREW POINT SHIN DOT"
"שָׂ",2,"U+05E9, U+05C2, U+05B8","HEBREW LETTER SHIN, HEBREW POINT SIN DOT, HEBREW POINT QAMATS"
"ֱ",1,"U+05B1","HEBREW POINT HATAF SEGOL"
" ",1,"U+00A0","NO-BREAK SPACE"
" ֹ",1,"U+0020, U+05B9","SPACE, HEBREW POINT HOLAM"
"‐",1,"U+2010","HYPHEN"
"–",1,"U+2013","EN DASH"
"'ֶ",1,"U+0027, U+05B6","APOSTROPHE, HEBREW POINT SEGOL"
"•",1,"U+2022","BULLET"
"■",1,"U+25A0","BLACK SQUARE"
"♥",1,"U+2665","BLACK HEART SUIT"
"♦",1,"U+2666","BLACK DIAMOND SUIT"
"å",1,"U+00E5","LATIN SMALL LETTER A WITH RING ABOVE"
"Å",1,"U+00C5","LATIN CAPITAL LETTER A WITH RING ABOVE"
"ä",1,"U+00E4","LATIN SMALL LETTER A WITH DIAERESIS"
"Ã",1,"U+00C3","LATIN CAPITAL LETTER A WITH TILDE"
"è",1,"U+00E8","LATIN SMALL LETTER E WITH GRAVE"
"ê",1,"U+00EA","LATIN SMALL LETTER E WITH CIRCUMFLEX"
"ƒ",1,"U+0192","LATIN SMALL LETTER F WITH HOOK"
"î",1,"U+00EE","LATIN SMALL LETTER I WITH CIRCUMFLEX"
"№",1,"U+2116","NUMERO SIGN"
"º",1,"U+00BA","MASCULINE ORDINAL INDICATOR"
"ş",1,"U+015F","LATIN SMALL LETTER S WITH CEDILLA"
"Ţ",1,"U+0162","LATIN CAPITAL LETTER T WITH CEDILLA"
"ú",1,"U+00FA","LATIN SMALL LETTER U WITH ACUTE"
"אֳ",1,"U+05D0, U+05B3","HEBREW LETTER ALEF, HEBREW POINT HATAF QAMATS"
"בֶּ",1,"U+05D1, U+05B6, U+05BC","HEBREW LETTER BET, HEBREW POINT SEGOL, HEBREW POINT DAGESH OR MAPIQ"
"גַּ",1,"U+05D2, U+05B7, U+05BC","HEBREW LETTER GIMEL, HEBREW POINT PATAH, HEBREW POINT DAGESH OR MAPIQ"
"דַּ",1,"U+05D3, U+05BC, U+05B7","HEBREW LETTER DALET, HEBREW POINT DAGESH OR MAPIQ, HEBREW POINT PATAH"
"הְ",1,"U+05D4, U+05B0","HEBREW LETTER HE, HEBREW POINT SHEVA"
"וַ",1,"U+05D5, U+05B7","HEBREW LETTER VAV, HEBREW POINT PATAH"
"כַּ",1,"U+05DB, U+05B7, U+05BC","HEBREW LETTER KAF, HEBREW POINT PATAH, HEBREW POINT DAGESH OR MAPIQ"
"עְ",1,"U+05E2, U+05B0","HEBREW LETTER AYIN, HEBREW POINT SHEVA"
"פֹ",1,"U+05E4, U+05B9","HEBREW LETTER PE, HEBREW POINT HOLAM"
"צָּ",1,"U+05E6, U+05B8, U+05BC","HEBREW LETTER TSADI, HEBREW POINT QAMATS, HEBREW POINT DAGESH OR MAPIQ"
"שִׂ",1,"U+05E9, U+05B4, U+05C2","HEBREW LETTER SHIN, HEBREW POINT HIRIQ, HEBREW POINT SIN DOT"
"שַׂ",1,"U+05E9, U+05B7, U+05C2","HEBREW LETTER SHIN, HEBREW POINT PATAH, HEBREW POINT SIN DOT"
"שַׁ",1,"U+05E9, U+05B7, U+05C1","HEBREW LETTER SHIN, HEBREW POINT PATAH, HEBREW POINT SHIN DOT"
"שּ",1,"U+05E9, U+05BC","HEBREW LETTER SHIN, HEBREW POINT DAGESH OR MAPIQ"
"תַּ",1,"U+05EA, U+05B7, U+05BC","HEBREW LETTER TAV, HEBREW POINT PATAH, HEBREW POINT DAGESH OR MAPIQ"
"תֹּ",1,"U+05EA, U+05B9, U+05BC","HEBREW LETTER TAV, HEBREW POINT HOLAM, HEBREW POINT DAGESH OR MAPIQ"
"תּ",1,"U+05EA, U+05BC","HEBREW LETTER TAV, HEBREW POINT DAGESH OR MAPIQ"
"",1,"U+F895","<private use area-F895>"
"",1,"U+F896","<private use area-F896>"
