"Grapheme","Frequency","Codepoint","UnicodeName"
"ن‌",9,"U+0646, U+200C","ARABIC LETTER NOON, ZERO WIDTH NON-JOINER"
"s",8,"U+0073","LATIN SMALL LETTER S"
"ر‌",8,"U+0631, U+200C","ARABIC LETTER REH, ZERO WIDTH NON-JOINER"
"کُ",8,"U+06A9, U+064F","ARABIC LETTER KEHEH, ARABIC DAMMA"
"گُ",8,"U+06AF, U+064F","ARABIC LETTER GAF, ARABIC DAMMA"
"لَ",8,"U+0644, U+064E","ARABIC LETTER LAM, ARABIC FATHA"
" ِ",7,"U+0020, U+0650","SPACE, ARABIC KASRA"
"تُ",7,"U+062A, U+064F","ARABIC LETTER TEH, ARABIC DAMMA"
"رُ",7,"U+0631, U+064F","ARABIC LETTER REH, ARABIC DAMMA"
"رّ",7,"U+0631, U+0651","ARABIC LETTER REH, ARABIC SHADDA"
"ژ",7,"U+0698","ARABIC LETTER JEH"
"م‌",7,"U+0645, U+200C","ARABIC LETTER MEEM, ZERO WIDTH NON-JOINER"
"نُ",7,"U+0646, U+064F","ARABIC LETTER NOON, ARABIC DAMMA"
"‹",6,"U+2039","SINGLE LEFT-POINTING ANGLE QUOTATION MARK"
"›",6,"U+203A","SINGLE RIGHT-POINTING ANGLE QUOTATION MARK"
"d",6,"U+0064","LATIN SMALL LETTER D"
"o",6,"U+006F","LATIN SMALL LETTER O"
"S",6,"U+0053","LATIN CAPITAL LETTER S"
"t",6,"U+0074","LATIN SMALL LETTER T"
"T",6,"U+0054","LATIN CAPITAL LETTER T"
"جِ",6,"U+062C, U+0650","ARABIC LETTER JEEM, ARABIC KASRA"
"مُ",6,"U+0645, U+064F","ARABIC LETTER MEEM, ARABIC DAMMA"
"●",5,"U+25CF","BLACK CIRCLE"
"℠",5,"U+2120","SERVICE MARK"
"دَ",5,"U+062F, U+064E","ARABIC LETTER DAL, ARABIC FATHA"
"دّ",5,"U+062F, U+0651","ARABIC LETTER DAL, ARABIC SHADDA"
"ش‌",5,"U+0634, U+200C","ARABIC LETTER SHEEN, ZERO WIDTH NON-JOINER"
"صِ",5,"U+0635, U+0650","ARABIC LETTER SAD, ARABIC KASRA"
"وِ",5,"U+0648, U+0650","ARABIC LETTER WAW, ARABIC KASRA"
"a",4,"U+0061","LATIN SMALL LETTER A"
"g",4,"U+0067","LATIN SMALL LETTER G"
"r",4,"U+0072","LATIN SMALL LETTER R"
"ا‌",4,"U+0627, U+200C","ARABIC LETTER ALEF, ZERO WIDTH NON-JOINER"
"سّ",4,"U+0633, U+0651","ARABIC LETTER SEEN, ARABIC SHADDA"
"ضِ",4,"U+0636, U+0650","ARABIC LETTER DAD, ARABIC KASRA"
"طِ",4,"U+0637, U+0650","ARABIC LETTER TAH, ARABIC KASRA"
"غِ",4,"U+063A, U+0650","ARABIC LETTER GHAIN, ARABIC KASRA"
"ق‌",4,"U+0642, U+200C","ARABIC LETTER QAF, ZERO WIDTH NON-JOINER"
"قَ",4,"U+0642, U+064E","ARABIC LETTER QAF, ARABIC FATHA"
"كِ",4,"U+0643, U+0650","ARABIC LETTER KAF, ARABIC KASRA"
"ل‌",4,"U+0644, U+200C","ARABIC LETTER LAM, ZERO WIDTH NON-JOINER"
"لّ",4,"U+0644, U+0651","ARABIC LETTER LAM, ARABIC SHADDA"
"و‌",4,"U+0648, U+200C","ARABIC LETTER WAW, ZERO WIDTH NON-JOINER"
"تَ",3,"U+062A, U+064E","ARABIC LETTER TEH, ARABIC FATHA"
"ثِ",3,"U+062B, U+0650","ARABIC LETTER THEH, ARABIC KASRA"
"خِ",3,"U+062E, U+0650","ARABIC LETTER KHAH, ARABIC KASRA"
"رَ",3,"U+0631, U+064E","ARABIC LETTER REH, ARABIC FATHA"
"شَ",3,"U+0634, U+064E","ARABIC LETTER SHEEN, ARABIC FATHA"
"مَ",3,"U+0645, U+064E","ARABIC LETTER MEEM, ARABIC FATHA"
"وَ",3,"U+0648, U+064E","ARABIC LETTER WAW, ARABIC FATHA"
"یّ",3,"U+06CC, U+0651","ARABIC LETTER FARSI YEH, ARABIC SHADDA"
" ‌",2,"U+0020, U+200C","SPACE, ZERO WIDTH NON-JOINER"
"B",2,"U+0042","LATIN CAPITAL LETTER B"
"c",2,"U+0063","LATIN SMALL LETTER C"
"C",2,"U+0043","LATIN CAPITAL LETTER C"
"G",2,"U+0047","LATIN CAPITAL LETTER G"
"l",2,"U+006C","LATIN SMALL LETTER L"
"m",2,"U+006D","LATIN SMALL LETTER M"
"R",2,"U+0052","LATIN CAPITAL LETTER R"
"w",2,"U+0077","LATIN SMALL LETTER W"
"اُ",2,"U+0627, U+064F","ARABIC LETTER ALEF, ARABIC DAMMA"
"ب‌",2,"U+0628, U+200C","ARABIC LETTER BEH, ZERO WIDTH NON-JOINER"
"بَ",2,"U+0628, U+064E","ARABIC LETTER BEH, ARABIC FATHA"
"جُ",2,"U+062C, U+064F","ARABIC LETTER JEEM, ARABIC DAMMA"
"حُ",2,"U+062D, U+064F","ARABIC LETTER HAH, ARABIC DAMMA"
"دُ",2,"U+062F, U+064F","ARABIC LETTER DAL, ARABIC DAMMA"
"ز‌",2,"U+0632, U+200C","ARABIC LETTER ZAIN, ZERO WIDTH NON-JOINER"
"سَ",2,"U+0633, U+064E","ARABIC LETTER SEEN, ARABIC FATHA"
"سُ",2,"U+0633, U+064F","ARABIC LETTER SEEN, ARABIC DAMMA"
"ع‌",2,"U+0639, U+200C","ARABIC LETTER AIN, ZERO WIDTH NON-JOINER"
"عِ",2,"U+0639, U+0650","ARABIC LETTER AIN, ARABIC KASRA"
"غ‌",2,"U+063A, U+200C","ARABIC LETTER GHAIN, ZERO WIDTH NON-JOINER"
"غُ",2,"U+063A, U+064F","ARABIC LETTER GHAIN, ARABIC DAMMA"
"کَ",2,"U+06A9, U+064E","ARABIC LETTER KEHEH, ARABIC FATHA"
"گَ",2,"U+06AF, U+064E","ARABIC LETTER GAF, ARABIC FATHA"
"مّ",2,"U+0645, U+0651","ARABIC LETTER MEEM, ARABIC SHADDA"
"وّ",2,"U+0648, U+0651","ARABIC LETTER WAW, ARABIC SHADDA"
"ي‌‌",2,"U+064A, U+200C, U+200C","ARABIC LETTER YEH, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ـِ",1,"U+0640, U+0650","ARABIC TATWEEL, ARABIC KASRA"
" ‍",1,"U+0020, U+200D","SPACE, ZERO WIDTH JOINER"
"_",1,"U+005F","LOW LINE"
"–",1,"U+2013","EN DASH"
"0",1,"U+0030","DIGIT ZERO"
"1",1,"U+0031","DIGIT ONE"
"5",1,"U+0035","DIGIT FIVE"
"7",1,"U+0037","DIGIT SEVEN"
"اٌ",1,"U+0627, U+064C","ARABIC LETTER ALEF, ARABIC DAMMATAN"
"اَ",1,"U+0627, U+064E","ARABIC LETTER ALEF, ARABIC FATHA"
"اََ",1,"U+0627, U+064E, U+064E","ARABIC LETTER ALEF, ARABIC FATHA, ARABIC FATHA"
"بِ‌",1,"U+0628, U+0650, U+200C","ARABIC LETTER BEH, ARABIC KASRA, ZERO WIDTH NON-JOINER"
"پِ",1,"U+067E, U+0650","ARABIC LETTER PEH, ARABIC KASRA"
"چَ",1,"U+0686, U+064E","ARABIC LETTER TCHEH, ARABIC FATHA"
"چِ",1,"U+0686, U+0650","ARABIC LETTER TCHEH, ARABIC KASRA"
"حَ",1,"U+062D, U+064E","ARABIC LETTER HAH, ARABIC FATHA"
"حِ",1,"U+062D, U+0650","ARABIC LETTER HAH, ARABIC KASRA"
"خَ",1,"U+062E, U+064E","ARABIC LETTER KHAH, ARABIC FATHA"
"د‌",1,"U+062F, U+200C","ARABIC LETTER DAL, ZERO WIDTH NON-JOINER"
"ر‌‌‌‌",1,"U+0631, U+200C, U+200C, U+200C, U+200C","ARABIC LETTER REH, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"رَّ",1,"U+0631, U+0651, U+064E","ARABIC LETTER REH, ARABIC SHADDA, ARABIC FATHA"
"زُ",1,"U+0632, U+064F","ARABIC LETTER ZAIN, ARABIC DAMMA"
"شُ",1,"U+0634, U+064F","ARABIC LETTER SHEEN, ARABIC DAMMA"
"صّ",1,"U+0635, U+0651","ARABIC LETTER SAD, ARABIC SHADDA"
"عَ",1,"U+0639, U+064E","ARABIC LETTER AIN, ARABIC FATHA"
"ف‌",1,"U+0641, U+200C","ARABIC LETTER FEH, ZERO WIDTH NON-JOINER"
"فَ",1,"U+0641, U+064E","ARABIC LETTER FEH, ARABIC FATHA"
"فّ",1,"U+0641, U+0651","ARABIC LETTER FEH, ARABIC SHADDA"
"قّ",1,"U+0642, U+0651","ARABIC LETTER QAF, ARABIC SHADDA"
"کّ",1,"U+06A9, U+0651","ARABIC LETTER KEHEH, ARABIC SHADDA"
"گ‌",1,"U+06AF, U+200C","ARABIC LETTER GAF, ZERO WIDTH NON-JOINER"
"لُ",1,"U+0644, U+064F","ARABIC LETTER LAM, ARABIC DAMMA"
"لِ‌",1,"U+0644, U+0650, U+200C","ARABIC LETTER LAM, ARABIC KASRA, ZERO WIDTH NON-JOINER"
"هَ‌",1,"U+0647, U+064E, U+200C","ARABIC LETTER HEH, ARABIC FATHA, ZERO WIDTH NON-JOINER"
"هَ",1,"U+0647, U+064E","ARABIC LETTER HEH, ARABIC FATHA"
"ي‌‌‌‌‌‌",1,"U+064A, U+200C, U+200C, U+200C, U+200C, U+200C, U+200C","ARABIC LETTER YEH, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ي‌ِ",1,"U+064A, U+200C, U+0650","ARABIC LETTER YEH, ZERO WIDTH NON-JOINER, ARABIC KASRA"
"یَ",1,"U+06CC, U+064E","ARABIC LETTER FARSI YEH, ARABIC FATHA"
