"Grapheme","Frequency","Codepoint","UnicodeName"
"p",31805,"U+0070","LATIN SMALL LETTER P"
"k",29590,"U+006B","LATIN SMALL LETTER K"
"没",29227,"U+6CA1","CJK UNIFIED IDEOGRAPH-6CA1"
"吗",29146,"U+5417","CJK UNIFIED IDEOGRAPH-5417"
"'",28410,"U+0027","APOSTROPHE"
"去",28078,"U+53BB","CJK UNIFIED IDEOGRAPH-53BB"
"能",27581,"U+80FD","CJK UNIFIED IDEOGRAPH-80FD"
"想",27405,"U+60F3","CJK UNIFIED IDEOGRAPH-60F3"
"道",26485,"U+9053","CJK UNIFIED IDEOGRAPH-9053"
"说",26099,"U+8BF4","CJK UNIFIED IDEOGRAPH-8BF4"
"上",25735,"U+4E0A","CJK UNIFIED IDEOGRAPH-4E0A"
"看",25517,"U+770B","CJK UNIFIED IDEOGRAPH-770B"
"得",25357,"U+5F97","CJK UNIFIED IDEOGRAPH-5F97"
"吧",25056,"U+5427","CJK UNIFIED IDEOGRAPH-5427"
"为",25018,"U+4E3A","CJK UNIFIED IDEOGRAPH-4E3A"
"I",24968,"U+0049","LATIN CAPITAL LETTER I"
"可",24703,"U+53EF","CJK UNIFIED IDEOGRAPH-53EF"
"以",24579,"U+4EE5","CJK UNIFIED IDEOGRAPH-4EE5"
"知",24429,"U+77E5","CJK UNIFIED IDEOGRAPH-77E5"
"很",23450,"U+5F88","CJK UNIFIED IDEOGRAPH-5F88"
"她",23414,"U+5979","CJK UNIFIED IDEOGRAPH-5979"
"里",23194,"U+91CC","CJK UNIFIED IDEOGRAPH-91CC"
"H",22154,"U+0048","LATIN CAPITAL LETTER H"
"都",21833,"U+90FD","CJK UNIFIED IDEOGRAPH-90FD"
"子",21347,"U+5B50","CJK UNIFIED IDEOGRAPH-5B50"
"事",21290,"U+4E8B","CJK UNIFIED IDEOGRAPH-4E8B"
"v",21015,"U+0076","LATIN SMALL LETTER V"
"！",20166,"U+FF01","FULLWIDTH EXCLAMATION MARK"
"1",20048,"U+0031","DIGIT ONE"
"大",19614,"U+5927","CJK UNIFIED IDEOGRAPH-5927"
"下",19524,"U+4E0B","CJK UNIFIED IDEOGRAPH-4E0B"
"生",18762,"U+751F","CJK UNIFIED IDEOGRAPH-751F"
"过",18289,"U+8FC7","CJK UNIFIED IDEOGRAPH-8FC7"
"还",18259,"U+8FD8","CJK UNIFIED IDEOGRAPH-8FD8"
"也",17916,"U+4E5F","CJK UNIFIED IDEOGRAPH-4E5F"
"啊",17714,"U+554A","CJK UNIFIED IDEOGRAPH-554A"
"做",17706,"U+505A","CJK UNIFIED IDEOGRAPH-505A"
"和",17701,"U+548C","CJK UNIFIED IDEOGRAPH-548C"
"对",17622,"U+5BF9","CJK UNIFIED IDEOGRAPH-5BF9"
"""",17285,"U+0022","QUOTATION MARK"
"但",17066,"U+4F46","CJK UNIFIED IDEOGRAPH-4F46"
"S",16768,"U+0053","LATIN CAPITAL LETTER S"
"3",16063,"U+0033","DIGIT THREE"
"时",15978,"U+65F6","CJK UNIFIED IDEOGRAPH-65F6"
"天",15459,"U+5929","CJK UNIFIED IDEOGRAPH-5929"
"样",15307,"U+6837","CJK UNIFIED IDEOGRAPH-6837"
"真",15262,"U+771F","CJK UNIFIED IDEOGRAPH-771F"
"出",15132,"U+51FA","CJK UNIFIED IDEOGRAPH-51FA"
"起",14761,"U+8D77","CJK UNIFIED IDEOGRAPH-8D77"
"如",14247,"U+5982","CJK UNIFIED IDEOGRAPH-5982"
"所",14243,"U+6240","CJK UNIFIED IDEOGRAPH-6240"
"多",14183,"U+591A","CJK UNIFIED IDEOGRAPH-591A"
"家",14159,"U+5BB6","CJK UNIFIED IDEOGRAPH-5BB6"
"只",14109,"U+53EA","CJK UNIFIED IDEOGRAPH-53EA"
"怎",14049,"U+600E","CJK UNIFIED IDEOGRAPH-600E"
"开",13815,"U+5F00","CJK UNIFIED IDEOGRAPH-5F00"
"把",13770,"U+628A","CJK UNIFIED IDEOGRAPH-628A"
"F",13746,"U+0046","LATIN CAPITAL LETTER F"
"现",13705,"U+73B0","CJK UNIFIED IDEOGRAPH-73B0"
"D",13558,"U+0044","LATIN CAPITAL LETTER D"
"小",13258,"U+5C0F","CJK UNIFIED IDEOGRAPH-5C0F"
"這",13223,"U+9019","CJK UNIFIED IDEOGRAPH-9019"
"們",13206,"U+5011","CJK UNIFIED IDEOGRAPH-5011"
"C",12970,"U+0043","LATIN CAPITAL LETTER C"
"点",12572,"U+70B9","CJK UNIFIED IDEOGRAPH-70B9"
"给",12427,"U+7ED9","CJK UNIFIED IDEOGRAPH-7ED9"
"自",12372,"U+81EA","CJK UNIFIED IDEOGRAPH-81EA"
"意",12274,"U+610F","CJK UNIFIED IDEOGRAPH-610F"
"后",12237,"U+540E","CJK UNIFIED IDEOGRAPH-540E"
"!",12157,"U+0021","EXCLAMATION MARK"
"些",12138,"U+4E9B","CJK UNIFIED IDEOGRAPH-4E9B"
"回",12065,"U+56DE","CJK UNIFIED IDEOGRAPH-56DE"
"4",12008,"U+0034","DIGIT FOUR"
"它",11968,"U+5B83","CJK UNIFIED IDEOGRAPH-5B83"
"T",11883,"U+0054","LATIN CAPITAL LETTER T"
"让",11770,"U+8BA9","CJK UNIFIED IDEOGRAPH-8BA9"
"然",11582,"U+7136","CJK UNIFIED IDEOGRAPH-7136"
"走",11555,"U+8D70","CJK UNIFIED IDEOGRAPH-8D70"
"着",11548,"U+7740","CJK UNIFIED IDEOGRAPH-7740"
"地",11057,"U+5730","CJK UNIFIED IDEOGRAPH-5730"
"果",10996,"U+679C","CJK UNIFIED IDEOGRAPH-679C"
"A",10844,"U+0041","LATIN CAPITAL LETTER A"
"斯",10723,"U+65AF","CJK UNIFIED IDEOGRAPH-65AF"
"心",10374,"U+5FC3","CJK UNIFIED IDEOGRAPH-5FC3"
"用",10343,"U+7528","CJK UNIFIED IDEOGRAPH-7528"
"死",10190,"U+6B7B","CJK UNIFIED IDEOGRAPH-6B7B"
"定",10055,"U+5B9A","CJK UNIFIED IDEOGRAPH-5B9A"
"谢",9985,"U+8C22","CJK UNIFIED IDEOGRAPH-8C22"
"前",9972,"U+524D","CJK UNIFIED IDEOGRAPH-524D"
"M",9965,"U+004D","LATIN CAPITAL LETTER M"
"Y",9930,"U+0059","LATIN CAPITAL LETTER Y"
"快",9899,"U+5FEB","CJK UNIFIED IDEOGRAPH-5FEB"
"手",9841,"U+624B","CJK UNIFIED IDEOGRAPH-624B"
"发",9839,"U+53D1","CJK UNIFIED IDEOGRAPH-53D1"
"行",9655,"U+884C","CJK UNIFIED IDEOGRAPH-884C"
"跟",9612,"U+8DDF","CJK UNIFIED IDEOGRAPH-8DDF"
"呢",9607,"U+5462","CJK UNIFIED IDEOGRAPH-5462"
"{",9545,"U+007B","LEFT CURLY BRACKET"
"别",9442,"U+522B","CJK UNIFIED IDEOGRAPH-522B"
"打",9434,"U+6253","CJK UNIFIED IDEOGRAPH-6253"
"最",9339,"U+6700","CJK UNIFIED IDEOGRAPH-6700"
"麼",9270,"U+9EBC","CJK UNIFIED IDEOGRAPH-9EBC"
"妈",9251,"U+5988","CJK UNIFIED IDEOGRAPH-5988"
"}",9228,"U+007D","RIGHT CURLY BRACKET"
"因",9039,"U+56E0","CJK UNIFIED IDEOGRAPH-56E0"
"话",8864,"U+8BDD","CJK UNIFIED IDEOGRAPH-8BDD"
"找",8858,"U+627E","CJK UNIFIED IDEOGRAPH-627E"
"太",8847,"U+592A","CJK UNIFIED IDEOGRAPH-592A"
"女",8835,"U+5973","CJK UNIFIED IDEOGRAPH-5973"
"被",8799,"U+88AB","CJK UNIFIED IDEOGRAPH-88AB"
"像",8781,"U+50CF","CJK UNIFIED IDEOGRAPH-50CF"
"之",8742,"U+4E4B","CJK UNIFIED IDEOGRAPH-4E4B"
"西",8621,"U+897F","CJK UNIFIED IDEOGRAPH-897F"
"再",8614,"U+518D","CJK UNIFIED IDEOGRAPH-518D"
"面",8577,"U+9762","CJK UNIFIED IDEOGRAPH-9762"
"中",8560,"U+4E2D","CJK UNIFIED IDEOGRAPH-4E2D"
"当",8452,"U+5F53","CJK UNIFIED IDEOGRAPH-5F53"
"個",8442,"U+500B","CJK UNIFIED IDEOGRAPH-500B"
"成",8432,"U+6210","CJK UNIFIED IDEOGRAPH-6210"
"该",8370,"U+8BE5","CJK UNIFIED IDEOGRAPH-8BE5"
"先",8362,"U+5148","CJK UNIFIED IDEOGRAPH-5148"
"经",8360,"U+7ECF","CJK UNIFIED IDEOGRAPH-7ECF"
"作",8304,"U+4F5C","CJK UNIFIED IDEOGRAPH-4F5C"
"W",8297,"U+0057","LATIN CAPITAL LETTER W"
"克",8246,"U+514B","CJK UNIFIED IDEOGRAPH-514B"
"已",8246,"U+5DF2","CJK UNIFIED IDEOGRAPH-5DF2"
"而",8241,"U+800C","CJK UNIFIED IDEOGRAPH-800C"
"儿",8127,"U+513F","CJK UNIFIED IDEOGRAPH-513F"
"见",8126,"U+89C1","CJK UNIFIED IDEOGRAPH-89C1"
"等",8057,"U+7B49","CJK UNIFIED IDEOGRAPH-7B49"
"特",8054,"U+7279","CJK UNIFIED IDEOGRAPH-7279"
"告",8052,"U+544A","CJK UNIFIED IDEOGRAPH-544A"
"明",8000,"U+660E","CJK UNIFIED IDEOGRAPH-660E"
"情",7960,"U+60C5","CJK UNIFIED IDEOGRAPH-60C5"
"觉",7834,"U+89C9","CJK UNIFIED IDEOGRAPH-89C9"
"2",7822,"U+0032","DIGIT TWO"
"來",7690,"U+4F86","CJK UNIFIED IDEOGRAPH-4F86"
"法",7681,"U+6CD5","CJK UNIFIED IDEOGRAPH-6CD5"
"听",7642,"U+542C","CJK UNIFIED IDEOGRAPH-542C"
"哪",7640,"U+54EA","CJK UNIFIED IDEOGRAPH-54EA"
"方",7534,"U+65B9","CJK UNIFIED IDEOGRAPH-65B9"
"年",7452,"U+5E74","CJK UNIFIED IDEOGRAPH-5E74"
"B",7273,"U+0042","LATIN CAPITAL LETTER B"
"己",7217,"U+5DF1","CJK UNIFIED IDEOGRAPH-5DF1"
"老",7118,"U+8001","CJK UNIFIED IDEOGRAPH-8001"
"正",7097,"U+6B63","CJK UNIFIED IDEOGRAPH-6B63"
"信",7038,"U+4FE1","CJK UNIFIED IDEOGRAPH-4FE1"
"N",6985,"U+004E","LATIN CAPITAL LETTER N"
"从",6934,"U+4ECE","CJK UNIFIED IDEOGRAPH-4ECE"
"次",6781,"U+6B21","CJK UNIFIED IDEOGRAPH-6B21"
"间",6778,"U+95F4","CJK UNIFIED IDEOGRAPH-95F4"
"爸",6770,"U+7238","CJK UNIFIED IDEOGRAPH-7238"
"需",6669,"U+9700","CJK UNIFIED IDEOGRAPH-9700"
"感",6488,"U+611F","CJK UNIFIED IDEOGRAPH-611F"
"比",6480,"U+6BD4","CJK UNIFIED IDEOGRAPH-6BD4"
"问",6479,"U+95EE","CJK UNIFIED IDEOGRAPH-95EE"
"孩",6474,"U+5B69","CJK UNIFIED IDEOGRAPH-5B69"
"全",6462,"U+5168","CJK UNIFIED IDEOGRAPH-5168"
"机",6439,"U+673A","CJK UNIFIED IDEOGRAPH-673A"
"安",6380,"U+5B89","CJK UNIFIED IDEOGRAPH-5B89"
"9",6371,"U+0039","DIGIT NINE"
"8",6340,"U+0038","DIGIT EIGHT"
"无",6334,"U+65E0","CJK UNIFIED IDEOGRAPH-65E0"
"分",6276,"U+5206","CJK UNIFIED IDEOGRAPH-5206"
"进",6204,"U+8FDB","CJK UNIFIED IDEOGRAPH-8FDB"
"车",6191,"U+8F66","CJK UNIFIED IDEOGRAPH-8F66"
"干",6143,"U+5E72","CJK UNIFIED IDEOGRAPH-5E72"
"直",6143,"U+76F4","CJK UNIFIED IDEOGRAPH-76F4"
"谁",6135,"U+8C01","CJK UNIFIED IDEOGRAPH-8C01"
"工",6120,"U+5DE5","CJK UNIFIED IDEOGRAPH-5DE5"
"何",6102,"U+4F55","CJK UNIFIED IDEOGRAPH-4F55"
"爱",6089,"U+7231","CJK UNIFIED IDEOGRAPH-7231"
"會",6055,"U+6703","CJK UNIFIED IDEOGRAPH-6703"
"力",6031,"U+529B","CJK UNIFIED IDEOGRAPH-529B"
"R",6029,"U+0052","LATIN CAPITAL LETTER R"
"放",6026,"U+653E","CJK UNIFIED IDEOGRAPH-653E"
"嗎",5980,"U+55CE","CJK UNIFIED IDEOGRAPH-55CE"
"喜",5906,"U+559C","CJK UNIFIED IDEOGRAPH-559C"
"诉",5901,"U+8BC9","CJK UNIFIED IDEOGRAPH-8BC9"
"O",5896,"U+004F","LATIN CAPITAL LETTER O"
"候",5875,"U+5019","CJK UNIFIED IDEOGRAPH-5019"
"尔",5864,"U+5C14","CJK UNIFIED IDEOGRAPH-5C14"
"杀",5745,"U+6740","CJK UNIFIED IDEOGRAPH-6740"
"美",5745,"U+7F8E","CJK UNIFIED IDEOGRAPH-7F8E"
"关",5700,"U+5173","CJK UNIFIED IDEOGRAPH-5173"
"保",5659,"U+4FDD","CJK UNIFIED IDEOGRAPH-4FDD"
"5",5657,"U+0035","DIGIT FIVE"
"哦",5648,"U+54E6","CJK UNIFIED IDEOGRAPH-54E6"
"相",5598,"U+76F8","CJK UNIFIED IDEOGRAPH-76F8"
"应",5586,"U+5E94","CJK UNIFIED IDEOGRAPH-5E94"
"实",5573,"U+5B9E","CJK UNIFIED IDEOGRAPH-5B9E"
"L",5498,"U+004C","LATIN CAPITAL LETTER L"
"电",5464,"U+7535","CJK UNIFIED IDEOGRAPH-7535"
"动",5458,"U+52A8","CJK UNIFIED IDEOGRAPH-52A8"
"沒",5453,"U+6C92","CJK UNIFIED IDEOGRAPH-6C92"
"错",5439,"U+9519","CJK UNIFIED IDEOGRAPH-9519"
"认",5430,"U+8BA4","CJK UNIFIED IDEOGRAPH-8BA4"
"同",5408,"U+540C","CJK UNIFIED IDEOGRAPH-540C"
"任",5392,"U+4EFB","CJK UNIFIED IDEOGRAPH-4EFB"
"利",5358,"U+5229","CJK UNIFIED IDEOGRAPH-5229"
"才",5358,"U+624D","CJK UNIFIED IDEOGRAPH-624D"
"重",5340,"U+91CD","CJK UNIFIED IDEOGRAPH-91CD"
"住",5314,"U+4F4F","CJK UNIFIED IDEOGRAPH-4F4F"
"国",5312,"U+56FD","CJK UNIFIED IDEOGRAPH-56FD"
"常",5298,"U+5E38","CJK UNIFIED IDEOGRAPH-5E38"
"理",5286,"U+7406","CJK UNIFIED IDEOGRAPH-7406"
"欢",5279,"U+6B22","CJK UNIFIED IDEOGRAPH-6B22"
"晚",5268,"U+665A","CJK UNIFIED IDEOGRAPH-665A"
"叫",5262,"U+53EB","CJK UNIFIED IDEOGRAPH-53EB"
"者",5249,"U+8005","CJK UNIFIED IDEOGRAPH-8005"
"身",5221,"U+8EAB","CJK UNIFIED IDEOGRAPH-8EAB"
"今",5214,"U+4ECA","CJK UNIFIED IDEOGRAPH-4ECA"
"东",5207,"U+4E1C","CJK UNIFIED IDEOGRAPH-4E1C"
"拉",5174,"U+62C9","CJK UNIFIED IDEOGRAPH-62C9"
"更",5149,"U+66F4","CJK UNIFIED IDEOGRAPH-66F4"
"帮",5132,"U+5E2E","CJK UNIFIED IDEOGRAPH-5E2E"
"于",5119,"U+4E8E","CJK UNIFIED IDEOGRAPH-4E8E"
"名",5109,"U+540D","CJK UNIFIED IDEOGRAPH-540D"
"其",5104,"U+5176","CJK UNIFIED IDEOGRAPH-5176"
"加",5098,"U+52A0","CJK UNIFIED IDEOGRAPH-52A0"
"J",5030,"U+004A","LATIN CAPITAL LETTER J"
"活",5021,"U+6D3B","CJK UNIFIED IDEOGRAPH-6D3B"
"拿",4962,"U+62FF","CJK UNIFIED IDEOGRAPH-62FF"
"本",4950,"U+672C","CJK UNIFIED IDEOGRAPH-672C"
"长",4949,"U+957F","CJK UNIFIED IDEOGRAPH-957F"
"头",4921,"U+5934","CJK UNIFIED IDEOGRAPH-5934"
"說",4918,"U+8AAA","CJK UNIFIED IDEOGRAPH-8AAA"
"完",4890,"U+5B8C","CJK UNIFIED IDEOGRAPH-5B8C"
"第",4869,"U+7B2C","CJK UNIFIED IDEOGRAPH-7B2C"
"高",4869,"U+9AD8","CJK UNIFIED IDEOGRAPH-9AD8"
"新",4831,"U+65B0","CJK UNIFIED IDEOGRAPH-65B0"
"公",4810,"U+516C","CJK UNIFIED IDEOGRAPH-516C"
"部",4793,"U+90E8","CJK UNIFIED IDEOGRAPH-90E8"
"或",4792,"U+6216","CJK UNIFIED IDEOGRAPH-6216"
"友",4725,"U+53CB","CJK UNIFIED IDEOGRAPH-53CB"
"种",4707,"U+79CD","CJK UNIFIED IDEOGRAPH-79CD"
"德",4656,"U+5FB7","CJK UNIFIED IDEOGRAPH-5FB7"
"為",4647,"U+70BA","CJK UNIFIED IDEOGRAPH-70BA"
"警",4638,"U+8B66","CJK UNIFIED IDEOGRAPH-8B66"
"接",4625,"U+63A5","CJK UNIFIED IDEOGRAPH-63A5"
"带",4621,"U+5E26","CJK UNIFIED IDEOGRAPH-5E26"
"位",4476,"U+4F4D","CJK UNIFIED IDEOGRAPH-4F4D"
"思",4450,"U+601D","CJK UNIFIED IDEOGRAPH-601D"
"请",4439,"U+8BF7","CJK UNIFIED IDEOGRAPH-8BF7"
"两",4435,"U+4E24","CJK UNIFIED IDEOGRAPH-4E24"
"受",4407,"U+53D7","CJK UNIFIED IDEOGRAPH-53D7"
"件",4404,"U+4EF6","CJK UNIFIED IDEOGRAPH-4EF6"
"解",4403,"U+89E3","CJK UNIFIED IDEOGRAPH-89E3"
"离",4397,"U+79BB","CJK UNIFIED IDEOGRAPH-79BB"
"亲",4369,"U+4EB2","CJK UNIFIED IDEOGRAPH-4EB2"
"望",4357,"U+671B","CJK UNIFIED IDEOGRAPH-671B"
"吃",4342,"U+5403","CJK UNIFIED IDEOGRAPH-5403"
"嘿",4326,"U+563F","CJK UNIFIED IDEOGRAPH-563F"
"E",4323,"U+0045","LATIN CAPITAL LETTER E"
"（",4318,"U+FF08","FULLWIDTH LEFT PARENTHESIS"
"白",4294,"U+767D","CJK UNIFIED IDEOGRAPH-767D"
"学",4288,"U+5B66","CJK UNIFIED IDEOGRAPH-5B66"
"将",4287,"U+5C06","CJK UNIFIED IDEOGRAPH-5C06"
"G",4264,"U+0047","LATIN CAPITAL LETTER G"
"三",4253,"U+4E09","CJK UNIFIED IDEOGRAPH-4E09"
"P",4216,"U+0050","LATIN CAPITAL LETTER P"
"马",4169,"U+9A6C","CJK UNIFIED IDEOGRAPH-9A6C"
"始",4166,"U+59CB","CJK UNIFIED IDEOGRAPH-59CB"
"）",4122,"U+FF09","FULLWIDTH RIGHT PARENTHESIS"
"希",4122,"U+5E0C","CJK UNIFIED IDEOGRAPH-5E0C"
"必",4095,"U+5FC5","CJK UNIFIED IDEOGRAPH-5FC5"
"此",4086,"U+6B64","CJK UNIFIED IDEOGRAPH-6B64"
"您",4085,"U+60A8","CJK UNIFIED IDEOGRAPH-60A8"
"记",4076,"U+8BB0","CJK UNIFIED IDEOGRAPH-8BB0"
"许",4045,"U+8BB8","CJK UNIFIED IDEOGRAPH-8BB8"
"非",4038,"U+975E","CJK UNIFIED IDEOGRAPH-975E"
"系",4036,"U+7CFB","CJK UNIFIED IDEOGRAPH-7CFB"
"物",4011,"U+7269","CJK UNIFIED IDEOGRAPH-7269"
"切",3980,"U+5207","CJK UNIFIED IDEOGRAPH-5207"
"边",3926,"U+8FB9","CJK UNIFIED IDEOGRAPH-8FB9"
"士",3917,"U+58EB","CJK UNIFIED IDEOGRAPH-58EB"
"伙",3871,"U+4F19","CJK UNIFIED IDEOGRAPH-4F19"
"失",3837,"U+5931","CJK UNIFIED IDEOGRAPH-5931"
"朋",3830,"U+670B","CJK UNIFIED IDEOGRAPH-670B"
"又",3819,"U+53C8","CJK UNIFIED IDEOGRAPH-53C8"
"主",3794,"U+4E3B","CJK UNIFIED IDEOGRAPH-4E3B"
"每",3791,"U+6BCF","CJK UNIFIED IDEOGRAPH-6BCF"
"命",3758,"U+547D","CJK UNIFIED IDEOGRAPH-547D"
"男",3755,"U+7537","CJK UNIFIED IDEOGRAPH-7537"
"钱",3755,"U+94B1","CJK UNIFIED IDEOGRAPH-94B1"
"少",3724,"U+5C11","CJK UNIFIED IDEOGRAPH-5C11"
"過",3693,"U+904E","CJK UNIFIED IDEOGRAPH-904E"
"外",3691,"U+5916","CJK UNIFIED IDEOGRAPH-5916"
"题",3682,"U+9898","CJK UNIFIED IDEOGRAPH-9898"
"嗯",3678,"U+55EF","CJK UNIFIED IDEOGRAPH-55EF"
"查",3660,"U+67E5","CJK UNIFIED IDEOGRAPH-67E5"
"确",3650,"U+786E","CJK UNIFIED IDEOGRAPH-786E"
"j",3648,"U+006A","LATIN SMALL LETTER J"
"场",3637,"U+573A","CJK UNIFIED IDEOGRAPH-573A"
"入",3620,"U+5165","CJK UNIFIED IDEOGRAPH-5165"
"哥",3611,"U+54E5","CJK UNIFIED IDEOGRAPH-54E5"
"路",3575,"U+8DEF","CJK UNIFIED IDEOGRAPH-8DEF"
"计",3573,"U+8BA1","CJK UNIFIED IDEOGRAPH-8BA1"
"准",3541,"U+51C6","CJK UNIFIED IDEOGRAPH-51C6"
"害",3530,"U+5BB3","CJK UNIFIED IDEOGRAPH-5BB3"
"還",3514,"U+9084","CJK UNIFIED IDEOGRAPH-9084"
"刚",3501,"U+521A","CJK UNIFIED IDEOGRAPH-521A"
"玩",3501,"U+73A9","CJK UNIFIED IDEOGRAPH-73A9"
"算",3492,"U+7B97","CJK UNIFIED IDEOGRAPH-7B97"
"и",3487,"U+0438","CYRILLIC SMALL LETTER I"
"通",3478,"U+901A","CJK UNIFIED IDEOGRAPH-901A"
"世",3472,"U+4E16","CJK UNIFIED IDEOGRAPH-4E16"
"x",3460,"U+0078","LATIN SMALL LETTER X"
"夫",3447,"U+592B","CJK UNIFIED IDEOGRAPH-592B"
"战",3422,"U+6218","CJK UNIFIED IDEOGRAPH-6218"
"合",3397,"U+5408","CJK UNIFIED IDEOGRAPH-5408"
"几",3357,"U+51E0","CJK UNIFIED IDEOGRAPH-51E0"
"并",3345,"U+5E76","CJK UNIFIED IDEOGRAPH-5E76"
"尼",3334,"U+5C3C","CJK UNIFIED IDEOGRAPH-5C3C"
"神",3323,"U+795E","CJK UNIFIED IDEOGRAPH-795E"
"队",3323,"U+961F","CJK UNIFIED IDEOGRAPH-961F"
"备",3316,"U+5907","CJK UNIFIED IDEOGRAPH-5907"
"变",3311,"U+53D8","CJK UNIFIED IDEOGRAPH-53D8"
"抱",3268,"U+62B1","CJK UNIFIED IDEOGRAPH-62B1"
"结",3266,"U+7ED3","CJK UNIFIED IDEOGRAPH-7ED3"
"房",3251,"U+623F","CJK UNIFIED IDEOGRAPH-623F"
"提",3243,"U+63D0","CJK UNIFIED IDEOGRAPH-63D0"
"字",3222,"U+5B57","CJK UNIFIED IDEOGRAPH-5B57"
"气",3208,"U+6C14","CJK UNIFIED IDEOGRAPH-6C14"
"日",3207,"U+65E5","CJK UNIFIED IDEOGRAPH-65E5"
"管",3189,"U+7BA1","CJK UNIFIED IDEOGRAPH-7BA1"
"十",3187,"U+5341","CJK UNIFIED IDEOGRAPH-5341"
"布",3158,"U+5E03","CJK UNIFIED IDEOGRAPH-5E03"
"時",3137,"U+6642","CJK UNIFIED IDEOGRAPH-6642"
"早",3132,"U+65E9","CJK UNIFIED IDEOGRAPH-65E9"
"性",3128,"U+6027","CJK UNIFIED IDEOGRAPH-6027"
"格",3096,"U+683C","CJK UNIFIED IDEOGRAPH-683C"
"难",3093,"U+96BE","CJK UNIFIED IDEOGRAPH-96BE"
"對",3089,"U+5C0D","CJK UNIFIED IDEOGRAPH-5C0D"
"笑",3089,"U+7B11","CJK UNIFIED IDEOGRAPH-7B11"
"办",3086,"U+529E","CJK UNIFIED IDEOGRAPH-529E"
"器",3077,"U+5668","CJK UNIFIED IDEOGRAPH-5668"
"樣",3060,"U+6A23","CJK UNIFIED IDEOGRAPH-6A23"
"星",3053,"U+661F","CJK UNIFIED IDEOGRAPH-661F"
"门",3048,"U+95E8","CJK UNIFIED IDEOGRAPH-95E8"
"试",3035,"U+8BD5","CJK UNIFIED IDEOGRAPH-8BD5"
"水",3033,"U+6C34","CJK UNIFIED IDEOGRAPH-6C34"
"向",3022,"U+5411","CJK UNIFIED IDEOGRAPH-5411"
"员",3015,"U+5458","CJK UNIFIED IDEOGRAPH-5458"
"阿",3006,"U+963F","CJK UNIFIED IDEOGRAPH-963F"
"处",2996,"U+5904","CJK UNIFIED IDEOGRAPH-5904"
