"Grapheme","Frequency","Codepoint","UnicodeName"
"э",227,"U+044D","CYRILLIC SMALL LETTER E"
"Я",211,"U+042F","CYRILLIC CAPITAL LETTER YA"
"З",190,"U+0417","CYRILLIC CAPITAL LETTER ZE"
"Г",188,"U+0413","CYRILLIC CAPITAL LETTER GHE"
"»",181,"U+00BB","RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK"
"«",177,"U+00AB","LEFT-POINTING DOUBLE ANGLE QUOTATION MARK"
"У",174,"U+0423","CYRILLIC CAPITAL LETTER U"
"-",162,"U+002D","HYPHEN-MINUS"
"А",137,"U+0410","CYRILLIC CAPITAL LETTER A"
"Р",132,"U+0420","CYRILLIC CAPITAL LETTER ER"
"Л",129,"U+041B","CYRILLIC CAPITAL LETTER EL"
")",110,"U+0029","RIGHT PARENTHESIS"
"(",105,"U+0028","LEFT PARENTHESIS"
"Х",77,"U+0425","CYRILLIC CAPITAL LETTER HA"
"Ц",73,"U+0426","CYRILLIC CAPITAL LETTER TSE"
"I",68,"U+0049","LATIN CAPITAL LETTER I"
"½",61,"U+00BD","VULGAR FRACTION ONE HALF"
"e",59,"U+0065","LATIN SMALL LETTER E"
"i",49,"U+0069","LATIN SMALL LETTER I"
"Ж",44,"U+0416","CYRILLIC CAPITAL LETTER ZHE"
"r",40,"U+0072","LATIN SMALL LETTER R"
"o",38,"U+006F","LATIN SMALL LETTER O"
"a",36,"U+0061","LATIN SMALL LETTER A"
"s",35,"U+0073","LATIN SMALL LETTER S"
"t",35,"U+0074","LATIN SMALL LETTER T"
"n",32,"U+006E","LATIN SMALL LETTER N"
" ",31,"U+00A0","NO-BREAK SPACE"
"u",30,"U+0075","LATIN SMALL LETTER U"
"Ф",29,"U+0424","CYRILLIC CAPITAL LETTER EF"
"V",22,"U+0056","LATIN CAPITAL LETTER V"
"Э",22,"U+042D","CYRILLIC CAPITAL LETTER E"
"X",19,"U+0058","LATIN CAPITAL LETTER X"
"Ш",19,"U+0428","CYRILLIC CAPITAL LETTER SHA"
"c",18,"U+0063","LATIN SMALL LETTER C"
"m",17,"U+006D","LATIN SMALL LETTER M"
"=",16,"U+003D","EQUALS SIGN"
"l",16,"U+006C","LATIN SMALL LETTER L"
"*",15,"U+002A","ASTERISK"
"h",13,"U+0068","LATIN SMALL LETTER H"
"d",12,"U+0064","LATIN SMALL LETTER D"
"M",11,"U+004D","LATIN CAPITAL LETTER M"
"/",10,"U+002F","SOLIDUS"
"Ю",10,"U+042E","CYRILLIC CAPITAL LETTER YU"
"<",9,"U+003C","LESS-THAN SIGN"
">",9,"U+003E","GREATER-THAN SIGN"
"b",9,"U+0062","LATIN SMALL LETTER B"
"v",8,"U+0076","LATIN SMALL LETTER V"
"І",8,"U+0406","CYRILLIC CAPITAL LETTER BYELORUSSIAN-UKRAINIAN I"
"C",7,"U+0043","LATIN CAPITAL LETTER C"
"R",7,"U+0052","LATIN CAPITAL LETTER R"
"f",5,"U+0066","LATIN SMALL LETTER F"
"p",5,"U+0070","LATIN SMALL LETTER P"
"%",4,"U+0025","PERCENT SIGN"
"A",4,"U+0041","LATIN CAPITAL LETTER A"
"g",4,"U+0067","LATIN SMALL LETTER G"
"S",4,"U+0053","LATIN CAPITAL LETTER S"
"Щ",4,"U+0429","CYRILLIC CAPITAL LETTER SHCHA"
"D",3,"U+0044","LATIN CAPITAL LETTER D"
"H",3,"U+0048","LATIN CAPITAL LETTER H"
"L",3,"U+004C","LATIN CAPITAL LETTER L"
"y",3,"U+0079","LATIN SMALL LETTER Y"
"ё",3,"U+0451","CYRILLIC SMALL LETTER IO"
"…",2,"U+2026","HORIZONTAL ELLIPSIS"
"”",2,"U+201D","RIGHT DOUBLE QUOTATION MARK"
"ä",2,"U+00E4","LATIN SMALL LETTER A WITH DIAERESIS"
"B",2,"U+0042","LATIN CAPITAL LETTER B"
"E",2,"U+0045","LATIN CAPITAL LETTER E"
"G",2,"U+0047","LATIN CAPITAL LETTER G"
"T",2,"U+0054","LATIN CAPITAL LETTER T"
"x",2,"U+0078","LATIN SMALL LETTER X"
"'",1,"U+0027","APOSTROPHE"
"“",1,"U+201C","LEFT DOUBLE QUOTATION MARK"
"„",1,"U+201E","DOUBLE LOW-9 QUOTATION MARK"
"•",1,"U+2022","BULLET"
"+",1,"U+002B","PLUS SIGN"
"×",1,"U+00D7","MULTIPLICATION SIGN"
"¼",1,"U+00BC","VULGAR FRACTION ONE QUARTER"
"à",1,"U+00E0","LATIN SMALL LETTER A WITH GRAVE"
"é",1,"U+00E9","LATIN SMALL LETTER E WITH ACUTE"
"J",1,"U+004A","LATIN CAPITAL LETTER J"
"O",1,"U+004F","LATIN CAPITAL LETTER O"
"q",1,"U+0071","LATIN SMALL LETTER Q"
"w",1,"U+0077","LATIN SMALL LETTER W"
"z",1,"U+007A","LATIN SMALL LETTER Z"
"Ѳ",1,"U+0472","CYRILLIC CAPITAL LETTER FITA"
