"Grapheme","Frequency","Codepoint","UnicodeName"
"Ÿ",2,"U+0178","LATIN CAPITAL LETTER Y WITH DIAERESIS"
"z",2,"U+007A","LATIN SMALL LETTER Z"
"}",1,"U+007D","RIGHT CURLY BRACKET"
"°",1,"U+00B0","DEGREE SIGN"
"¾",1,"U+00BE","VULGAR FRACTION THREE QUARTERS"
"æ",1,"U+00E6","LATIN SMALL LETTER AE"
"f",1,"U+0066","LATIN SMALL LETTER F"
"q",1,"U+0071","LATIN SMALL LETTER Q"
"™",1,"U+2122","TRADE MARK SIGN"
"û",1,"U+00FB","LATIN SMALL LETTER U WITH CIRCUMFLEX"
