"Grapheme","Frequency","Codepoint","UnicodeName"
"三",8,"U+4E09","CJK UNIFIED IDEOGRAPH-4E09"
"主",8,"U+4E3B","CJK UNIFIED IDEOGRAPH-4E3B"
"九",8,"U+4E5D","CJK UNIFIED IDEOGRAPH-4E5D"
"事",8,"U+4E8B","CJK UNIFIED IDEOGRAPH-4E8B"
"些",8,"U+4E9B","CJK UNIFIED IDEOGRAPH-4E9B"
"依",8,"U+4F9D","CJK UNIFIED IDEOGRAPH-4F9D"
"充",8,"U+5145","CJK UNIFIED IDEOGRAPH-5145"
"八",8,"U+516B","CJK UNIFIED IDEOGRAPH-516B"
"发",8,"U+53D1","CJK UNIFIED IDEOGRAPH-53D1"
"四",8,"U+56DB","CJK UNIFIED IDEOGRAPH-56DB"
"土",8,"U+571F","CJK UNIFIED IDEOGRAPH-571F"
"地",8,"U+5730","CJK UNIFIED IDEOGRAPH-5730"
"女",8,"U+5973","CJK UNIFIED IDEOGRAPH-5973"
"奴",8,"U+5974","CJK UNIFIED IDEOGRAPH-5974"
"害",8,"U+5BB3","CJK UNIFIED IDEOGRAPH-5BB3"
"布",8,"U+5E03","CJK UNIFIED IDEOGRAPH-5E03"
"心",8,"U+5FC3","CJK UNIFIED IDEOGRAPH-5FC3"
"承",8,"U+627F","CJK UNIFIED IDEOGRAPH-627F"
"时",8,"U+65F6","CJK UNIFIED IDEOGRAPH-65F6"
"時",8,"U+6642","CJK UNIFIED IDEOGRAPH-6642"
"期",8,"U+671F","CJK UNIFIED IDEOGRAPH-671F"
"歧",8,"U+6B67","CJK UNIFIED IDEOGRAPH-6B67"
"發",8,"U+767C","CJK UNIFIED IDEOGRAPH-767C"
"联",8,"U+8054","CJK UNIFIED IDEOGRAPH-8054"
"表",8,"U+8868","CJK UNIFIED IDEOGRAPH-8868"
"身",8,"U+8EAB","CJK UNIFIED IDEOGRAPH-8EAB"
"迫",8,"U+8FEB","CJK UNIFIED IDEOGRAPH-8FEB"
"障",8,"U+969C","CJK UNIFIED IDEOGRAPH-969C"
"集",8,"U+96C6","CJK UNIFIED IDEOGRAPH-96C6"
"需",8,"U+9700","CJK UNIFIED IDEOGRAPH-9700"
"全",7,"U+5168","CJK UNIFIED IDEOGRAPH-5168"
"实",7,"U+5B9E","CJK UNIFIED IDEOGRAPH-5B9E"
"實",7,"U+5BE6","CJK UNIFIED IDEOGRAPH-5BE6"
"求",7,"U+6C42","CJK UNIFIED IDEOGRAPH-6C42"
"现",7,"U+73B0","CJK UNIFIED IDEOGRAPH-73B0"
"現",7,"U+73FE","CJK UNIFIED IDEOGRAPH-73FE"
"立",7,"U+7ACB","CJK UNIFIED IDEOGRAPH-7ACB"
"聯",7,"U+806F","CJK UNIFIED IDEOGRAPH-806F"
"过",7,"U+8FC7","CJK UNIFIED IDEOGRAPH-8FC7"
"鉴",7,"U+9274","CJK UNIFIED IDEOGRAPH-9274"
"鑑",7,"U+9451","CJK UNIFIED IDEOGRAPH-9451"
"领",7,"U+9886","CJK UNIFIED IDEOGRAPH-9886"
";",6,"U+003B","SEMICOLON"
"；",6,"U+FF1B","FULLWIDTH SEMICOLON"
"I",6,"U+0049","LATIN CAPITAL LETTER I"
"七",6,"U+4E03","CJK UNIFIED IDEOGRAPH-4E03"
"义",6,"U+4E49","CJK UNIFIED IDEOGRAPH-4E49"
"之",6,"U+4E4B","CJK UNIFIED IDEOGRAPH-4E4B"
"了",6,"U+4E86","CJK UNIFIED IDEOGRAPH-4E86"
"五",6,"U+4E94","CJK UNIFIED IDEOGRAPH-4E94"
"仰",6,"U+4EF0","CJK UNIFIED IDEOGRAPH-4EF0"
"住",6,"U+4F4F","CJK UNIFIED IDEOGRAPH-4F4F"
"六",6,"U+516D","CJK UNIFIED IDEOGRAPH-516D"
"出",6,"U+51FA","CJK UNIFIED IDEOGRAPH-51FA"
"判",6,"U+5224","CJK UNIFIED IDEOGRAPH-5224"
"到",6,"U+5230","CJK UNIFIED IDEOGRAPH-5230"
"前",6,"U+524D","CJK UNIFIED IDEOGRAPH-524D"
"努",6,"U+52AA","CJK UNIFIED IDEOGRAPH-52AA"
"只",6,"U+53EA","CJK UNIFIED IDEOGRAPH-53EA"
"均",6,"U+5747","CJK UNIFIED IDEOGRAPH-5747"
"失",6,"U+5931","CJK UNIFIED IDEOGRAPH-5931"
"干",6,"U+5E72","CJK UNIFIED IDEOGRAPH-5E72"
"投",6,"U+6295","CJK UNIFIED IDEOGRAPH-6295"
"控",6,"U+63A7","CJK UNIFIED IDEOGRAPH-63A7"
"改",6,"U+6539","CJK UNIFIED IDEOGRAPH-6539"
"族",6,"U+65CF","CJK UNIFIED IDEOGRAPH-65CF"
"无",6,"U+65E0","CJK UNIFIED IDEOGRAPH-65E0"
"旨",6,"U+65E8","CJK UNIFIED IDEOGRAPH-65E8"
"暴",6,"U+66B4","CJK UNIFIED IDEOGRAPH-66B4"
"每",6,"U+6BCF","CJK UNIFIED IDEOGRAPH-6BCF"
"涉",6,"U+6D89","CJK UNIFIED IDEOGRAPH-6D89"
"理",6,"U+7406","CJK UNIFIED IDEOGRAPH-7406"
"男",6,"U+7537","CJK UNIFIED IDEOGRAPH-7537"
"视",6,"U+89C6","CJK UNIFIED IDEOGRAPH-89C6"
"票",6,"U+7968","CJK UNIFIED IDEOGRAPH-7968"
"視",6,"U+8996","CJK UNIFIED IDEOGRAPH-8996"
"福",6,"U+798F","CJK UNIFIED IDEOGRAPH-798F"
"秩",6,"U+79E9","CJK UNIFIED IDEOGRAPH-79E9"
"者",6,"U+8005","CJK UNIFIED IDEOGRAPH-8005"
"良",6,"U+826F","CJK UNIFIED IDEOGRAPH-826F"
"過",6,"U+904E","CJK UNIFIED IDEOGRAPH-904E"
"1",5,"U+0031","DIGIT ONE"
"业",5,"U+4E1A","CJK UNIFIED IDEOGRAPH-4E1A"
"产",5,"U+4EA7","CJK UNIFIED IDEOGRAPH-4EA7"
"务",5,"U+52A1","CJK UNIFIED IDEOGRAPH-52A1"
"務",5,"U+52D9","CJK UNIFIED IDEOGRAPH-52D9"
"员",5,"U+5458","CJK UNIFIED IDEOGRAPH-5458"
"嚴",5,"U+56B4","CJK UNIFIED IDEOGRAPH-56B4"
"因",5,"U+56E0","CJK UNIFIED IDEOGRAPH-56E0"
"属",5,"U+5C5E","CJK UNIFIED IDEOGRAPH-5C5E"
"年",5,"U+5E74","CJK UNIFIED IDEOGRAPH-5E74"
"开",5,"U+5F00","CJK UNIFIED IDEOGRAPH-5F00"
"無",5,"U+7121","CJK UNIFIED IDEOGRAPH-7121"
"產",5,"U+7522","CJK UNIFIED IDEOGRAPH-7522"
"義",5,"U+7FA9","CJK UNIFIED IDEOGRAPH-7FA9"
"認",5,"U+8A8D","CJK UNIFIED IDEOGRAPH-8A8D"
"认",5,"U+8BA4","CJK UNIFIED IDEOGRAPH-8BA4"
"论",5,"U+8BBA","CJK UNIFIED IDEOGRAPH-8BBA"
"选",5,"U+9009","CJK UNIFIED IDEOGRAPH-9009"
"選",5,"U+9078","CJK UNIFIED IDEOGRAPH-9078"
"開",5,"U+958B","CJK UNIFIED IDEOGRAPH-958B"
"际",5,"U+9645","CJK UNIFIED IDEOGRAPH-9645"
"非",5,"U+975E","CJK UNIFIED IDEOGRAPH-975E"
"上",4,"U+4E0A","CJK UNIFIED IDEOGRAPH-4E0A"
"严",4,"U+4E25","CJK UNIFIED IDEOGRAPH-4E25"
"件",4,"U+4EF6","CJK UNIFIED IDEOGRAPH-4EF6"
"休",4,"U+4F11","CJK UNIFIED IDEOGRAPH-4F11"
"侮",4,"U+4FAE","CJK UNIFIED IDEOGRAPH-4FAE"
"侵",4,"U+4FB5","CJK UNIFIED IDEOGRAPH-4FB5"
"共",4,"U+5171","CJK UNIFIED IDEOGRAPH-5171"
"况",4,"U+51B5","CJK UNIFIED IDEOGRAPH-51B5"
"初",4,"U+521D","CJK UNIFIED IDEOGRAPH-521D"
"别",4,"U+522B","CJK UNIFIED IDEOGRAPH-522B"
"化",4,"U+5316","CJK UNIFIED IDEOGRAPH-5316"
"原",4,"U+539F","CJK UNIFIED IDEOGRAPH-539F"
"参",4,"U+53C2","CJK UNIFIED IDEOGRAPH-53C2"
"參",4,"U+53C3","CJK UNIFIED IDEOGRAPH-53C3"
"友",4,"U+53CB","CJK UNIFIED IDEOGRAPH-53CB"
"反",4,"U+53CD","CJK UNIFIED IDEOGRAPH-53CD"
"名",4,"U+540D","CJK UNIFIED IDEOGRAPH-540D"
"員",4,"U+54E1","CJK UNIFIED IDEOGRAPH-54E1"
"学",4,"U+5B66","CJK UNIFIED IDEOGRAPH-5B66"
"完",4,"U+5B8C","CJK UNIFIED IDEOGRAPH-5B8C"
"屬",4,"U+5C6C","CJK UNIFIED IDEOGRAPH-5C6C"
"式",4,"U+5F0F","CJK UNIFIED IDEOGRAPH-5F0F"
"当",4,"U+5F53","CJK UNIFIED IDEOGRAPH-5F53"
"形",4,"U+5F62","CJK UNIFIED IDEOGRAPH-5F62"
"待",4,"U+5F85","CJK UNIFIED IDEOGRAPH-5F85"
"忍",4,"U+5FCD","CJK UNIFIED IDEOGRAPH-5FCD"
"志",4,"U+5FD7","CJK UNIFIED IDEOGRAPH-5FD7"
"念",4,"U+5FF5","CJK UNIFIED IDEOGRAPH-5FF5"
"思",4,"U+601D","CJK UNIFIED IDEOGRAPH-601D"
"息",4,"U+606F","CJK UNIFIED IDEOGRAPH-606F"
"想",4,"U+60F3","CJK UNIFIED IDEOGRAPH-60F3"
"才",4,"U+624D","CJK UNIFIED IDEOGRAPH-624D"
"持",4,"U+6301","CJK UNIFIED IDEOGRAPH-6301"
"接",4,"U+63A5","CJK UNIFIED IDEOGRAPH-63A5"
"攻",4,"U+653B","CJK UNIFIED IDEOGRAPH-653B"
"放",4,"U+653E","CJK UNIFIED IDEOGRAPH-653E"
"效",4,"U+6548","CJK UNIFIED IDEOGRAPH-6548"
"施",4,"U+65BD","CJK UNIFIED IDEOGRAPH-65BD"
"業",4,"U+696D","CJK UNIFIED IDEOGRAPH-696D"
"步",4,"U+6B65","CJK UNIFIED IDEOGRAPH-6B65"
"母",4,"U+6BCD","CJK UNIFIED IDEOGRAPH-6BCD"
"水",4,"U+6C34","CJK UNIFIED IDEOGRAPH-6C34"
"照",4,"U+7167","CJK UNIFIED IDEOGRAPH-7167"
"物",4,"U+7269","CJK UNIFIED IDEOGRAPH-7269"
"犯",4,"U+72AF","CJK UNIFIED IDEOGRAPH-72AF"
"独",4,"U+72EC","CJK UNIFIED IDEOGRAPH-72EC"
"用",4,"U+7528","CJK UNIFIED IDEOGRAPH-7528"
"當",4,"U+7576","CJK UNIFIED IDEOGRAPH-7576"
"益",4,"U+76CA","CJK UNIFIED IDEOGRAPH-76CA"
"目",4,"U+76EE","CJK UNIFIED IDEOGRAPH-76EE"
"相",4,"U+76F8","CJK UNIFIED IDEOGRAPH-76F8"
"真",4,"U+771F","CJK UNIFIED IDEOGRAPH-771F"
"神",4,"U+795E","CJK UNIFIED IDEOGRAPH-795E"
"禁",4,"U+7981","CJK UNIFIED IDEOGRAPH-7981"
"科",4,"U+79D1","CJK UNIFIED IDEOGRAPH-79D1"
"童",4,"U+7AE5","CJK UNIFIED IDEOGRAPH-7AE5"
"类",4,"U+7C7B","CJK UNIFIED IDEOGRAPH-7C7B"
"精",4,"U+7CBE","CJK UNIFIED IDEOGRAPH-7CBE"
"經",4,"U+7D93","CJK UNIFIED IDEOGRAPH-7D93"
"经",4,"U+7ECF","CJK UNIFIED IDEOGRAPH-7ECF"
"背",4,"U+80CC","CJK UNIFIED IDEOGRAPH-80CC"
"誓",4,"U+8A93","CJK UNIFIED IDEOGRAPH-8A93"
"論",4,"U+8AD6","CJK UNIFIED IDEOGRAPH-8AD6"
"證",4,"U+8B49","CJK UNIFIED IDEOGRAPH-8B49"
"证",4,"U+8BC1","CJK UNIFIED IDEOGRAPH-8BC1"
"适",4,"U+9002","CJK UNIFIED IDEOGRAPH-9002"
"道",4,"U+9053","CJK UNIFIED IDEOGRAPH-9053"
"適",4,"U+9069","CJK UNIFIED IDEOGRAPH-9069"
"遭",4,"U+906D","CJK UNIFIED IDEOGRAPH-906D"
"遵",4,"U+9075","CJK UNIFIED IDEOGRAPH-9075"
"都",4,"U+90FD","CJK UNIFIED IDEOGRAPH-90FD"
"酬",4,"U+916C","CJK UNIFIED IDEOGRAPH-916C"
"間",4,"U+9593","CJK UNIFIED IDEOGRAPH-9593"
"间",4,"U+95F4","CJK UNIFIED IDEOGRAPH-95F4"
"際",4,"U+969B","CJK UNIFIED IDEOGRAPH-969B"
"隶",4,"U+96B6","CJK UNIFIED IDEOGRAPH-96B6"
"隸",4,"U+96B8","CJK UNIFIED IDEOGRAPH-96B8"
"面",4,"U+9762","CJK UNIFIED IDEOGRAPH-9762"
"願",4,"U+9858","CJK UNIFIED IDEOGRAPH-9858"
"類",4,"U+985E","CJK UNIFIED IDEOGRAPH-985E"
"高",4,"U+9AD8","CJK UNIFIED IDEOGRAPH-9AD8"
"《",3,"U+300A","LEFT DOUBLE ANGLE BRACKET"
"》",3,"U+300B","RIGHT DOUBLE ANGLE BRACKET"
"2",3,"U+0032","DIGIT TWO"
"们",3,"U+4EEC","CJK UNIFIED IDEOGRAPH-4EEC"
"传",3,"U+4F20","CJK UNIFIED IDEOGRAPH-4F20"
"們",3,"U+5011","CJK UNIFIED IDEOGRAPH-5011"
"具",3,"U+5177","CJK UNIFIED IDEOGRAPH-5177"
"別",3,"U+5225","CJK UNIFIED IDEOGRAPH-5225"
"动",3,"U+52A8","CJK UNIFIED IDEOGRAPH-52A8"
"動",3,"U+52D5","CJK UNIFIED IDEOGRAPH-52D5"
"单",3,"U+5355","CJK UNIFIED IDEOGRAPH-5355"
"單",3,"U+55AE","CJK UNIFIED IDEOGRAPH-55AE"
"团",3,"U+56E2","CJK UNIFIED IDEOGRAPH-56E2"
"團",3,"U+5718","CJK UNIFIED IDEOGRAPH-5718"
"如",3,"U+5982","CJK UNIFIED IDEOGRAPH-5982"
"學",3,"U+5B78","CJK UNIFIED IDEOGRAPH-5B78"
"愿",3,"U+613F","CJK UNIFIED IDEOGRAPH-613F"
"择",3,"U+62E9","CJK UNIFIED IDEOGRAPH-62E9"
"日",3,"U+65E5","CJK UNIFIED IDEOGRAPH-65E5"
"月",3,"U+6708","CJK UNIFIED IDEOGRAPH-6708"
"术",3,"U+672F","CJK UNIFIED IDEOGRAPH-672F"
"机",3,"U+673A","CJK UNIFIED IDEOGRAPH-673A"
"构",3,"U+6784","CJK UNIFIED IDEOGRAPH-6784"
"況",3,"U+6CC1","CJK UNIFIED IDEOGRAPH-6CC1"
"獨",3,"U+7368","CJK UNIFIED IDEOGRAPH-7368"
"确",3,"U+786E","CJK UNIFIED IDEOGRAPH-786E"
"確",3,"U+78BA","CJK UNIFIED IDEOGRAPH-78BA"
"示",3,"U+793A","CJK UNIFIED IDEOGRAPH-793A"
"管",3,"U+7BA1","CJK UNIFIED IDEOGRAPH-7BA1"
"維",3,"U+7DAD","CJK UNIFIED IDEOGRAPH-7DAD"
"级",3,"U+7EA7","CJK UNIFIED IDEOGRAPH-7EA7"
"维",3,"U+7EF4","CJK UNIFIED IDEOGRAPH-7EF4"
"術",3,"U+8853","CJK UNIFIED IDEOGRAPH-8853"
"財",3,"U+8CA1","CJK UNIFIED IDEOGRAPH-8CA1"
"财",3,"U+8D22","CJK UNIFIED IDEOGRAPH-8D22"
"載",3,"U+8F09","CJK UNIFIED IDEOGRAPH-8F09"
"载",3,"U+8F7D","CJK UNIFIED IDEOGRAPH-8F7D"
"违",3,"U+8FDD","CJK UNIFIED IDEOGRAPH-8FDD"
"違",3,"U+9055","CJK UNIFIED IDEOGRAPH-9055"
"項",3,"U+9805","CJK UNIFIED IDEOGRAPH-9805"
"项",3,"U+9879","CJK UNIFIED IDEOGRAPH-9879"
"颁",3,"U+9881","CJK UNIFIED IDEOGRAPH-9881"
"(",2,"U+0028","LEFT PARENTHESIS"
")",2,"U+0029","RIGHT PARENTHESIS"
"7",2,"U+0037","DIGIT SEVEN"
"A",2,"U+0041","LATIN CAPITAL LETTER A"
"与",2,"U+4E0E","CJK UNIFIED IDEOGRAPH-4E0E"
"且",2,"U+4E14","CJK UNIFIED IDEOGRAPH-4E14"
"举",2,"U+4E3E","CJK UNIFIED IDEOGRAPH-4E3E"
"乃",2,"U+4E43","CJK UNIFIED IDEOGRAPH-4E43"
"乏",2,"U+4E4F","CJK UNIFIED IDEOGRAPH-4E4F"
"亦",2,"U+4EA6","CJK UNIFIED IDEOGRAPH-4EA6"
"介",2,"U+4ECB","CJK UNIFIED IDEOGRAPH-4ECB"
"代",2,"U+4EE3","CJK UNIFIED IDEOGRAPH-4EE3"
"位",2,"U+4F4D","CJK UNIFIED IDEOGRAPH-4F4D"
"体",2,"U+4F53","CJK UNIFIED IDEOGRAPH-4F53"
"係",2,"U+4FC2","CJK UNIFIED IDEOGRAPH-4FC2"
"倚",2,"U+501A","CJK UNIFIED IDEOGRAPH-501A"
"值",2,"U+503C","CJK UNIFIED IDEOGRAPH-503C"
"假",2,"U+5047","CJK UNIFIED IDEOGRAPH-5047"
"偏",2,"U+504F","CJK UNIFIED IDEOGRAPH-504F"
"健",2,"U+5065","CJK UNIFIED IDEOGRAPH-5065"
"儿",2,"U+513F","CJK UNIFIED IDEOGRAPH-513F"
"元",2,"U+5143","CJK UNIFIED IDEOGRAPH-5143"
"兄",2,"U+5144","CJK UNIFIED IDEOGRAPH-5144"
"先",2,"U+5148","CJK UNIFIED IDEOGRAPH-5148"
"兒",2,"U+5152","CJK UNIFIED IDEOGRAPH-5152"
"內",2,"U+5167","CJK UNIFIED IDEOGRAPH-5167"
"关",2,"U+5173","CJK UNIFIED IDEOGRAPH-5173"
"内",2,"U+5185","CJK UNIFIED IDEOGRAPH-5185"
"最",2,"U+6700","CJK UNIFIED IDEOGRAPH-6700"
"决",2,"U+51B3","CJK UNIFIED IDEOGRAPH-51B3"
"准",2,"U+51C6","CJK UNIFIED IDEOGRAPH-51C6"
"凡",2,"U+51E1","CJK UNIFIED IDEOGRAPH-51E1"
"击",2,"U+51FB","CJK UNIFIED IDEOGRAPH-51FB"
"则",2,"U+5219","CJK UNIFIED IDEOGRAPH-5219"
"則",2,"U+5247","CJK UNIFIED IDEOGRAPH-5247"
"剝",2,"U+525D","CJK UNIFIED IDEOGRAPH-525D"
"剥",2,"U+5265","CJK UNIFIED IDEOGRAPH-5265"
