"Grapheme","Frequency","Codepoint","UnicodeName"
"V",62903,"U+0056","LATIN CAPITAL LETTER V"
"!",62061,"U+0021","EXCLAMATION MARK"
"L",56397,"U+004C","LATIN CAPITAL LETTER L"
"g",51541,"U+0067","LATIN SMALL LETTER G"
"I",44476,"U+0049","LATIN CAPITAL LETTER I"
"""",39295,"U+0022","QUOTATION MARK"
"R",34937,"U+0052","LATIN CAPITAL LETTER R"
"c",32550,"U+0063","LATIN SMALL LETTER C"
"b",31873,"U+0062","LATIN SMALL LETTER B"
"B",23067,"U+0042","LATIN CAPITAL LETTER B"
"C",22091,"U+0043","LATIN CAPITAL LETTER C"
"Ä",21884,"U+00C4","LATIN CAPITAL LETTER A WITH DIAERESIS"
"f",21255,"U+0066","LATIN SMALL LETTER F"
":",20136,"U+003A","COLON"
"D",19524,"U+0044","LATIN CAPITAL LETTER D"
"Y",19172,"U+0059","LATIN CAPITAL LETTER Y"
"U",18872,"U+0055","LATIN CAPITAL LETTER U"
"0",17542,"U+0030","DIGIT ZERO"
"G",12627,"U+0047","LATIN CAPITAL LETTER G"
"1",11557,"U+0031","DIGIT ONE"
"F",11279,"U+0046","LATIN CAPITAL LETTER F"
"w",9813,"U+0077","LATIN SMALL LETTER W"
"W",8205,"U+0057","LATIN CAPITAL LETTER W"
"2",8180,"U+0032","DIGIT TWO"
"z",6769,"U+007A","LATIN SMALL LETTER Z"
"5",5315,"U+0035","DIGIT FIVE"
"x",4923,"U+0078","LATIN SMALL LETTER X"
"3",4551,"U+0033","DIGIT THREE"
"'",4280,"U+0027","APOSTROPHE"
"4",4033,"U+0034","DIGIT FOUR"
"9",3877,"U+0039","DIGIT NINE"
"6",3124,"U+0036","DIGIT SIX"
"8",3033,"U+0038","DIGIT EIGHT"
"7",2893,"U+0037","DIGIT SEVEN"
"Z",1999,"U+005A","LATIN CAPITAL LETTER Z"
"–",1222,"U+2013","EN DASH"
"Q",1066,"U+0051","LATIN CAPITAL LETTER Q"
"Ö",1026,"U+00D6","LATIN CAPITAL LETTER O WITH DIAERESIS"
"q",1008,"U+0071","LATIN SMALL LETTER Q"
"X",999,"U+0058","LATIN CAPITAL LETTER X"
"(",904,"U+0028","LEFT PARENTHESIS"
")",899,"U+0029","RIGHT PARENTHESIS"
"―",861,"U+2015","HORIZONTAL BAR"
";",471,"U+003B","SEMICOLON"
"é",443,"U+00E9","LATIN SMALL LETTER E WITH ACUTE"
"%",357,"U+0025","PERCENT SIGN"
"/",320,"U+002F","SOLIDUS"
"í",234,"U+00ED","LATIN SMALL LETTER I WITH ACUTE"
"=",231,"U+003D","EQUALS SIGN"
"á",223,"U+00E1","LATIN SMALL LETTER A WITH ACUTE"
"š",216,"U+0161","LATIN SMALL LETTER S WITH CARON"
"ü",205,"U+00FC","LATIN SMALL LETTER U WITH DIAERESIS"
"ñ",196,"U+00F1","LATIN SMALL LETTER N WITH TILDE"
"ó",103,"U+00F3","LATIN SMALL LETTER O WITH ACUTE"
"è",96,"U+00E8","LATIN SMALL LETTER E WITH GRAVE"
"ø",70,"U+00F8","LATIN SMALL LETTER O WITH STROKE"
"ð",63,"U+00F0","LATIN SMALL LETTER ETH"
"$",62,"U+0024","DOLLAR SIGN"
"ú",58,"U+00FA","LATIN SMALL LETTER U WITH ACUTE"
"#",56,"U+0023","NUMBER SIGN"
"~",56,"U+007E","TILDE"
"♪",54,"U+266A","EIGHTH NOTE"
"_",47,"U+005F","LOW LINE"
"Å",46,"U+00C5","LATIN CAPITAL LETTER A WITH RING ABOVE"
"å",45,"U+00E5","LATIN SMALL LETTER A WITH RING ABOVE"
"Á",44,"U+00C1","LATIN CAPITAL LETTER A WITH ACUTE"
"à",42,"U+00E0","LATIN SMALL LETTER A WITH GRAVE"
"[",41,"U+005B","LEFT SQUARE BRACKET"
"]",39,"U+005D","RIGHT SQUARE BRACKET"
"+",37,"U+002B","PLUS SIGN"
"*",29,"U+002A","ASTERISK"
"É",29,"U+00C9","LATIN CAPITAL LETTER E WITH ACUTE"
"ç",26,"U+00E7","LATIN SMALL LETTER C WITH CEDILLA"
"ã",25,"U+00E3","LATIN SMALL LETTER A WITH TILDE"
"Š",23,"U+0160","LATIN CAPITAL LETTER S WITH CARON"
"ý",18,"U+00FD","LATIN SMALL LETTER Y WITH ACUTE"
"ë",17,"U+00EB","LATIN SMALL LETTER E WITH DIAERESIS"
"ž",16,"U+017E","LATIN SMALL LETTER Z WITH CARON"
"\",12,"U+005C","REVERSE SOLIDUS"
"Ç",12,"U+00C7","LATIN CAPITAL LETTER C WITH CEDILLA"
"æ",10,"U+00E6","LATIN SMALL LETTER AE"
"ô",10,"U+00F4","LATIN SMALL LETTER O WITH CIRCUMFLEX"
"û",9,"U+00FB","LATIN SMALL LETTER U WITH CIRCUMFLEX"
"ê",8,"U+00EA","LATIN SMALL LETTER E WITH CIRCUMFLEX"
" ",7,"U+00A0","NO-BREAK SPACE"
"¡",7,"U+00A1","INVERTED EXCLAMATION MARK"
"¿",7,"U+00BF","INVERTED QUESTION MARK"
"°",7,"U+00B0","DEGREE SIGN"
"â",7,"U+00E2","LATIN SMALL LETTER A WITH CIRCUMFLEX"
"î",7,"U+00EE","LATIN SMALL LETTER I WITH CIRCUMFLEX"
"þ",6,"U+00FE","LATIN SMALL LETTER THORN"
"£",5,"U+00A3","POUND SIGN"
"Í",5,"U+00CD","LATIN CAPITAL LETTER I WITH ACUTE"
"}",4,"U+007D","RIGHT CURLY BRACKET"
"@",4,"U+0040","COMMERCIAL AT"
"Ø",4,"U+00D8","LATIN CAPITAL LETTER O WITH STROKE"
"Ü",4,"U+00DC","LATIN CAPITAL LETTER U WITH DIAERESIS"
"´",3,"U+00B4","ACUTE ACCENT"
"®",3,"U+00AE","REGISTERED SIGN"
"²",3,"U+00B2","SUPERSCRIPT TWO"
"ï",3,"U+00EF","LATIN SMALL LETTER I WITH DIAERESIS"
"Ú",3,"U+00DA","LATIN CAPITAL LETTER U WITH ACUTE"
"​",2,"U+200B","ZERO WIDTH SPACE"
"À",2,"U+00C0","LATIN CAPITAL LETTER A WITH GRAVE"
"ı",2,"U+0131","LATIN SMALL LETTER DOTLESS I"
"Ñ",2,"U+00D1","LATIN CAPITAL LETTER N WITH TILDE"
"Ó",2,"U+00D3","LATIN CAPITAL LETTER O WITH ACUTE"
"ò",2,"U+00F2","LATIN SMALL LETTER O WITH GRAVE"
"`",1,"U+0060","GRAVE ACCENT"
"¨",1,"U+00A8","DIAERESIS"
"|",1,"U+007C","VERTICAL LINE"
"ẵ",1,"U+1EB5","LATIN SMALL LETTER A WITH BREVE AND TILDE"
"Æ",1,"U+00C6","LATIN CAPITAL LETTER AE"
"č",1,"U+010D","LATIN SMALL LETTER C WITH CARON"
"Č",1,"U+010C","LATIN CAPITAL LETTER C WITH CARON"
"Đ",1,"U+0110","LATIN CAPITAL LETTER D WITH STROKE"
"Ð",1,"U+00D0","LATIN CAPITAL LETTER ETH"
"È",1,"U+00C8","LATIN CAPITAL LETTER E WITH GRAVE"
"Ê",1,"U+00CA","LATIN CAPITAL LETTER E WITH CIRCUMFLEX"
"Î",1,"U+00CE","LATIN CAPITAL LETTER I WITH CIRCUMFLEX"
"ī",1,"U+012B","LATIN SMALL LETTER I WITH MACRON"
"ō",1,"U+014D","LATIN SMALL LETTER O WITH MACRON"
"œ",1,"U+0153","LATIN SMALL LIGATURE OE"
"ß",1,"U+00DF","LATIN SMALL LETTER SHARP S"
"ù",1,"U+00F9","LATIN SMALL LETTER U WITH GRAVE"
"Ý",1,"U+00DD","LATIN CAPITAL LETTER Y WITH ACUTE"
"Ž",1,"U+017D","LATIN CAPITAL LETTER Z WITH CARON"
"�",1,"U+FFFD","REPLACEMENT CHARACTER"
