"Grapheme","Frequency","Codepoint","UnicodeName"
"견",3,"U+ACAC","HANGUL SYLLABLE GYEON"
"녀",3,"U+B140","HANGUL SYLLABLE NYEO"
"능",3,"U+B2A5","HANGUL SYLLABLE NEUNG"
"래",3,"U+B798","HANGUL SYLLABLE RAE"
"롭",3,"U+B86D","HANGUL SYLLABLE ROB"
"립",3,"U+B9BD","HANGUL SYLLABLE RIB"
"매",3,"U+B9E4","HANGUL SYLLABLE MAE"
"박",3,"U+BC15","HANGUL SYLLABLE BAG"
"벌",3,"U+BC8C","HANGUL SYLLABLE BEOL"
"범",3,"U+BC94","HANGUL SYLLABLE BEOM"
"변",3,"U+BCC0","HANGUL SYLLABLE BYEON"
"섭",3,"U+C12D","HANGUL SYLLABLE SEOB"
"속",3,"U+C18D","HANGUL SYLLABLE SOG"
"술",3,"U+C220","HANGUL SYLLABLE SUL"
"심",3,"U+C2EC","HANGUL SYLLABLE SIM"
"안",3,"U+C548","HANGUL SYLLABLE AN"
"약",3,"U+C57D","HANGUL SYLLABLE YAG"
"영",3,"U+C601","HANGUL SYLLABLE YEONG"
"운",3,"U+C6B4","HANGUL SYLLABLE UN"
"작",3,"U+C791","HANGUL SYLLABLE JAG"
"접",3,"U+C811","HANGUL SYLLABLE JEOB"
"족",3,"U+C871","HANGUL SYLLABLE JOG"
"집",3,"U+C9D1","HANGUL SYLLABLE JIB"
"참",3,"U+CC38","HANGUL SYLLABLE CAM"
"천",3,"U+CC9C","HANGUL SYLLABLE CEON"
"추",3,"U+CD94","HANGUL SYLLABLE CU"
"출",3,"U+CD9C","HANGUL SYLLABLE CUL"
"택",3,"U+D0DD","HANGUL SYLLABLE TAEG"
"토",3,"U+D1A0","HANGUL SYLLABLE TO"
"피",3,"U+D53C","HANGUL SYLLABLE PI"
"항",3,"U+D56D","HANGUL SYLLABLE HANG"
"향",3,"U+D5A5","HANGUL SYLLABLE HYANG"
"히",3,"U+D788","HANGUL SYLLABLE HI"
"각",2,"U+AC01","HANGUL SYLLABLE GAG"
"건",2,"U+AC74","HANGUL SYLLABLE GEON"
"금",2,"U+AE08","HANGUL SYLLABLE GEUM"
"난",2,"U+B09C","HANGUL SYLLABLE NAN"
"날",2,"U+B0A0","HANGUL SYLLABLE NAL"
"남",2,"U+B0A8","HANGUL SYLLABLE NAM"
"담",2,"U+B2F4","HANGUL SYLLABLE DAM"
"때",2,"U+B54C","HANGUL SYLLABLE DDAE"
"떤",2,"U+B5A4","HANGUL SYLLABLE DDEON"
"률",2,"U+B960","HANGUL SYLLABLE RYUL"
"릴",2,"U+B9B4","HANGUL SYLLABLE RIL"
"망",2,"U+B9DD","HANGUL SYLLABLE MANG"
"면",2,"U+BA74","HANGUL SYLLABLE MYEON"
"물",2,"U+BB3C","HANGUL SYLLABLE MUL"
"방",2,"U+BC29","HANGUL SYLLABLE BANG"
"복",2,"U+BCF5","HANGUL SYLLABLE BOG"
"분",2,"U+BD84","HANGUL SYLLABLE BUN"
"불",2,"U+BD88","HANGUL SYLLABLE BUL"
"스",2,"U+C2A4","HANGUL SYLLABLE SEU"
"앞",2,"U+C55E","HANGUL SYLLABLE AP"
"애",2,"U+C560","HANGUL SYLLABLE AE"
"역",2,"U+C5ED","HANGUL SYLLABLE YEOG"
"용",2,"U+C6A9","HANGUL SYLLABLE YONG"
"익",2,"U+C775","HANGUL SYLLABLE IG"
"입",2,"U+C785","HANGUL SYLLABLE IB"
"칙",2,"U+CE59","HANGUL SYLLABLE CIG"
"키",2,"U+D0A4","HANGUL SYLLABLE KI"
"탈",2,"U+D0C8","HANGUL SYLLABLE TAL"
"판",2,"U+D310","HANGUL SYLLABLE PAN"
"편",2,"U+D3B8","HANGUL SYLLABLE PYEON"
"폭",2,"U+D3ED","HANGUL SYLLABLE POG"
"핍",2,"U+D54D","HANGUL SYLLABLE PIB"
"헌",2,"U+D5CC","HANGUL SYLLABLE HEON"
"협",2,"U+D611","HANGUL SYLLABLE HYEOB"
"효",2,"U+D6A8","HANGUL SYLLABLE HYO"
"휴",2,"U+D734","HANGUL SYLLABLE HYU"
"·",1,"U+00B7","MIDDLE DOT"
"같",1,"U+AC19","HANGUL SYLLABLE GAT"
"괴",1,"U+AD34","HANGUL SYLLABLE GOE"
"굴",1,"U+AD74","HANGUL SYLLABLE GUL"
"급",1,"U+AE09","HANGUL SYLLABLE GEUB"
"까",1,"U+AE4C","HANGUL SYLLABLE GGA"
"냐",1,"U+B0D0","HANGUL SYLLABLE NYA"
"넓",1,"U+B113","HANGUL SYLLABLE NEOLB"
"녕",1,"U+B155","HANGUL SYLLABLE NYEONG"
"놓",1,"U+B193","HANGUL SYLLABLE NOH"
"달",1,"U+B2EC","HANGUL SYLLABLE DAL"
"더",1,"U+B354","HANGUL SYLLABLE DEO"
"덕",1,"U+B355","HANGUL SYLLABLE DEOG"
"던",1,"U+B358","HANGUL SYLLABLE DEON"
"돌",1,"U+B3CC","HANGUL SYLLABLE DOL"
"디",1,"U+B514","HANGUL SYLLABLE DI"
"란",1,"U+B780","HANGUL SYLLABLE RAN"
"런",1,"U+B7F0","HANGUL SYLLABLE REON"
"려",1,"U+B824","HANGUL SYLLABLE RYEO"
"령",1,"U+B839","HANGUL SYLLABLE RYEONG"
"론",1,"U+B860","HANGUL SYLLABLE RON"
"료",1,"U+B8CC","HANGUL SYLLABLE RYO"
"룰",1,"U+B8F0","HANGUL SYLLABLE RUL"
"린",1,"U+B9B0","HANGUL SYLLABLE RIN"
"마",1,"U+B9C8","HANGUL SYLLABLE MA"
"막",1,"U+B9C9","HANGUL SYLLABLE MAG"
"머",1,"U+BA38","HANGUL SYLLABLE MEO"
"멸",1,"U+BA78","HANGUL SYLLABLE MYEOL"
"므",1,"U+BBC0","HANGUL SYLLABLE MEU"
"밀",1,"U+BC00","HANGUL SYLLABLE MIL"
"병",1,"U+BCD1","HANGUL SYLLABLE BYEONG"
"뿐",1,"U+BFD0","HANGUL SYLLABLE BBUN"
"색",1,"U+C0C9","HANGUL SYLLABLE SAEG"
"석",1,"U+C11D","HANGUL SYLLABLE SEOG"
"습",1,"U+C2B5","HANGUL SYLLABLE SEUB"
"않",1,"U+C54A","HANGUL SYLLABLE ANH"
"압",1,"U+C555","HANGUL SYLLABLE AB"
"았",1,"U+C558","HANGUL SYLLABLE ASS"
"앙",1,"U+C559","HANGUL SYLLABLE ANG"
"억",1,"U+C5B5","HANGUL SYLLABLE EOG"
"얻",1,"U+C5BB","HANGUL SYLLABLE EOD"
"었",1,"U+C5C8","HANGUL SYLLABLE EOSS"
"열",1,"U+C5F4","HANGUL SYLLABLE YEOL"
"올",1,"U+C62C","HANGUL SYLLABLE OL"
"왔",1,"U+C654","HANGUL SYLLABLE WASS"
"욕",1,"U+C695","HANGUL SYLLABLE YOG"
"응",1,"U+C751","HANGUL SYLLABLE EUNG"
"임",1,"U+C784","HANGUL SYLLABLE IM"
"잔",1,"U+C794","HANGUL SYLLABLE JAN"
"절",1,"U+C808","HANGUL SYLLABLE JEOL"
"점",1,"U+C810","HANGUL SYLLABLE JEOM"
"짐",1,"U+C9D0","HANGUL SYLLABLE JIM"
"창",1,"U+CC3D","HANGUL SYLLABLE CANG"
"처",1,"U+CC98","HANGUL SYLLABLE CEO"
"촉",1,"U+CD09","HANGUL SYLLABLE COG"
"총",1,"U+CD1D","HANGUL SYLLABLE CONG"
"최",1,"U+CD5C","HANGUL SYLLABLE COE"
"충",1,"U+CDA9","HANGUL SYLLABLE CUNG"
"취",1,"U+CDE8","HANGUL SYLLABLE CWI"
"침",1,"U+CE68","HANGUL SYLLABLE CIM"
"탁",1,"U+D0C1","HANGUL SYLLABLE TAG"
"투",1,"U+D22C","HANGUL SYLLABLE TU"
"특",1,"U+D2B9","HANGUL SYLLABLE TEUG"
"파",1,"U+D30C","HANGUL SYLLABLE PA"
"혐",1,"U+D610","HANGUL SYLLABLE HYEOM"
"혜",1,"U+D61C","HANGUL SYLLABLE HYE"
"혹",1,"U+D639","HANGUL SYLLABLE HOG"
"확",1,"U+D655","HANGUL SYLLABLE HWAG"
"황",1,"U+D669","HANGUL SYLLABLE HWANG"
