word,n,rank
กิจกรรม,2,169
ขณะ,2,170
ขัด,2,171
เข้าใจ,2,172
คดี,2,173
ควร,2,174
คะแนน,2,175
จริงจัง,2,176
เจตจำนง,2,177
ใจ,2,178
ชนิด,2,179
ชาย,2,180
ซี่,2,181
ดำเนิน,2,182
ดูแล,2,183
เด็ก,2,184
เดียวกัน,2,185
ตก,2,186
แต่,2,187
แตก,2,188
แต่ละ,2,189
ใต้,2,190
ถ้า,2,191
ทาษ,2,192
ทำงาน,2,193
เท่านั้น,2,194
เที่ยง,2,195
แท้จริง,2,196
แทรก,2,197
นอก,2,198
เนื่อง,2,199
บรรลุ,2,200
บริการ,2,201
บริบูรณ์,2,202
ประกัน,2,203
ประชากร,2,204
ประชาชาติ,2,205
ประถม,2,206
เปลี่ยน,2,207
เผย,2,208
พยายาม,2,209
พิจารณา,2,210
เพียง,2,211
มารดา,2,212
มือ,2,213
ไม่มี,2,214
รักษา,2,215
รัฐบาล,2,216
ร้าย,2,217
แรก,2,218
แรง,2,219
ลงโทษ,2,220
ลบหลู่,2,221
ลำพัง,2,222
โลก,2,223
วัฒนธรรม,2,224
วัตถุประสงค์,2,225
วิถี,2,226
วิทยาศาสตร์,2,227
วิธี,2,228
ศีล,2,229
สถานะ,2,230
สมควร,2,231
สอน,2,232
สังกัด,2,233
สันติภาพ,2,234
สาธารณะ,2,235
สิน,2,236
เสียง,2,237
แสดงออก,2,238
แสวงหา,2,239
หญิง,2,240
หนึ่ง,2,241
หา,2,242
องค์การ,2,243
ออก,2,244
อาชีพ,2,245
1,1,246
10,1,247
11,1,248
12,1,249
13,1,250
14,1,251
15,1,252
16,1,253
17,1,254
18,1,255
19,1,256
2,1,257
20,1,258
21,1,259
22,1,260
23,1,261
24,1,262
25,1,263
26,1,264
27,1,265
28,1,266
29,1,267
3,1,268
30,1,269
4,1,270
5,1,271
6,1,272
7,1,273
8,1,274
9,1,275
ก,1,276
กฎบัตร,1,277
กฏ,1,278
กดขี่,1,279
กรรมกร,1,280
กลับ,1,281
กลัว,1,282
กลุ่ม,1,283
กว่า,1,284
กว้าง,1,285
ก่อ,1,286
ก่อน,1,287
กักขัง,1,288
กันเอง,1,289
กา,1,290
กำเนิด,1,291
เกา,1,292
เกีย,1,293
เกียรติยศ,1,294
ขบถ,1,295
ขวาง,1,296
ขอ,1,297
ขัดขืน,1,298
ขันติ,1,299
ขา,1,300
ข่าวสาร,1,301
เขต,1,302
เขตแดน,1,303
เข้าหา,1,304
แข็ง,1,305
คม,1,306
ครอง,1,307
ครั้ง,1,308
คราว,1,309
ค่า,1,310
ค้า,1,311
คำ,1,312
คำนึง,1,313
คุณ,1,314
คุณค่า,1,315
คุณวุฒิ,1,316
คู่,1,317
คู่ควร,1,318
เครื่อง,1,319
เคลื่อนไหว,1,320
เคหสถาน,1,321
ง,1,322
งกฏ,1,323
งการ,1,324
เงิน,1,325
เงื่อนไข,1,326
จนกว่า,1,327
จะบัน,1,328
จับกุม,1,329
จ่าย,1,330
จำยอม,1,331
จึง,1,332
จุด,1,333
เจตนา,1,334
เจตนารมณ์,1,335
เจ็บ,1,336
เจ้าของ,1,337
แจก,1,338
ฉะนั้น,1,339
ชรา,1,340
ช่วย,1,341
ชอง,1,342
ชิ,1,343
ชีพ,1,344
ชื่อ,1,345
ญาณ,1,346
ฐานะ,1,347
ณ,1,348
ดั่ง,1,349
ดำรง,1,350
ดี,1,351
เดียว,1,352
โดยตรง,1,353
ได้แก่,1,354
ตกลง,1,355
ตวม,1,356
ต่อสู้,1,357
ตัด,1,358
ต่ำช้า,1,359
เติม,1,360
ใตัอำ,1,361
ถิ่น,1,362
เถื่อน,1,363
ทรมาน,1,364
ทรราช,1,365
ทรัพยากร,1,366
ทั้งนี้,1,367
ทั่ว,1,368
ทาส,1,369
ทำการ,1,370
ทำนอง,1,371
ทำลาย,1,372
ที,1,373
เทคนิค,1,374
เทิง,1,375
แทน,1,376
ธร,1,377
ธรรมชาติ,1,378
ธำรง,1,379
น้อย,1,380
นาจ,1,381
นำพา,1,382
นิจ,1,383
นุ่ง,1,384
นูญ,1,385
เนรเทศ,1,386
เนือง,1,387
เนื่องจาก,1,388
บท,1,389
บริสุทธิ์,1,390
บัดนี้,1,391
บั่น,1,392
บาก,1,393
บำบัด,1,394
บิดา,1,395
บุตร,1,396
บูชา,1,397
เบื้อง,1,398
ปกครอง,1,399
ปฎิ,1,400
ปฎิบัติ,1,401
ปฏิญาณ,1,402
ปฏิเสธ,1,403
ปณิธาน,1,404
ประ,1,405
ประกอบ,1,406
ประจำ,1,407
ประชาธิปไตย,1,408
ประชุม,1,409
ประดิษฐกรรม,1,410
ประสงค์,1,411
ประหัต,1,412
ประหาร,1,413
ปรารภ,1,414
ปลาย,1,415
ปวง,1,416
ป่วย,1,417
ป่า,1,418
เปล่า,1,419
ผ่อน,1,420
ผ่าน,1,421
ผิว,1,422
เผชิญ,1,423
เผ่า,1,424
พ้น,1,425
พฤติ,1,426
พอ,1,427
พัก,1,428
พันธุ์,1,429
พำนัก,1,430
พิการ,1,431
พิทักษ์,1,432
พิธีกรรม,1,433
พิเศษ,1,434
พิสูจน์,1,435
พูด,1,436
เพศ,1,437
เพิ่ม,1,438
เพียร,1,439
แพทย์,1,440
ภราดรภาพ,1,441
ภัย,1,442
ภาย,1,443
ภายใน,1,444
ภาระ,1,445
ภาษา,1,446
มนุษยชาติ,1,447
มนุษยธรรม,1,448
มั่น,1,449
มาตรการ,1,450
มิตรภาพ,1,451
มีหน้า,1,452
มีอายุ,1,453
มุ่ง,1,454
ไม่ใช่,1,455
ยม,1,456
ย่อม,1,457
ยาม,1,458
ยินยอม,1,459
ยึด,1,460
ยืนยัน,1,461
ยุยง,1,462
รติ,1,463
รม,1,464
ร้อง,1,465
ระบอบ,1,466
ระเบียบ,1,467
รำลึก,1,468
ริบ,1,469
รุด,1,470
รูป,1,471
เรียก,1,472
เรียบร้อย,1,473
ล่วง,1,474
ละเว้น,1,475
ลับ,1,476
ลี้,1,477
แล้ว,1,478
วรรณกรรม,1,479
วัตถุ,1,480
วัน,1,481
วัย,1,482
วิชา,1,483
ศักด,1,484
ศิลปกรรม,1,485
ศิลปะ,1,486
เศรษฐกิจ,1,487
สงบ,1,488
สถาน,1,489
สมัชชา,1,490
สมา,1,491
สร้าง,1,492
สวัสดิการ,1,493
สหพันธ์,1,494
สัก,1,495
สันติ,1,496
สันนิษฐาน,1,497
สามัญ,1,498
สำคัญ,1,499
สิ่ง,1,500
สิ้น,1,501
สืบ,1,502
สื่อสาร,1,503
สุขภาพ,1,504
สุดท้าย,1,505
สูง,1,506
สูงสุด,1,507
เสรีภาพ,1,508
ห,1,509
หน,1,510
หน่วย,1,511
หนัก,1,512
หน้า,1,513
หน้าที่,1,514
ห่ม,1,515
หม้าย,1,516
หมู่,1,517
หยาม,1,518
หยุด,1,519
หวาด,1,520
หัน,1,521
ห้าม,1,522
เหตุ,1,523
เหตุผล,1,524
เหนือ,1,525
เหยียด,1,526
เหลือ,1,527
โหด,1,528
อธิปไตย,1,529
อนึ่ง,1,530
อนุมาน,1,531
อยู่ดี,1,532
อ้าง,1,533
อาหาร,1,534
เอกชน,1,535
เอกราช,1,536
เอา,1,537
โอน,1,538
