word,n,rank
ಅಪಮಾನಕರವೂ,1,179
ಅಭಾವ,1,180
ಅಭಾವಗಳಿಂದ,1,181
ಅಭಿಪ್ರಾಯಗಳನ್ನಿಟ್ಟುಕೊಳ್ಳುವ,1,182
ಅಭಿಪ್ರಾಯಪಡುವ,1,183
ಅಭಿವೃದ್ಧಿಗೊಳಸಲೂ,1,184
ಅಭಿವೃದ್ಧಿಗೊಳಿಸಲೂ,1,185
ಅಭಿವೃದ್ಧಿಗೊಳಿಸುವುದನ್ನು,1,186
ಅಭಿವೃದ್ಧಿಗೊಳಿಸುವುದು,1,187
ಅಭಿವೃದ್ಧಿಯಲ್ಲಿಯೂ,1,188
ಅಮಾನುಷವೂ,1,189
ಅಲ್ಲಗಳೆಯಲಾಗದು,1,190
ಅಲ್ಲದೆ,1,191
ಅವಲಂಬನೆ,1,192
ಅವುಗಳನ್ನು,1,193
ಅವುಗಳಲ್ಲಿ,1,194
ಆಕಾಂಕ್ಷೆಗಳನ್ನು,1,195
ಆಚರಣೆಯಲ್ಲಿ,1,196
ಆಚರಿಸುವ,1,197
ಆಡಳಿತೆಯಲ್ಲಿ,1,198
ಆತ್ಮಸಂರಕ್ಷೆಯ,1,199
ಆದನ್ನು,1,200
ಆದಾಯಗಳಿಗನುಗುಣವಾಗಿಯೂ,1,201
ಆದ್ಯಾಧಿಕಾರವುಂಟು,1,202
ಆಧಾರದ,1,203
ಆಧಿಪತ್ಯಕ್ಕೆ,1,204
ಆನುಭವಿಸುವ,1,205
ಆಯ್ದುಕೊಳ್ಳಲು,1,206
ಆಯ್ದುಕೊಳ್ಳಲೂ,1,207
ಆರಾಧಿಸುವ,1,208
ಆರಿಸಲ್ಪಟ್ಟ,1,209
ಆರೋಪಿಸಲ್ಪಟ್ಟ,1,210
ಆರ್ಥಿಕ,1,211
ಆಶಿಸಲಾಗದು,1,212
ಆಶ್ರಯವನ್ನು,1,213
ಆಸ್ತಿ,1,214
ಆಸ್ತಿಯನ್ನು,1,215
ಆಸ್ತಿಯಿಂದ,1,216
ಇಚ್ಚಾನುಸಾರವಾಗಿ,1,217
ಇಚ್ಛೆಯನ್ನು,1,218
ಇಚ್ಛೆಯೇ,1,219
ಇತರರ,1,220
ಇಂತಹ,1,221
ಇಂಥ,1,222
ಇಂಥದೇ,1,223
ಇದರಲ್ಲಿರುವ,1,224
ಇದಲ್ಲದೆ,1,225
ಇರಿಸಲಾಗದು,1,226
ಇರುವ,1,227
ಇಲ್ಲವೆ,1,228
ಇಲ್ಲವೇ,1,229
ಇವೆರಡೂ,1,230
ಈಗ,1,231
ಉಚಿತಪರಿಮಿತಿಯುಳ್ಳ,1,232
ಉಚಿತವಾದ,1,233
ಉಚಿತವೂ,1,234
ಉಚ್ಚ,1,235
ಉಚ್ಚಾರಣೆಗೈವ,1,236
ಉತ್ತಮಗೊಳಿಸಲು,1,237
ಉದ್ದೇಶ,1,238
ಉದ್ದೇಶಗಳಿಗೂ,1,239
ಉದ್ದೇಶಿಸಿರುವ,1,240
ಉದ್ಬವಿಸುವ,1,241
ಉದ್ಯಮದಲ್ಲಿ,1,242
ಉಪಕೃತಿಗಳನ್ನೂ,1,243
ಉಪಜೀವನದ,1,244
ಉಪದ್ರವದ,1,245
ಉಪಾಯವಾಗಿ,1,246
ಉಪೇಕ್ಷೆ,1,247
ಉಪೇಕ್ಷೆಯಕಾರಣದಿಂದ,1,248
ಎಂಬುದಾಗಿಯೂ,1,249
ಎಲ್ಲರೂ,1,250
ಎಲ್ಲೆಡೆಯಲ್ಲಿಯೂ,1,251
ಏಕಾಗಿಯಾಗಿಯೂ,1,252
ಏಕಾಂಗಿಯಾಗಿಯೂ,1,253
ಏರ್ಪಡಿಸುವ,1,254
ಏರ್ಪಡುವ,1,255
ಒತ್ತಾಯಪಡಿಸಲಾಗದು,1,256
ಒತ್ತಾಯಪಡಿಸಲ್ಪಡದಿದ್ದರೆ,1,257
ಒದಗಿಸಲಾಗುವುವು,1,258
ಒಂದೇ,1,259
ಒಪ್ಪಿಗೆಯಿಂದಲೇ,1,260
ಒಬ್ಬ,1,261
ಒಮ್ಮತದಿಂದ,1,262
ಒಳಪಟ್ಟ,1,263
ಒಳಪಡಿಸುವಹಾಗಿಲ್ಲ,1,264
ಔದ್ಯೋಗಿಕ,1,265
ಕಟ್ಟಳೆಗಳಿಗೆ,1,266
ಕಟ್ಟಳೆಯಿಂದ,1,267
ಕಟ್ಟಳೆಯೂ,1,268
ಕಟ್ಟಿನಲ್ಲಾಗಿರಲಿ,1,269
ಕಠಿಣವೂ,1,270
ಕಡ್ಡಾಯವಾಗಿರಬೇಕು,1,271
ಕರಾರುಗಳಿಗೂ,1,272
ಕರ್ತವ್ಯಗಳನ್ನು,1,273
ಕರ್ತವ್ಯಗಳಿಂದ,1,274
ಕರ್ತೃತ್ವದಲ್ಲಿಯಾದ,1,275
ಕಲಾಕೌಶಲ,1,276
ಕಲೆಗಳನ್ನನುಭವಿಸಲೂ,1,277
ಕಾನೂನಿಗನುಸಾರವಾಗಿ,1,278
ಕಾನೂನಿನಿಂದಾಗಲಿ,1,279
ಕಾಪಾಡಿಕೊಳ್ಳಲು,1,280
ಕಾಯಿದೆಯ,1,281
ಕಾಯಿದೆಯಿಂದ,1,282
ಕಾಯಿಲೆ,1,283
ಕಾರ್ಯಕಲಾಪಗಳನ್ನು,1,284
ಕಾರ್ಯಗಳಲ್ಲಿ,1,285
ಕಾರ್ಯವನ್ನು,1,286
ಕಾರ್ಯಸಿದ್ಧಿಯ,1,287
ಕಾಲಕಾಲಕ್ಕೆ,1,288
ಕಾಲಕಾಲದ,1,289
ಕೀರ್ತಿ,1,290
ಕುಟುಂಬ,1,291
ಕುಟುಂಬಕ್ಕು,1,292
ಕುಟುಂಬವನ್ನು,1,293
ಕುಟುಂಬವು,1,294
ಕೂಟಕ್ಕೆ,1,295
ಕೂಟಗಳನ್ನು,1,296
ಕೃತ್ಯಗಳಿಗೆ,1,297
ಕೃತ್ಯಗಳಿಂದಾಗಲಿ,1,298
ಕೃತ್ಯದ,1,299
ಕೆಲಸಕ್ಕೆ,1,300
ಕೆಲಸಗಾರನಿಗೂ,1,301
ಕೆಳಗೆ,1,302
ಕೈಕೊಳ್ಳಲಾಗುವುದು,1,303
ಕೊಡಬಹುದೋ,1,304
ಕೊಡಲ್ಪಟ್ಟ,1,305
ಕೊನೆಯವರೆಗೂ,1,306
ಕ್ರೂರಕೃತ್ಯಗಳಾಗಿ,1,307
ಕ್ರೂರತನಗಳನ್ನು,1,308
ಕ್ಷೇಮಾರೋಗ್ಯಗಳಿಗೆ,1,309
ಗಡಿಪಾರಿಗೆ,1,310
ಗಡಿಯೊಳಗೆ,1,311
ಗಣಿಸಲ್ಪಡುವ,1,312
ಗಾಂಭೀರ್ಯಗಳಲ್ಲಿರುವ,1,313
ಗುರಿಪಡಿಸಲಾಗದು,1,314
ಗುರಿಪಡಿಸಲಾಗುವುದಿಲ್ಲ,1,315
ಗುರುತರ,1,316
ಗುಲಾಮಗಿರಿಯಲ್ಲಾಗಲಿ,1,317
ಗುಲಾಮತನ,1,318
ಗೋಪ್ಯವಾಗಿ,1,319
ಗೋಪ್ಯವಾಗಿಯೂ,1,320
ಗೌರವಕ್ಕೂ,1,321
ಗೌರವಗಳ,1,322
ಗೌರವವನ್ನೂ,1,323
ಗೌರವಾರ್ಹವಾದ,1,324
ಗೌರವಿಸುವುದನ್ನೂ,1,325
ಗ್ರಂಥದಿಂದ,1,326
ಘನತೆ,1,327
ಚಲಾಯಿಸಲಾಗುವುದು,1,328
ಚಲಾಯಿಸುವಾಗ,1,329
ಚುನಾವಣೆಯಲ್ಲಿ,1,330
ಜತನ,1,331
ಜನಗಳ,1,332
ಜನಗಳಿಗೂ,1,333
ಜನತೆಯ,1,334
ಜನಾಂಗ,1,335
ಜನಾಂಗಗಳಲ್ಲಿ,1,336
ಜನಾಂಗಗಳಲ್ಲಿಯೂ,1,337
ಜನಾಂಗಗಳಿಗೂ,1,338
ಜನಾಂಗದ,1,339
ಜನಾಂಗವನ್ನು,1,340
ಜನಿಸಿದ,1,341
ಜನಿಸಿದ್ದಾರೆ,1,342
ಜರುಗಿಸಲ್ಪಡುವುದು,1,343
ಜಾತೀಯ,1,344
ಜಾತೀಯತೆಯಿಂದ,1,345
ಜಾಮೀನುಗಳನ್ನಿಟ್ಟುಕೊಂಡು,1,346
ಜೀವನ,1,347
ಜೀವನಕ್ಕೂ,1,348
ಜೀವನದ,1,349
ಜೀವನದಲ್ಲಿ,1,350
ಜೀವನಮಟ್ಟವನ್ನು,1,351
ಜೀವಿಗಳು,1,352
ಜೀವಿಯ,1,353
ತತ್ವಗಳಿಗೂ,1,354
ತಂದ,1,355
ತನಗೂ,1,356
ತನಗೆ,1,357
ತಪ್ಪನ್ನೂ,1,358
ತರಲು,1,359
ತಳಹದಿಯಾಗಿರುತ್ತದೆ,1,360
ತಳಹದಿಯಾಗಿರುವುದರಿಂದಲೂ,1,361
ತಾನು,1,362
ತಾನೊಬ್ಬ,1,363
ತಾರತಮ್ಯವನ್ನೂ,1,364
ತಾರತಮ್ಯವಿಲ್ಲದೆ,1,365
ತಾವಾಗಿಯೇ,1,366
ತಿರಸ್ಕಾರಗಳು,1,367
ತಿಳಯಪಡಿಸುವ,1,368
ತಿಳಿಯಪಡಿಸಲಾಗುವುದು,1,369
ತಿಳುವಳಿಕೆಯ,1,370
ತಿಳುವಳಿಕೆಯನ್ನು,1,371
ತೀರ್ಪಾಗುವವರೆಗೂ,1,372
ತೆರನಾದ,1,373
ತೊಡಗಿರಲೆಂಬುದಾಗಿಯೂ,1,374
ತೋರಿಸಲ್ಪಟ್ವ,1,375
ತ್ಯಜಿಸಲೂ,1,376
ದಂಗೆಮಾಡುವುದು,1,377
ದಂಡಕ್ಕಿಂತಲೂ,1,378
ದಂಡವನ್ನು,1,379
ದರ್ಜೆಗಳಲ್ಲಿ,1,380
ದಾರುಣಗೊಳಿಸಿದಂತಹ,1,381
ದಾಸತ್ವದಲ್ಲಾಗಲಿ,1,382
ದುಡಿಮೆಗೆ,1,383
ದುಡಿಯಲೂ,1,384
ದುಷ್ಪ್ರಭುತ್ವ,1,385
ದೃಢೀಕರಿಸುವುದರಿಂದಲೂ,1,386
ದೆಸೆಯಿಂದ,1,387
ದೇಶಕ್ಕೆ,1,388
ದೇಶಗಳನ್ನು,1,389
ದೇಶಗಳಲ್ಲಿ,1,390
ದೇಶದಲ್ಲಿ,1,391
ದೊರೆಯಲಾಗುವುದು,1,392
ದೋಷಾತ್ಮಕವಾದ,1,393
ದೋಷಿಯೆಂದು,1,394
ದೌರ್ಬಲ್ಯ,1,395
ದ್ರೋಹಗಳಿಂದಾಗಲಿ,1,396
ದ್ರೋಹವನ್ನು,1,397
ದ್ರೋಹವಾಗಿ,1,398
ದ್ರೋಹಿಯೆಂದು,1,399
ಧರ್ಮ,1,400
ಧರ್ಮಶಾಂತತೆಗಳ,1,401
ಧರ್ಮಾರ್ಥವಾಗಿರಬೇಕು,1,402
ಧಾರ್ಮಿಕ,1,403
ನಾಶಗೊಳಿಸಲು,1,404
ನಿರಪರಾಧಿಯೆಂದು,1,405
ನಿರಾತಂಕವೂ,1,406
ನಿರುದ್ಯೋಗ,1,407
ನಿರುದ್ಯೋಗದಿಂದ,1,408
ನಿರೂಪಿಸಿರುವ,1,409
ನಿರ್ಣೈಸುವುದರಲ್ಲಿ,1,410
ನಿರ್ಧಸಿರುವುದರಿಂದಲೂ,1,411
ನಿವಸಿಸಲೂ,1,412
ನಿಶ್ಚಿತವಾದಂಥ,1,413
ನಿಷೇಧಿಸಲ್ಪಡುತ್ತವೆ,1,414
ನಿಷ್ಪಕ್ಷಪಾತವೂ,1,415
ನೂತನ,1,416
ನೆರವುಗಳಗೆ,1,417
ನೈತಿಕ,1,418
ನೈಸರ್ಗಿಕ,1,419
ನೈಸರ್ಗಿಕಾಭಿವೃದ್ದಿಗೂ,1,420
ನೌಕರಿಯನ್ನು,1,421
ನ್ಯಾಯ,1,422
ನ್ಯಾಯದ,1,423
ನ್ಯಾಯಸಭೆಯಿಂದ,1,424
ನ್ಯಾಯಾಧಿಪತ್ಯದ,1,425
ಪಕ್ಷ,1,426
ಪಡೆದವರಾದ್ದರಿಂದ,1,427
ಪಡೆದಿವೆ,1,428
ಪಡೆಯಬೇಕೆಂದು,1,429
ಪಡೆಯಲೋಸುಗವೂ,1,430
ಪದವಿಯಂಥವುಗಳ,1,431
ಪರತಂತ್ರವಾಗಿರಲಿ,1,432
ಪರಸ್ಪರ,1,433
ಪರಾಂಬರಿಕೆ,1,434
ಪರಿಣಮಿಸಿರುವುದರಿಂದಲೂ,1,435
ಪುನಃ,1,436
ಪುರವಣಿ,1,437
ಪ್ರಕಟಣೆಗೆ,1,438
ಪ್ರಕಟನೆಯಲ್ಲಿರುವ,1,439
ಪ್ರಕಟಿಸುತ್ತದೆ,1,440
ಪ್ರಗತಿಶೀಲವಾದ,1,441
ಪ್ರಜಾಪ್ರಭುತ್ವ,1,442
ಪ್ರಜೆಗಳು,1,443
ಪ್ರತಿಕ್ರಿಯೆಯನ್ನು,1,444
ಪ್ರತಿಜ್ಞೆ,1,445
ಪ್ರತಿಜ್ಞೆಯ,1,446
ಪ್ರತಿನಿಧಿಯ,1,447
ಪ್ರತಿಫಲಕ್ಕೂ,1,448
ಪ್ರತಿಯೊಬ್ಬ,1,449
ಪ್ರತಿಯೊಬ್ಬನೂ,1,450
ಪ್ರತಿರಾಷ್ಟ್ರದ,1,451
ಪ್ರತಿಸಂಸ್ಥಾನದ,1,452
ಪ್ರಪಂಚದಾಗಮನವಾಗಿರುವುದರಿಂದಲೂ,1,453
ಪ್ರಭುತ್ವದ,1,454
ಪ್ರಮಾಣವೆಂದೂ,1,455
ಪ್ರಯತ್ನದ,1,456
ಪ್ರಯತ್ನಿಸಬೇಕೆಂದೂ,1,457
ಪ್ರಯೋಗಿಸಲ್ಪಡಲಾರವು,1,458
ಪ್ರಸ್ತಾವನೆ,1,459
ಪ್ರಾಂತಕ್ಕಾಗಿಯೋ,1,460
ಫಲಗಳಲ್ಲಿಯೂ,1,461
ಫಲದಾಯಕವಾದ,1,462
ಫಲಿಸುವ,1,463
ಬಂಧಿಸಲೂ,1,464
ಬರಲೂ,1,465
ಬಲಗೊಳಿಸಲೂ,1,466
ಬಹಿರಂಗ,1,467
ಬಹಿರಂಗವಾಗಿಯೂ,1,468
ಬಹುದಾದಂಥ,1,469
ಬಾಣಂತಿತನ,1,470
ಬಾಲ್ಯ,1,471
ಬೆಳವಣಿಗೆ,1,472
ಬೆಳವಣಿಗೆಯತ್ತಲೂ,1,473
ಬೇರಾವ,1,474
ಬೇರೆ,1,475
ಬೋಧನೆಯಿಂದಲೂ,1,476
ಬೋಧಿಸುವ,1,477
ಭದ್ರತೆಗೆ,1,478
ಭಾಗವಹಿಸಲು,1,479
ಭಾವದಿಂದ,1,480
ಭಾವನೆಗಳನ್ನೂ,1,481
ಭಾವನೆಯ,1,482
ಭಾವಿಸಲಾಗದು,1,483
ಭಾವಿಸಿಕೊಳ್ಳಲು,1,484
ಭಾಷೆ,1,485
ಭೇದ,1,486
ಭೇದಭಾವವಿಲ್ಲದೆ,1,487
ಭೇದಭಾವವೂ,1,488
ಭೌತಿಕ,1,489
ಮಕ್ಕಳಿಗೆ,1,490
ಮಕ್ಕಳು,1,491
ಮಟ್ಟವನ್ನು,1,492
ಮತದಾನಮಾಡಲಿರುವ,1,493
ಮಧ್ಯಸ್ಥಿಕೆಗಳಿಗೆ,1,494
ಮನಬಂದಂತೆ,1,495
ಮನಸ್ಸಿನಲ್ಲಿಟ್ಟುಕೊಂಡು,1,496
ಮನುಷ್ಯನು,1,497
ಮನೆಯ,1,498
ಮನ್ನಣೆಗಳನ್ನು,1,499
ಮರಳಿ,1,500
ಮಹದಾಶಯವೆಂಬುದಾಗಿ,1,501
ಮಾಡಲಾಗುವುದಿಲ್ಲ,1,502
ಮಾಡಲೆಂಬುದಾಗಿಯೂ,1,503
ಮಾಡಿರುವುದರಿಂದಲೂ,1,504
ಮಾಡಿಸುವ,1,505
ಮಾತಾಪಿತೃಗಳಿಗೆ,1,506
ಮಾನವರ,1,507
ಮಾನವರೂ,1,508
ಮುಕ್ತವಾಗಿರುವುದು,1,509
ಮುಖಾಂತರ,1,510
ಮುಖಾಂತರವಾಗಿಯೂ,1,511
ಮುಪ್ಪುಗಳ,1,512
ಮೂಲಸಂಘಮಾನವಾಗಿದೆ,1,513
ಮೂಲಹಕ್ಕುಗಳನ್ನು,1,514
ಮೂಲಾಧಿಕಾರಗಳಲ್ಲಿರುವ,1,515
ಮೈತ್ರಿಯನ್ನೂ,1,516
ಯಥಾರ್ಥ,1,517
ಯಥಾರ್ಧವಾಗಿ,1,518
ಯನ್ನು,1,519
ಯಾತನೆಯಾಗಲೀ,1,520
ಯಾವನನ್ನು,1,521
ಯುಕ್ತ,1,522
ಯುಕ್ತವಾದ,1,523
ಯೋಗಕ್ಷೇಮಗಳನ್ನು,1,524
ಯೋಗ್ಯ,1,525
ಯೋಗ್ಯತೆ,1,526
ಯೋಗ್ಯತೆಯ,1,527
ಯೋಗ್ಯವಾದ,1,528
ರಕ್ಷಣೆ,1,529
ರಕ್ಷಣೆಗೆ,1,530
ರಕ್ಷಿಸಲು,1,531
ರಜೆಗಳಿಗೂ,1,532
ರಹಸ್ಯ,1,533
ರಾಜಕೀಯ,1,534
ರಾಜಕೀಯಾಭಿಪ್ರಾಯ,1,535
ರಾಜಕೀಯೇತರ,1,536
ರಾಷ್ಚೀಯ,1,537
ರಾಷ್ಟ್ರವು,1,538
ರಾಷ್ಟ್ರೀಯತೆಗೆ,1,539
ರೀತ್ಯಾ,1,540
ರೂಢಿಸುವ,1,541
ರೂಪಗಳಲ್ಲಿಯೂ,1,542
ರೂಪಿಸಿರದ,1,543
ಲಕ್ಷ್ಯವಿಲ್ಲದೆಯೂ,1,544
ಲಗ್ನವಾಗಲೂ,1,545
ಲಾಭದಾಯಕವೂ,1,546
ವಧೂವರರ,1,547
ವಯಸ್ಕರಾದ,1,548
ವರ್ಣ,1,549
ವರ್ತನೆಗಾಗಲಿ,1,550
ವರ್ತಮಾನವನ್ನೂ,1,551
ವರ್ತಿಸಬೇಕು,1,552
ವರ್ಧಿಸುತ್ತದೆ,1,553
ವಶವಲ್ಲದಿರುವ,1,554
ವಸತಿ,1,555
ವಸ್ತ್ರ,1,556
ವಹಿಸದಂತೆ,1,557
ವಹಿಸುವ,1,558
ವಾಕ್‌ಸ್ವಾತಂತ್ರ್ಯ,1,559
ವಾಣಿಜ್ಯ,1,560
ವಿಚಾರಣೆಯಲ್ಲಿ,1,561
ವಿಚ್ಛಿನ್ನತೆಯಲ್ಲಿಯೂ,1,562
ವಿಮೆಕೊಳ್ಳಲು,1,563
ವಿರಾಮ,1,564
ವಿರುದ್ದವಾದ,1,565
ವಿರುದ್ಧವಾಗಿ,1,566
ವಿರೋಧವಾಗಿ,1,567
ವಿರೋಧಿಸಿ,1,568
ವಿವಾಹಕ್ಕೆ,1,569
ವಿವಾಹವನ್ನು,1,570
ವಿವಾಹವಾಗಲಿರುವ,1,571
ವಿವೇಕ,1,572
ವಿವೇಚನೆಗೆ,1,573
ವಿವೇಚನೆಯ,1,574
ವಿಶೇಷ,1,575
ವಿಶ್ರಾಂತಿಗಳಿಗೂ,1,576
ವಿಶ್ವಾಸ,1,577
ವಿಷಯದಲ್ಲಿಯೂ,1,578
ವಿಷಯವನ್ನೂ,1,579
ವೃತ್ತಿಶಿಕ್ಷಣಗಳು,1,580
ವೃದ್ಧಿಗೊಳಿಸುತ್ತದೆ,1,581
ವೇತನ,1,582
ವೈಜ್ಞೌನಿಕ,1,583
ವೈಜ್ನಾನಿಕ,1,584
ವೈದ್ಯಕೀಯ,1,585
ವೈಧವ್ಯ,1,586
ವ್ಯಕ್ತಿಗಾಗಿಯೋ,1,587
ವ್ಯಕ್ತಿಗೆ,1,588
ವ್ಯಕ್ತಿಯೂ,1,589
ವ್ಯಕ್ತಿಯೆಂದು,1,590
ವ್ಯವಸ್ಥೆಗೆ,1,591
ವ್ಯವಸ್ಧೆ,1,592
ವ್ಯವಹಾರ,1,593
ವ್ಯಾಖ್ಯಾನಿಸಬಾರದು,1,594
ವ್ಯಾಜ್ಯಗಳ,1,595
ವ್ಯಾಪಾರಗಳು,1,596
ಶಾಂತಿಯನ್ನು,1,597
ಶಾಂತಿಯಿಂದ,1,598
ಶಾಸನದಲ್ಲಿ,1,599
