word,n,rank
3,1,183
30,1,184
4,1,185
5,1,186
6,1,187
7,1,188
8,1,189
9,1,190
аамҭазгьы,1,191
аамҭала,1,192
аамҷыдрахаз,1,193
аанкылара,1,194
аарҧшра,1,195
аартны,1,196
ааха,1,197
абас,1,198
абжьаратәи,1,199
абраҟа,1,200
абрахь,1,201
агәрагара,1,202
агыгшәыгратә,1,203
адемократиатә,1,204
адыррақәеи,1,205
аекономикеи,1,206
ажәлар,1,207
ажәларқәагьы,1,208
ажәларқәеи,1,209
азакәанмҩа,1,210
азакуан,1,211
азеиҧш,1,212
азинахь,1,213
азингьы,1,214
азинқәа,1,215
азинтә,1,216
азиуа,1,217
азхарҵаларц,1,218
азҵаатәқәа,1,219
азыҧшааны,1,220
аӡә,1,221
аӡәы,1,222
аӡәыр,1,223
аиашареи,1,224
аиҕьтәреи,1,225
аидеақәеи,1,226
аизҳазыҕьара,1,227
аиҟарара,1,228
аилазаарагь,1,229
аилибакаареи,1,230
аилкаара,1,231
аилкаареи,1,232
аимадарақәа,1,233
аиуларци,1,234
аиҳабыра,1,235
аицхыраарақәеи,1,236
аиҿкаареи,1,237
аиҩызареи,1,238
акакәзароуп,1,239
акәхароуп,1,240
акәымкәа,1,241
аконституциа,1,242
акультуратә,1,243
акульутреи,1,244
ақәиҭра,1,245
аҟазаара,1,246
аҟазаареи,1,247
аҟазара,1,248
аҟны,1,249
аҟынтә,1,250
алагалажәа,1,251
алагамҭатә,1,252
алагамҭатәи,1,253
алаирхәыр,1,254
алалара,1,255
алаларазы,1,256
аламырҟәреи,1,257
аламыси,1,258
аларҟәра,1,259
алахәхара,1,260
алзыршаша,1,261
алитературатә,1,262
алхра,1,263
алхрала,1,264
алхратә,1,265
амазара,1,266
амамзаареи,1,267
амамзаргьы,1,268
амамкуа,1,269
аматериалтәи,1,270
амаҵураҭыҧ,1,271
амедицинатә,1,272
амилаҭтәи,1,273
амоуроуп,1,274
амчра,1,275
амчхара,1,276
амҩақәа,1,277
амҩала,1,278
анааилагаха,1,279
анагӡареи,1,280
аналакыз,1,281
анаукатә,1,282
анацәеи,1,283
анеибачҳареи,1,284
анимам,1,285
аниоу,1,286
аниуаз,1,287
анцәахаҵара,1,288
апрогрессивтә,1,289
апрофессионалтә,1,290
аҧсахразы,1,291
аҧсҭазаараҿы,1,292
аҧсҭазаареи,1,293
аҧсшьара,1,294
аҧсшьареи,1,295
аҧҵара,1,296
аҧшаара,1,297
аҧызҵаз,1,298
аҧырхагахара,1,299
арҕәҕәаразы,1,300
аритуалтә,1,301
аркьаҿреи,1,302
арҧарацәеи,1,303
арҭ,1,304
ас,1,305
асахьаркыратә,1,306
ассамблеиа,1,307
астатус,1,308
атәра,1,309
атәреи,1,310
атәылақәа,1,311
атәылауаҩ,1,312
атәыҭииреи,1,313
атехникатә,1,314
аҭаацәа,1,315
аҭаацәараҿы,1,316
аҭагылазаашьақәа,1,317
аҭара,1,318
аҭира,1,319
аҭынчра,1,320
аҭынчратә,1,321
аҭынчреи,1,322
ауаажәларратәи,1,323
ауаажәларреи,1,324
ауаатәыҩсатә,1,325
ауажәларратә,1,326
ауалафахәы,1,327
ауалқәа,1,328
ауаҩи,1,329
ауаҩышәара,1,330
ауаҩышәаратәи,1,331
ауп,1,332
аусӡбара,1,333
аусқәа,1,334
аусура,1,335
аусхк,1,336
аусхкқәеи,1,337
ахара,1,338
ахатә,1,339
ахаҭарнакцәа,1,340
ахәуреи,1,341
ахәыҷқәеи,1,342
ахеидкылақәеи,1,343
ахныҟәгараз,1,344
ахрылархәра,1,345
ахуҭаҷ,1,346
ахшыҩи,1,347
ахықәкәеи,1,348
ахықәкқәеи,1,349
ахылаҧшреи,1,350
ахынҳәреи,1,351
ахыҵәахырҭа,1,352
ахьӡ,1,353
ахьилшо,1,354
ахьынеимыгӡаз,1,355
ахьырыӡбаз,1,356
аҳаракыреи,1,357
аҳаҭыреиқәҵареи,1,358
аҳәса,1,359
аҳәынҭқаррагь,1,360
аҳәынҭқаррақәа,1,361
аҳәынҭқарратә,1,362
ацареи,1,363
ацәгьоура,1,364
ацхыраареи,1,365
аҵак,1,366
аҵарагьы,1,367
аҵарадырра,1,368
аҵарадырратә,1,369
аҽалархәра,1,370
аҿиара,1,371
аҿы,1,372
аџьамыҕәеи,1,373
аџьаҧса,1,374
аџьеи,1,375
ашәареи,1,376
ашәҟәҭагалара,1,377
ашьақәгылашьеи,1,378
ашьақәыргылараз,1,379
ашьақәыргылареи,1,380
ашьауҕатә,1,381
аҩныҵҟоуп,1,382
аҩыза,1,383
бжьыҭирала,1,384
бзиақәа,1,385
быҕьшәыла,1,386
бызшәалеи,1,387
гәахәара,1,388
гәҧҩык,1,389
гәцәс,1,390
ҕәҕәа,1,391
даанымхарцаз,1,392
дақәиҭуп,1,393
дақәиҭымкәа,1,394
далҵны,1,395
данаанха,1,396
данажә,1,397
данеибаха,1,398
даныҟала,1,399
данычмазҩха,1,400
дара,1,401
дарагь,1,402
дарбан,1,403
дарбанзаалк,1,404
дарбанзалак,1,405
даҭаны,1,406
дахцо,1,407
дахьаауеи,1,408
дахьчароуп,1,409
дахьықәнхо,1,410
даҽакала,1,411
дзыхьчаша,1,412
диизаргьы,1,413
диламкьысуа,1,414
динлеи,1,415
динхаҵарала,1,416
динхаҵаралеи,1,417
днашҧазаргьы,1,418
днырымкыло,1,419
дҧызкуа,1,420
дрбанзаалак,1,421
дрықәиҭуп,1,422
дрымазар,1,423
дҭаргыламзароуп,1,424
ду,1,425
дузақәыршәом,1,426
дунеихәаҧшышьалеи,1,427
дҵак,1,428
дшоуп,1,429
дыдмыргәаҟуа,1,430
дызҵазкуазаалак,1,431
дыкҿацалан,1,432
дықәныҟәалар,1,433
дыҟазарц,1,434
дыҟамзароуп,1,435
дыҧхьаӡазарц,1,436
дырҿамгылар,1,437
дыхьчазароуп,1,438
дышнанагахьо,1,439
еибагозар,1,440
еиҕьуп,1,441
еизарақәеи,1,442
еизыҟазароуп,1,443
еиқәшаҳаҭны,1,444
еиҟараны,1,445
еиҟароу,1,446
еилагарада,1,447
еилазаараҿ,1,448
еилахәу,1,449
еилкааны,1,450
еилкаахарцаз,1,451
еилырганы,1,452
еилых,1,453
еилыҵуазар,1,454
еихшоу,1,455
еицәоу,1,456
еицеиҧшны,1,457
еицурала,1,458
еицырзеиҧшны,1,459
еиҿкаара,1,460
еиҿкаашьақәа,1,461
жәларбжьаратәи,1,462
заа,1,463
закәан,1,464
закәанла,1,465
залшом,1,466
здырҵаз,1,467
здырҵо,1,468
зеиҧшразаалак,1,469
зеиуахк,1,470
зинеилагарак,1,471
зинлеи,1,472
зинтә,1,473
зланы,1,474
змам,1,475
зны,1,476
зныҧшуа,1,477
зуа,1,478
зхаидырҵо,1,479
зхы,1,480
зхыршәаауа,1,481
зықәра,1,482
зынагӡара,1,483
зынлагь,1,484
иаанкылара,1,485
иаарту,1,486
иагьынарыгӡаларц,1,487
иадҳәалазар,1,488
иадырҵаз,1,489
иажәеи,1,490
иаӡбартә,1,491
иаирхәарц,1,492
иаиуа4,1,493
иакәым,1,494
иақәиҭу,1,495
иақәыршәара,1,496
иалало,1,497
иалархәра,1,498
иалаҵара,1,499
иалнамыршозароуп,1,500
иалхәдаара,1,501
иалхыу,1,502
иамои,1,503
иамоу,1,504
иамоуп,1,505
иамҧхьаӡозҭгьы,1,506
иамыхьчар,1,507
ианалало,1,508
ианеицынхогьы,1,509
ианилакьыс,1,510
ианиҧырхагаха,1,511
иану,1,512
иаҭахымкәа,1,513
иахәаҧшны,1,514
иахьааиҭаххалак,1,515
иахьабалак,1,516
иахьабалк,1,517
иахьчаларц,1,518
иахьҿиауа,1,519
иаҳаҭыри,1,520
иацу,1,521
иацхраауа,1,522
иаҵанакуа,1,523
иаҵанакуеит,1,524
иаҵанамкуа,1,525
иашала,1,526
иашам,1,527
ибжьы,1,528
игәара,1,529
игәы,1,530
игәыҕрақәа,1,531
игоу,1,532
идини,1,533
иду,1,534
идуи,1,535
идуп,1,536
идырҵоз,1,537
ижәтә,1,538
изаамҭанытәиу,1,539
изаҧҵазароуп,1,540
изаҧҵахароуп,1,541
изинхаҭара,1,542
излаиманшәалоу,1,543
изланыҟәигаша,1,544
изныҟәымго,1,545
изхаша,1,546
изымычҳаша,1,547
ииҭахыу,1,548
иқәӡбара,1,549
иқәманшәалахо,1,550
иқәнаргыло,1,551
иқәцара,1,552
иҟаз,1,553
иҟазагь,1,554
иҟазароуп,1,555
иҟаиҵахьаз,1,556
иламыси,1,557
илзыршо,1,558
илшара,1,559
имазара,1,560
имазарц,1,561
имамкәа,1,562
иманы,1,563
имхра,1,564
имҩаҧгоу,1,565
имҩаҧнаго,1,566
инаӡаны,1,567
иналаҵан,1,568
иналаҵаны,1,569
инамгараз,1,570
инапы,1,571
инаҭоушәа,1,572
инхарҭа,1,573
иныҟәигаларц,1,574
иоулароуп,1,575
ипатуи,1,576
иҧсадгьылахь,1,577
иҧсҭазаара,1,578
иҧсшьара,1,579
иҧшеи,1,580
ирахәым,1,581
ирбаандаҩтәра,1,582
иргәаҟра,1,583
ироуртә,1,584
ирҭаз,1,585
ирҭахны,1,586
ирҳәацәарара,1,587
ирҿагыло,1,588
ирҿамгылозароуп,1,589
ирыгмыжькуа,1,590
ирыдамхаргьы,1,591
ирыдыркыларц,1,592
ирықәнхо,1,593
ирыланаҳәо,1,594
ирыланаҳәоит,1,595
ирымоу,1,596
ирымоуп,1,597
ирыҧхьаӡо,1,598
ирыцхраауазароуп,1,599
итәылагь,1,600
итәылаҿ,1,601
иҭаацәарагь,1,602
иҭаацәаратә,1,603
иҭаацәареи,1,604
иҭыӡ,1,605
иуалҧшьа,1,606
иузиҟәымҭхо,1,607
иулар,1,608
иус,1,609
иусумҭақәа,1,610
иусура,1,611
иусураз,1,612
иуызар,1,613
ифатә,1,614
ихарамкуа,1,615
ихатәи,1,616
ихаҭарагьы,1,617
ихәҭоу,1,618
ихәыцреи,1,619
ихгьы,1,620
ихи,1,621
ихьӡ,1,622
ихьчартә,1,623
ихьыҧшым,1,624
иҳаҭыри,1,625
иҳәынҭқарра,1,626
иҳәынҭқарраҿ,1,627
иҷыдоу,1,628
иџьабаа,1,629
иџьабааҧса,1,630
ишааиҭаххалак,1,631
ишәҵатәы,1,632
ишрымоу,1,633
ишыруакыу,1,634
ишьақәнаргыло,1,635
ишьақәрҕәҕәаны,1,636
ишьақәыргылахаанӡа,1,637
иҩны,1,638
кьыс,1,639
қәнагала,1,640
ҟаиҵеит,1,641
ҟалоит,1,642
ҟамҵакәа,1,643
ламыс,1,644
маӡа,1,645
маллеи,1,646
маншәалара,1,647
маншәалареи,1,648
маҵуралеи,1,649
маҷнаҵ,1,650
милаҭла,1,651
милаҭлеи,1,652
мчыла,1,653
мшқәа,1,654
мшы,1,655
мышхәабзазареи,1,656
мҩақәак,1,657
мҩаҧысуазароуп,1,658
наӡа,1,659
наӡоу,1,660
нхарҭа,1,661
патулеи,1,662
прогресс,1,663
ҧкра,1,664
ҧкрак,1,665
ҧкрақәак,1,666
ҧсабаратәла,1,667
ҧсҭазаара,1,668
ҧсҭазаареи,1,669
ҧҳәыси,1,670
ҧҳәыслеи,1,671
ҧшәымара,1,672
ралахәхареи,1,673
раҧҵареи,1,674
раҧыхраз,1,675
ратәамбареи,1,676
рахь,1,677
ргәабзиареи,1,678
ргәҧқәа,1,679
реиҟарареи,1,680
реилагара,1,681
реиҭашьақәыргылара,1,682
реиҿкаареи,1,683
реиҿкара,1,684
реиҩызара,1,685
рзинқәеи,1,686
рҟны,1,687
рнапаҵаҟа,1,688
роуп,1,689
роурц,1,690
рус,1,691
рхақәиҭрақәеи,1,692
рхархәара,1,693
рҽазыршәо,1,694
рыбзазареи,1,695
рыбзоурала,1,696
рыда,1,697
рықәра,1,698
рықәҵара,1,699
рықәым,1,700
рыҟнеиҧш,1,701
рылазаалагьы,1,702
рыларҵәареи,1,703
рымазароуп,1,704
рымаӡеи,1,705
рымаҵ,1,706
рымҭареи,1,707
рымчра,1,708
рынагаразы,1,709
рынагӡараан,1,710
рынагӡарала,1,711
рыҧҟаҧҵа,1,712
рыҧсахра,1,713
рыҧшаареи,1,714
рыхьчара,1,715
рыхьчараз,1,716
рыхьчозароуп,1,717
рышҟа,1,718
рҩыџьагьы,1,719
сада,1,720
социалла,1,721
тәылазаалакгьы,1,722
тәылак,1,723
тәылас,1,724
тәым,1,725
ҭаацәара,1,726
ҭаацәаракны,1,727
ҭыҧ,1,728
ҭыҧи,1,729
ҭыҧлеи,1,730
уалс,1,731
уаҩы,1,732
убрахь,1,733
ус,1,734
усӡбарала,1,735
усӡбарҭала,1,736
усумҭақәа,1,737
усхкқәа,1,738
уҳәа,1,739
хада,1,740
хархәара,1,741
хаҵалеи,1,742
хаҵеи,1,743
хәҭаҷзаалакгьы,1,744
хәҷқәеи,1,745
хәыда,1,746
хәыҷызаалакгьы,1,747
хеидкылак,1,748
хкыс,1,749
хра,1,750
хуҭазаалакгьы,1,751
хықәкык,1,752
хылаҧшреи,1,753
хымҩаҧгашьа,1,754
хырҩаа,1,755
хьыҧшымзаргь,1,756
хьырхура,1,757
хьырхушьас,1,758
ҳаҭыр,1,759
ҳәаақәа,1,760
ҳәынҭқарразаалак,1,761
ҳәынҭқаррак,1,762
ҳәынҭқаррас,1,763
царҭа,1,764
цәаҧшшәахәыла,1,765
цәгьоурак,1,766
цәгьоураны,1,767
цхыраара,1,768
ҵакы,1,769
ҵасқәеи,1,770
ҵаҵҕәыс,1,771
ҷыдала,1,772
ҽазышәарақәеи,1,773
ҽаӡә,1,774
ҽаџьоукы,1,775
ҿиара,1,776
ҿиареи,1,777
џьара,1,778
шаҭахыу,1,779
шәҟәыла,1,780
шрымоу,1,781
шыҟам,1,782
шырыӡбаз,1,783
шьаҭа,1,784
шьҭнахуазароуп,1,785
ыҟазароуп,1,786
ыҟамзароуп,1,787
