word,n,rank
განვითარება,1,264
განვითარებისა,1,265
განიმარტოს,1,266
განიცდიდეს,1,267
განსაზღვრისათვის,1,268
განსაკუთრებული,1,269
განსხვავება,1,270
განსხვავების,1,271
განსხვავებისა,1,272
განუყოფელი,1,273
განქორწინებისას,1,274
განხილვით,1,275
განხორციელების,1,276
განხორციელებისას,1,277
გარდა,1,278
გარემოებათა,1,279
გასამრჯელოს,1,280
გაუყალბებელ,1,281
გაძევება,1,282
გაჭირვების,1,283
გახდეს,1,284
გენერალური,1,285
გონება,1,286
გონივრული,1,287
დაადასტურეს,1,288
დააფუძნონ,1,289
დაბადებული,1,290
დაბრუნდეს,1,291
დადება,1,292
დაედოს,1,293
დაკარგვის,1,294
დაკმაყოფილდეს,1,295
დამაკმაყოფილებელ,1,296
დამამცირებელი,1,297
დამახასიათებელი,1,298
დამნაშავეობა,1,299
დამოუკიდებელ,1,300
დამოუკიდებელი,1,301
დამოუკიდებელმა,1,302
დამოუკიდებლად,1,303
დამრღვევი,1,304
დანაშაული,1,305
დანაშაულის,1,306
დანაშაულისა,1,307
დანაშაულისათვის,1,308
დანაშაულს,1,309
დაპატიმრება,1,310
დარგებში,1,311
დარღვეულია,1,312
დასადგენად,1,313
დასაცავად,1,314
დასვენებისა,1,315
დატოვოს,1,316
დაუშვებელია,1,317
დაქვემდარებულ,1,318
დაქორწინდნენ,1,319
დაქორწინება,1,320
დაქორწინებისას,1,321
დაცვას,1,322
დაჭერა,1,323
დახმარებით,1,324
დედობა,1,325
დევნის,1,326
დევნისაგან,1,327
დეკლარაცია,1,328
დეკლარაცით,1,329
დეკლარაციის,1,330
დემოკრატიულ,1,331
დისკრიმინაციისაგან,1,332
დონე,1,333
დონეს,1,334
დროსაც,1,335
დღის,1,336
ედება,1,337
ეკონომიკურ,1,338
ეკუთვნის,1,339
ელტვოდეს,1,340
ემატება,1,341
ენის,1,342
ერთაირად,1,343
ერთმანეთის,1,344
ეროვნების,1,345
ეროვნული,1,346
ეფექტიანად,1,347
ეფექტიანი,1,348
ექნებათ,1,349
ეწეოდნენ,1,350
ეწინააღმდეგება,1,351
ეწინააღმდეგებოდეს,1,352
ვალდებულება,1,353
ვალდებულების,1,354
ვიდრე,1,355
ზნეობის,1,356
ზოგადი,1,357
თავისიც,1,358
თავს,1,359
თავშესაფარი,1,360
თავშესაფრით,1,361
თანაბარ,1,362
თანაბარი,1,363
თანაბარმნიშვნელოვანი,1,364
თანამშრომლობაში,1,365
თანამშრომლობის,1,366
თანასწორია,1,367
თანასწორობის,1,368
თანასწორუფლებიანობისადმი,1,369
თანხმობისას,1,370
თითოეულის,1,371
იბადება,1,372
იდეები,1,373
ითვლებოდეს,1,374
იკისრეს,1,375
იმისა,1,376
ინვალიდობის,1,377
ინტერესები,1,378
ინტერესების,1,379
ინფორმაცია,1,380
ირჩევდეს,1,381
ისარგებლოს,1,382
იურისდიქციისადმი,1,383
იქნა,1,384
იქნება,1,385
იქონიოს,1,386
იქცეოდნენ,1,387
იღებდეს,1,388
იცავდეს,1,389
იცვლიდეს,1,390
იცხოვრებენ,1,391
იძლევა,1,392
იძულება,1,393
იძულებული,1,394
კავშირები,1,395
კავშირებში,1,396
კანის,1,397
კანონიერი,1,398
კანონით,1,399
კანონითაა,1,400
კაცებისა,1,401
კაცებსა,1,402
კაცობრიობის,1,403
კენჭისყრით,1,404
კერძო,1,405
კი,1,406
კომპეტენტური,1,407
კონსტიტუციით,1,408
კორესპონდენციის,1,409
კრებებისა,1,410
ლიტერატურულიდა,1,411
მათი,1,412
მაინც,1,413
მანამ,1,414
მართვა,1,415
მარტოოდენ,1,416
მას,1,417
მატერიალური,1,418
მაღალი,1,419
მდგომარეობაში,1,420
მდგომარეობისა,1,421
მეგობრობას,1,422
მეგობრულ,1,423
მეტი,1,424
მექორწინე,1,425
მეცადინეობისა,1,426
მეცნიერულ,1,427
მეცნიერული,1,428
მზრუნველობითა,1,429
მთავრობის,1,430
მიზნით,1,431
მიისწრაფოდეს,1,432
მიიღოს,1,433
მიმართოს,1,434
მიმართული,1,435
მიმართულია,1,436
მინიჭება,1,437
მისაწვდომი,1,438
მისგან,1,439
მისიპატივისა,1,440
მისწრაფება,1,441
მიუკერძოებელმა,1,442
მიუხედავად,1,443
მიღწეულ,1,444
მიცემის,1,445
მიხედვით,1,446
მნიშვნელობა,1,447
მოვალეობათა,1,448
მოვალეობანი,1,449
მოვლისა,1,450
მოთხოვნები,1,451
მოთხოვნის,1,452
მომსახურეობის,1,453
მონათვაჭრობა,1,454
მონობა,1,455
მონობაში,1,456
მოპყრობა,1,457
მორალური,1,458
მორჩილების,1,459
მოსასპობად,1,460
მოქალაქეობა,1,461
მოქმედება,1,462
მოქმედების,1,463
მოღვაწეობას,1,464
მოცალეობის,1,465
მოძღვრებაში,1,466
მოხუცობულობის,1,467
მრწამსი,1,468
მრწამსის,1,469
მსოფლიოს,1,470
მსჯავრი,1,471
მუშაკს,1,472
მშვიდობიანი,1,473
მშობლებს,1,474
მცირეწლოვანი,1,475
მძიმე,1,476
მხარის,1,477
მხატვრული,1,478
მხრივ,1,479
ნამდვილად,1,480
ნაშრომებისა,1,481
ნიადაგ,1,482
ნიშნით,1,483
ორგანიზაციასთან,1,484
ორგანო,1,485
ორივე,1,486
ოჯახისათვის,1,487
ოჯახურ,1,488
პატივისცემა,1,489
პატივისცემას,1,490
პატივისცემის,1,491
პერიოდულ,1,492
პერიოდული,1,493
პირადი,1,494
პირადსა,1,495
პირთა,1,496
პირობების,1,497
პირობებშიც,1,498
პიროვნებისათვის,1,499
პრეამბულა,1,500
პრიორიტეტის,1,501
პროგრესსა,1,502
პროგრესული,1,503
პროგრესში,1,504
პროფესიულ,1,505
რადგან,1,506
რასობრივი,1,507
რაც,1,508
რელიგიურ,1,509
რელიგიური,1,510
რეპუტაციისა,1,511
რესურსების,1,512
რიტუალურ,1,513
როგორია,1,514
როგორიც,1,515
რომელთა,1,516
რომელიმე,1,517
რწმენა,1,518
საარჩევნო,1,519
სადაც,1,520
საერთო,1,521
სავალდებულო,1,522
საზოგადოებაში,1,523
საზოგადოებაშია,1,524
საზოგადოებისა,1,525
საზოგადოებრივი,1,526
საზღვრებისაგან,1,527
საიდუმლოების,1,528
საკვების,1,529
სამართალსუბიექტობა,1,530
სამართლებრივი,1,531
სამართლიანსა,1,532
სამართლის,1,533
სამედიცინო,1,534
სამეურვეო,1,535
სამსახურში,1,536
სამუშაო,1,537
სამუშაოს,1,538
სანამ,1,539
სარგებლობენ,1,540
სარგებლობის,1,541
სასამართლო,1,542
სასამართლოების,1,543
სასამართლომ,1,544
სასტიკი,1,545
სასჯელი,1,546
სასჯელის,1,547
საფუძველი,1,548
საფუძვლიანობის,1,549
საქვეყნოდ,1,550
საქმე,1,551
საქმიანობას,1,552
საშუალებათა,1,553
საშუალებას,1,554
საშუალებებით,1,555
საცხოვრებელ,1,556
საცხოვრებელი,1,557
საჭირო,1,558
სახელდობრ,1,559
სახელმწიფოების,1,560
სახელმწიფოებმა,1,561
სახელმწიფოთა,1,562
სახელმწიფოსათვის,1,563
სახსრები,1,564
სევერენიტეტში,1,565
სიკეთით,1,566
სინდისი,1,567
სინდისისა,1,568
სინდისს,1,569
სისხლისსამართლებრივი,1,570
სიტყვისა,1,571
სიცოცხლის,1,572
სრულასაკოვნებას,1,573
სტატუსის,1,574
სტრუქტურისა,1,575
სულისკვეთებით,1,576
სურთ,1,577
სქესის,1,578
სწავლა,1,579
სხვაგვარად,1,580
სხვების,1,581
ტანსაცმლის,1,582
ტარდებოდეს,1,583
ტერიტორია,1,584
ტერიტორიათა,1,585
ტერიტორიის,1,586
ტექნიკური,1,587
ტირანიისა,1,588
ტკბებოდეს,1,589
უგულებელყოფამ,1,590
უდანაშაულოდ,1,591
უდიდესი,1,592
უზრუნველსაყოფად,1,593
უზრუნველყოფას,1,594
უზრუნველყოფენ,1,595
უზრუნველყოფილ,1,596
უზრუნველყოფილი,1,597
უზრუნველყოფილია,1,598
უზრუნველყოფს,1,599
უკანასკნელ,1,600
უკეთეს,1,601
უმაღლესი,1,602
უმოქმედობისათვის,1,603
უმუშევრობის,1,604
უმუშევრობისაგან,1,605
უნარისამბერ,1,606
ურთიერთ,1,607
ურთიერთობათა,1,608
უფასო,1,609
უფლებას,1,610
უფლებების,1,611
უფლებებისადმი,1,612
უფლებებს,1,613
უფლებებში,1,614
უფლებისა,1,615
უფრო,1,616
უშუალოდ,1,617
უჯრედი,1,618
ფარგლებში,1,619
ფარული,1,620
ფერის,1,621
ფლობდეს,1,622
ფორმების,1,623
ქალების,1,624
ქალებს,1,625
ქვეყანა,1,626
ქვეყანაში,1,627
ქვეყნებში,1,628
ქვრივობის,1,629
ქმედობისა,1,630
ქონება,1,631
ქონებას,1,632
ქონებრივი,1,633
ქორწინების,1,634
ღთვისმსახურებაში,1,635
ღირებულების,1,636
ღირსებითა,1,637
ღირსებისა,1,638
ღირსეულ,1,639
ღონისძიებებით,1,640
ყველას,1,641
ყველასათვის,1,642
ყოფილიყო,1,643
ყოფნის,1,644
ყრმის,1,645
შეადგენდა,1,646
შედეგი,1,647
შეზღუდვებს,1,648
შეზღუდვის,1,649
შეზღუდვისა,1,650
შეზღუდული,1,651
შეიძლებოდა,1,652
შემთხვეავში,1,653
შემწყნარებლობასა,1,654
შენარჩუნების,1,655
შესაბამისად,1,656
შესასვლელად,1,657
შესაძლებელი,1,658
შესაძლებლობა,1,659
შესრულებას,1,660
შესრულებაში,1,661
შესრულებისათვის,1,662
შექმნა,1,663
შექმნას,1,664
შეწყობა,1,665
შვებულების,1,666
შვილებისათვის,1,667
შიშისა,1,668
ჩაგვრის,1,669
ჩადენილ,1,670
ჩაიდინონ,1,671
ჩამოთვლილ,1,672
ჩამოთვლილი,1,673
ჩარევა,1,674
ჩარევისა,1,675
ჩვილი,1,676
ცალკეული,1,677
ძალა,1,678
ძალაუფლებისა,1,679
ძალმომრეობით,1,680
ძმობის,1,681
წამება,1,682
წარმომადგენელთა,1,683
წარმომავლობის,1,684
წაქეზებისაგან,1,685
წაყენებული,1,686
წევრ,1,687
წევრისათვის,1,688
წევრმა,1,689
წევრს,1,690
წესდებაში,1,691
წესით,1,692
წესისამებრ,1,693
წესრიგზე,1,694
წესრიგისა,1,695
წესჩვეულებ,1,696
წინააღმდეგ,1,697
წოდებრივი,1,698
ხალხათა,1,699
ხალხებმა,1,700
ხალხი,1,701
ხელის,1,702
ხელმისაწვდომი,1,703
ხელოვნებით,1,704
ხელსაყრელი,1,705
ხელყოფა,1,706
ხელყოფისაგან,1,707
ხმის,1,708
ჯანმრთელობისა,1,709
ჯგუფის,1,710
ჯგუფისა,1,711
ჯეროვანი,1,712
