# language_name_wals:	Swahili
# language_name_glotto:	Swahili
# ISO_639-3:	swh
# year_composed:	NA
# year_published:	1997
# mode:	written
# genre_(broad):	non-fiction
# genre_(narrow):	religion
# writing_system:	Latn
# special_characters:	NA
# short_description:	Swahili Union Version. Text of the Parallel Bible Corpus: Mayer, Thomas & Michael Cysouw. 2014. Creating a Massively Parallel Bible Corpus. Proceedings of the International Conference on Language Resources and Evaluation (LREC), Reykjavik, 3158-3163.
# source:	https://www.bible.com/de/bible/164/gen.1.suv
# copyright_short:	© Bible Society of Tanzania & Bible Society of Kenya 1997
# copyright_long:	Swahili Union Version (SUV): Copyright - 1952, 1997: Bible Society of Tanzania and Bible Society of Kenya. All rights reserved.<br>Bible Society of Tanzania: www.biblesociety-tanzania.org, Bible Society of Kenya: www.biblesociety-kenya.org<br>Swahili Union Version (SUV): Hakimiliki -1952, 1997: kwa: Chama cha Biblia cha Tanzania na Chama cha Biblia cha Kenya. Haki zote zimehifadhiwa.
# sample_type:	whole
# comments:	The first two digits of the identifier refer to the book, the next three digits to the chapter, and the last three digits to the verse. See Mayer & Cysouw (2014) for a list of book identifiers.

40002022	Lakini aliposikia ya kwamba Arkelao anamiliki huko Uyahudi mahali pa Herode babaye , aliogopa kwenda huko ; naye akiisha kuonywa katika ndoto , akasafiri pande za Galilaya ,
40002023	akaenda , akakaa katika mji ulioitwa Nazareti ; ili litimie neno lililonenwa na manabii , Ataitwa Mnazorayo .
40003001	Siku zile aliondokea Yohana Mbatizaji akihubiri katika nyika ya Uyahudi , na kusema ,
40003002	Tubuni ; kwa maana ufalme wa mbinguni umekaribia .
40003003	Kwa sababu huyo ndiye aliyenenwa na nabii Isaya , akisema , Yanyosheni mapito yake .
40003005	Ndipo walipomwendea Yerusalemu , na Uyahudi wote , na nchi zote za kandokando ya Yordani ;
40003006	naye akawabatiza katika mto wa Yordani , huku wakiziungama dhambi zao .
40003007	Hata alipoona wengi miongoni mwa Mafarisayo na Masadukayo wakiujia ubatizo wake , aliwaambia , Enyi wazao wa nyoka , ni nani aliyewaonya ninyi kuikimbia hasira itakayokuja ?
40003008	Basi zaeni matunda yapasayo toba ;
40003009	wala msiwaze mioyoni mwenu kwamba , Tunaye baba , ndiye Ibrahimu ; kwa maana nawaambia ya kwamba Mungu aweza katika mawe haya kumwinulia Ibrahimu watoto .
40003010	Na shoka limekwisha kuwekwa penye mashina ya miti ; basi kila mti usiozaa matunda mazuri hukatwa na kutupwa motoni .
40003011	Kweli mimi nawabatiza kwa maji kwa ajili ya toba ; bali yeye ajaye nyuma yangu ana nguvu kuliko mimi , wala sistahili hata kuvichukua viatu vyake ; yeye atawabatiza kwa Roho Mtakatifu na kwa moto .
40003012	Ambaye pepeto lake li mkononi mwake , naye atausafisha sana uwanda wake ; na kuikusanya ngano yake ghalani , bali makapi atayateketeza kwa moto usiozimika .
40003013	Wakati huo Yesu akaja kutoka Galilaya mpaka Yordani kwa Yohana ili abatizwe .
40003014	Lakini Yohana alitaka kumzuia , akisema , Mimi nahitaji kubatizwa na wewe , nawe waja kwangu ?
40003015	Yesu akajibu akamwambia , Kubali hivi sasa ; kwa kuwa ndivyo itupasavyo kuitimiza haki yote . Basi akamkubali .
40003016	Naye Yesu alipokwisha kubatizwa mara akapanda kutoka majini ; na tazama , mbingu zikamfunukia , akamwona Roho wa Mungu akishuka kama hua , akija juu yake ;
40003017	na tazama , sauti kutoka mbinguni ikisema , Huyu ni Mwanangu , mpendwa wangu , ninayependezwa naye .
40004001	Kisha Yesu alipandishwa na Roho nyikani , ili ajaribiwe na Ibilisi .
40004002	Akafunga siku arobaini mchana na usiku , mwisho akaona njaa .
40004003	Mjaribu akamjia akamwambia , Ukiwa ndiwe Mwana wa Mungu , amuru kwamba mawe haya yawe mikate .
40004004	Naye akajibu akasema , Imeandikwa , Mtu hataishi kwa mkate tu , ila kwa kila neno litokalo katika kinywa cha Mungu .
40004005	Kisha Ibilisi akamchukua mpaka mji mtakatifu , akamweka juu ya kinara cha hekalu ,
40004006	akamwambia , Ukiwa ndiwe Mwana wa Mungu jitupe chini ; kwa maana imeandikwa , Usije ukajikwaa mguu wako katika jiwe .
40004012	Basi Yesu aliposikia ya kwamba Yohana amefungwa , alikwenda zake mpaka Galilaya ;
40004013	akatoka Nazareti , akaja akakaa Kapernaumu , mji ulioko pwani , mipakani mwa Zabuloni na Naftali ;
40004014	ili litimie neno lililonenwa na nabii Isaya , akisema , Galilaya ya mataifa , Wameona mwanga mkuu , Mwanga umewazukia .
40004017	Tokea wakati huo Yesu alianza kuhubiri , na kusema , Tubuni ; kwa maana ufalme wa mbinguni umekaribia .
40004018	Naye alipokuwa akitembea kando ya bahari ya Galilaya , aliona ndugu wawili , Simoni aitwaye Petro , na Andrea nduguye , wakitupa jarife baharini ; kwa maana walikuwa wavuvi .
40004019	Akawaambia , Nifuateni , nami nitawafanya kuwa wavuvi wa watu .
40004020	Mara wakaziacha nyavu zao , wakamfuata .
40004021	Akaendelea mbele , akaona ndugu wengine wawili , Yakobo wa Zebedayo , na Yohana nduguye , ambao walikuwamo chomboni pamoja na Zebedayo baba yao , wakizitengeneza nyavu zao ; akawaita .
40004022	Mara wakakiacha chombo na baba yao , wakamfuata .
40004023	Naye alikuwa akizunguka katika Galilaya yote , akifundisha katika masinagogi yao , na kuihubiri Habari Njema ya ufalme , na kuponya ugonjwa na udhaifu wa kila namna katika watu .
40004024	Na habari zake zikaenea katika Shamu yote ; wakamletea wote waliokuwa hawawezi , walioshikwa na maradhi mbalimbali na mateso , wenye pepo , na wenye kifafa , na wenye kupooza ; akawaponya .
40004025	Na makutano mengi wakamfuata , kutoka Galilaya , na Dekapoli , na Yerusalemu , na Uyahudi , na ng’ambo ya Yordani
40005001	Naye alipowaona makutano , alipanda mlimani ; na alipokwisha kuketi , wanafunzi wake walimjia ;
40005002	akafumbua kinywa chake , akawafundisha , akisema , Maana ufalme wa mbinguni ni wao . Maana hao watafarijika . Maana hao watairithi nchi . Maana hao watashibishwa . Maana hao watapata rehema . Maana hao watamwona Mungu . Maana hao wataitwa wana wa Mungu . Maana ufalme wa mbinguni ni wao .
40005013	Ninyi ni chumvi ya dunia ; lakini chumvi ikiwa imeharibika itatiwa nini hata ikolee ? Haifai tena kabisa , ila kutupwa nje na kukanyagwa na watu .
40005014	Ninyi ni nuru ya ulimwengu . Mji hauwezi kusitirika ukiwa juu ya mlima .
40005015	Wala watu hawawashi taa na kuiweka chini ya pishi , bali juu ya kiango ; nayo yawaangaza wote waliomo nyumbani .
40005016	Vivyo hivyo nuru yenu na iangaze mbele ya watu , wapate kuyaona matendo yenu mema , wamtukuze Baba yenu aliye mbinguni .
40005017	Msidhani ya kuwa nalikuja kuitangua torati au manabii ; la , sikuja kutangua , bali kutimiliza .
40005018	Kwa maana , amin , nawaambia , Mpaka mbingu na nchi zitakapoondoka , yodi moja wala nukta moja ya torati haitaondoka , hata yote yatimie .
40005019	Basi mtu ye yote atakayevunja amri moja katika hizi zilizo ndogo , na kuwafundisha watu hivyo , ataitwa mdogo kabisa katika ufalme wa mbinguni ; bali mtu atakayezitenda na kuzifundisha , huyo ataitwa mkubwa katika ufalme wa mbinguni .
40005020	Maana nawaambia ya kwamba , Haki yenu isipozidi hiyo haki ya waandishi na Mafarisayo , hamtaingia kamwe katika ufalme wa mbinguni .
40005021	Mmesikia watu wa kale walivyoambiwa , Usiue , na mtu akiua , itampasa hukumu .
40005022	Bali mimi nawaambieni , Kila amwoneaye ndugu yake hasira itampasa hukumu ; na mtu akimfyolea ndugu yake , itampasa baraza ; na mtu akimwapiza , itampasa jehanum ya moto .
40005023	Basi ukileta sadaka yako madhabahuni , na huku ukikumbuka ya kuwa ndugu yako ana neno juu yako ,
40005024	iache sadaka yako mbele ya madhabahu , uende zako , upatane kwanza na ndugu yako , kisha urudi uitoe sadaka yako .
40005025	Patana na mshitaki wako upesi , wakati uwapo pamoja naye njiani ; yule mshitaki asije akakupeleka kwa kadhi , na kadhi akakupeleka kwa askari , ukatupwa gerezani .
40005026	Amin , nakuambia , Hutoki humo kamwe hata uishe kulipa senti ya mwisho .
40005027	Mmesikia kwamba imenenwa , Usizini ;
40005028	lakini mimi nawaambia , Kila mtu atazamaye mwanamke kwa kumtamani , amekwisha kuzini naye moyoni mwake .
40005029	Jicho lako la kuume likikukosesha , ling’oe ulitupe mbali nawe ; kwa maana yakufaa kiungo chako kimoja kipotee wala mwili wako mzima usitupwe katika jehanum .
40005030	Na mkono wako wa kuume ukikukosesha , ukate uutupe mbali nawe ; kwa maana yakufaa kiungo chako kimoja kipotee wala mwili wako mzima usitupwe katika jehanum .
40005031	Imenenwa pia , Mtu akimwacha mkewe , na ampe hati ya talaka ;
40005032	lakini mimi nawaambia , Kila mtu amwachaye mkewe , isipokuwa kwa habari ya uasherati , amfanya kuwa mzinzi ; na mtu akimwoa yule aliyeachwa , azini .
40005033	Tena mmesikia watu wa kale walivyoambiwa , Usiape uongo , ila mtimizie Bwana nyapo zako ;
40005034	lakini mimi nawaambia , Usiape kabisa ; hata kwa mbingu , kwa maana ndicho kiti cha enzi cha Mungu ;
40005035	wala kwa nchi , kwa maana ndiyo pa kuwekea miguu yake ; wala kwa Yerusalemu , kwa maana ndio mji wa Mfalme mkuu .
40005036	Wala usiape kwa kichwa chako , maana huwezi kufanya unywele mmoja kuwa mweupe au mweusi .
40005037	Bali maneno yenu yawe Ndiyo , ndiyo ; Siyo , siyo ; kwa kuwa yazidiyo hayo yatoka kwa yule mwovu .
40005038	Mmesikia kwamba imenenwa , Jicho kwa jicho , na jino kwa jino ;
40005039	Lakini mimi nawaambia , Msishindane na mtu mwovu ; lakini mtu akupigaye shavu la kuume , mgeuzie na la pili .
40005040	Na mtu atakaye kukushitaki na kuitwaa kanzu yako , mwachie na joho pia .
40005041	Na mtu atakayekulazimisha mwendo wa maili moja , nenda naye mbili .
40005042	Akuombaye , mpe ; naye atakaye kukopa kwako , usimpe kisogo .
40005043	Mmesikia kwamba imenenwa , Umpende jirani yako , na , Umchukie adui yako ;
40005044	lakini mimi nawaambia , Wapendeni adui zenu , waombeeni wanaowaudhi ,
40005045	ili mpate kuwa wana wa Baba yenu aliye mbinguni ; maana yeye huwaangazia jua lake waovu na wema , huwanyeshea mvua wenye haki na wasio haki .
40005046	Maana mkiwapenda wanaowapenda ninyi mwapata thawabu gani ? Hata watoza ushuru , je ! Nao hawafanyi yayo hayo ?
40005047	Tena mkiwaamkia ndugu zenu tu , mnatenda tendo gani la ziada ? Hata watu wa mataifa , je ! Nao hawafanyi kama hayo ?
40005048	Basi ninyi mtakuwa wakamilifu , kama Baba yenu wa mbinguni alivyo mkamilifu .
40006001	Angalieni msifanye wema wenu machoni pa watu , kusudi mtazamwe na wao ; kwa maana mkifanya kama hayo , hampati thawabu kwa Baba yenu aliye mbinguni .
40006002	Basi wewe utoapo sadaka , usipige panda mbele yako , kama wanafiki wafanyavyo katika masinagogi na njiani , ili watukuzwe na watu .
40006003	Amin , nawaambieni , Wamekwisha kupata thawabu yao . Bali wewe utoapo sadaka , hata mkono wako wa kushoto usijue ufanyalo mkono wako wa kuume ;
40006004	sadaka yako iwe kwa siri ; na Baba yako aonaye sirini atakujazi .
40006005	Tena msalipo , msiwe kama wanafiki ; kwa maana wao wapenda kusali hali wamesimama katika masinagogi na katika pembe za njia , ili waonekane na watu . Amin , nawaambia , Wamekwisha kupata thawabu yao .
40006006	Bali wewe usalipo , ingia katika chumba chako cha ndani , na ukiisha kufunga mlango wako , usali mbele za Baba yako aliye sirini ; na Baba yako aonaye sirini atakujazi .
40006007	Nanyi mkiwa katika kusali , msipayuke-payuke , kama watu wa mataifa ; maana wao hudhani ya kuwa watasikiwa kwa sababu ya maneno yao kuwa mengi .
40006008	Basi msifanane na hao ; maana Baba yenu anajua mnayohitaji kabla ninyi hamjamwomba .
40006009	Basi ninyi salini hivi ; Baba yetu uliye mbinguni , hapa duniani kama huko mbinguni . kama sisi nasi tuwasamehevyo wadeni wetu . lakini utuokoe na yule mwovu . Amina . ]
40006016	Tena mfungapo , msiwe kama wanafiki wenye uso wa kukunjamana ; maana hujiumbua nyuso zao , ili waonekane na watu kuwa wanafunga . Amin , nawaambia , wamekwisha kupata thawabu yao .
40006017	Bali wewe ufungapo , jipake mafuta kichwani , unawe uso ;
40006018	ili usionekane na watu kuwa unafunga , ila na Baba yako aliye sirini ; na Baba yako aonaye sirini atakujazi .
40006019	Msijiwekee hazina duniani , nondo na kutu viharibupo , na wevi huvunja na kuiba ;
40006020	bali jiwekeeni hazina mbinguni , kusikoharibika kitu kwa nondo wala kutu , wala wevi hawavunji wala hawaibi ;
40006021	kwa kuwa hazina yako ilipo , ndipo utakapokuwapo na moyo wako .
40006022	Taa ya mwili ni jicho ; basi jicho lako likiwa safi , mwili wako wote utakuwa na nuru .
40006023	Lakini jicho lako likiwa bovu , mwili wako wote utakuwa na giza . Basi ile nuru iliyomo ndani yako ikiwa giza ; si giza hilo !
40006024	Hakuna mtu awezaye kutumikia mabwana wawili ; kwa maana atamchukia huyu , na kumpenda huyu ; ama atashikamana na huyu , na kumdharau huyu . Hamwezi kumtumikia Mungu na mali .
40006025	Kwa sababu hiyo nawaambieni , Msisumbukie maisha yenu , mle nini au mnywe nini ; wala miili yenu , mvae nini . Maisha je ! Si zaidi ya chakula , na mwili zaidi ya mavazi ?
40006026	Waangalieni ndege wa angani , ya kwamba hawapandi , wala hawavuni , wala hawakusanyi ghalani ; na Baba yenu wa mbinguni huwalisha hao . Ninyi je ! Si bora kupita hao ?
40006027	Ni yupi kwenu ambaye akijisumbua aweza kujiongeza kimo chake hata mkono mmoja ?
40006028	Na mavazi , ya nini kuyasumbukia ? Fikirini maua ya mashamba , jinsi yameavyo ; hayafanyi kazi , wala hayasokoti
40006029	nami nawaambia , ya kwamba hata Sulemani katika fahari yake yote hakuvikwa vizuri kama mojawapo la hayo .
40006030	Basi , ikiwa Mungu huyavika hivi majani ya kondeni , yaliyopo leo , na kesho hutupwa kalibuni , je ! Hatazidi sana kuwavika ninyi , enyi wa imani haba ?
40006031	Msisumbuke , basi , mkisema , Tule nini ? Au Tunywe nini ? Au Tuvae nini ?
40006032	Kwa maana hayo yote Mataifa huyatafuta ; kwa sababu Baba yenu wa mbinguni anajua ya kuwa mnahitaji hayo yote .
40006033	Bali utafuteni kwanza ufalme wake , na haki yake ; na hayo yote mtazidishiwa .
40006034	Basi msisumbukie ya kesho ; kwa kuwa kesho itajisumbukia yenyewe . Yatosha kwa siku maovu yake .
40007001	Msihukumu , msije mkahukumiwa ninyi .
40007002	Kwa kuwa hukumu ile mhukumuyo , ndiyo mtakayohukumiwa ; na kipimo kile mpimiacho , ndicho mtakachopimiwa .
40007003	Basi , mbona wakitazama kibanzi kilicho ndani ya jicho la ndugu yako , na boriti iliyo ndani ya jicho lako mwenyewe huiangalii ?
40007004	Au utamwambiaje nduguyo , Niache nikitoe kibanzi katika jicho lako ; na kumbe ! Mna boriti ndani ya jicho lako mwenyewe ?
40007005	Mnafiki wewe , itoe kwanza ile boriti katika jicho lako mwenyewe ; ndipo utakapoona vema kukitoa kile kibanzi katika jicho la ndugu yako .
40007006	Msiwape mbwa kilicho kitakatifu , wala msitupe lulu zenu mbele ya nguruwe , wasije wakazikanyaga chini ya miguu yao , wakageuka na kuwararua .
40007007	Ombeni , nanyi mtapewa ; tafuteni , nanyi mtaona ; bisheni , nanyi mtafunguliwa ;
40007008	kwa maana kila aombaye hupokea ; naye atafutaye huona ; naye abishaye atafunguliwa .
40007009	Au kuna mtu yupi kwenu , ambaye , mwanawe akimwomba mkate , atampa jiwe ?
40007010	Au akiomba samaki , atampa nyoka ?
40007011	Basi ikiwa ninyi , mlio waovu , mnajua kuwapa watoto wenu vipawa vyema , je ! Si zaidi sana Baba yenu aliye mbinguni atawapa mema wao wamwombao ?
40007012	Basi yo yote myatakayo mtendewe na watu , nanyi watendeeni vivyo hivyo ; maana hiyo ndiyo torati na manabii .
40007013	Ingieni kwa kupitia mlango ulio mwembamba ; maana mlango ni mpana , na njia ni pana iendayo upotevuni , nao ni wengi waingiao kwa mlango huo .
40007014	Bali mlango ni mwembamba , na njia imesonga iendayo uzimani , nao waionao ni wachache .
40007015	Jihadharini na manabii wa uongo , watu wanaowajia wamevaa mavazi ya kondoo , walakini kwa ndani ni mbwa-mwitu wakali .
40007016	Mtawatambua kwa matunda yao . Je ! Watu huchuma zabibu katika miiba , au tini katika mibaruti ?
40007017	Vivyo hivyo kila mti mwema huzaa matunda mazuri ; na mti mwovu huzaa matunda mabaya .
40007018	Mti mwema hauwezi kuzaa matunda mabaya , wala mti mwovu kuzaa matunda mazuri .
40007019	Kila mti usiozaa tunda zuri hukatwa ukatupwa motoni .
40007020	Ndiposa kwa matunda yao mtawatambua .
40007021	Si kila mtu aniambiaye , Bwana , Bwana , atakayeingia katika ufalme wa mbinguni ; bali ni yeye afanyaye mapenzi ya Baba yangu aliye mbinguni .
40007022	Wengi wataniambia siku ile , Bwana , Bwana , hatukufanya unabii kwa jina lako , na kwa jina lako kutoa pepo , na kwa jina lako kufanya miujiza mingi ?
40007023	Ndipo nitawaambia dhahiri , Sikuwajua ninyi kamwe ; ondokeni kwangu , ninyi mtendao maovu .
40007024	Basi kila asikiaye hayo maneno yangu , na kuyafanya , atafananishwa na mtu mwenye akili , aliyejenga nyumba yake juu ya mwamba ;
40007025	mvua ikanyesha , mafuriko yakaja , pepo zikavuma , zikaipiga nyumba ile , isianguke ; kwa maana misingi yake imewekwa juu ya mwamba .
40007026	Na kila asikiaye hayo maneno yangu asiyafanye , atafananishwa na mtu mpumbavu , aliyejenga nyumba yake juu ya mchanga ;
40007027	mvua ikanyesha , mafuriko yakaja , pepo zikavuma , zikaipiga nyumba ile , ikaanguka ; nalo anguko lake likawa kubwa .
40007028	Ikawa , Yesu alipoyamaliza maneno hayo , makutano walishangaa mno kwa mafundisho yake ;
40007029	kwa maana alikuwa akiwafundisha kama mtu mwenye amri , wala si kama waandishi wao .
40008001	Naye aliposhuka mlimani , makutano mengi walimfuata .
40008002	Na tazama , akaja mtu mwenye ukoma akamsujudia , akisema , Bwana , ukitaka , waweza kunitakasa .
40008003	Yesu akanyosha mkono , akamgusa , akisema Nataka ; takasika . Na mara ukoma wake ukatakasika .
40008004	Yesu akamwambia , Angalia , usimwambie mtu ; ila enenda zako , ukajionyeshe kwa kuhani , ukaitoe sadaka kama alivyoamuru Musa , iwe ushuhuda kwao .
40008005	Hata alipoingia Kapernaumu , akida mmoja alimjia ,
40008006	akamsihi , akisema , Bwana , mtumishi wangu amelala nyumbani , mgonjwa wa kupooza , anaumwa sana .
40008007	Yesu akamwambia , Nitakuja , nimponye .
40008008	Yule akida akamjibu , akasema , Bwana , mimi sistahili wewe uingie chini ya dari yangu ; lakini sema neno tu , na mtumishi wangu atapona .
40008009	Kwa maana mimi nami ni mtu niliyewekwa chini ya mamlaka , mwenye askari chini yangu ; nikimwambia huyu , Nenda , huenda ; na huyu , Njoo , huja ; na mtumwa wangu , Fanya hivi , hufanya .
40008010	Yesu aliposikia hayo , alistaajabu , akawaambia wale waliomfuata , Amin , nawaambieni , Sijaona imani kubwa namna hii , kwa ye yote katika Israeli .
40008011	Nami nawaambieni , ya kwamba wengi watakuja kutoka mashariki na magharibi , nao wataketi pamoja na Ibrahimu , na Isaka , na Yakobo katika ufalme wa mbinguni ;
40008012	bali wana wa ufalme watatupwa katika giza la nje , ndiko kutakuwako kilio na kusaga meno .
40008013	Naye Yesu akamwambia yule akida , Nenda zako ; na iwe kwako kama ulivyoamini . Mtumishi wake akapona saa ile ile .
40008014	Hata Yesu alipofika nyumbani kwa Petro , akamwona mkwe wa Petro , mamaye mkewe , amelala kitandani hawezi homa .
40008015	Akamgusa mkono , homa ikamwacha ; naye akaondoka , akawatumikia .
40008016	Hata kulipokuwa jioni , wakamletea wengi wenye pepo ; akawatoa pepo kwa neno lake , akawaponya wote waliokuwa hawawezi ,
40008017	ili litimie lile neno lililonenwa na nabii Isaya , akisema ,
40008018	Naye Yesu alipoona makutano mengi wakimzunguka , aliamuru kuvuka kwenda ng’ambo .
40008019	Mwandishi mmoja akamwendea , akamwambia , Mwalimu , nitakufuata ko kote uendako .
40008020	Yesu akamwambia , Mbweha wana pango , na ndege wa angani wana viota ; lakini Mwana wa Adamu hana pa kulaza kichwa chake .
40008021	Mwingine katika wanafunzi wake akamwambia , Bwana , nipe ruhusa kwanza , niende nikamzike baba yangu .
40008022	Lakini Yesu akamwambia , Nifuate ; waache wafu wazike wafu wao .
40008023	Akapanda chomboni , wanafunzi wake wakamfuata .
40008024	Kukawa msukosuko mkuu baharini , hata chombo kikafunikizwa na mawimbi ; naye alikuwa amelala usingizi .
40008025	Wanafunzi wake wakamwendea , wakamwamsha , wakisema , Bwana , tuokoe , tunaangamia .
40008026	Akawaambia , Mbona mmekuwa waoga , enyi wa imani haba ? Mara akaondoka , akazikemea pepo na bahari ; kukawa shwari kuu .
