# language_name_wals:	Maung
# language_name_glotto:	Mawng
# ISO_639-3:	mph
# year_composed:	NA
# year_published:	NA
# mode:	written
# genre_(broad):	non-fiction
# genre_(narrow):	religion
# writing_system:	Latn
# special_characters:	NA
# short_description:	Maung Mark. Text of the Parallel Bible Corpus: Mayer, Thomas & Michael Cysouw. 2014. Creating a Massively Parallel Bible Corpus. Proceedings of the International Conference on Language Resources and Evaluation (LREC), Reykjavik, 3158-3163.
# source:	https://www.bible.com/de/versions/1376<br>http://www.wycliffe.org
# copyright_short:	© Wycliffe Bible Translators, Inc.
# copyright_long:	NA
# sample_type:	whole
# comments:	The first two digits of the identifier refer to the book, the next three digits to the chapter, and the last three digits to the verse. See Mayer & Cysouw (2014) for a list of book identifiers.

41001034	Malany wakapa Jesus awuningulakantung wigarra yirrk pata arrarrkpi pata iwatpang jara jara ja kuyak . La inimalkpangung igarra yirrk ja yaliwi ja iwatpang pata arrarrkpi . La pata weliwiyut iwuwurruning ja Jesus ja God inimalkpany , la yanat iminy pu , “ Kutakujpina marrik kurrkinkay ! ”
41001035	Kayirrk la ta nungmatpa ngurrij Jesus imajpungkiny ta warak iyirtpirrakenangka , jita muwarn marrik inymajpungkinaga la yuran anyarutpan ta kunak yuran palat iling iwarruj .
41001036	Warrwak la Simon la pata wera amajpungkiny wenatapa iwuyalmangung ja Jesus .
41001037	Kayirrk la iwayawng la aminy nuyu , “ Wigarra pata arrarrkpi kunpuyalma nuyi . ”
41001038	Kayirrk la Jesus iminy pu , “ Ngawupa , arrkpana ! Ngapi ngana tuka nungmatpa kunak awk wakapa ngungpanunma wu ta nungmalal wurluj . Malany nungpakapa nguranka pa nganayama warak . ”
41001039	Jesus yuran yarrangung juju tuka karrpin ta kunak ngaw Galilee . La wakapa yanat inininy monmon pu God nuyu ngaralk tuka awaning ngarlakarlak ta akurlyak kurrampalk . La yanat innyakangung wu ja yaliwi wigarra yirrk pata arrarrkpi .
41001040	Malany ja arrarrkpi animarrajpung warak tuka Jesus . La yanat innyatpang ja namurarri tuka ingiri . Yanat innyeny kartawarrkartawarr tuka Jesus ilangaling la angkat inilakajpukpuning , “ Nganngulakanti ! ” Kayirrk la nukapa ja arrarrkpi iminy , “ Ngapi ngungpurrun ta nuyi kungmiyarmang , nuyi nganngulajanyjing ngapipa . ”
41001041	Malany Jesus apa iniwurlkpungkuny ja arrarrkpi la iminy nuyu , “ Ngapi ngungmiyarma kunpangulakan . ” Kayirrk la Jesus imarreny iniwelkpung la iminy , “ Nuyipa anngulikiny ! ”
41001042	La wakapa ja namurarri innyarutpan .
41001043	Kayirrk la Jesus inyarnangkatikiny iminy nuyu , “ Ngapi marrik ngungmiyarmang nuyi kungunmay wu ta tukapa ! La ngapi kunmiyarma nuyi anpana anpunpanuki ta nukiri pata kawuken wu pata Jewish arrarrkpi pata kawulangali mulil . Malany wenatapa kuntayan ta nuyi anngulikiny . La nuyi anpana tuka God nuyu ta nyunyuk kurrampalk la anpalangali mulil kuwawunya ja karlurri tuka Moses arrunyung murnin anngulikingan , la anpanamin nuyu God ta nungmalal mira . Malany yanatapa yarakapju ja karruningulakan . Tukapa ta ankingan mulil , pata amparrkamparr kuntayan la angkawurrun ja God iminy nuwu ta nungmalal . ”
41001044	
41001045	La ja arrarrkpi marrik imina tuka Jesus iminy nuyu . La yanatapa yuran la iminy pu amparrkamparr ja Jesus iningulikiny nungmalal . Warrwak apa pata arrarrkpi awalyungan ja arrarrkpi kayirrk la wenatapa awuranka wugarra yirrk kunak . Malany wimurra pata arrarrkpi awuranka nuyu Jesus marrik kiki imina la animarrajpuni warak palat tuka kunak makiny la yuran tuka karrapey . La pata arrarrkpi angkat awarrangungka wugarra yirrk kunak la amalkpany nuyu .
41002001	Warrwakapa Jesus imurnanganiny parak tuka kunak wungurlaj Capernaum . Malany pata arrarrkpi awalyungan Jesus imurnanganinyka tuka kunak nuyu .
41002002	Wakapa wenat awarran parak iwayawng ilangaling tuka kurrampalk la angkuwung kulul la muj wimurra awulangaling yalayala akutju . Malany wakapa Jesus ilangaling wukej , ininnyang monmon pu arrarrkpi ta God nuyu ta wurluj .
41002003	Malany yara pata arrarrkpi awuranka tuka kurrampalk ilij nuyu ja inimany pirl yung ilij japirri nuyu . La wenat angkumiyarmangung nuka ja arrarrkpi iwumanyi warak wanyjikap tuka Jesus wakapa Jesus iwaningulakan .
41002004	Malany puka pata arrarrkpi awunpayawng wimurra pata arrarrkpi angkuwung rtal tuka kurrampalk . Kayirrk la wenat iwumany parak ja kimaju ja arrarrkpi tuka yurrng ta kurrampalk la angkuwung rturr . Kayirrk la ja arrarrkpi iwumajpungkuny ilij japirri iwakan tiyip parak wumarrk tuka antajing . Wakapa iwutpan tuka Jesus ilangaling .
41002005	Kayirrk la Jesus awunnyayawngka ta alaj amartukpung nuyu la iminy nuyu ja inimany pirl , “ Nuyi kungpurrun ta aliwi anminang . Ngapi ngungpaka nuwu ta aliwi ta anminang la yanat God marrik iyintukuy nuwu .
41002006	La yara pata awunpukikang ta wulatpiyi wu pata Jew arrarrkpi awalyung nuyu Jesus inginkangung wu la angkuwurruning mira ,
41002007	“ Makiny , yanat marrik imi ta nungpakapa ! Yarakapju parang God iwanginka iwanamin parak ! Kimin mali yanat ja God . Yanatapa kiningula God kinyetpi wurwiny tuka kinginka ! ”
41002008	Malany Jesus aniwurrung wu pata Jew arrarrkpi tuka angkuwurruning , kayirrk la iminy pu , “ Kurlingka kurrungpurrun ta ngapi nganamin ja God marrik iyintukuy nuwurru murnin marrik nganti muj aniwurru ta ngapi ngimanma lagarr . La nuwurri ajirrik kurrungpurrun ta ngapi marrik ngami nuyu ja arrarrkpi ‘ Anmajpungkina , kumanyi nuwu ja atjiyarrkarrk kungmarrajpuni warak kunak ! ’ la ta marrik imi inimang ja atjiyarrkarrk animarrajpu warak kunak arrarrkpi awanamin ‘ Jesus ja kinima lagarr ’ .
41002009	
41002010	Kayirrk ngapi kurrunpanuki ta ngawunpangulakan pata arrarrkpi la God akutju iminy ta ngapi nganarra pularnngalk kirrk ta nungmurrunti ta kutpinang la God marrik iyintukuy nuwurru . La muj kayirrk kurrunpaniki ngapi ta ngangurlyak mira nganilangakanka God la ngungatpi wutkut ta nungmalal la manjat ta ngaminy nuwurru . Akutju wutkut ngungatpi ta ngayama ! ” Kayirrk la Jesus yukeny innyayawng ja inimany pirl la iminy nuyu ,
41002011	“ Ngawu , anmajpungkina kumanyi nuwu ja atjiyarrkarrk la anngurakanyi ! ”
41002012	Nungpakapa ja arrarrkpi imajpungkiny iniwutikiny ja atjiyarrkarrk tuka awulangaling arrarrkpi la yurakan parak kunak . La iwayawng amparrkamparrk awurlkpalangkeny murnin Jesus iningulikiny . Kayirrk la awunpulakajpuning la wemin , “ Arriwanawun ngij God ja numalal mira . La marrik wularrut arrungayanti ta ayuk ! ”
41002013	Warrwakapa ja Jesus atjarutpan ta kurrampalk yarrangung juju warak tuka angarilil ngaw wurl . La puka pata arrarrkpi pata tuwuran ilurrngarni awangkungka nuyu , la yanatapa angkat ininnyang monmon pu .
41002014	Pata Roman arrarrkpi awukenangapa ta kunak wu wakapa la wenatapa awuyamangung pu pata Jew arrarrkpi la iwumangung ja tax rrupiya la inimangung ja Roman arrarrkpi ja yukenang pu . La yarakap ja arrarrkpi iyamangung wu pata Roman arrarrkpi ja ingurlaj Levi , la ja inimalkpany ingurlaj Alphaeus . Wakapa Jesus yarrangung parak la innyayawng Levi la iminy nuyu , “ Ngapi kunmiyarma arrkpanarra rtil nuyi . Ngawu , nganpayarrun ngapi ! ” Kayirrk la imajpungkiny ja Levi la awarrangung rtil warak Jesus .
41002015	Wakapa ta arukaruk ta apulangung walij , Jesus la pata awarrangung rtil wiyu nuyu , la wimurra pata arrarrkpi akutju , apulangung ta walij tuka Levi nuyu ta kurrampalk la muj apulangung wimurra pata arrarrkpi akutju pata awuyamangung iwumangung ja tax rrupiya , la wera pata arrarrkpi apulangung rtil la marrik angkuwurruni ta God nuyu .
41002016	Kayirrk la pata Jew arrarrkpi pata awunpukikang ta wulatpiyi , la pata awukenang ta wulatpiyi wu pata awuntuwarnangajpuning Pharisees , iwayawng Jesus apulangung rtil walij pata arrarrkpi . La pata awukenang wulatpiyi awunpulakajpung pata Jesus awarrangung rtil wiyu nuyu , “ Kunuka nuyu Jesus kapula rtil walij pata arrarrkpi marrik angpuyarru warak ta God nuyu ? ”
41002017	La ja Jesus yalyungan pu , la iminy pu , “ Kutpanalyu ta ngapi ngungpanunma nuwurru-puka pata arrarrkpi pata kamaju kiwumiyarma ja marrgijpu , la arrarrkpi pata marrik amajung marrik iwumiyarmang ja marrgijpu . La ngapi ngamin nuwurru ngapipa ta kapin marrgijpu . La nuwurrri kutpin mali puka pata arrarrkpi kamin ta nungmurrunti , la ngapi ngatpayirtiki awamilkpungen angkayarrun ta nungmalal . Nuwurri ta kutjama kurrima tax ja rrupiya atjirrik kurrungpurrun kutpin mali marrik kutpi ta nungmurrunti warak la marrik ngapi atjirtiking ! ”
41002018	La pata Pharisee pata awukenang wulatpiyi wu awulakuwuning ta walij murnin angpuyarruning ta wulatpiyi wu la yanat John ja aningurtpulukpuning pu pata awarrangung rtil la yara wenat akutju awulakuwuning . Malany yara pata arrarrkpi awuranka nuyu Jesus la iwulakajpung yanat , “ Kunuka nuyu puka kapula akut ta walij pata nuyi nuwu pata kurrara rtil la pata Pharisees la John ja kaningurtpulukpun wu pata kawarra rtil wiyu nuyu yara kawulakuwun ? ”
41002019	Kayirrk la Jesus iminy “ Ta mulil ta awanaga awanurlgen pata jawirna nuyu ta alaj inypanima la yamin apanatpi ta walij apanala rtil yanatapa ja arrarrkpi . Kapin ngapi akutju . Ngapi kani akutju ngawani la pata jawirna ngartu kamin marrmarr ta ngatpani rtil ngarrata .
41002020	Malanypi pata arrarrkpi ngantanama warak ngantanawun warrwak la pata jawirna ngartu ngawunpawurlkpungku la awalakuwun ta walij . ”
41002021	Kayirrk la Jesus annyunmangung pu tuka awunnyukikang . La iminy pu , “ Kapin ta kotping iwugi ja pajupaju ja yarlangke marrik kumangka kwirrkpu ilij ja wurrwurr ja manpurrwa . Malany ta kuwawinypun nakapa iwanarlangken la ja pajupaju ja numurrunti marrik anjarning .
41002022	La muj tuka ta karrunta ta wurrwurr naka marrik arrungpu rlaw ja pujurlung ja imi rtapartap . Wakapa tuka karrunta nakapa kanti jir la kanya yirrk ! Malany karrungpulawn parak ja wurrwurr ja pujurlung . La ta wulatpiyi wu pata Jew arrarrkpi la tuka ngapi kurrunukiki marrik angpartawkunyjili . ”
41002023	Malany puka pata Jew arrarrkpi angpatpang jirl ta wungurlyak ngurrij , la Jesus la pata awarrangung rtil wiyu nuyu awarrangung juju warak tuka apuyurlkangung walij . Wakapa wenat awarrangung parak wakapa amajungan wirrngak la apumany ta wanpirlk la apuwany .
41002024	La pata Jew arrarrkpi pata awukenang wu iwayawng Jesus la pata awarrangung rtil wiyu nuyu la marrik amina marrmarr . La wenatapa iwuluntuny ja Jesus aminy nuyu , “ Nuwurripa ta kurrunjarrun nungmurrunti warak ! Kayirrkapa ta Jew wungurlyak ngurrij la tukapa ta wulatpiyi ngarrurru . Parangapa la wenatapa apumangung ta wanpirlk tuka atjurjinang . La pukapa pata awuyamangung ! Wenatapa angpukpung ta wulatpiyi ! ”
41002025	Kayirrk la Jesus iminy pu wenat , “ Arta ! Kurrungpurrun ta ngungpanunma ta wularrut ja King David ja yukenang pu la pata arrarrkpi nuyu . La wakapa ja Abiathar ja yukenang ngarrurru ta wulatpiyi . Malany David la pata arrarrkpi nuyu amajungan wirrngak ,
41002026	kayirrkapa la David yuran yurlgeny tuka God akurlyak kurrampalk atimanyka ta akurlyak ta walij . La wenatju parang pata kawuken ta wulatpiyi wu pata Jew arrarrkpi kapula ta akurlyak walij . La David la pata arrarrkpi nuyu apuwany ta walij , la nungpakapa angpukpung ta wulatpiyi ngarrurru ta Jew arrarrkpi ! La God marrik iyintukuna wu . ”
41002027	Kayirrk la Jesus iminy pu , “ Kurralyunyi ngartu ! God nuyu ta wungurlyak ngurrij pata arrarrkpi wakapa kangpaka wirrngak , la marrik angpuyarru warak ta wulatpiyi !
41002028	Nungpakapa nungmalal ta alaj apumany ta wanpirlk pata jawirna ngartu , ngapi ta ngangurlyak ta God nganilangakanka . Ngapi ta nguken ngarrurru ta Jew wungurlyak ngurrij akutju ! ”
41003001	Malany Jesus yurlgeny tuka iwarruj kurrampalk ta Jew wu wungurlyak ngurrij . Wakapa yarakap arrarrkpi iwaning ja apartipartiyi yurnu tuka kanimarratpi .
41003002	Malany yara pata arrarrkpi pata awukenang ta wulatpiyi wu iwayantung mira ja Jesus . La angkumiyarmangung iwayanti ta iningulakanti ja arrarrkpi ta Jew wu wungurlyak ngurrij .
41003003	Malany Jesus iminy nuyu nakapa ja arrarrkpi ja apartipartiyi yurnu tuka kanimarratpi iminy , “ Anmajpungkina ankangalinga kani tuka kapal kuntayan wigarra yirrk . ”
41003004	Malany Jesus iminy pu pata arrarrkpi pata awukenang pu ta wulatpiyi wu , “ Wularrut ta wulatpiyi angputpan anyung wu ta wungurlyak ngurrij . Kurlingka nungmalal ta karrunjarrun ? Kurlingka aliwi ta karrunjarrun ? Kurlingka ngapi ngiwangulakan ja arrarrkpi nungmalal kurlingka ngiwanawun ? ” La puka pata arrarrkpi Jew pata kawuken marrik muj kiki amina .
41003005	Kayirrk la Jesus yukeny awunnyayawng la ilirrinyminy la muj iwuwurlkpungkuny murnin awunnyayawng marrik awuntuwurruni pata arrarrkpi . La wenatapa angkuwurruningju ta wularrut ta wulatpiyi wu . Kayirrk la Jesus inginkan iminy nuyu ja apartipartiyi yurnu tuka kanimarratpi , “ Anmarrena ! ” Malany ta imarreny akulikingan nuyu yurnu kayirrk la ingulikiny nungmalal kirrk . Malany ja arrarrkpi atjutpan ta yurnu nuyu wakapa ingulikingan . Kayirrkapa yanat ta yurnu nuyu marrik muj apartipartiyi .
41003006	Malany pata awukenang ta wulatpiyi wu iwarutpan awuran amalkpany pu pata jawirna nuyu ja yukenang pu Herod . Kayirrk la awaning ngarlakarlak aminy pu la wemin , “ Arriwanawun Jesus . ”
41003007	Wakapa la Jesus la pata awarrangung rtil wiyu nuyu awuran tuka wurl ta karrkpin .
41003008	Malany pata arrarrkpi iwuyarrungka yirrk awk pata tuwuran Galilee la Judea la Jerusalem la Idumea la muj iwuyarrungka pata tuwuran kinymalkpa muwarn Jordan wumawurr la muj pata tuwuran nungmatpa kunak awk wungurlaj Tyre la Sidon . La pukapa pata arrarrkpi awalyungan ta Jesus iminy pu la angkumiyarmangung iwayanti tuka iminang .
41003009	Nungpakapa ta warntatarr Jesus awuningulakantiny wimurra pata arrarrkpi nungmalal . Kayirrk la wigarra akutju iwumiyarmany iwetpa Jesus awuningulakanti . Warrwak la wigarra yirrk mira pata arrarrkpi iwulirrngkakantiny wanyjikap tuka yanat , makiny la iminy pu pata awarrangung rtil wiyu nuyu , “ Kurrimanyi angkat ngartu ja kapala . Kapin ta wenat ngantalirrngkakan angkat nakapa nganalurrangken tuka kapala . ”
41003010	
41003011	La yara pata arrarrkpi iwatpang yaliwi tuka wingijalk pularr wu . La wenatapa iwayantung ja Jesus pata weliwi wakapa anyeny kirrkirrk wu pata arrarrkpi mawarlkanyiny kirrk tuka Jesus ilangaling , aminy nuyu , “ Nuyi ta kunimalkpany God . ”
41003012	La ta awulajantung awuniluntuny ja Jesus iminy pu , “ Kutakujpina ! ” Kayirrk la iminy pu , “ Yunyi kutpin pu ngapi ta God nganimalkpany . ”
41003013	Malany Jesus yuran tuka murrgu la ilajantiny pu arrarrkpi pata awunimiyarmany . Malany wenat iwuyarrung parak tuka ilangaling .
41003014	Kayirrk la awunimany 12 arrarrkpi pata awanarra rtil wiyu nuyu pata wingurlyakut . La iminy pu , “ Ngapi kurrunmany pa atpanarra rtil la muj kurrunpalangaka kurriweni monmon pu . La muj God kurrunpannyun wutkut ta kurriwaka wu ja yaliwiyut . ” La yanat awuniwarnangajpuning puka pata Wingurlyakut Pata Kawarra rtil Kawunilangaka Kawuyama Nuyu . Ta Apostles takapa arakap ta karrungparnangajpun .
41003015	
41003016	La pukapa pata 12 arrarrkpi Jesus awunimany . Simon-ja Jesus innyung jara ja ingurlaj Peter . James la ja awulingan John-pata awunimalkpangung Zebedee . Malany Jesus awunnyung wingurlaj “ Marrarawk arrarrkpi ” murnin anpulirri arrarrkpi . Andrew , Philip , Bartholomew , Matthew , Thomas , James ja Alphaeus inimalkpany , Thadeus , Simon-ja arrarrkpi ja awunnyarnamangung pata Roman wimunpimun pata iwuwarnangajpuning Zealot , la Judas Iscariot-ja arrarrkpi ja awuniyarruning parak pata tumatpa wiwalu la awuyirtikiny tuka iwumany parak ja Jesus iwutikinang .
41003017	
41003018	
41003019	
41003020	Malany Jesus yuran yurlgeny tuka kunak la wakapa awaning iwumirlajuning pata napulurrumpi . Malany Jesus la pata awarrangung rtil wiyu nuyu marrik muj apulanyi ta walij-murnin wimurra mira pata arrarrkpi .
41003021	Malany nganti yirrik yuran iminy pu pata yanat witparlarrut , “ Naka kinima kalajarr . ” Kayirrk la puka pata witparlarrut awuranka iwumanyi warak tuka kunak la iwayatayan .
41003022	Malany yara pata awunpukikang pata Jews wu ta wulatpiyi pata tuwuran Jerusalem . La wenat awuranka la aminang mali naka ja yaliwi ja Beelzebul ja jara ja ingurlaj Satan ja yukenang pu ja yaliwiyut kiwani nuyu Jesus . Kayirrk la aminy pu la wemin , “ Naka ja Kiwken pu ja yaliwi kinnyun wutkut Jesus tuka kinnyaka wu ja yaliwiyut . ”
41003023	Malany Jesus aniwurruning ta aminang pata awunpukikang ta wulatpiyi wu . Kayirrk la Jesus ilajantiny wu la iminy pu , “ Ngawu ! Kurralyunyi ngartu ! ” Kayirrk la anyunman pu la inininy monmon wu ta manjat la aralpa , “ Kurlingka ja Satan ja kiwken pu pata weliwiyut , yanat piyu iwu iwularr ? Nungpakapa marrik imi ta tukapa .
41003024	Kurralyunyi ngartu ! Malany puka pata arakap pu kunak kawunginka kawunparnama la wemin awawunjilin awarlartpalililmin awamirtjilingken kirrk .
41003025	Nungpakapa akutju pata puka pata witparlarrut kamin , kapin ta awunginkay nakapa apijarlangkey marrik muj awunpatping la wemin pata witparlarrut .
